source_index,word,category,meaning
1006,ekrem&ezilip gidecek,涉政,针对埃克雷姆的败落预言
1025,ölümü şart,暴力恐怖,死亡条件是必须的，表示死亡威胁
1047,götünü silen insan,价值观,擦屁股的人（侮辱性称呼）
1076,meme,低俗色情,乳房
1080,kafasını&kesen,暴力恐怖,砍头
1116,chpkk,涉政,将共和人民党与库尔德工人党非法关联的侮辱性组合词
1117,memeleri&uçlarını&ısırmak,低俗色情,咬乳头
1123,falaka&cezası,暴力恐怖,鞭刑处罚
1124,online bahis,违法,在线赌博
1141,iri göğüslü&turunç memeli&huriler,低俗色情,大胸的柑橘色乳房的天堂仙女
1148,orospu&cocugu,涉敏,婊子养的，骂人话
1148,ananin&got&damarini&sikeyim,低俗色情,操你妈的肛门血管，粗俗性侮辱
1161,suriyeliler&vatandaşlık,涉敏,叙利亚人获得公民身份（含贬义）
1170,pan türk nəcislərinə,涉敏,泛突厥主义的垃圾
1170,anani&it&siksin,价值观,你妈被狗操
1180,kolpa,涉敏,土耳其语中“骗子”的侮辱性称呼
1182,pkk&başı&apo,暴力恐怖,PKK恐怖组织首领阿卜杜拉·厄贾兰
1182,#şerefsizmisiniz&baykemal,涉政,侮辱政治人物凯末尔·基利奇达罗格鲁的标签
1184,gizlice & telefon & bosamak,低俗色情,偷偷打电话互相满足
1197,jennie nefreti&aq,涉敏,对Jennie的仇恨及脏话攻击
1228,porno&türkporno,低俗色情,色情，土耳其色情
1244,dalaloy,涉敏,混蛋，侮辱性称呼
1255,aq,低俗色情,土耳其语脏话，意为“操”
1269,cuckold&hotwife,低俗色情,cuckold意为戴绿帽者，hotwife意为热辣人妻，涉及婚外性幻想。
1278,diktatör,涉政,独裁者
1282,amk,低俗色情,脏话缩写，相当于'妈的'或'我操'
1288,kırbaçlaya&adam&edersin,暴力恐怖,通过连续鞭打来驯服对方
1294,ülkene geri dön&istenmiyorsun,涉敏,回到你的国家&你不受欢迎
1300,escort变形,低俗色情,应召（性服务）
1324,celtabet&freebet,违法,推广非法赌博网站和免费投注
1340,aklınızı almış erdoğan,涉政,夺走你理智的埃尔多安（侮辱总统的表述）
1348,cenneti&tadarım&boynunda,低俗色情,在脖子上品尝天堂，性暗示语句
1373,arap&tipi,涉敏,对阿拉伯人外貌的歧视性说法
1388,iri alet,低俗色情,大工具，指男性生殖器
1390,travesti&görüşme,低俗色情,跨性别者会面（暗示性服务）
1403,ganyan&link,违法,赛马赌博的暗示及链接，涉及非法赌博活动
1409,kaypak&osmanlılar,涉政,背信弃义的奥斯曼人（对奥斯曼帝国的侮辱性称呼）
1412,t*cavuz,低俗色情,强奸（tecavüz的变体）
1413,feministler & aq,涉敏,女权主义者让人头疼（含脏话）
1427,laz&kafası,涉敏,对Laz民族的歧视性说法，意为'Laz人的头脑'，暗示愚蠢或负面特质。
1430,escort,低俗色情,色情伴游服务广告
1445,el ele tutuşsanıza&apo,暴力恐怖,手拉手支持阿卜杜拉·奥贾兰（PKK领导人）
1446,apo,涉政,阿卜杜拉·奥贾兰的简称，土耳其视为恐怖组织头目
1458,modern türbanlı foto&azdırmak&dmye gel&ensest,低俗色情,现代头巾照片、诱惑、私信、乱伦
1460,yunan&ağlayan&ermeni&çöktük&kürt&postladik&kestik,涉敏,针对希腊、亚美尼亚、库尔德民族的攻击性言论，包含侮辱和暴力描述
1487,amk,低俗色情,土耳其脏话'操你妈的'
1490,muptezeller,涉敏,卑鄙的人，侮辱性称呼
1492,buluruz&sana,价值观,我们还会给你找一个，带有威胁意图
1512,escort&denizli&escort,低俗色情,在代尼兹利提供性服务/色情陪伴
1513,escort,低俗色情,伴游（暗示性服务）
1559,sex&seks&ensest&türkporno,低俗色情,色情、乱伦、土耳其色情内容
1563,tayyip&mağduru oynayacak&cb,涉政,塔伊普（总统）扮演受害者并成为总统
1573,oruspu&evladı,涉敏,婊子养的孩子
1574,göğüs&güzel,低俗色情,美丽的胸部
1575,escort&denizli,低俗色情,代尼兹利伴游（暗示性服务）
1583,@user&nusayriler,宗教,针对用户和努赛里派的提及
1590,erkek olmamak&aşağılama,价值观,贬低对方不是男人，属于性别歧视
1597,koyu tenli&deniz kızı,涉敏,深色皮肤的美人鱼，作为问题根源的种族歧视表述
1602,kadınların&etini&sergilediği&köle&pazarı,低俗色情,展示女性肉体的奴隶市场
1611,şereffsiz&amk,低俗色情,无耻的，操（辱骂用语）
1614,amk,低俗色情,土耳其语脏话，相当于'他妈的'
1622,apê musa&ardılları,涉政,Apê Musa（库尔德政治人物）的后继者
1640,çıplak fotoğraflar,低俗色情,裸照，指露骨的性内容或色情图片
1643,elin kopsun,价值观,诅咒他人手断掉，具有攻击性和侮辱性
1645,pkk,暴力恐怖,库尔德工人党（被土耳其认定为恐怖组织）
1656,ermənilərin soyqırımı,涉敏,亚美尼亚人的种族灭绝（指控亚美尼亚人的历史罪行）
1656,vətən xaini,涉政,国家叛徒（针对特定政治人物的侮辱性指控）
1669,falçatalı&denizyıldızlarının&danışıklığı,暴力恐怖,带刺刀的海星的勾结，暗示暴力阴谋
1679,escort,低俗色情,陪护服务（暗指色情服务）
1698,ibnelik,涉敏,对同性恋的侮辱性称呼，意为'下流、卑鄙'
1729,esrar,违法,大麻
1732,gerizekalı,价值观,愚蠢的人，白痴
1745,aşı sebebi ile ölüm&babam aşı sebebi ile öldü,价值观,宣称因疫苗导致死亡，属于误导性虚假信息
1746,hadi dağına yallah,涉敏,滚回你的山里去（侮辱库尔德人的黑话）
1748,çalalım,违法,偷窃
1757,bali,违法,一种吸入性毒品（bali）
1758,agzina vurduysan&agzi kanar burnu kanar,暴力恐怖,如果打他嘴巴，他的嘴巴和鼻子会流血（暴力威胁）
1760,partîzanî,暴力恐怖,游击队员（可能指代PKK等武装组织）
1766,bi 5 cm katsak,违法,请求5厘米的毒品
1773,bok-u şerif,宗教,神圣的粪便，亵渎宗教的侮辱性词组
1780,oruspuyu,低俗色情,婊子
1782,sikerim belanı,涉敏,操你的麻烦（粗俗威胁）
1785,iki deliğe sokarim,低俗色情,粗俗的性暗示侮辱性短语，意为'插进两个洞'
1800,pasif&aktif,低俗色情,性角色被动与主动
1842,yunanlari&savunsa,涉敏,为希腊人辩护
1843,tecavüzcüler&chp li,涉政,指控所有强奸犯都是CHP党人
1853,zevk dolu anlar&otelde konaklayan kadinlar,低俗色情,在酒店为女性提供性服务
1890,kanla&besleniyorsunuz,涉敏,靠血为生，侮辱性指控对方嗜血
1890,terör&örgütü,暴力恐怖,恐怖组织
1901,ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑,低俗色情,escort（伴游，卖淫服务）
1903,aptal piç&amk,价值观,蠢逼和操，低俗辱骂词汇
1905,azeri türkü&kürtleri&ham yapar,涉敏,阿塞拜疆土耳其人把库尔德人整得很惨（碾压）
1940,am&gurmesi,低俗色情,包含女性生殖器的侮辱性词汇组合
1945,işgillenmiş,低俗色情,进行猥亵行为
1945,mikropsunuz,价值观,你们是细菌，用于侮辱
1954,mun it soyları,低俗色情,杂种后代，用于辱骂他人的低俗词组
1968,feminazi,价值观,女权纳粹，贬低女权主义者的侮辱性称呼
1968,akıl&sik,低俗色情,脑子和屌，粗俗的性器官相关辱骂用语
1973,enese,低俗色情,脏话，意为“你妈的”，用于侮辱他人。
1975,akp&abd&kurdu,涉政,声称AKP由美国建立
1987,yakacak&seni,暴力恐怖,烧死你
1997,moskof,涉敏,对俄罗斯人的贬称，意为'俄国佬'
1997,çıfıtlık,涉敏,对犹太人的贬称，意为'犹太佬'
1997,arapsaçı,涉敏,对阿拉伯人的贬称，意为'阿拉伯佬'或'阿拉伯人的麻烦'
1999,ankara&traveﬅi&ma_saj,低俗色情,安卡拉变性人性服务与按摩
2064,yuzume&oturur&musun&yalamak,低俗色情,坐在我脸上和舔的性暗示
2074,döverler&hapse atarlar,暴力恐怖,殴打并监禁，描述暴力行为
2081,escort&link,低俗色情,色情陪游服务及推广链接
2099,fetö&kanalları,暴力恐怖,指FETÖ恐怖组织的频道
2109,kur'an-ı kerim&tom miks,宗教,将《古兰经》与汤姆·米克斯漫画相提并论
2113,ücretli show & whatsapp show,低俗色情,付费秀和WhatsApp秀，指色情直播
2115,ruslar&gübre,涉敏,对俄罗斯人的侮辱性称呼（垃圾）
2124,at gibi karılar,价值观,像马一样的女人（侮辱女性）
2151,şizofren,价值观,精神分裂症患者（用作侮辱）
2192,mademık&gözlerine,价值观,侮辱性咒骂，类似‘去你的眼睛’
2230,kıtır kıtır&🔪,暴力恐怖,用刀剁碎，表达伤害他人的暴力威胁
2232,i̇slamı məhv etmə projesi&lego din,宗教,摧毁伊斯兰教的计划；人为拼凑的宗教（Lego宗教）
2234,düşürüş&ecel&can çekiş,价值观,以死亡和挣扎为比喻的侮辱性言语，用于人身攻击
2246,teldesex&görüntülüshow,低俗色情,电话色情视频秀
2265,lnr&dnr,暴力恐怖,卢甘斯克人民共和国和顿涅茨克人民共和国，乌克兰东部亲俄分离主义武装组织
2275,kaşe&mühür,违法,伪造印章
2298,siksek,低俗色情,操（性交的粗俗表达）
2332,10.000 dolar & #savcı'ya ver,违法,指控他人向检察官行贿一万美元
2345,escort&34&döşetilmek,低俗色情,暗示提供色情服务的用语，'escort'为应召女郎，'34'可能指年龄，'döşetilmek'有性暗示。
2355,埃尔多安&哭泣,涉政,嘲讽总统埃尔多安会为政治失败而哭泣
2407,ananı&skim,低俗色情,操你妈（性侮辱）
2407,orosb&cocu,涉敏,婊子养的（人格侮辱）
2416,sikime&aq,低俗色情,粗口，表示不满的脏话
2422,eroin,违法,海洛因，一种非法毒品
2429,81&link,低俗色情,提供色情链接
2439,güzel götlü,低俗色情,漂亮屁股的（用于性骚扰或侮辱）
2456,türbanlı show&ücretlishow&çıplaklık,低俗色情,涉及戴头巾的表演和收费视频秀，包含裸露内容
2457,türbanlı&show,低俗色情,头巾秀，指涉及宗教头巾的色情表演
2457,görüntülüshow,低俗色情,视频秀，指实时视频色情表演
2458,görüntülü show & türbanlı show cam,低俗色情,视频表演、戴头巾的表演直播，暗示色情内容
2459,ücretli&show&türbanlı&show,低俗色情,付费的戴头巾的表演
2478,kokain,违法,可卡因，一种非法毒品
2478,#akçaysex,低俗色情,色情相关标签
2479,akçaysex,低俗色情,阿克恰伊色情（地区名与性暗示的组合）
2480,#akçaysex,低俗色情,阿克恰伊性（可能指代地名与性行为）
2481,akçaysex,低俗色情,阿克恰伊色情标签，暗示色情内容
2482,akçay&sex,低俗色情,阿克恰伊（地名）与性
2484,bize&girecek,暴力恐怖,对我们实施攻击或暴力
2487,teldesex&görüntülüshow,低俗色情,电话性爱视频秀
2490,stalklama,价值观,跟踪
2502,kahrolsun&şeriat,宗教,打倒教法
2508,içinden&geçmiş,低俗色情,性侵入的隐喻，用于侮辱对方
2511,cahil sürüsü&allah'ın dinine saldırmak,宗教,无知的人群和攻击真主宗教
2550,yarrağım&okşuyorum&kazzık,低俗色情,我的阴茎&抚摸&像棍子一样
2554,i̇ranlılar&hak ettiler,涉敏,伊朗人活该
2561,orospu & merve,违法,对名为Merve的人的侮辱性称呼（婊子）
2564,yalamak&arayablirsin,低俗色情,舔舐并可以打电话（暗示性行为）
2567,teldesex&ücretlishow,低俗色情,付费色情视频电话秀
2577,her&biji,暴力恐怖,库尔德语口号，意为'万岁'，常与库尔德工人党关联
2585,sizi & öldürebilecegini,暴力恐怖,能够杀死你们
2587,whatsaptan ulaşın & link,违法,通过WhatsApp联系获取赌博信息
2590,pis zihniyet&boğulma,价值观,肮脏的思维和窒息，侮辱性表达
2618,kupon&link,违法,赌券与链接（指向赌博网站）
2621,ensest & türkporno,低俗色情,乱伦和土耳其色情内容
2622,cam sex & ensest & türkporno,低俗色情,摄像头性行为、乱伦、土耳其色情
2623,escort&bekâre,低俗色情,escort指应召女郎，bekâre指处女，组合暗示色情服务
2636,ami̇nakoyi̇m,低俗色情,我操你妈的
2641,s'ceğiz,低俗色情,性威胁用语，意为'我们会操你'
2647,akraba evliliği&beyin tomografisi,涉敏,针对近亲结婚者的侮辱性言论，暗示其需要脑部检查，存在智力缺陷
2648,ermeniler&atatürk düşmanlığı,涉政,亚美尼亚人反阿塔图尔克
2666,dallama&korkak it,价值观,侮辱性称呼，意为“蠢货”和“胆小鬼狗”
2675,dübüründen&kan&alırım,暴力恐怖,从肛门取血的暴力威胁
2706,kandil&demirtaş&şeref madalyası,涉政,将库尔德工人党据点与德米尔塔什的荣誉勋章联系起来，暗示对其的支持
2715,atatürk&tüccarlığı,涉政,对国父阿塔图尔克的贬低称呼，称其为商人
2724,ulnn&karaktersiz,价值观,粗鲁称呼和侮辱性词语
2730,gazi&şehit&maaşı&beklemek,涉政,烈士和退伍军人抚恤金与等待去世
2746,amciga&girerim,低俗色情,进入阴道
2755,dinciler&mi6,涉敏,宗教人士为英国情报机构服务
2759,öldürür,暴力恐怖,杀死
2799,ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑,低俗色情,escort（陪护服务，常指性服务）
2818,esrar,违法,大麻，指毒品
2818,dolandırmaytım,违法,诈骗（变形拼写）
2818,escort变体,低俗色情,伴游服务，暗示色情
2864,suriyeli&giderse,涉敏,希望叙利亚人离开，针对叙利亚群体的排外言论
2868,orospunun kızı & amini sikiyim & domaltip,低俗色情,婊子的女儿，操你的阴道并让你四肢着地
2881,lgbt&desteklemek,价值观,支持LGBT的行为，违反传统家庭价值观
2884,sok,低俗色情,性行为相关的粗俗词汇
2888,iğrenç kişilik,涉敏,恶心的个性
2893,banger&boy,涉敏,针对个人的侮辱性称呼，类似'蠢货'
2903,götümüzle,低俗色情,我们的屁股（粗俗用语）
2912,türk&düşmanları,涉敏,土耳其敌人
2920,karını&sikerken,低俗色情,操你老婆（性侮辱）
2938,si̇kti̇r&gi̇t,低俗色情,滚开（粗鲁命令）
2938,pzevenk,低俗色情,皮条客/混蛋（侮辱性称呼）
2943,alla belami,宗教,真主诅咒你（亵渎宗教的诅咒用语）
2943,kafa yariyorum,暴力恐怖,我要打破你的头（暴力威胁）
2946,et&kafalı,价值观,侮辱性称呼，意为'肉头'，指代蠢货或无知的人。
2953,gerizskalı,涉敏,白痴（侮辱性词汇）
2961,mıncırayım,低俗色情,阴蒂（粗俗）
2967,azgın&kazık,低俗色情,发情的木桩（性暗示粗俗用语）
2972,emniyet ayağı&pekaka,暴力恐怖,警察部门与PKK勾结
2972,örgüt infazı,暴力恐怖,组织处决
2981,bitch,低俗色情,婊子，侮辱性称呼
2994,sexe,低俗色情,性
2995,死刑&fetö成员&pkk成员&绞死,暴力恐怖,呼吁将FETÖ和PKK成员处以绞刑
3009,kalaslar,价值观,混蛋、蠢货（侮辱性称呼）
3012,lordbahis,违法,在线赌博平台名称
3016,sen&ölesin,暴力恐怖,你要死
3018,batıllaşmış&köleler&mankurtlar,涉敏,西化的奴隶和无信仰的曼库特（指失去传统宗教和民族认同的人）
3021,escort,低俗色情,伴游/卖淫
3029,beyninin&yerini&kıçı&almış,涉敏,脑袋被屁股取代（侮辱性说法）
3035,amk,低俗色情,土耳其语脏话，相当于'操'
3045,kasıntı&yorumlar,涉敏,装模作样的评论，用于侮辱他人
3071,gerizekalılar,价值观,白痴们（侮辱性称呼）
3075,adın çıkıcağına&canın çıksın,涉敏,诅咒他人与其出名不如去死
3077,gerizekalı,价值观,弱智、白痴
3082,ana avrat,价值观,骂人祖宗十八代的粗俗表达
3092,gotumdr patladi&amkk,低俗色情,土耳其语脏话，意指'屁股爆炸了'和'操你妈的'
3094,büyük& eksi̇kli̇k,涉敏,巨大缺陷，用于贬低侮辱他人
3095,nagalase enzimi & aşı & öldürülme,违法,声称疫苗含有NAGALASE酶并导致团队被谋杀
3099,yarak,低俗色情,阴茎（粗俗用语）
3102,utanmaz&seviyesiz,涉敏,无耻且低劣
3117,kafanı sikeyim,低俗色情,操你的头，性侮辱用语
3118,nude&atma,低俗色情,发送裸照
3151,türbanli&ensest&cam,低俗色情,戴头巾的乱伦视频
3151,ücretli&show,违法,收费表演（暗示色情服务交易）
3152,yavsak,价值观,土耳其语俚语，意为混蛋、杂种，用作侮辱性称呼
3158,mk,低俗色情,土耳其语脏话缩写，意为粗口
3161,köylümsün&açtırma ağzımı,价值观,你是乡巴佬，别让我开口（侮辱及威胁）
3162,y*hudileri&mutacı p*çler,涉敏,针对犹太人的侮辱性称呼和贬低性用语
3162,kökten yıkılma&yok olma,暴力恐怖,彻底摧毁和消灭
3175,ibne&dönme,涉敏,鸡奸者和变态
3186,pkklı&alıyor,暴力恐怖,招募PKK成员
3187,comar,价值观,傻瓜，乡巴佬，侮辱性用语
3187,feto cu,涉政,指居伦运动（FETÖ）成员，土耳其认定的恐怖组织
3195,guerilla,暴力恐怖,游击队，常指武装叛乱或恐怖组织成员
3196,porno&türkporno,低俗色情,色情与土耳其色情内容
3197,teldesex & görüntülüshow & whatsappshow,低俗色情,电话性爱、视频秀、WhatsApp秀等色情服务术语
3208,muhbir&şeriatçi&mollacı&oçlar,涉敏,针对其他球队支持者的侮辱性称呼：告密者、伊斯兰教法主义者、毛拉支持者、混蛋
3210,escort&link,低俗色情,性服务及链接
3213,rte&kral öldüğünde,涉政,对土耳其总统埃尔多安的侮辱性诅咒，希望其死亡
3216,varoşluk&bok gibi,价值观,粗俗如屎，用于贬低他人的人格和作品
3222,türbanli&ensest,低俗色情,戴头巾的乱伦色情内容
3222,cam&porno,低俗色情,摄像头色情表演
3231,yavşaklık,价值观,混蛋、卑鄙，用于侮辱他人的粗话
3237,türbanlı&show&cam,低俗色情,戴头巾的色情直播秀
3238,türbanlı&ensest,低俗色情,戴头巾的乱伦表演
3239,türbanlı&ensest,低俗色情,头巾与乱伦（涉及宗教头巾的乱伦内容）
3259,dine&cinayete&katliama&savaşa,宗教,将宗教与谋杀、屠杀、战争等同
3267,embesil,价值观,笨蛋，用于侮辱他人智力
3297,zulm etmek&eziyet etmek,价值观,施加暴政和折磨
3307,karşılıklı boşalmak,低俗色情,相互射精
3316,.ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑&dönüş,低俗色情,变体拼写的'escort'，指代色情伴游服务
3336,götü&yerçekimine&meydan&okudu,低俗色情,侮辱他人屁股不服从地心引力的粗俗表达
3344,primini kastığına,低俗色情,打了你的奶子
3351,hain,涉政,叛徒
3394,elin kenyalisi&ganalisi&bosnagli,涉敏,对外国人的贬低称呼，指这些非土耳其裔不配获得土耳其人身份
3396,canlıdan&girdiğim&link,违法,现场投注链接
3399,rojbaş,暴力恐怖,库尔德语问候，被认为与PKK恐怖组织相关联
3416,insanları & öldürülebilir,暴力恐怖,可以杀人
3422,piç,价值观,杂种（侮辱性称呼）
3431,yavşak&dolandiriyo,价值观,侮辱性地指责对方是混蛋和诈骗犯
3438,ne&biçim&ana,涉敏,什么样的母亲（侮辱性称呼）
3446,cartel&gel,违法,加入卡特尔（赌博组织）
3447,teldesex&görüntülüshow&ücretlishow,低俗色情,电话性爱、视频秀、收费秀等色情服务
3448,porno&türkporno&ücretlishow&whatsappshow,低俗色情,色情及付费色情直播相关
3471,yavsiycam,价值观,土耳其语粗话'混蛋'
3472,kaşo,涉敏,对库尔德人的侮辱性称呼
3490,türkporno&porno&whatsapp,低俗色情,土耳其色情、色情内容和WhatsApp传播
