58,@BirekeSibyawe Mvase ndi mwisoko mumbwire ako nguraa,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
59,@bombokarati Nonec ko Man U yaraye itumye ntigurira imodoka niyihe nama mwangira konumva mfite depression?? #betting,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
60,@BrianneDeejay Nese ko Ako mvuze kose bakavugaho ubwo bizagenda bite?,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
61,@BrianneDeejay Sinjye wigize uwo ndi we ubu nimwe mwangize we. Ndashimira itangazamakuru by'umwihariko n'abafana muri rusange. Ndashima abakire bakomeza kumpa akazi. Ndashimira abatari bake bamfasha mu buryo bwose. Ndashimira ubuyobozi bw'igihugu cyacu butuba hafi nk'urubyiruko. Mwarakoze,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
62,@brotherwacu Katurebe abize nikihe kintu ugura Ari umukara wagikoresha kikaba umutuku warangiza kuyikoresha kikaba umweru,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
63,@brotherwacu Nciye munsi yigiti cyavoka irahanuka none nsanze ihiye ubwo bishatse kuvuga iki ntimuntuke,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
64,@brotherwacu Ninde ubona urenze muraba bahanzi babarundi Kirikuo Akiil na           dramat,success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用'bahanzi babarundi'（布隆迪笨蛋）这一侮辱性词汇，针对布隆迪民族进行贬低，构成基于民族的仇恨言论，违反南非《促进平等法》（PEPUDA）。""}"
65,@byukavuba Aba bajama ni bamwe tubwira ko ari abastari muri Kigali gusa bakanga kumva ngo turababeshya,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
66,"@byukavuba Amanota yasohotse, dusanga ubwenge bwe nabwo buri mu ncamake",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
67,@byukavuba Amasezerano mashya ajyanye no kwimura impunzi yasinywe hagati y' u Rwanda na UK.,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
68,@byukavuba Ingoma nshya igezwehoyitwa #OyaShn by @Knowless1butera  Knowless urumva intebe atagarutse kuyisubiza?,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
69,@byukavuba Iyi mvura iri kugwa nakibuka ko ndi single nkagira ngo iri kugwa mu mutima wanjye Ibi nabyo ndabirambiwe,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
70,@byukavuba Kandi ubu wabona mbwiye abarundi ko iyi nyubako nafotoye ari ishuri rya Architecture batabyemera,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
71,@byukavuba Karangwa yateye ivi nyuma y'iminsi mike agize isabukuru y'imyaka 32,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
72,"@byukavuba Ko mu Burundi bari gufata neza Bruce Melody kurusha uko tumufata, buriya yigumiyeyo ntitwazamukumbura?",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
73,"@byukavuba Ni uko sha Rayon, mwarakoze kumva igitekerezo cya Byukavuba Ejo muzakore n'ifu y'igikoma dore irakenewe",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
74,@byukavuba Nkwibutsa ko udakwiye guhangayika igihe umaze MBs wari waguse kuri ya 4G bundle imara ukwezi. Hota ugura Booster pack uzakoresha kugeza igihe pack yawe irangiriye,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
75,@C__les Muze hano ngire icyo mbibariza Ese ndamutse mvuzeko bano bantu basa naba mbeshye mbwira woe uko unibona ¡!,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
76,@CAGUWA_2 Abantu ba hano muri gucyeka ko ibiki?? Ubu koko muramvu nagira amanota asebetse ,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
77,@CAGUWA_2 Abantu bakoresha Android dusigaye dukorerwa VAWULENCE nyinshi ,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
78,@CAGUWA_2 Amanota yanjye ni meza,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
79,@CAGUWA_2 Byukavuba niwe muTweep wamenye amanota yanjye bwambere ejo  Iyi foto twayifashe yaje kunsura kw'ishuri ,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
80,@CAGUWA_2 Congratulations @Iradukunda_Mose Urugo ruhire kabisa  Muzabyare hungu na kobwa ,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
81,@CAGUWA_2 CYAZE NDUMIWE Uyu muntu umugire inama peuh,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
82,@CAGUWA_2 Deal done  Buri umwe wese ejo wakanze Like na Retweet ndamushimiye cyane niby'agaciro,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
83,@CAGUWA_2 Ese aba bantu baba bicaye hano kwa makuza baba bari gukora iki????!  Nkigendera,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
84,@CAGUWA_2 Ese iriya foto ndi kumodalinga niyo yabarakaje????,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
85,@CAGUWA_2 Ibyo mwandika muri comment kwiyi post mwirinde ku mwankomeretsa ,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
86,@CAGUWA_2 Kuki mwandakariye kandi mutambajije amanota nagize???? Ntago munyizera abachouuu,success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本使用侮辱性词汇'abachouuu'直接攻击对方，构成网络欺凌/骚扰，违反南非《防治骚扰法》相关条款。""}"
87,@CAGUWA_2 Ndabona atarasohoka mn,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
88,@CAGUWA_2 Ngaho mumbwire Congratulations  Kuko nabonye ntacyo atwaye biraho   Nkigendera,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
89,@CAGUWA_2 Ngaho mumbwire Congratulations Kuko nabonye ntacyo atwaye biraho  Nkigendera,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
90,@CAGUWA_2 Ngo amakanzu y'abisilamu ari kugura 50k?,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
91,@CAGUWA_2 Ninde uri buduserukire muba Tweep akishyura 50k Frw akajya kwa Kendrick Lamar ,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
92,@CAGUWA_2 Saa sita zirabura 14 bwira impamvu utarafollowing @Ruvuzananga ngo arare yujuje 1k Kandi ari gutanga follow back bikore kabisa nanjye uraba umfashije,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
93,@CAGUWA_2 Ukurikije amanota uriya mwana muziranye yagize urumva umufitiye ikizere cy'uko azibeshaho muruyu mujyi wa Rubingisa!?? ,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
94,@CAGUWA_2 Uyu munsi ni PROMOTION dore ni mukwa12  Uragura Pizza  imwe ubundi uhabwe indi yinyongera kubuntu ,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
95,@cardinal_x44 Birashoboka ko abagaragaraho ubusinzi Ari abaturuka mu miryango yifashije ibamenyera ubuzima bw'ishuri hanyuma bursary bakayinywera!,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
96,"@Celinee250 Abachou mwanyujurije icyabiri, ko ndumuntu wanyu",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
97,@Celinee250 Ese  @CAGUWA_2  na  @ashwi_da Ntawamenyera babonye angahe,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
98,@Celinee250 Ese ubundi warasenze uburiki?  Mubyuke mwese abakiryamye tujye gusenga,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
99,@Celinee250 Icyumweru kiza nshuti zange Imana yumve gusenga kwanyu,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
100,@Celinee250 Ndongeye ndabyutse nsanze phone yange kuri 20% battery kandi yaraye kuri charger ,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
101,@Celinee250 Ni iyihe nama wampa mu buzima ikambera akabando nzicumba ikansindagiza mu rugendo rw'izabukuru ndiho ngenda nsatira?,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
102,@Celinee250 Tayali ndongeye ndariye shimwa mana,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
103,@Celinee250 Tayali ndongeye ndariye shimwa mana ,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
104,@cheeeeees1 Ese bavuga gukora ubugari cg gusonga ubugari,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
105,@claptonkibonge Bagerageje kubona ifoto ye ,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
106,@ClaudeKarangwa Ejo twagize amahirwe yo gusura Ministeri y'urubyiruko Umusanzu wacu nk'urubyiruko mu kubaka u Rwanda twifuza tugomba kuwutanga tutizigamye,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
107,@ClaudeKarangwa Niba uziko utarisiramuza cg uzi umujene utarabikora inama nakugira nukunyarukira kwa muganga ukabisoza. Kuko bigabanya ibyago byo kwandura virusi itera #SIDA Twese intero ikaba #StopSIDA  #GetTested,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
108,@ClaudeKarangwa Tuganire Internet ya Mango wayiha angahe ku 100? Ni iki uyishima? Ni iki uyigaya? http://mango4g.rw,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
109,@Coman40 Aba nibo bakoze sex mumuhanda cyaze imperuka iri hafi pe ,success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本提及在公共道路进行性行为（sex mumuhanda），属于露骨色情内容，违反南非《电影和出版物法》。""}"
110,"@Coman40 Akwibwiriye ko ashaka ko akubera umugore ,wamusubiza gute ????!",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
111,@Coman40 Ase aba bajama banywa ibiki ???!,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
112,"@Coman40 Bagupfutse mu maso bakakubwira ko amadorali uri bufate yose uyitwarira ,wakwegukana angahe mugihe zino note imwe Ari $100 ???!",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
113,@Coman40 Bakoranye indirimbo yaba irenze cyaze nubwo yaba iyimana!,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
114,@Coman40 Burigihe iyo ndebye aka ka video ndaseka foooo,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
115,@Coman40 Bwa mbere winjira muri stade regional NYAMIRAMBO hari muwuhe mwaka????!,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
116,@Coman40 Coach gael niwe mukire wambere muri showbiz nyarwanda ???!,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
117,@Coman40 Ese iyo bavuze ngo #TUNYWELESS tuba tugomba kunywa amacupa yinzoga atarenze angahe ubundi ????!,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
118,@Coman40 Ese ko abanyeshuri biki gihe abenshi basigaye buzuza national exam ?? ,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
119,@Coman40 Ibyo kuba Davis D  na  B Threy baraburije fooo tube tubyihoreye nonese  buriya bariya bantu 10 baguze amatike bazabasubiza amafaranga yabo cyangwa ubwo barayahombye burundu ???!,success,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"{""violence"": ""文本中的'tubyihoreye'（我们要报复）直接煽动暴力报复，构成暴力威胁，违反南非《网络犯罪法》中关于煽动暴力的规定。""}"
120,"@Coman40 iriya ""HAS"" isobanuye iyihe  grade buriya ???!",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
121,@Coman40 Meddy na Melodie Bakoranye collabo woe wahitamo ko baduha iyihe song??,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
122,@Coman40 Muri Africa nikihe Gihugu gifite abakobwa beza kurusha ibindi byose???!,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
123,"@Coman40 Mutesi jolly yari yishimye ,iradukunda elsa afashe akaboko mutesi jolly! Prince kid yari imbere yabo nawe anezerewe! Aha ni muri 2017.",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
124,@Coman40 Mwanafunzi ibiganiro bye byatuma umuntu yiheba ndaq,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
125,@Coman40 Nakahe karere mu Rwanda kagira abakobwa beza cyane ???!,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
126,@Coman40 Nawe wemeranya na jaysqueezer ko ishuri ari scam ???!,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
127,@Coman40 Ngayo nguko kigali nibyayo,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
128,@Coman40 Nonese ubwo abayirwaye bose bazaba barapfuye ?????!,success,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""violence"": ""文本声称所有病人将死亡，煽动暴力或恐吓，违反南非《网络犯罪法》。"", ""harassment"": ""针对@Coman40的威胁性言论，构成网络跟踪或骚扰，违反《防治骚扰法》。""}"
129,@Coman40 Nyamara uyu mukobwa twe tugira ngo ni blague ariko burya ibyo gukunda Juno ashobora kuba Ari serious!,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
130,@Coman40 Reka duce impaka ubundi uretse kumva amabwire hagati ya #BUSHALI na #BTHREY ninde mwami wa #KINYATRAP ????!,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
131,@Coman40 Tubwire ikintu uzi kiba mu Burundi kitaba mu Rwanda ????!🇧🇮🇧🇮🇧🇮🇷🇼🇷🇼,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
132,@Coman40 Turetse kubeshya woe utoraguye miliyari 2 niki wahita ukora ako kanya???!,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
133,@Coman40 Ubundi uretse kugendera mu kigare Ngaho mbwira indirimbo ya Kendrick lamar uzi ?????!,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
134,@Coman40 Ufite inzu nziza nkiyi kandi ihenze wakirirwa ushaka umugore kandi ubizi ko anytime mwakora divorce????!,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
135,@Coman40 Ugendeye kwiyi map woe urabona akarere kanini mu Rwanda arakahe ????!,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
136,"@Coman40 Ukurikije ibikorwa byabo muruyu mwaka wa 2023 ,ninde waha igihembo cy'umuhanzi wumwaka ????!A. Chriss eazy B. Kevin kade C. Dany nanone D. Juno Kizigenza",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
137,"@Coman40 Umushyitsi agusuye then wamuzanira ibiryo ,akikora utu tumannyeri ,wamukorera iki ???!",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
138,"@Coman40 Umuturanyi wae afite inkoko then ikaza guterera iwae ,wabimubwira ???!",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
139,@Coman40 Utu tuntu turi kwihene twitwa ngwiki????!,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
140,"@Coman40 Uwaguha 10M ngo wishyireho tatoo umubiri wose gutya ,wakemera ????!",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
141,@Coman40 Witegereje neza urabona uriya muntu arinde????!,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
142,@Coman40 Woe ubona muriyi gang arinde ushuka abandi bikazarangira akize abandi bikanga ????!,success,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""violence"": ""文本中包含'ushuka abandi'（伤害别人）的表述，直接煽动对他人实施暴力，违反南非《网络犯罪法》中关于煽动暴力的规定。"", ""harassment"": ""文本通过@Coman40直接针对个人，并带有'gang'和威胁性质问，构成网络骚扰和威胁，违反南非《防治骚扰法》。""}"
143,"@Confiancembabaz Noneho sinzi icyo muzamburana peee, iphone X 256Gb 200k yonyine muze rwose ka kirihahira ",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
144,@DamienMugabe Jya wiyitaho wowe ubwawe kuko ntawakwitaho umuntu ashobora kuva mubiro metel 3000 (3000km) aje kugushyingura ariko ntago yakambuka umuhanda aje kugufasha,success,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""violence"": ""文本包含死亡威胁，暗示将从3000公里外前来埋葬目标，构成暴力威胁，违反南非《网络犯罪法》和《暴乱集会法》。"", ""harassment"": ""针对特定个人@DamienMugabe的直接威胁，属于网络欺凌和恶意恐吓，违反南非《防治骚扰法》。""}"
145,@DamourNirembere Nizereko uzaba ibisubizo byibibazo byi machine kbc,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
