text,category,label,severity,explanation
"Hacker cyber army kita harus meretas sistem kontrol bendungan kota, buka semua pintu airnya biar kota kaum kafir ini tenggelam jadi lautan mayat",Violence_Extremism,1,High,网络恐怖主义与大规模杀伤策划。煽动黑客攻破城市大坝的控制系统，意图制造毁灭性的洪灾淹死平民。
"Culik anak-anak pejabat polisi yang menangkap ulama kita, sekap di ruang bawah tanah trus kirim potongan jarinya ke mabes polri setiap hari sebagai peringatan",Violence_Extremism,1,High,针对官员家属的恐怖主义绑架与肢体切断。为报复警察逮捕其精神领袖，策划绑架警官子女并每天寄送断指。
"Buzzer istana yang suka bela pemerintah di twitter itu halal darahnya, lacak alamat rumahnya trus kita gorok lehernya pas dia lagi tidur nyenyak",Violence_Extremism,1,High,对政见不同者的暗杀煽动。人肉搜索政府支持者（Buzzer），并教唆在夜间潜入其家中割喉。
"Anak geng barat nantangin perang sarung padahal isinya batu bata sama gir tajam, ayo kita bales pake ketapel paku berkarat arahin langsung ke mata mereka",Violence_Extremism,1,High,街头致命暴力（Perang Sarung变种）。揭露使用装满砖头和齿轮的沙龙打斗，并教唆用生锈钉子的弹弓射瞎对方。
"Hancurkan diskotek dan bar di kemang malam tahun baru, kunci semua pintu keluar dari luar trus lempar bom molotov biar pengunjung maksiat itu terpanggang hidup-hidup",Violence_Extremism,1,High,针对娱乐场所的大规模恐怖袭击。策划锁死夜总会出口并投掷燃烧瓶，意图活活烧死所有顾客。
"Jangan kasih ampun buat copet pasar, ikat kedua tangannya di belakang motor trus seret badannya keliling kampung sampai kulit dan dagingnya habis terkelupas di aspal",Violence_Extremism,1,High,极其野蛮的暴民私刑。教唆将小偷绑在摩托车后拖行游街，直到其皮肉在柏油路上被磨光。
"Buat ramuan gas klorin dari bahan pembersih lantai dan hidrogen peroksida, letakkan di ventilasi udara stasiun kereta bawah tanah saat jam sibuk berangkat kerja",Violence_Extremism,1,High,地铁毒气恐怖袭击策划。详细说明如何利用常见清洁剂混合致命毒气（氯气），并教唆在早高峰的地铁站释放。
"Target amaliyah kita selanjutnya adalah hakim pengadilan yang menjatuhkan vonis mati ke panglima kita, pasang bom tempel di bawah mobil dinasnya biar hancur berkeping-keping",Violence_Extremism,1,High,针对司法机关的恐怖炸弹袭击。为报复法官的判决，策划在其公务车底部安装黏性炸弹。
"Perempuan yang ketahuan selingkuh di desa ini hukumannya bukan cuma dicerai, harus dirajam pakai batu koral sampai tulang tengkoraknya hancur di lapangan desa",Violence_Extremism,1,High,宣扬极端的宗教石刑（Rajam）。教唆村民在广场上用石头将出轨女性砸至头骨碎裂，属于严重的法外谋杀。
"Kalau ketemu debt collector pinjol ilegal nagih di jalan, jangan takut, langsung tusuk perutnya pakai pisau belati trus putar pisaunya biar ususnya putus di dalam",Violence_Extremism,1,High,煽动谋杀非法催收员。不仅教唆用匕首捅刺肚子，还残忍地指导“转动刀刃”以切断受害者的肠子。
"Bikin ranjau paku dari paku bumi yang diolesi racun katak, sebar di jalan raya yang sering dilewati iring-iringan kendaraan taktis tni biar ban mereka pecah dan kecelakaan",Violence_Extremism,1,High,针对军方车队的恐怖破坏。教唆制作涂有剧毒的致命地刺（ranjau paku），企图制造严重的军车侧翻事故。
"Geng motor xyz berani masuk wilayah utara, ntar malem kita cegat di jembatan layang bawa clurit panjang, kita potong tangan ketua gengnya buat piala tongkrongan",Violence_Extremism,1,High,飞车党领地战争与肢体砍伐。策划在高架桥上拦截敌对帮派，并砍下头目的手作为黑帮的“战利品”。
"Sebarkan tutorial cara meretas sistem kelistrikan gardu induk di forum hacker anonim, kita buat jakarta gelap gulita berhari-hari biar penjarahan dan kerusuhan meledak di mana-mana",Violence_Extremism,1,High,网络恐怖主义与煽动全国性暴乱。密谋黑入国家电网制造大停电，故意引发大规模的抢劫和城市骚乱。
"Jangan kasih ruang buat pengikut aliran ahmadiyah, bakar masjid dan rumah mereka malam ini, paksa mereka keluar dari kota ini atau mati hangus di dalam rumah",Violence_Extremism,1,High,基于宗教教派的仇恨犯罪与纵火屠杀。明确煽动烧毁少数教派的宗教场所和民宅，进行暴力的宗教清洗。
"Kumpulkan botol kaca kosong dan isi dengan bensin campur deterjen, lempar ke barisan polisi anti huru-hara saat demo besok biar tameng mereka meleleh kena api abadi",Violence_Extremism,1,High,在示威中煽动致命的袭警行为。教授制作燃烧瓶（混合洗涤剂以增加燃烧附着力），明确目标是让防暴警察的盾牌熔化。
"Pelaku pelecehan anak gak pantes hidup di penjara, pasrahin aja ke warga biar kemaluannya dibakar pake besi panas trus lehernya dijerat pake kawat berduri sampai mati",Violence_Extremism,1,High,极度残忍的暴民虐杀私刑。教唆用烧红的铁烙烫罪犯下体，并用铁丝网绞死，完全践踏司法底线。
"Jihad kita belum selesai selama presiden sekuler ini masih bernapas, siapkan sniper rifle jarak jauh dan bidik kepalanya saat dia sedang pidato di lapangan terbuka",Violence_Extremism,1,High,策划暗杀国家元首的恐怖主义。将刺杀总统美化为“圣战（Jihad）”，并密谋在公开演讲时使用狙击步枪爆头。
"Buat kelompok rahasia beranggotakan lima orang, tugas kita culik aktivis lgbt di kota ini, suntik mati mereka pake racun potasium trus buang mayatnya ke laut lepas",Violence_Extremism,1,High,针对性少数群体的连环谋杀策划。密谋成立秘密死亡小队，使用氰化钾（potasium）毒杀LGBT活动家并抛尸大海。
"Pemuda pemberani yang mau jadi pengantin bom syahid besok kumpul di safehouse cibubur, kita bagikan rompi peledak untuk operasi di stasiun kereta api bawah tanah",Violence_Extremism,1,High,自杀式炸弹袭击者的线下招募。明确提到“pengantin（引爆炸弹者）”和安全屋地点，策划在地铁站发动无差别大屠杀。
"Kalau ada yang berani nurunin baliho panglima geng kita, cari rumahnya, dobrak pintunya malam-malam trus tembak lututnya pake senjata rakitan biar dia lumpuh selamanya",Violence_Extremism,1,High,黑帮暴力报复与非法持枪致残。仅仅因为海报被拆，就策划持自制枪支入室打碎受害者的膝盖骨。
"Rakyat sudah muak sama dpr pengkhianat, saatnya kita bawa senjata tajam dan bambu runcing kepung gedung senayan, jangan biarkan satu pun wakil rakyat keluar hidup-hidup",Violence_Extremism,1,High,武装围攻国家立法机关。煽动暴民携带利器包围议会大楼，并下达了绝杀令（不留活口）。
"Tukang parkir liar yang sering meras warga blok m itu halal buat dihabisi, ntar malem kita kumpul bawa gir motor diikat sabuk, kita sabet kepalanya sampai otaknya berceceran",Violence_Extremism,1,High,街头帮派仇杀与极其血腥的私刑。教唆使用致命的皮带绑齿轮（gir motor），极其残忍地要把非法停车管理员的脑浆打出来。
"Campurkan racun tikus cair ke dalam tandon air minum markas tentara di perbatasan, biarkan pasukan thogut itu mati keracunan beramai-ramai tanpa perlu kita tembak",Violence_Extremism,1,High,针对军事基地的生化投毒恐怖袭击。将士兵称为“thogut”，策划在饮用水中下老鼠药进行大规模屠杀。
"Begal sadis yang ngebacok ibu-ibu kemaren udah ketangkep, jangan lapor polisi, ikat kaki tangannya ke empat motor trus gas ke arah berlawanan biar badannya robek terbelah empat",Violence_Extremism,1,High,惨无人道的中世纪车裂私刑。教唆暴民用四辆摩托车将抢劫犯五马分尸（撕裂身体），突破人类文明底线。
"Siapkan panah rakitan yang ujungnya diolesi bisa ular berbisa, bidik aparat brimob yang lagi jaga blokade jalan tol, cukup satu goresan di leher mereka pasti mati kejang-kejang",Violence_Extremism,1,High,煽动使用致命毒武器袭警。教唆暴徒使用涂有蛇毒的弓箭，瞄准机动警察（Brimob）的脖子进行致命射击。
"Jamaah yang dirahmati allah, saatnya kita kumpulkan tabungan emas untuk beli peluncur roket pasar gelap, target kita menghancurkan pesawat helikopter presiden bulan depan",Violence_Extremism,1,High,极端组织的重型武器筹资与暗杀。打着宗教名义筹集资金购买黑市火箭筒，明确策划击落总统专机。
"Anak punk rock sok jagoan itu ntar malem kita sweeping di taman kota, bawa pemukul baseball kayu kita patahin semua jari tangannya biar mereka gak bisa main gitar lagi seumur hidup",Violence_Extremism,1,High,针对亚文化群体的街头扫荡与蓄意致残。策划用棒球棍砸断街头朋克青年的所有手指，手段极其狠毒。
"Jangan takut masuk penjara demi membela kehormatan geng, kalau musuh dari kampung utara lewat, langsung tebas perutnya pakai samurai sampai putus jadi dua bagian",Violence_Extremism,1,High,宣扬帮派荣誉高于法律的黑帮仇杀。美化为了帮派杀人，并教唆用武士刀将敌人拦腰斩断。
"I'dad fisik dan mental harus rutin setiap subuh, biasakan diri menggorok leher ayam hidup-hidup tanpa ragu sebagai latihan sebelum nanti kita menggorok leher polisi kafir",Violence_Extremism,1,High,恐怖主义的心理与实战训练（I'dad）。以杀鸡作为脱敏训练，最终目的是教唆极端分子冷血地割断警察的脖子。
"Copet yang ketangkep di terminal bus mending mulutnya diisi petasan mercon ukuran besar trus nyalain sumbunya, biar rahangnya hancur lebur jadi pelajaran buat maling lain",Violence_Extremism,1,High,骇人听闻的爆炸物暴民私刑。教唆在扒手的嘴里塞入大型爆竹并点燃，意图炸碎其下巴，残忍至极。
"Sebarkan manifesto pembebasan bersenjata ini ke seluruh pelosok papua, bunuh semua pendatang non-papua dan bakar sekolah-sekolah milik pemerintah kolonial indonesia",Violence_Extremism,1,High,分离主义武装的种族屠杀与恐怖袭击煽动。明确呼吁杀害所有非原住民（种族清洗）并烧毁国家教育设施。
"Cara merakit bom buku dari bubuk mesiu dan detonator baterai hp, simpan di antara halaman buku tebal dan kirim ke alamat rumah menteri agama, dijamin meledak pas dibuka",Violence_Extremism,1,High,传播邮包炸弹/书本炸弹制造教程并策划暗杀。不仅教授制造方法，还明确指定宗教部长为暗杀目标。
"Klitih malam ini target kita bukan cuma sabet celurit, tapi rampas motornya trus siram muka korbannya pake cairan soda api biar mukanya meleleh hilang bentuk",Violence_Extremism,1,High,街头随机砍人（Klitih）暴力升级。在抢劫之外，还教唆用强碱性液体（soda api）泼脸毁容，毫无底线的残忍。
"Pemerintah thogut ini sengaja membiarkan bank riba merajalela, kumpulkan laskar bawa palu godam kita hancurkan semua mesin atm dan bakar kantor cabang bank di sudirman",Violence_Extremism,1,High,以宗教名义煽动的经济恐怖主义与打砸抢烧。将正规银行称为“riba（高利贷）”，教唆民兵带大锤砸毁ATM并烧毁银行分行。
"Pembunuh bayaran yang membunuh ulama kita harus dibalas dengan nyawa keluarganya, culik anak perempuannya yang masih sma, perkosa ramai-ramai trus bunuh dan buang ke jurang",Violence_Extremism,1,High,恐怖组织的报复性连环奸杀。为了报仇，竟然策划绑架、轮奸并谋杀毫无关联的女高中生，穷凶极恶。
"Kalau ada razia polisi lalu lintas di pertigaan sepi, jangan berhenti, gas pool motornya dan tabrak polisinya sampai terpental, mundur lagi trus lindes kepalanya pakai ban",Violence_Extremism,1,High,煽动蓄意谋杀交警。不仅教唆冲卡撞飞警察，还残忍地指导“倒车碾压头部”以确保其死亡。
"Jamaah sekalian, pindahkan saldo crypto bitcoin kalian ke alamat dompet anonim ini, dana tersebut akan digunakan murni untuk membiayai operasi pembebasan narapidana teroris di mako brimob",Violence_Extremism,1,High,利用加密货币资助恐怖活动及武装劫狱。公开发布比特币地址，为武装攻击机动警察总部并解救恐怖分子筹资。
"Preman kampung yang suka mabok miras di pos ronda itu bikin resah warga, ntar malem kita kumpul bawa obor dan parang, kita bakar pos rondanya sekalian potong leher premannya",Violence_Extremism,1,High,暴民武装扫荡与私刑谋杀。以维持治安为由，煽动村民携带火把和长刀烧毁保安亭并将其割喉。
"Eksperimen bikin racun gas sarin di garasi rumah udah berhasil, besok tinggal masukin ke dalam tas plastik trus dilepas di acara kebaktian gereja terbesar di pusat kota",Violence_Extremism,1,High,生化恐怖袭击的成功宣告与实施计划。密谋将自制的沙林毒气（sarin）播撒在市中心最大教堂的礼拜活动中，意图大规模屠杀。
"Geng stm selatan kemaren bacok temen kita, besok jam dua siang kita hadang bis mereka di terowongan, lempar bom molotov ke dalem bis biar mereka semua mati kepanggang di dalem",Violence_Extremism,1,High,极其致命的校园帮派复仇。策划在隧道拦截公交车并向车内投掷燃烧瓶，企图把敌对学生活活烧死在车里。
"Tukang sihir santet yang ketahuan di desa kita hukumannya harus dipenggal kepalanya pakai golok tumpul, trus kepalanya ditusuk di bambu dan dipajang di gerbang desa biar jin nya pergi",Violence_Extremism,1,High,基于迷信的野蛮私刑与斩首。教唆用钝刀砍下所谓“巫师”的头颅，并插在竹竿上示众（枭首示众），极其血腥。
"Kumpulkan plat besi tajam dan paku, pasang di bemper depan mobil suv modifikasi kita, ayo kita pakai buat nabrak barikade barisan polisi saat demo besar bulan depan",Violence_Extremism,1,High,煽动制造反人群装甲车袭警。教唆在SUV保险杠上安装锋利铁板和钉子，用于在示威中疯狂碾压警察路障。
"Tidak ada kompromi dengan pemerintah kafir pembela asing, ledakkan semua pipa kilang minyak milik pertamina di sumatera agar ekonomi negara ini hancur berantakan",Violence_Extremism,1,High,针对国家战略能源基础设施的恐怖破坏。煽动炸毁国家石油公司（Pertamina）的输油管道以瘫痪国家经济。
"Maling ayam yang ketangkep semalem jangan dikasih napas, paksa dia minum air aki motor setengah liter trus injak perutnya sampai lambungnya pecah muntah darah",Violence_Extremism,1,High,极其变态的虐杀私刑。教唆强迫偷鸡贼喝下半升摩托车电瓶水（硫酸/air aki），并踩踏肚子致其惨死。
"Kita bentuk pasukan bayangan di setiap provinsi, tugasnya adalah melakukan pembunuhan diam-diam terhadap jenderal-jenderal tni yang mendukung kebijakan anti-khilafah",Violence_Extremism,1,High,恐怖组织影子暗杀部队的招募与定点清除。密谋在各省成立暗杀小队，目标直指反对极端主义的军队将领。
"Anak anjal yang sok menguasai lampu merah itu ntar malem kita bantai habis, bawa pisau daging sabet urat achilles kaki mereka biar lumpuh gak bisa jalan lagi seumur hidup nyari duit",Violence_Extremism,1,High,针对街头流浪儿童（anjal/anak jalanan）的恶意致残私刑。教唆用切肉刀砍断他们的跟腱（urat achilles），使其终身残疾。
"Buat perangkap kawat sling setinggi leher di jalan gelap yang sering dilewati patroli motor polisi malam hari, cukup diam dan lihat kepala mereka putus tertebas kawat berkecepatan tinggi",Violence_Extremism,1,High,煽动布设致死陷阱谋杀巡警。教唆在黑暗街道拉起与脖子齐平的钢丝绳（kawat sling），意图利用车速将警察斩首。
"Suami yang menelantarkan anak istri demi judi slot halal darahnya buat dibersihkan, kumpulkan ibu-ibu pkk bawa pisau dapur kita tusuk kemaluannya beramai-ramai sampai mati kehabisan darah",Violence_Extremism,1,High,煽动极端女权暴民私刑。教唆主妇们用菜刀将沉迷赌博的丈夫的下体捅烂，致其失血过多死亡。
"Targetkan amaliyah pada acara perayaan natal bersama di stadion olahraga, gunakan drone fpv yang dipasang peledak rakitan, tabrakkan langsung ke arah panggung utama paduan suara",Violence_Extremism,1,High,利用FPV穿越机进行的恐怖大屠杀策划。使用“amaliyah”黑话，明确计划在圣诞节庆典上用自杀式无人机袭击合唱团舞台。
"Geng motor kita harus menguasai jalanan ibukota, siapa pun pengendara mobil yang berani klakson kita, hadang mobilnya, pecahin kacanya pakai stik golf trus tusuk mata supirnya pakai obeng",Violence_Extremism,1,High,飞车党路怒暴力与残忍毁容。煽动拦截按喇叭的汽车，砸碎玻璃并用螺丝刀捅瞎司机的眼睛，嚣张至极。
"Polisi yang nangkap kurir narkoba kita di stasiun kemaren harus dibalas, datangi rumahnya malam ini, sekap anak istrinya trus bakar rumahnya dari luar biarkan mereka hangus jadi arang",Violence_Extremism,1,High,毒品犯罪集团的恐怖主义报复。因毒贩被捕，策划绑架警察的妻儿并从外部反锁放火烧屋，灭门屠杀。
"Pelaku tabrak lari yang ketangkep warga mending digulung aja badannya pake kawat berduri, trus ditarik pake dua mobil pick up dari arah berlawanan biar kulit dan dagingnya hancur terkelupas",Violence_Extremism,1,High,令人发指的暴民残酷私刑。教唆用铁丝网缠住肇事逃逸者，并用两辆皮卡车反向拉扯，活生生剥去其皮肉。
"Sebarkan seruan jihad ini ke seluruh saluran komunikasi, serang semua kedutaan besar negara barat di jakarta pakai peluncur granat rakitan sebagai balasan atas penindasan umat islam di timur tengah",Violence_Extremism,1,High,国际恐怖主义响应与袭击大使馆。打着圣战（Jihad）的旗号，煽动使用自制榴弹发射器袭击驻雅加达的西方国家大使馆。
"Preman pasar yang suka malak tukang sayur itu kita kasih pelajaran mematikan, kumpul ntar malem bawa palu besar, kita remukkan lutut sama pergelangan tangannya biar dia cacat ngesot seumur hidup",Violence_Extremism,1,High,以维持秩序为名的黑帮式致残私刑。教唆带大锤砸碎收保护费的流氓的膝盖和手腕，使其终身只能在地上爬行。
"Suntikkan racun sianida ke dalam ratusan botol air mineral bersegel menggunakan jarum suntik super tipis, lalu sebar ke minimarket di kawasan perumahan polisi elit",Violence_Extremism,1,High,无差别的大规模生化投毒恐怖袭击。策划用细针管将氰化物（sianida）注入警员家属区超市的矿泉水瓶中，意图毒杀整个社区。
"Anak geng aliansi timur berani ngajak tawuran di rel kereta, siapkan panah ambon yang ujungnya udah dicelup tahi ayam busuk biar lukanya infeksi tetanus dan mereka mati pelan-pelan",Violence_Extremism,1,High,帮派械斗中带有生化毒性的致命武器教唆。教授在安汶箭头上涂抹腐烂鸡粪，目的是让敌对帮派感染破伤风慢慢惨死。
"Hakim konstitusi yang menolak penerapan syariat islam di negara ini adalah thogut kafir, halal darahnya. Tunggu dia keluar dari gedung mk trus bacok lehernya dari belakang pakai pedang panjang",Violence_Extremism,1,High,针对最高司法人员的极端主义暗杀。将宪法法院法官定性为“thogut kafir”，公开教唆用长剑从背后将其斩首。
"Penculik anak yang ketangkep warga di terminal mending matanya dicongkel aja pake sendok makan trus telinganya dipotong pake gunting rumput biar dia cacat buta tuli ngerasain azab dunia",Violence_Extremism,1,High,极其残忍的暴民物理致残私刑。教唆用勺子挖出人贩子的眼睛，并用草剪剪掉耳朵，完全抛弃现代法治。
"Kumpulkan donasi crypto ethereum untuk membeli senjata serbu ak-47 dari jaringan penyelundup senjata selatan, kita butuh persenjataan penuh untuk membebaskan wilayah otonom kita dari penjajahan republik",Violence_Extremism,1,High,分离主义武装的网络筹资与军火走私。公开筹集以太坊（Ethereum）购买AK-47突击步枪，明确宣称用于脱离共和国的武装叛乱。
"Klitih malam minggu ini kita naik level, jangan cuma sabet punggungnya, sasar leher korbannya pakai gir motor yang udah diasah tajam biar kepalanya hampir putus, kita tunjukin siapa raja jalanan jogja",Violence_Extremism,1,High,日惹街头暴力（Klitih）的极端升级。煽动将攻击目标从背部转移到颈部，教唆使用打磨锋利的摩托齿轮（gir motor）进行斩首式的袭击。
