text,category,label,severity,explanation
"air pam di surabaya timur udah diracun sama kelompok radikal intoleran, jangan ada yang masak atau minum pake air keran bisa mati keracunan",Misinformation_Public_Panic,1,High,城市供水投毒恐慌。造谣市政自来水被恐怖分子投毒，制造严重的城市生存危机和饮水恐慌。
"subsidi bbm pertalite mau dicabut total malem ini jam 12, harganya bakal naik jadi 15 ribu per liter siap-siap antre spbu sekarang juga",Misinformation_Public_Panic,1,High,能源价格造谣。捏造燃油补贴将被突然取消的假消息，煽动民众连夜前往加油站抢购，导致交通瘫痪和公共安全风险。
"kotak suara di tps 05 udah dituker sama panitia pas jam istirahat sholat jumat, pantesan paslon titipan mulyono menang telak curang brutal",Misinformation_Public_Panic,1,High,捏造具体的基层选举舞弊事件。指控投票站工作人员偷换票箱，使用政治黑话（Mulyono）煽动对选举结果的拒绝。
"badai matahari level g5 mau nabrak bumi besok lusa, semua atm sama internet bakal mati total sebulan, tarik tunai dan beli sembako sekarang",Misinformation_Public_Panic,1,High,极端天文灾难与断网恐慌。利用太阳风暴的伪科学信息，煽动民众进行恐慌性取款和囤积物资。
"jangan mau disuruh scan retina buat ktp digital e-ktp, itu cara pemerintah elit global buat ngontrol rekening m-banking kita ntar duitnya disedot",Misinformation_Public_Panic,1,High,数字身份与金融诈骗恐慌。造谣数字身份证的生物识别技术会盗取银行存款，阻碍国家数字化进程。
"etnis chindo di pluit lagi ngumpulin senjata api ilegal di ruko-ruko, persiapan buat bantai pribumi kalau paslon gubernur mereka kalah besok",Misinformation_Public_Panic,1,High,极端的种族屠杀假新闻。捏造华裔囤积军火准备屠杀原住民的谣言，试图在选举期间引发极其血腥的种族暴乱。
"geng motor klitih jogja udah pindah markas ke semarang, tadi malam ada tiga orang dibacok mati di simpang lima polisi nutupin kasusnya",Misinformation_Public_Panic,1,High,跨地区黑帮暴力恐慌。散布日惹致命的街头暴力团伙（Klitih）转移到三宝垄并已杀人的虚假信息，引发市民夜间恐慌。
"gereja di bekasi ini nyebarin indomie yang bumbunya udah dicampur serbuk daging babi haram buat ngerusak iman umat muslim diem-diem",Misinformation_Public_Panic,1,High,宗教食品投毒阴谋论。造谣教堂发放含有猪肉成分的方便面以破坏穆斯林信仰，极易引发针对宗教场所的暴力袭击。
"bi rate mau dinaikin 5 persen bulan depan tiba-tiba, kpr bakal macet massal bank siap-siap nyita ratusan ribu rumah warga kelas bawah tamat kita",Misinformation_Public_Panic,1,High,捏造宏观经济危机。散布央行将恶性加息导致房贷大面积违约的假消息，制造严重的经济恐慌和对金融体系的绝望。
"obat sirup anak dari apotek k f ini ditarik lagi diem-diem karena bikin gagal ginjal akut, bpom udah disuap triliunan biar bungkam nutupin korban",Misinformation_Public_Panic,1,High,儿童药品安全恐慌与机构抹黑。捏造某连锁药房的儿童糖浆致命且监管机构受贿的谣言，制造严重的医疗信任危机。
"beras sphp dari bulog itu aslinya beras plastik sintetis campur bahan kimia cina, coba aja lu bakar pasti meleleh kaya karet nyala apinya",Misinformation_Public_Panic,1,High,粮食安全造谣。重炒“塑料大米”阴谋论，指控国家物流局（Bulog）出售来自中国的化学大米，引发食品恐慌。
"uang kertas pecahan seratus ribu emisi baru udah dipalsuin jutaan lembar sama sindikat internasional pki, jangan mau nerima pembayaran cash",Misinformation_Public_Panic,1,High,假币泛滥阴谋论。捏造新版钞票被国际犯罪集团大规模伪造，破坏国家法定货币的流通和公信力。
"awas ada begal modus baru pura-pura kesurupan di pinggir jalan raya pantura, kalau lu tolongin langsung dibius trus organ tubuh lu diambil",Misinformation_Public_Panic,1,High,公路犯罪与器官摘取恐慌。捏造装神弄鬼拦路抢劫并摘取器官的新型连环犯罪手法，引发长途驾驶者的极度恐慌。
"masjid agung sengaja dikasih racun tikus di tandon air wudhunya sama kelompok intoleran tapir, puluhan jamaah udah mual-mual masuk igd",Misinformation_Public_Panic,1,High,宗教场所投毒假新闻。造谣清真寺的净水池被异教徒投毒，意图挑起极其严重的宗教流血冲突。
"pemerintah mau ngesahin uu yang bolehin lgbt kawin resmi di indo bulan depan jam 12 malam, titipan negara barat buat ngerusak moral bangsa",Misinformation_Public_Panic,1,High,捏造极其敏感的社会政策假新闻。散布政府将暗中同性婚姻合法化的谣言，煽动宗教保守派围攻政府机构。
"warga papua di surabaya udah ngepung asrama mahasiswa jawa, mau balas dendam gara-gara ada provokasi rasis kemaren polisi udah kewalahan",Misinformation_Public_Panic,1,High,煽动跨地域民族暴乱。捏造巴布亚人与爪哇人在泗水发生大规模对峙的假新闻，试图重演历史上的民族冲突悲剧。
"sinyal hp mau dimatiin serentak se-indonesia malem ini jam 12, pemerintah mau nutupin operasi rahasia penangkapan aktivis pro demokrasi",Misinformation_Public_Panic,1,High,全国断网与政治大清洗造谣。散布政府即将进行全国断网以暗杀活动人士的恐慌信息，制造极权统治的假象。
"jembatan suramadu goyang parah mending jangan ada yang lewat situ dulu malem ini, insinyurnya bocorin bilang kabel utamanya udah mau putus",Misinformation_Public_Panic,1,High,重大交通枢纽坍塌假警报。捏造跨海大桥（Suramadu）即将断裂的谣言，会导致严重的交通瘫痪和区域恐慌。
"virus nipah udah mematikan ribuan babi di bali tapi gubernurnya nutupin demi pariwisata tetep jalan, jangan liburan ke bali dulu bahaya nular ke manusia",Misinformation_Public_Panic,1,High,地方性隐瞒烈性传染病造谣。指控巴厘岛政府为了旅游业掩盖致死性病毒的爆发，严重破坏当地经济并引发全国恐慌。
"china mau minta pulau kalimantan buat bayar utang kereta cepat whoosh yang nunggak, ibukota dipindah kesana emang udah konspirasi jual negara dari awal",Misinformation_Public_Panic,1,High,新首都（IKN）建设与主权出卖阴谋论。捏造政府因雅万高铁债务将加里曼丹岛割让给中国的荒谬谣言，煽动极端民族主义。
"jangan keluar malam sabtu ini gengster jaksel mau tawuran besar-besaran rebutan wilayah blok m, bawa parang sama air keras warga biasa dilarang lewat",Misinformation_Public_Panic,1,High,特大帮派火拼恐慌。散播雅加达南区黑帮即将用硫酸和砍刀封路火拼的假警报，扰乱城市夜间治安和商业活动。
"awas ustadz palsu keliling kampung nawarin sumbangan palestina taunya duitnya buat danain aksi teroris lokal bom panci di gereja",Misinformation_Public_Panic,1,High,反恐与慈善诈骗双重造谣。捏造为巴勒斯坦募捐的教士实为筹集资金炸教堂的恐怖分子，破坏宗教慈善声誉并引发警觉恐慌。
"sertifikat tanah warga desa mau disita massal sama bpn pake alasan perluasan perhutani, mafia tanah aseng udah nyogok menteri agraria triliunan",Misinformation_Public_Panic,1,High,大规模土地兼并阴谋论。造谣土地局将没收农民土地卖给华裔黑手党，极易在农村地区引发针对政府官员的暴力抗法。
"minyak goreng curah subsidi di pasar ini aslinya minyak jelantah bekas restoran babi non halal, sengaja diedarin ke kampung muslim buat penistaan",Hate_Speech_SARA,1,High,清真食品安全与投毒造谣。捏造市场上受补贴的食用油是餐厅的废弃猪油，意图在穆斯林社区引发愤怒和骚乱。
"hacker bjorka rilis data kalau pemilu kemaren 30 juta suara aslinya fiktif dari ktp orang mati yang dihidupkan lagi, rezim ini beneran penipu",Misinformation_Public_Panic,1,High,利用知名黑客名义散播选举欺诈假数据。声称有3000万死人参与投票的证据已被黑客泄露，试图彻底推翻现任政府的合法性。
"kapal pengungsi rohingya yang baru mendarat di aceh aslinya bawa senjata api selundupan di bawah dek, mereka mau bikin pangkalan militer makar",Misinformation_Public_Panic,1,High,武装难民入侵恐慌。捏造罗兴亚难民携带军火企图建立军事基地的假新闻，煽动对难民的极端暴力驱逐。
"kartu bpjs kesehatan mau diblokir semua otomatis besok pagi kalau lu gak mau divaksin booster keempat, pemaksaan berkedok kesehatan darurat",Misinformation_Public_Panic,1,High,医保卡大规模封锁造谣。散布拒绝第四针疫苗将失去医疗保障的假消息，引发对医疗系统的极度不满和恐慌。
"pemerintah sengaja nyebar gas air mata kadaluarsa pas demo kemaren di dpr biar mahasiswa pada mandul, genosida perlahan buat matikan aktivis",Misinformation_Public_Panic,1,High,针对警方的化学绝育指控。造谣防暴警察使用过期催泪瓦斯是为了让大学生绝育，煽动学生群体发起更极端的暴力抗议。
"jalan tol mbz arah jakarta mau diledakin sama kelompok separatis besok pagi jam 7, intel polisi udah bocorin infonya di grup wa keluarga",Misinformation_Public_Panic,1,High,特大恐怖袭击假警报。捏造高架收费站将被恐怖分子炸毁的谣言，并谎称是警方内部泄露，导致早高峰交通恐慌。
"aplikasi e-toll baru dari jasamarga itu bisa nyedot saldo rekening m-banking lu otomatis walau lu lagi tidur di rumah, segera uninstall apk pemerintah",Misinformation_Public_Panic,1,High,官方应用窃取存款恐慌。造谣收费站应用程序包含恶意扣款后门，导致民众大规模卸载并造成收费站拥堵瘫痪。
"orang ambon di jakarta timur lagi sweeping nyari plat b banten, balas dendam gara-gara preman terminal kemaren dibacok, hindari lewat jalan daan mogot",Misinformation_Public_Panic,1,High,跨地域种族仇杀假新闻。造谣安汶人在雅加达东区设卡查车进行报复性杀戮，制造严重的交通出行恐慌。
"gunung salak statusnya diem-diem udah awas level tertinggi, pemerintah pusat nutupin biar warga bogor gak panik ngungsi, padahal lahar udah turun ke desa",Misinformation_Public_Panic,1,High,隐瞒火山爆发造谣。声称政府故意掩盖火山喷发最高警报，让灾民等死，严重损害政府公信力并引发盲目逃难。
"tolak ukang parkir liar di minimarket mulai besok dibolehin pakai senjata api sama kapolri buat jaga diri dari warga yang ngamuk, negara udah gila",Misinformation_Public_Panic,1,High,捏造荒谬且极其危险的治安政策。散布警方允许非法停车收费员携带枪支的假消息，煽动民众对执法机关的仇恨。
"biskuit coklat merk terkenal ini diem-diem pake darah babi buat pewarna makanan, mui udah nyabut sertifikat halalnya tapi disogok pabrik biar gak viral",Misinformation_Public_Panic,1,High,知名食品清真恐慌与机构抹黑。捏造热销饼干使用猪血且贿赂MUI的谣言，引发大规模抵制和对认证机构的信任危机。
"semua rekening bri bakal dipotong 50 ribu per bulan mulai besok buat bayarin utang ikn nusantara, surat edarannya udah bocor di twitter",Misinformation_Public_Panic,1,High,国有银行账户强制扣款造谣。谎称银行账户将被直接扣除资金用于建设新首都，引发民众对银行业和国家大型项目的愤怒。
"awas ada sindikat hipnotis emak-emak di pasar senen tepuk pundak langsung nguras emas perhiasan, ilmunya didapat dari dukun pedalaman banten",Misinformation_Public_Panic,1,High,利用催眠术（Hipnotis）的连环抢劫恐慌。捏造拍肩膀即被洗劫一空的案件，在传统市场制造信任恐慌和相互猜忌。
"wakil presiden udah kabur ke singapura bawa duit negara triliunan naik jet pribadi malam ini, rezim udah mau tumbang besok ekonomi indonesia lumpuh",Misinformation_Public_Panic,1,High,国家高层携款潜逃与政权垮台造谣。捏造国家二把手出逃的假新闻，旨在引发汇率崩盘、外资撤离和国内政局动荡。
"orang jawa di papua lagi disweeping massal sama oap bersenjata panah, disuruh angkat kaki malam ini juga kalau gak mau dibantai, tni malah kabur",Misinformation_Public_Panic,1,High,针对外省移民的种族清洗假新闻。造谣巴布亚武装人员正在屠杀爪哇移民且军队撤退，制造极度恶劣的人道主义恐慌。
"kemenkes diem-diem ngeluarin aturan rumah sakit dilarang ngerawat pasien lansia di atas 70 tahun buat ngurangin beban bpjs, eugenika kejam rezim ini",Misinformation_Public_Panic,1,High,医疗系统强制抛弃老年人造谣。捏造卫生部下达了放弃治疗70岁以上老人的秘密指令，引发极大的社会道德恐慌。
"bakso daging tikus got udah nyebar di seluruh pedagang kaki lima jakarta, supplier nya sindikat cina yang mau ngerusak kesehatan pencernaan pribumi",Misinformation_Public_Panic,1,High,街头食品安全与排华造谣。散布全雅加达的肉丸（Bakso）都使用下水道老鼠肉，并将其指控为华人毒害原住民的阴谋。
"hujan asam beracun bakal turun di jabodetabek jam 3 sore efek dari kebocoran pabrik kimia di cikarang, jangan keluar rumah kulit bisa melepuh parah",Misinformation_Public_Panic,1,High,工业灾难与毒雨恐慌。捏造化工厂泄漏导致酸雨的假警报，声称接触会导致皮肤严重烧伤，导致城市大面积停摆。
"surat suara di luar negeri hongkong taiwan udah tercoblos semua buat partai penguasa, wni di sana pada demo tapi diancam deportasi kalau buka suara",Misinformation_Public_Panic,1,High,海外选举舞弊与胁迫选民造谣。散播海外选票被全部伪造，且抗议者面临遣返威胁的假新闻，严重抹黑大选。
"awas penculik anak modus jadi tukang paket cod shopee, kalau lu buka pagar langsung disemprot obat bius sekeluarga diculik hartanya dikuras habis",Misinformation_Public_Panic,1,High,网购物流连环抢劫绑架恐慌。捏造伪装成快递员进行迷药抢劫的新型犯罪，导致网购消费者恐慌并可能攻击无辜的快递员。
"pemerintah lagi nyiapin darurat sipil besok pagi buat ngebatalin hasil pilpres, tank baja tni udah ngepung gedung dpr mpr jangan ada yang lewat senayan",Misinformation_Public_Panic,1,High,军事戒严与政变恐慌。散布政府出动坦克包围议会推翻选举结果的假消息，制造极其严重的政治与社会动荡恐慌。
"virus zombie dari rusa udah masuk ke kalimantan timur lewat perbatasan malaysia, orang yang kena langsung gigit manusia lain dinkes setempat bungkam",Misinformation_Public_Panic,1,High,类似丧尸病毒爆发的极端传染病恐慌。捏造鹿携带的新型咬人病毒入侵印尼，引发末日般的恐慌情绪。
"subsidi listrik token 450va mau dihapus total mulai tanggal 1, tagihan listrik warga miskin bakal bengkak tiga kali lipat siap-siap gelap-gelapan se-rt",Misinformation_Public_Panic,1,High,基础公共服务造谣。谎称针对最底层民众的电费补贴将被完全取消，煽动底层民众对国家电力公司（PLN）和政府的暴动。
"china udah kirim kapal perang ke laut natuna utara nunggu hasil pilkada gubernur, kalau jagoan mereka kalah jakarta langsung dibombardir rudal",Misinformation_Public_Panic,1,High,外国军事干预与导弹袭击恐慌。捏造中国军舰准备干预印尼地方选举的荒诞谎言，煽动极端的反华民族主义和战争恐慌。
"pesantren di madura diam-diam nimbun senjata selundupan dari afghanistan buat persiapan jihad lawan aparat kepolisian, intel udah dapet videonya",Misinformation_Public_Panic,1,High,伊斯兰学校囤积军火造谣。诬陷马都拉的寄宿学校准备发动针对警察的圣战，极易引发军警误判和流血冲突。
"awas telur ayam yang beredar di pasar sekarang itu telur palsu sintetis buatan lab china, kalau dimakan lama-lama usus bisa bolong hancur lebur",Misinformation_Public_Panic,1,High,重炒“人造假鸡蛋”阴谋论。指控中国实验室制造的化学鸡蛋正在市场上流通，吃后肠道穿孔，造成巨大的食品安全恐慌。
"tolak program makan siang gratis dari pemerintah, susunya udah disuntik hormon biar anak laki-laki jadi melambai lgbt, agenda elit global merusak generasi",Misinformation_Public_Panic,1,High,针对国家营养午餐项目的荷尔蒙阴谋论。造谣政府发放的牛奶含有让男童变成同性恋的激素，阻碍公共福利政策。
"kpu daerah jatim ketahuan bakar ribuan surat suara sisa di lapangan belakang buat nutupin kecurangan penguasa mulyono, parah banget rezim ini main kotor",Misinformation_Public_Panic,1,High,销毁选票证据的假新闻。指控地方选举委员会销毁证据掩盖执政党的舞弊行为，使用黑话（Mulyono）煽动民众破坏计票点。
"air mineral galon merk x batch terbaru katanya sengaja dikasih bakteri ecoli pembunuh sama kompetitor aseng, udah banyak anak bayi yang masuk ugd diare",Misinformation_Public_Panic,1,High,知名饮用水投毒与商业抹黑造谣。捏造某品牌桶装水含有致命大肠杆菌导致婴儿住院的假警报，引发抢水恐慌。
"awas ada sindikat begal sadis di jalur lintas sumatera yang sengaja pasang ranjau kawat gigi, ban mobil hancur langsung dibantai sekeluarga di tempat",Misinformation_Public_Panic,1,High,特大跨省高速公路劫杀恐慌。捏造极其残忍的设伏抢劫灭门案，导致长途客运和物流司机产生极大恐慌。
"pemerintah lagi ngerancang pajak napas udara bersih buat warga dki jakarta yang gak punya air purifier, undang-undangnya diketok palu malem ini",Misinformation_Public_Panic,1,High,捏造极端荒谬的“呼吸税”假新闻。造谣政府将对没有空气净化器的居民征收空气税，以此激起市民对政府的极度愤怒。
"jangan pake obat nyamuk semprot merk y lagi, asapnya diem-diem ngandung zat radioaktif penyebab kanker paru-paru dalam seminggu fiks konspirasi farmasi",Misinformation_Public_Panic,1,High,致命日用品阴谋论。散布某品牌杀虫剂含有放射性致癌物质的假消息，制造居家健康恐慌和商业抵制。
"kampus trisakti besok mau dikuasai preman bayaran buat ngehajar mahasiswa yang demo tolak rru, udah disiapin parang sama bom molotov di bagasi mobil",Misinformation_Public_Panic,1,High,大学校园流血冲突预警造谣。捏造雇佣黑帮即将使用砍刀和燃烧瓶镇压学生运动的假情报，制造严重的校园暴力恐慌。
"uang tabungan haji puluhan triliun udah ludes dipake pemerintah buat nombokin utang proyek ikn, jemaah tahun ini fix gagal berangkat semua",Misinformation_Public_Panic,1,High,朝觐基金被挪用破产造谣。谎称数百兆的宗教基金被政府挪用于基建还债，极易引发数百万穆斯林信徒的挤兑和暴乱。
"babi ngepet tertangkap di depok pas diintrogasi ngaku kalau dia suruhan calon walikota nomor 3 buat nyuri duit kampanye lawan politiknya",Misinformation_Public_Panic,1,High,利用迷信（Babi Ngepet）干预选举的离诞假新闻。散布竞争对手使用黑魔法盗窃竞选资金的谣言，在基层选民中制造混乱。
"karyawan pabrik sepatu di tangerang kesurupan massal ratusan orang karena pabriknya dibangun di atas kuburan massal pki, tumbal pabrik aseng chindo",Misinformation_Public_Panic,1,High,工厂集体中邪与反共排华造谣。捏造由于建在共产党万人坑上导致数百名工人中邪，指控是华裔老板的活人祭祀。
"awan tebal di langit jogja bentuknya kaya naga, pertanda keraton bakal hancur kena gempa tektonik besok wage, siap-siap evakuasi besar-besaran",Misinformation_Public_Panic,1,High,利用异象散布灾难迷信恐慌。将自然云层形状解读为王宫即将毁灭的超级地震预兆，煽动大规模盲目疏散。
"semua chat wa sama telepon kita sekarang udah disadap real-time sama pemerintah pake spyware dari israel, mau nangkap siapapun yang kritik presiden di sosmed",Misinformation_Public_Panic,1,High,全面监听与特务统治恐慌。造谣政府购买以色列间谍软件实时监控所有WhatsApp记录以逮捕批评者，制造寒蝉效应。
"pembangunan masjid raya di manado dilarang keras sama walikota nasrani, malah tanah wakafnya mau digusur paksa buat dibangun kasino judi",Misinformation_Public_Panic,1,High,捏造宗教迫害与强拆假新闻。指控基督教市长不仅禁止建清真寺，还要将宗教用地强拆建赌场，煽动极其严重的宗教仇恨。
"obat darah tinggi dari bpjs diem-diem udah diganti sama obat plasebo tepung kosong, pemerintah mau ngebunuh pasien lansia perlahan biar hemat apbn",Misinformation_Public_Panic,1,High,医保药物造假阴谋论。造谣医保发放的降压药被换成面粉，旨在谋杀老年人节省预算，制造极度恐慌的医疗危机。
"awas biskuit bayi yang beredar sekarang mengandung serbuk kaca halus, taktik mafia buat bunuh generasi muda indonesia pelan-pelan tanpa ketahuan",Misinformation_Public_Panic,1,High,致命婴儿食品阴谋论。散播婴儿饼干中掺有碎玻璃粉末的恶性谣言，制造令所有父母极度恐慌的社会危机。
"pembagian bansos daging ayam kemaren itu aslinya daging tikus raksasa dari cina yang dikasih pewarna merah, warga yang masak pada keracunan masuk icu",Misinformation_Public_Panic,1,High,政府救济食品投毒造谣。捏造政府发放的鸡肉是来自中国的染色巨鼠肉且导致重症的谣言，引发对食品安全和政府援助的极度恐慌。
"gempa susulan megathrust 9 sr di padang udah diprediksi bakal kejadian jam 2 malam ini, laut udah surut cepat lari ke bukit jangan tunggu sirine",Misinformation_Public_Panic,1,High,极具误导性的实时海啸警报。捏造海水已经退去、今夜必有9级地震的谎言，会导致极度危险的深夜大逃亡踩踏事件。
"mafia ginjal berkedok cek kesehatan gratis lagi keliling di desa-desa jawa tengah, kalau lu ikut darah lu dibius trus ginjal lu diambil di dalam ambulans",Misinformation_Public_Panic,1,High,乡村免费体检摘取器官恐慌。捏造下乡医疗队实为割肾黑手党的谣言，阻碍合法的公共卫生下乡服务并煽动村民袭击医疗队。
"aplikasi mypertamina itu aslinya alat buat ngelacak lokasi orang yang mau demo tolak kenaikan bbm, intel polisi langsung nangkep lu dari koordinat gps",Misinformation_Public_Panic,1,High,能源补贴应用监听造谣。谎称国家石油公司的应用程序是警方的抗议者追踪定位工具，煽动民众抵制数字化服务。
"ada bocoran dokumen negara kalau pulau batam mau disewain ke amerika 100 tahun buat pangkalan militer nuklir, kita bakal jadi sasaran tembak rusia besok",Misinformation_Public_Panic,1,High,出卖主权与核战恐慌。捏造政府将巴淡岛租给美国建核基地的国家机密泄露，散布印尼即将成为俄罗斯核打击目标的战争恐慌。
"awas modus baru perampokan lampu merah, kaca mobil disemprot cairan kimia yang bikin pingsan seketika dalam hitungan detik, jangan buka kaca sedikitpun",Misinformation_Public_Panic,1,High,红绿灯化学毒气抢劫恐慌。捏造喷洒不明液体秒使人昏迷的犯罪手法，在城市驾驶者中制造极端的安全恐慌。
"geng motor ninja di makassar malam ini lagi sweeping cari korban acak buat dibacok kepalanya putus syarat ilmu kebal, jalan raya udah dikuasai preman",Misinformation_Public_Panic,1,High,街头斩首邪术恐慌。散播摩托车黑帮为修炼刀枪不入之术而在街头随机砍头的假消息，严重扰乱城市夜间治安。
"sekolah internasional di jakarta selatan kedapatan ngajarin anak tk ritual pemujaan setan satanik di kelas kesenian, gurunya bule penyembah baphomet",Misinformation_Public_Panic,1,High,校园撒旦崇拜造谣。指控国际学校的白人教师向幼儿园儿童传授邪教仪式，引发家长群体对教育系统的恐慌。
"sertifikat halal mui sekarang bisa dibeli online di dark web seharga 5 juta, restoran babi panggang bebas pasang logo halal nipu umat islam jutaan orang",Misinformation_Public_Panic,1,High,清真认证机构腐败与暗网交易造谣。谎称清真认证可以随意在暗网购买，导致烤猪肉店合法骗人，彻底摧毁清真食品安全体系的信任。
"pulau jawa bakal terbelah jadi dua bulan depan efek lempeng bumi yang bergeser ekstrim, ahli geologi ugm udah ngeluarin statement tapi dihapus pemerintah",Misinformation_Public_Panic,1,High,伪科学的“爪哇岛分裂”地质大灾难阴谋论。捏造大学专家的声明被政府封杀的谎言，预测大陆架断裂，制造末世恐慌。
"pemilu diundur 3 tahun lagi pake alasan krisis iklim darurat, presiden mau terus berkuasa jadi diktator absolut, ayo revolusi turun ke jalan malam ini",Misinformation_Public_Panic,1,High,选举无限期推迟与独裁阴谋论。散布现任总统以气候危机为由实行绝对独裁的假新闻，公然煽动夜间暴力武装革命。
"bandara soekarno hatta udah dikuasai militer asing dari china, ribuan tentara bayaran pake baju sipil udah mendarat siap ambil alih ibukota dki jakarta",Misinformation_Public_Panic,1,High,外国雇佣军接管机场造谣。捏造中国军人伪装成平民控制首都机场的极度荒诞谎言，旨在煽动极端的反华民族主义暴乱。
"jangan scan barcode qris di kotak amal masjid, itu kode buatan hacker israel yang otomatis nyumbangin duit lu ke rekening tentara zionis buat beli peluru",Misinformation_Public_Panic,1,High,宗教捐款二维码（QRIS）诈骗与政治阴谋论。造谣清真寺的收款码是以色列黑客植入的军费筹集工具，阻碍数字慈善并煽动地缘政治仇恨。
"wabah flu burung h5n1 udah mutasi bisa nular lewat udara antar manusia di cirebon, puluhan tewas muntah darah dinkes nutupin kasusnya biar gak chaos",Misinformation_Public_Panic,1,High,变异禽流感致死性空气传播造谣。捏造病毒已发生人传人突变并导致大批吐血死亡的假警报，指控地方卫生局隐瞒，引发社会混乱。
"gubernur kalimantan timur diem-diem ngejual 500 ribu hektar hutan lindung ke taipan kelapa sawit aseng, warga lokal suku dayak mau digusur paksa besok pakai tni",Misinformation_Public_Panic,1,High,官商勾结强拆原住民土地阴谋论。造谣地方长官勾结华裔大亨出卖林地，并调动军队强拆达雅族部落，煽动严重的警民/军民冲突。
"beras raskin dari pemerintah itu aslinya pakan ayam yang di-bleaching pake pemutih pakaian bayclin, racun mematikan buat rakyat miskin",Misinformation_Public_Panic,1,High,贫困救济粮（Raskin）致死造谣。散布政府救济米是用漂白水洗过的鸡饲料，制造社会底层对国家援助的极度恐慌和愤怒。
"kabel optik internet bawah laut indonesia udah dipotong sabotase sama kapal selam asing, besok seluruh transaksi perbankan sama m-banking mati total seminggu",Misinformation_Public_Panic,1,High,海底光缆破坏与全面断网危机造谣。捏造外国潜艇切断网络导致全国银行系统停摆一周的假消息，极易引发恐慌性的物资抢购。
