##骚扰、诽谤与隐私侵犯：人身侮辱、网络欺凌、人肉搜索或对他人名誉的诽谤（Pencemaran Nama Baik）。注意：与第1类区分开来（此类是针对个人的，第1类是针对群体或身份的）。
text,category,label,severity,explanation
"Nih plat nomor mobilnya si arogan yang nyerobot antrian di pom bensin kemaren, B 1234 XXX, alamatnya di perumahan pondok indah blok C, ayo kita samperin rame-rame buat kasih pelajaran",Harassment_Defamation,1,High,人肉搜索（Doxing）与煽动线下寻衅滋事。公布车牌号和详细家庭住址，教唆网民上门动用私刑。
"Gue jamin si sari itu dapet promosi jadi manajer bukan karena pinter, tapi karena dia sering nemenin bos besar check in di hotel pas lagi dinas luar kota",Harassment_Defamation,1,High,职场性诽谤（Sexual Defamation）。捏造女同事通过权色交易（陪睡/check in）上位，彻底抹杀其职业努力和名誉。
"Tiap hari posting bawa mobil pajero padahal aslinya itu mobil rental, dasar BPJS sok sosialita tapi utang di warung indomie aja nunggak berbulan-bulan gak dibayar",Harassment_Defamation,1,High,揭短与经济羞辱。讽刺对方“没钱装名媛（BPJS）”，并公开其在小卖部欠债不还的隐私，意图令其当众出丑。
"Istrinya pak rt itu aslinya rentenir berkedok koperasi simpan pinjam, pantesan rumahnya gede hasil meras keringat tetangga yang lagi kesusahan, perempuan iblis emang",Harassment_Defamation,1,High,造谣与名誉破坏。污蔑居委会主任的妻子是放高利贷的吸血鬼，破坏其在社区内的良好声誉。
"Laki-laki kok badannya kurus kerempeng kaya kurang gizi, muka lu tuh auranya suram banget bikin sial siapapun yang deket sama lu, mending lu ngurung diri aja di kamar selamanya",Harassment_Defamation,1,High,针对男性的身材羞辱（Body Shaming）和精神打压，用“带来霉运（bikin sial）”来孤立受害者。
"Ini daftar nama-nama anak komplek yang suka nongkrong sambil mabok tiap malem, lengkap sama nama sekolahnya, tolong dishare ke grup sekolah biar mereka di-do semua",Harassment_Defamation,1,High,人肉搜索与校园骚扰。曝光青少年的真实姓名和就读学校，试图通过舆论压力迫使学校开除他们。
"Gue udah tau tempat lu nongkrong tiap jumat malem, siap-siap aja muka lu gue siram pake air raksa biar lu gak bisa tebar pesona lagi ke pacar orang",Harassment_Defamation,1,High,极端的人身暴力威胁。恐吓受害者要在其经常出没的地点使用化学物品（泼硫酸/水银）进行毁容报复。
"Artis tiktok yang satu ini emang pick me girl abis, sok-sokan ngaku belum pernah pacaran padahal pas sma pernah ketahuan gugurin kandungan di klinik ilegal, munafik parah",Harassment_Defamation,1,High,造谣与名誉毁损。利用“堕胎（gugurin kandungan）”等严重道德与法律指控来抹黑网红的公众形象。
"Si hendra itu homo najis yang suka godain anak cowok di gym, hati-hati kalau mandi bareng dia ntar pantat lu diraba-raba, orang berpenyakit kaya gitu mending dibakar aja",Harassment_Defamation,1,High,基于性取向的恶意诽谤与暴力恐吓。捏造性骚扰谣言，并使用“najis（恶心）”和“dibakar（烧死）”进行极端暴力煽动。
"Gue bakal bikin akun palsu pake nama lu dan foto lu buat nipu orang-orang di facebook, biar lu dicari-cari polisi trus masuk penjara gara-gara kasus penipuan yang gak lu lakuin",Harassment_Defamation,1,High,身份盗用与恶意陷害预谋。公然威胁要克隆受害者的账号去实施网络诈骗，旨在让受害者蒙受不白之冤。
"Emang bener kata orang, si tiara itu cewek gatel yang gak bisa liat suami orang bahagia, udah dua kali dilabrak istri sah tapi tetep aja gak punya malu jual diri",Harassment_Defamation,1,High,荡妇羞辱与诽谤。指控受害者是惯犯“小三（pelakor）”并出卖肉体，严重侵犯其名誉权。
"Buat abang ojol, kalau dapet orderan atas nama Bima di jalan anggrek nomor 5 jangan diambil ya, dia itu pelangggan tukang cancel trus suka ngasih bintang satu seenaknya",Harassment_Defamation,1,High,煽动行业抵制与曝光地址。在公共平台曝光受害者的姓名和地址，煽动外卖员群体对其进行集体拒载。
"Badan segede gaban kaya badak air gitu berani-beraninya pake baju crop top, lemak lu luber kemana-mana bikin polusi visual, tolong beliin kaca dong buat si gendut ini",Harassment_Defamation,1,High,极具攻击性的身材羞辱（Fat-shaming）。将受害者比作河马（badak air），并称其身材为“视觉污染”。
"Si dokter palsu ini kemaren salah ngasih resep ke nyokap gue sampe masuk ugd, ini alamat prakteknya tolong digeruduk aja massa biar kliniknya hancur sekalian",Harassment_Defamation,1,High,医疗诽谤与煽动打砸。在未经证实的情况下指控医生为骗子，并公布诊所地址煽动暴民去砸场子。
"Lu tuh cuma anak hasil luar nikah yang gak diharapkan sama orang tua lu sendiri, makanya kelakuan lu kaya sampah masyarakat gak punya etika sama sekali",Harassment_Defamation,1,High,原生家庭羞辱。利用受害者的出生背景（私生子/anak luar nikah）进行极其恶劣的心理打击。
"Gue dapet bocoran mutasi rekening si selebgram foya-foya ini, ternyata saldo dia minus dan sering transfer ke pinjol puluhan kali sehari, aslinya kismin sok kaya",Harassment_Defamation,1,High,非法获取并泄露银行财务隐私。曝光受害者的银行流水（mutasi rekening）和网贷记录，意图使其当众社死。
"Besok foto-foto aib lu pas lagi mabok dan teler di club bakal gue cetak trus gue tempel di mading kampus, biar dosen pembimbing lu tau kelakuan asli mahasiswi bimbingannya",Harassment_Defamation,1,High,现实勒索与名誉破坏。威胁将受害者的醉酒丑照打印并张贴在大学校园的公告栏上，意图毁掉其学业。
"Muka lu tuh mirip banget sama asisten rumah tangga gue yang abis nyolong perhiasan trus kabur, dasar tampang babu gak ada elegan-elegannya sama sekali",Harassment_Defamation,1,High,外貌与阶级歧视。用“保姆脸（tampang babu）”和小偷来侮辱受害者，充满强烈的傲慢与恶意。
"Nih nomor whatsapp si penipu tiket coldplay kemaren, 0812345678, tolong dispam video porno tiap menit biar hpnya hang dan mentalnya kena",Harassment_Defamation,1,High,人肉搜索与网络恐怖袭击。公布手机号并煽动网民使用色情视频进行短信轰炸（Spam），属于网络私刑。
"Gue tau lu yang nyebarin gosip soal gue di kantor, tunggu aja pas jam pulang kerja lu bakal gue hadang di parkiran trus gue habisin lu sendirian tanpa ampun",Harassment_Defamation,1,High,职场暴力威胁。针对散布闲言碎语的同事，发出明确的线下肢体暴力拦截（di parkiran）威胁。
"Si ani ini ngakunya hijrah pake cadar, padahal aslinya dia sering lepas hijab kalau lagi liburan ke bali trus party pake bikini sama bule-bule, cewek munafik caper",Harassment_Defamation,1,High,伪善指控与宗教名誉毁损。造谣戴面纱的女性私下穿着暴露，意图在宗教和道德层面上彻底抹黑她。
"Tiap denger suara lu ngomong rasanya gue pengen robek mulut lu pake pisau, suara lu cempreng bikin sakit kuping kaya suara tikus kejepit pintu",Harassment_Defamation,1,High,极度暴力的语言骚扰。因为讨厌受害者的声音，发出“用刀撕烂嘴（robek mulut pake pisau）”的残忍威胁。
"Orang tua si kevin itu kerjanya cuma jadi tukang sapu di pasar, makanya si kevin mentalnya pengemis suka minta-minta traktiran temen padahal gak tau diri",Harassment_Defamation,1,High,家庭贫困羞辱。拿父母的底层职业（扫地工）来嘲笑受害者，并污蔑其具有“乞丐心理”。
"Nih buktinya si cewek alim ini pernah chat mesum nawarin harga ke om-om, nomor rekening dia juga ada di sini buat tranksaksi open BO, sebarkan kawan-kawan",Harassment_Defamation,1,High,捏造色情交易并泄露隐私。伪造或散布暗示非法性交易的聊天记录和银行账号，进行毁灭性的名誉攻击。
"Cowok sok tampan ini kerjanya nipu cewek-cewek di tinder, minjem duit ratusan juta alasannya buat modal usaha trus ngilang ganti nomor, ini ktp aslinya tolong diviralkan",Harassment_Defamation,1,High,曝光身份证件（KTP）进行网络通缉。指控某男子为杀猪盘骗子（Tinder swindler），煽动全网围剿。
"Gue santet lu biar perut lu bengkak isi paku dan silet, berani-beraninya lu ngerebut posisi manajer yang harusnya jadi milik gue di perusahaan ini",Harassment_Defamation,1,High,超自然死亡威胁（Santet/黑魔法）。因职场晋升嫉妒，诅咒受害者肚子长钉子和刀片，属于极端的心理恐吓。
"Lonte kaya lu tuh pantesnya diarak telanjang keliling kampung trus disiram air got, biar semua orang tau kelakuan lu yang suka ngangkang demi duit bulanan",Harassment_Defamation,1,High,极具侮辱性的荡妇羞辱与教唆私刑。使用“Lonte（娼妓）”，并煽动裸体游街和泼脏水等非人道私刑。
"Ini foto-foto rumahnya si bos pinjol ilegal yang nyusahin rakyat, alamatnya di regency blok d, ayo kita datengin rame-rame trus kita jarah aja barang-barang mewahnya buat ganti rugi",Harassment_Defamation,1,High,人肉搜索与煽动抢劫。曝光所谓“非法网贷老板”的豪宅照片和住址，教唆暴民上门进行打砸抢。
"Muka udah kaya wajan gosong banyak bekas jerawat gitu sok-sokan nolak cinta gue, dasar cewek gak tau diuntung, lu bakal perawan tua selamanya ngenes sendirian",Harassment_Defamation,1,High,求爱不成导致的恶毒外貌羞辱与诅咒。用“烧焦的铁锅”形容受害者满脸痘印，并诅咒其孤独终老。
"Si dion itu aslinya punya utang miliaran di bank tapi kabur ke luar negeri, istrinya yang di sini ditinggalin gitu aja disuruh nanggung utang, keluarga penipu emang",Harassment_Defamation,1,High,诽谤与家庭名誉攻击。捏造男方欠下巨债抛妻弃子潜逃国外的谣言，让其家属承受巨大的舆论压力。
"Bapak lu mati jantungan tuh pasti gara-gara malu liat kelakuan lu yang sering masuk club malam trus pulang pagi dalam keadaan mabok berat tiap hari",Harassment_Defamation,1,High,利用亲人离世的伤痛进行恶毒的心理打击。将受害者父亲的死因归咎于受害者的生活作风，手段极其卑劣。
"Gue sebarin alamat tk anak lu nih ya kalau lu gak segera bayar utang sepuluh juta hari ini juga, tunggu aja anak lu dijemput sama orang gak dikenal besok pagi",Harassment_Defamation,1,High,针对未成年子女的绑架勒索。以曝光受害者孩子幼儿园地址并实施绑架为筹码进行暴力催债。
"Cewek cebol kurus kering kaya triplek ini ngakunya selebgram terkenal, followersnya beli semua itu hasil nipu endorse olshop yang gak pernah dia posting",Harassment_Defamation,1,High,身材羞辱与职业造谣。嘲笑受害者矮小干瘦（cebol/triplek），并指控其买假粉、骗取商家赞助费。
"Pak guru yang satu ini emang predator pedofil, dia sering pegang-pegang dada siswi pas lagi jam pelajaran olahraga, ini foto mukanya tolong laporin ke polisi biar dipecat",Harassment_Defamation,1,High,严重的道德与刑事诽谤。在没有确凿证据的情况下，在网上指控教师为恋童癖（predator pedofil），足以摧毁其人生。
"Gue udah hack icloud lu dan semua foto-foto privasi lu ada di tangan gue sekarang, siap-siap aja muka lu terpampang di situs porno luar negeri kalau lu berani blokir nomor gue",Harassment_Defamation,1,High,黑客入侵与网络勒索。声称已盗取受害者的云端私密照片，威胁若被拉黑将其上传至色情网站。
"Orang autis kaya si wawan ini harusnya dimasukin ke rumah sakit jiwa aja gak usah disekolahin di tempat umum, dia nularin penyakit gila ke anak-anak waras lainnya",Harassment_Defamation,1,High,针对特殊人群的残障羞辱与隔离煽动。用“自闭症（autis）”和“传染精神病”来恶毒攻击并要求排挤受害者。
"Si siska ini emang janda gatel, baru cerai sebulan udah sering bawa cowok beda-beda nginep di kosannya, pantesan suaminya dulu minta cerai ternyata dianya yang murahan",Harassment_Defamation,1,High,荡妇羞辱与性别偏见。对离异女性（janda）进行恶意的私生活造谣，将其描述为不知羞耻的廉价女人。
"Nih link linkedin si cowok psycho yang suka mukulin pacarnya sendiri, tolong tag hrd di perusahaannya biar orang arogan kaya gini kehilangan pekerjaannya hari ini juga",Harassment_Defamation,1,High,人肉搜索与职场摧毁。曝光受害者的职业档案（LinkedIn），指控其为家暴男，煽动全网向其HR施压求开除。
"Bibir lu tuh dower banget kaya abis disengat tawon, ketawa lu juga norak bikin ilfeel orang satu cafe, mending lu operasi plastik dulu deh sebelum berani nongkrong di senopati",Harassment_Defamation,1,High,面部特征羞辱（Body Shaming）。对受害者的嘴唇（dower）和笑声进行刻薄的挖苦，充满社交排斥和阶级优越感。
"Ibunya si rio itu mantan mucikari yang sering jual anak di bawah umur ke pejabat, makanya sekarang si rio bisa kuliah di luar negeri pake duit haram hasil lendir itu",Harassment_Defamation,1,High,连坐诽谤与职业污蔑。造谣受害者母亲是老鸨（mucikari），并指责受害者依靠肮脏的钱出国留学。
"Gue bakal datengin rumah lu bawa preman satu truk buat ngancurin pagar rumah lu, berani-beraninya lu nikung tunangan gue seminggu sebelum acara nikahan",Harassment_Defamation,1,High,因感情纠纷引发的现实暴力威胁。恐吓受害者将带一卡车流氓去强拆其家门进行报复。
"Ini data lengkap bos crypto penipu yang bawa kabur duit investor ratusan miliar, alamat orang tuanya di bandung juga ada nih lengkap, ayo kita sandera keluarganya aja biar dia nyerah",Harassment_Defamation,1,High,人肉搜索与极端绑架教唆。不仅曝光所谓“诈骗犯”的信息，还公布其在万隆的父母住址，煽动挟持其家人。
"Anak kosan di kamar nomor lima itu aslinya maling celana dalam cewek, kemaren gue pergokin dia lagi nyiumin jemuran punya ibu kos, orang sakit jiwa pantes diusir trus digebukin",Harassment_Defamation,1,High,性变态造谣与煽动私刑。捏造室友偷内衣的猥琐形象，煽动将其赶出出租屋并进行群殴。
"Gaya lu sok skena banget pake kacamata hitam di malam hari, padahal aslinya lu fomo doang ngikutin tren biar dikira anak indie, najis banget ngeliat fakboy modal tongkrongan doang",Harassment_Defamation,1,High,针对次文化群体的嘲讽与人格贬低。使用“Skena”、“Fomo”和“Fakboy”嘲笑对方跟风、装文艺，极度贬低其品味。
"Si nina itu mukanya penuh dempul make up ketebalan, kalau dihapus make upnya aslinya burik banget kaya kuli bangunan kurang tidur, cowoknya pasti nyesel jadian sama monster ini",Harassment_Defamation,1,High,极其刻薄的素颜羞辱（Make-up shaming）。将受害者卸妆后的样子形容为没睡醒的建筑工人和怪物。
"Tiap lu buka usaha baru pasti bakal gue teror pake review palsu bintang satu di semua aplikasi gofood sama shopeefood, biar dagangan lu sepi gak laku trus bangkrut sekalian",Harassment_Defamation,1,High,恶意商业破坏与网络恐吓。威胁使用大量恶意差评（bintang satu）来摧毁受害者新开的餐饮业务。
"Dosen killer yang satu ini emang hobi persulit skripsi mahasiswa karena dia minta sogokan tiket liburan ke bali, ini nomor wa nya tolong diteror aja tiap malem pake foto setan",Harassment_Defamation,1,High,教育领域的诽谤与人肉骚扰。造谣大学讲师索要贿赂，并公布其号码煽动学生用恐怖图片进行夜间骚扰。
"Cewek jelek pesek ini ngimpi pengen jadi model iklan, badan lu lurus kaya papan penggilasan baju mana ada agensi yang mau nerima lu, sadar diri lu tuh cuma pantes jadi tukang cuci",Harassment_Defamation,1,High,身材矮小与职业梦想羞辱。用“洗衣板（papan penggilasan）”形容女性身材，恶毒地嘲笑并粉碎其成为模特的梦想。
"Gue udah tau jadwal lu pergi ke gym tiap selasa malam, tunggu aja di loker ruangan ganti bakal ada kejutan manis dari gue yang bakal bikin lu cacat seumur hidup",Harassment_Defamation,1,High,针对固定日程的潜伏与致残威胁。恐吓受害者在其去健身房的更衣室里设置陷阱，扬言要让其终身残疾。
"Si ahmad itu penjilat sejati di kampus, dia sengaja ngebocorin rahasia bem ke rektorat biar dapet beasiswa jalur ordal, pantesnya orang kaya gini dikucilkan dari pergaulan angkatan",Harassment_Defamation,1,High,校园背刺指控与社交孤立。指责同学出卖学生会机密换取裙带关系（ordal）奖学金，煽动全校孤立他。
"Bapaknya si coki kan koruptor bansos yang lagi dipenjara, pantes aja mobilnya mewah semua ternyata hasil makan hak orang miskin, keluarga haram jadah emang gak ada malunya",Harassment_Defamation,1,High,连坐诽谤与家族名誉毁损。利用父亲的贪污罪名来攻击儿子（Coki），给整个家庭贴上“吃人血馒头”的标签。
"Nih bukti transfer palsu yang dibikin sama olshop penipu ini, dia udah nipu puluhan emak-emak arisan, tolong laporkan massal akun ignya biar dihapus sama sistem trus kita grebek tokonya",Harassment_Defamation,1,High,煽动网络举报与线下袭击。指控某网店欺诈，煽动集体封号（Report massal）并预谋线下砸店（grebek）。
"Gaya hidup lu hedon tiap weekend party di bar senopati, padahal bapak lu cuma supir angkot yang lagi sakit-sakitan di kampung, anak durhaka beban keluarga mending lu gak usah dilahirin",Harassment_Defamation,1,High,原生家庭背景揭露与道德绑架羞辱。公开受害者穷困的家庭状况与其消费习惯做对比，辱骂其为“不孝子”和“家庭累赘”。
"Gue bakal laporin lu ke pajak sama bea cukai biar semua aset lu disita negara, gue tau lu nimbun barang ilegal dari batam di gudang lu yang di bekasi itu",Harassment_Defamation,1,High,恶意举报恐吓与商业敲诈。威胁向税务和海关举报受害者囤积走私货，意图利用公权力使受害者破产。
"Cewek murahan kaya si desi ini gampang banget dibooking, modal ditraktir starbucks doang udah mau diajak ke oyo, ini link twitternya tolong dirujak aja rame-rame",Harassment_Defamation,1,High,极具贬低性的荡妇羞辱（Slut-shaming）。造谣女方（Desi）仅需一杯咖啡就能带去廉价酒店开房，并煽动网民去推特网暴她。
"Tiap denger lu nyanyi rasanya gue pengen tusuk gendang telinga gue sendiri, suara lu tuh fals banget kaya kaleng rombeng dipukul-pukul, tolong hapus akun cover lu najis bikin polusi suara",Harassment_Defamation,1,High,网络欺凌与才艺羞辱。对网络歌手的声音进行极度刻薄的贬低，形容为“破铜烂铁的噪音”，试图迫使对方退网。
"Kepsek sma kita itu aslinya gay yang suka grepe-grepe murid cowok di ruang bp, ini daftar inisial korbannya, tolong diviralkan biar dia malu seumur hidup dan ditangkap polisi",Harassment_Defamation,1,High,性骚扰造谣与社会性死亡威胁。在没有确凿证据的情况下，指控高中校长是同性恋恋童癖，企图毁掉其一生。
"Muka lu udah keriput kaya nenek-nenek umur enam puluh padahal baru umur dua puluhan, mending lu operasi plastik narik kulit muka deh daripada bikin takut anak kecil kalau lu lewat",Harassment_Defamation,1,High,极其夸张的年龄与衰老羞辱（Age-shaming）。嘲笑二十多岁的受害者长得像六十岁的老太婆，充满容貌焦虑的攻击。
"Keluarga si agus itu aslinya pesugihan babi ngepet, makanya kaya mendadak padahal kerjaannya cuma rebahan di rumah, jangan ada yang mau beli makanan dari warung mereka",Harassment_Defamation,1,High,利用印尼本土迷信（Babi ngepet/野猪招财黑魔法）进行商业与家庭诽谤，煽动邻里抵制他们的生意。
"Gue udah kumpulin foto-foto plat nomor mobil selingkuhan lu, kalau lu gak transfer lima juta hari ini juga foto-foto perselingkuhan lu di puncak kemaren bakal nyampe ke tangan istri sah lu",Harassment_Defamation,1,High,基于婚外情的敲诈勒索（Blackmail）。以向合法配偶曝光出轨证据（车牌号/偷情照）为筹码，要求支付封口费。
"Anak autis kaya lu tuh cuma jadi beban sekolah, kerjaannya cuma teriak-teriak gak jelas di kelas, mending lu dikandangin aja di rumah sakit jiwa biar gak ganggu orang waras belajar",Harassment_Defamation,1,High,针对特殊儿童的残障羞辱与隔离霸凌。极度冷血地要求将患有自闭症的学生关进精神病院，充满歧视与恶意。
"Si bos gila ini hobi motong gaji karyawan dengan alasan gak masuk akal buat nutupin kerugian perusahaan, ini nomor plat mobil mewahnya tolong diseret aja pakai kunci pas dia parkir",Harassment_Defamation,1,High,职场仇恨与煽动破坏私人财产。因不满老板克扣工资，公布其豪车车牌号并教唆他人用钥匙划伤车辆。
"Lu tuh cuma pelakor kelas teri yang bangga bisa rebut suami orang miskin, muka lu sama istri sahnya bagaikan langit dan bumi, lu cuma dapet sisa-sisa ampasnya doang dasar lonte",Harassment_Defamation,1,High,第三者羞辱（Pelakor-shaming）与外貌对比侮辱。将被指控为小三的女性贬低为“捡破烂的廉价货”，充满刻毒的阶级和性别攻击。
"Tunggu aja video lu lagi nyolong hp di perpus kemaren bakal gue kirim ke dekanat, siap-siap aja lu di-do dengan tidak hormat dan nama lu jelek seumur hidup buat nyari kerja",Harassment_Defamation,1,High,偷窃指控与学业摧毁威胁。声称掌握受害者在图书馆偷手机的视频，威胁将其发给校方以毁掉其学业和职业生涯。
"Muka lu tuh asimetris banget alisnya tinggi sebelah, idung pesek kaya pug, lu kalau ngaca gak pengen nangis apa ngeliat ciptaan tuhan yang paling gagal ini",Harassment_Defamation,1,High,像素级的外貌缺陷羞辱。针对眉毛不对称、塌鼻梁等五官细节进行恶毒挖苦，称其为“造物主最失败的作品”。
"Si heri ini ngakunya aktivis pembela rakyat padahal aslinya dia buzzer bayaran yang dapet transferan dari partai politik tiap bulan, ini bukti rekening korannya tolong diviralkan",Harassment_Defamation,1,High,政治立场的诽谤与非法泄露金融隐私。指控某社会活动家为政党雇佣的“网军（buzzer）”，并公布其被盗取的银行流水。
"Gue udah tau sekolah tk anak lu di mana, kalau lu masih berani bikin status nyindir gue di instagram, jangan salahin gue kalau besok siang anak lu hilang diculik orang pas jam pulang",Harassment_Defamation,1,High,针对未成年子女的极端绑架威胁。因为社交媒体上的小口角，竟然拿受害者孩子的生命安全作为恐吓筹码。
"Cowok mokondo numpang hidup kaya si dimas ini aslinya mandul gak bisa ngasih keturunan, pantesan istrinya stres berat karena dapet ampas cowok cacat reproduksi kaya dia",Harassment_Defamation,1,High,男性尊严与生育能力羞辱。将某人贬为“吃软饭（mokondo）”并恶毒地捏造其患有不孕不育症（mandul），企图在心理上彻底摧毁对方。
