text,category,label,severity,explanation
"Jasa pembuatan ijazah s1 palsu, ktp, kk, sama sim terdaftar resmi, kualitas cetakan mirip asli dan bisa dipake buat daftar kerja atau pinjol, pm aja",Cybercrime_Penipuan,1,High,公然在网络上兜售伪造国家证件（身份证、学历、驾驶证）的违法服务
"Lagi butuh uang palsu kualitas kw super yang tembus sinar uv, rencana mau gue belanjain di pasar tradisional pas malam hari biar gak ketahuan pedagangnya",Cybercrime_Penipuan,1,High,求购高仿假钞（uang palsu/upal），并预谋在防备薄弱的传统市场洗钱
"Kasir minimarket sekarang modus nipunya makin pinter, alasannya salah input terus minta kita sebutin enam digit kode otp yang masuk ke sms, padahal itu buat login gopay",Cybercrime_Penipuan,1,High,揭露骗子冒充收银员索要 OTP 验证码以盗取电子钱包账户的诈骗手法
"Awas arisan bodong yang ownernya selebgram lokal, janjinya profit dua puluh persen sebulan tapi sekarang orangnya kabur bawa kabur duit member miliaran",Cybercrime_Penipuan,1,High,曝光利用网红效应背书的庞氏骗局/非法集资（arisan bodong）卷款跑路事件
"Buka jasa hack whatsapp pacar atau instagram mantan, cukup kasih nomor hp atau username aja ntar gue kasih akses full ke chat mereka, mahar gampang bisa diatur",Cybercrime_Penipuan,1,High,提供非法的黑客入侵服务，侵犯他人隐私通信，属于严重的网络犯罪
"Info apotek yang masih buka jam segini dong, lagi pusing banget butuh boti atau tramadol dua strip buat nenangin pikiran malam ini",Illegal_Drugs_Goods,1,High,寻找贩卖违禁精神药物的地方（apotek黑话），求购处方药曲马多（Tramadol/Boti）
"Ready sinte kualitas super nendang, barang dijamin aman. transaksi via sistem tempel wilayah jakarta selatan, uang masuk barang langsung gue share loc",Illegal_Drugs_Goods,1,High,兜售合成大麻（sinte），并详细说明了毒品无接触交易模式（sistem tempel）
"Nyari daun seger atau ijo-ijo daerah bandung, kalau ada bandar yang bisa sistem putus langsung dm gue aja bawa duit cash ini",Illegal_Drugs_Goods,1,High,寻找大麻（daun/ijo-ijo），并要求使用切断联系的匿名交易方式（sistem putus）以防警察
"Gudang gorilla temen gue di depok semalem baru aja digrebek polisi, untung barang buktinya udah sempat dibakar sebagian sebelum pintu didobrak",Illegal_Drugs_Goods,1,High,讨论毒品仓库（gorilla/合成大麻）被查抄的事件，涉嫌销毁犯罪证据
"Sedia obat cytotec asli buat pelancar haid atau gugurin kandungan yang belum tuntas, privasi dijamin aman dan paket dibungkus rapat tanpa nama obat",Illegal_Drugs_Goods,1,High,非法兜售在印尼严禁无处方销售的堕胎药（cytotec），并承诺保密发货
"Ada yang jual celurit corbek atau samurai panjang gak buat persiapan tawuran anak stm besok jumat, nyari yang bahan bajanya tebel biar gak gampang bengkok",Illegal_Drugs_Goods,1,High,求购管制刀具（镰刀/武士刀）用于未成年人帮派斗殴（tawuran），严重危害公共安全
"Bisa pesen alprazolam atau dumolid tanpa resep dokter gak di sini, gue beneran lagi butuh banget buat tidur karena insomnia parah udah tiga hari",Illegal_Drugs_Goods,1,High,试图在无合法处方的情况下购买受严格管制的强效精神镇静剂
"Ready stnk asli tapi palsu alias stnk bodong buat motor curian atau motor tarikan leasing, bisa request plat nomor sesuai daerah kalian biar aman di jalan",Illegal_Drugs_Goods,1,High,兜售伪造的车辆行驶证（STNK bodong），为盗窃车辆或非法抵押车洗白身份
"Jual liquid vape isi thc ganja cair, rasanya fruity gak bakal ketahuan kalau lagi dihisap di tempat umum, cocok buat yang mau ngefly santai pas nongkrong",Illegal_Drugs_Goods,1,High,兜售含有大麻成分的电子烟油（THC liquid），隐蔽性极强，危害公共禁毒秩序
"Cari jamur tahi sapi (magic mushroom) daerah bali, lagi pengen halusinasi parah malam ini mumpung lagi party di pinggir pantai",Illegal_Drugs_Goods,1,High,寻购致幻毒蘑菇（magic mushroom），用于在海滩派对中寻求强烈的致幻体验
"Buka pendaftaran joki akun pinjol ilegal, khusus yang belum pernah pinjam dan punya riwayat bi checking bersih, data dijamin kita yang urus sampai cair",Cybercrime_PinjolIlegal,1,High,招募干净的个人信用资质来进行非法网贷欺诈（joki pinjol），属于有组织的犯罪招募
"Situs slot luar negeri sekarang ngasih bonus new member seratus persen di awal, mending kalian nuyul akun banyak-banyak pake vpn trus withdraw ke e-wallet beda-beda",Cybercrime_JudiOnline,1,High,交流利用VPN和多个电子钱包在境外赌博网站“薅羊毛”和洗钱的黑产技术
"Ada yang bisa tembusin verifikasi biometrik pinjol pake foto 3d atau topeng silikon gak, gue mau cairin limit limapuluh juta pake data curian pejabat",Cybercrime_PinjolIlegal,1,High,探讨使用3D面具绕过生物识别系统，以盗用他人（尤其是高官）身份进行巨额贷款诈骗
"Jasa rakit senpi rakitan kaliber kecil buat jaga diri atau eksekusi saingan bisnis, bahan besi padat bisa dikirim via kargo dicampur sama alat perkakas bengkel",Illegal_Drugs_Goods,1,High,兜售非法的自制枪支（senpi rakitan），并传授利用物流夹带逃避安检的走私方法
"Hati-hati sama akun instagram jual tiket konser luar negeri yang harganya miring, mereka pake testi palsu buatan bot buat ngeyakinin korban biar mau transfer dp duluan",Cybercrime_Penipuan,1,High,揭露利用社交媒体和虚假好评机器人进行的演唱会黄牛票诈骗
"Sedia inex dan kancing kualitas import dari belanda buat persiapan dugem akhir tahun, barang terbatas cuma buat langganan yang udah tau jalur mainnya aja",Illegal_Drugs_Goods,1,High,在熟人圈子内兜售进口摇头丸（inex/kancing），专供夜店狂欢使用
"Gue nyesel banget main slot bonanza, duit tabungan nikah ludes dalam dua jam gara-gara penasaran ngejar maxwin yang katanya lagi bocor malam ini",Cybercrime_JudiOnline,1,High,网赌受害者的真实绝望，因轻信网络流传的赌博规律（maxwin bocor）输光结婚积蓄
"Dc pinjol ilegal emang bajingan, mereka neror tempat kerja gue sampai hrd marah dan akhirnya gue dipecat hari ini padahal sisa utang tinggal sejuta",Cybercrime_PinjolIlegal,1,High,揭露非法催收骚扰借款人工作单位导致其失业的恶劣行径，反映了极高的社会破坏性
"Modus baru penipuan sedot rekening pake kiriman file pdf tagihan pajak kendaraan di whatsapp, pas diklik ternyata itu aplikasi trojan buat baca sms otp banking lu",Cybercrime_Penipuan,1,High,曝光一种伪装成税务账单PDF文件的新型网银盗窃木马病毒诈骗
"Info kurir yang berani bawa barang sabu setengah kilo dari sumatera ke jawa lewat jalur darat, ongkos jalan gede dan resiko ditanggung masing-masing kalau ketangkap",Illegal_Drugs_Goods,1,High,在黑市招募毒品大宗走私的运毒马仔（kurir），并明确风险自负
"Gak usah bayar tagihan paylater kalau limitnya udah mentok, ganti nomor hp aja trus pindah kosan beres urusan, mereka gak bakal berani lacak fisik kalau pinjolnya gak resmi",Cybercrime_PinjolIlegal,1,High,传授通过更换联系方式和住址来恶意逃废非法网贷的欺诈策略
"Situs judol pelangi slot itu adminnya penipu, masa gue mau wd sepuluh juta malah disuruh depo lagi dua juta buat biaya administrasi verifikasi akun vip",Cybercrime_JudiOnline,1,High,揭露黑吃黑的杀猪盘赌博网站，以缴纳验证费为由拒绝玩家提现并继续诈骗
"Buka jasa scampage mirip tampilan klikbca atau brimo buat ngumpulin data nasabah, skrip udah lolos anti virus dan siap dideploy ke server luar negeri",Cybercrime_Penipuan,1,High,开发并兜售高度仿真的银行钓鱼网站源码（scampage），为大规模电信诈骗提供技术支持
"Ready ketamine murni buat yang suka ngefly halusinasi berat di rave party, barang fresh baru turun dari kapal, transaksi pake bitcoin aja biar gak bisa dilacak polisi siber",Illegal_Drugs_Goods,1,High,使用加密货币（比特币）匿名交易K粉（Ketamine）以逃避网络警察的追踪
"Jangan pernah kasih foto ktp sama selfie megang ktp ke sembarang orang di grup loker, data lu bakal dijual ke mafia pinjol buat dijadiin tumbal utang fiktif",Cybercrime_Penipuan,1,High,警告求职者不要轻易泄露手持身份证的照片，以防被黑产中介卖给网贷平台作为假借款人
"Udah tiga hari gue gak tidur nyari pola parlay bola yang tembus, giliran nebak bener pertandingannya malah dianulir sama bandar gara-gara alasan teknis tai kucing",Cybercrime_JudiOnline,1,Medium,抱怨体育博彩（Parlay bola）庄家在玩家赢钱时以技术原因为借口拒绝赔付
"Joki tugas kuliah atau skripsi itu aslinya banyak yang ripper penipu, setelah ditransfer uang muka mereka langsung ngilang dan nomor kita diblokir permanen di semua sosmed",Cybercrime_Penipuan,1,High,揭露代写论文或作业黑产中常见的卷款跑路（ripper）诈骗现象
"Jual data base emak-emak sosialita yang sering belanja online lengkap sama histori transaksinya, cocok buat target promosi arisan bodong atau investasi emas palsu",Cybercrime_Penipuan,1,High,兜售具有高净值消费记录的女性隐私数据库，专门用作非法集资和庞氏骗局的诈骗目标
"Kalau mau aman beli tembakau sintetis mending pesen via akun instagram privat yang pake sistem tempel di tiang listrik, jangan pernah mau diajak cod langsung di tempat sepi",Illegal_Drugs_Goods,1,High,分享购买合成毒品的反侦察经验，强烈建议使用丢包制（tempel di tiang listrik）以避免警察卧底抓捕
"Gue udah nekat jual sertifikat tanah orang tua diem-diem cuma buat nebus kekalahan slot minggu kemaren, sumpah ini game setan bikin orang lupa daratan dan keluarga",Cybercrime_JudiOnline,1,High,沉迷网赌导致卖掉父母房产的极端案例，体现了赌博摧毁家庭的极度严重性
"Info dong cara bypass sistem face recognition di aplikasi pinjol ilegal, gue punya stok seratus ktp hasil mulung di internet tapi mentok pas disuruh kedip mata ke kamera",Cybercrime_PinjolIlegal,1,High,寻求破解网贷活体检测人脸识别系统的方法，企图使用大量非法获取的身份证进行批量诈骗
"Awas modus salah transfer dari orang gak dikenal ke rekening bca lu, kalau lu transfer balik ke nomor yang dia kasih, rekening lu bakal dicurigai sebagai penampung uang hasil kejahatan",Cybercrime_Penipuan,1,High,科普一种利用普通人账户洗钱或实施诈骗的“假装转错账（salah transfer）”洗钱套路
"Sedia pil boti anjing gila khusus buat yang mau tawuran biar gak ada rasa takut pas ngebacok musuh, harga murah meriah ambil banyak bisa kurang harganya",Illegal_Drugs_Goods,1,High,向参与街头帮派斗殴的未成年人兜售精神类药物（pil anjing gila），以消除其犯罪恐惧感
"Bandar slot sekarang pada curang, mereka masang bot di grup telegram yang ngaku-ngaku habis maxwin ratusan juta pake pola tertentu buat nipu member baru biar mau depo besar",Cybercrime_JudiOnline,1,High,揭露赌博平台使用机器人在社交群组里伪造虚假中奖截图，诱骗新玩家大额充值
"Jual akun netflix, spotify, sama youtube premium hasil carding kartu kredit luar negeri, garansi cuma seminggu kalau kena suspend gak bisa diganti akun baru ya",Cybercrime_Penipuan,1,High,兜售使用盗窃来的信用卡（carding）非法注册的流媒体会员账号，并声明有限保修
"Dc pinjol ilegal ngancem mau ngirim orderan gofood fiktif seratus porsi ke alamat rumah gue kalau hari ini gak lunasin bunga yang nyekik leher itu",Cybercrime_PinjolIlegal,1,High,非法催收手段升级，通过向借款人地址发送大量虚假外卖订单（orderan fiktif）进行恶意骚扰
"Cari suplier minuman keras oplosan jenis ciu atau arak bali buat pesta pergantian tahun di tongkrongan, nyari yang alkoholnya tinggi tapi harganya miring kantong pelajar",Illegal_Drugs_Goods,1,High,寻购廉价且危险的劣质假酒（oplosan/ciu），由于甲醇超标，此类酒极易导致饮用者中毒死亡
"Hati-hati penipuan modus jual hape murah dari batam di facebook, pas udah ditransfer mereka minta uang tambahan lagi alasannya buat bayar asuransi tertahan di bea cukai pelabuhan",Cybercrime_Penipuan,1,High,曝光利用走私水货手机（Batam机）名义进行的连环诈骗，骗子假冒海关索要通关费
"Udah sebulan akun slot gue gak pernah dapet fitur freespin padahal udah ganti-ganti jam main, fix ini mah id gue udah masuk daftar hitam admin buat disedot habis-habisan",Cybercrime_JudiOnline,1,Medium,赌徒怀疑自己的账号被赌博平台后台拉黑，导致永远无法获得免费旋转奖励
"Jasa sadap whatsapp tanpa sentuh hp korban, dijamin 100 persen berhasil atau uang kembali, cocok buat ngecek pasangan yang suka selingkuh atau saingan bisnis",Cybercrime_Penipuan,1,High,发布虚假的黑客监听服务广告，通常是利用受害者偷窥隐私的心理进行二次诈骗
"Sedia paket komplit alat isap sabu (bong) dari kaca pyrex tahan panas lengkap sama korek gas modifikasi, pesanan dikirim pake nama barang aksesoris akuarium biar aman",Illegal_Drugs_Goods,1,High,兜售吸毒工具（冰壶/bong），并传授如何伪装成水族箱配件通过快递安检
"Gila bener pinjol sekarang, masa pinjam dua juta yang cair cuma sejuta dua ratus, trus tenornya cuma seminggu dengan bunga harian yang bikin miskin dadakan",Cybercrime_PinjolIlegal,1,High,控诉非法网贷极其恶劣的高利贷砍头息（cair sebagian）和极短的还款周期（tenor seminggu）
"Modus penipuan baru pura-pura jadi kurir jnt atau jne ngirim foto paket tapi formatnya apk, jangan pernah diinstal kalau gak mau data hp lu dikuras abis sama hacker rusia",Cybercrime_Penipuan,1,High,警告新型木马病毒诈骗，黑客伪装成快递员发送APK格式的假包裹照片以盗取手机数据
"Siapa yang mau beli rekening bank bri dan bni full akses lengkap sama atm dan buku tabungan, akun ini cocok banget buat dipake sebagai rekening penampung uang hasil nipu online",Cybercrime_Penipuan,1,High,买卖用于洗钱或诈骗收款的黑灰产银行“四件套”账户（rekening penampung/骡子账户）
"Gue lagi butuh resep dokter palsu lengkap sama stempel rumah sakit buat nebus obat alprazolam di apotek kimia farma, ada yang bisa buatin desainnya cepat gak",Illegal_Drugs_Goods,1,High,求购伪造的医院处方印章，企图借此从正规药房骗购受管制的处方安眠药物
"Hari ini ada bagi-bagi saldo dana gratis dari artis ibukota, syaratnya cuma masukin nomor pin sama password m-banking kalian di link pendaftaran yang udah disediain di bio",Cybercrime_Penipuan,1,High,典型的利用名人效应进行的钓鱼链接诈骗（phising），直接诱骗受害者输入银行密码
"Udah kapok main slot olympus, algoritma judol itu emang dirancang buat ngasih menang di awal trus nguras harta lu pelan-pelan sampe lu terpaksa utang sana-sini buat modal depo lagi",Cybercrime_JudiOnline,1,High,看透网赌本质的赌徒自白，揭示了赌博网站利用算法“先赢后杀”诱导充值的心理陷阱
"Jasa buka blokir nomor whatsapp yang dibanned sementara atau permanen karena sering sebar link pinjol ilegal, pengerjaan cepat cuma butuh waktu sejam langsung aktif lagi",Cybercrime_PinjolIlegal,1,Medium,为非法网贷催收员提供技术支持，帮助其解封因恶意发送垃圾信息而被封禁的WhatsApp账号
"Awas mafia penipuan robot trading crypto masih berkeliaran pake nama perusahaan baru, polanya sama aja narik member pake janji fix income tiap bulan padahal uangnya diputer buat skema ponzi",Cybercrime_Penipuan,1,High,曝光加密货币领域的资金盘诈骗（庞氏骗局），警告投资者不要相信固定收益的虚假承诺
"Cari bandar sabu daerah jakarta timur yang berani transaksi langsung tatap muka, gue gak percaya sama sistem tempel karena sering ketipu barangnya dituker sama tawas",Illegal_Drugs_Goods,1,High,寻找敢于当面交易的毒贩，因为担心“丢包制”会被骗子用明矾（tawas）冒充冰毒
"Niat hati mau nambah penghasilan lewat kerja paruh waktu klik pesanan fiktif di shopee, malah uang deposit gue puluhan juta nyangkut gak bisa ditarik sama adminnya yang kabur",Cybercrime_Penipuan,1,High,电商虚假刷单诈骗受害者的控诉，本想赚外快却被骗子套走巨额垫付本金
"Dc pinjol ilegal emang gak punya otak, mereka ngedit foto ibu gue pake baju tahanan trus disebar ke tetangga dengan caption kalau ibu gue buronan kasus penipuan uang ratusan juta",Cybercrime_PinjolIlegal,1,High,控诉催收人员极度恶劣的诽谤手段，伪造受害者家属的通缉令并散布给邻居以施加精神压力
"Jual akun olshop shopee dan tokopedia yang udah punya ribuan ulasan bintang lima dan pengikut asli, akun ini siap tempur buat nipu pembeli pake modus promo cuci gudang akhir tahun",Cybercrime_Penipuan,1,High,出售自带高信誉评价的电商老号，专门提供给诈骗分子用来包装虚假店铺坑骗消费者
"Info dong web judol yang nerima deposit via pulsa telkomsel tanpa potongan biaya admin, lagi bokek banget tapi tangan gatel pengen muter mesin slot bentaran",Cybercrime_JudiOnline,1,Medium,寻找支持低成本话费充值的赌博网站，反映了赌博成瘾者在资金匮乏时的病态渴望
"Gudang obat keras tramadol dan hexymer berkedok toko kosmetik di perempatan jalan itu aman gak sih dari razia polisi, gue mau kulakan buat dijual eceran lagi ke anak sekolah",Illegal_Drugs_Goods,1,High,讨论隐藏在化妆品店背后的非法药房，并预谋大批量进货违禁药物转售给未成年学生
"Hati-hati jasa recovery dana korban penipuan yang ada di telegram, mereka cuma mafia yang mau nipu lu dua kali dengan dalih minta biaya operasional pelacakan hacker",Cybercrime_Penipuan,1,High,揭露二次诈骗（Recovery Scam），骗子冒充黑客或警察承诺帮受害者追回被骗资金，实则再次骗取手续费
"Siapa yang berani jual stempel palsu kepolisian dan bpkb bodong buat ngebantu nyelundupin mobil curian ke luar pulau lewat pelabuhan merak, harga gue bayar dua kali lipat asal rapi",Illegal_Drugs_Goods,1,High,重金悬赏伪造国家执法机关印章和车辆登记证，试图建立跨岛屿的销赃走私通道
"Galbay 50 aplikasi pinjol ilegal sekaligus emang bikin mental hancur awal-awalnya karena hp bunyi terus diteror dc, tapi kalau udah sebulan matiin kartu ganti nomor hidup kembali tenang",Cybercrime_PinjolIlegal,1,High,传授恶意逃废多达50家网贷的心理建设经验，鼓励借款人通过拔卡断联来逃避催收骚扰
"Joki slot yang pamer saldo miliaran di tiktok itu aslinya cuma akun demo yang saldonya gak bisa ditarik, mereka dibayar bandar buat nyari mangsa orang-orang miskin yang pengen cepet kaya",Cybercrime_JudiOnline,1,High,揭开网络平台上所谓的“赌博大神”利用演示账户（akun demo）伪造赢钱假象，实为平台引流狗托
"Sedia jasa hacking sistem absensi dan nilai kampus buat mahasiswa akhir yang malas kuliah tapi mau cepet lulus ipk tinggi, transaksi via dark web biar identitas kita sama-sama aman terjaga",Cybercrime_Penipuan,1,High,在暗网兜售入侵大学教务系统篡改成绩和考勤记录的黑客服务，破坏教育公平
"Udah seminggu nginap di warnet nyari bocoran rtp live admin slot tapi malah utang biling numpuk, sumpah ini permainan setan bikin orang gak sadar diri hancurin hidup pelan-pelan",Cybercrime_JudiOnline,1,High,重度赌博成瘾者泡在网吧寻找虚无缥缈的必赢规律，最终债台高筑的悲惨自白
"Ada yang punya link aplikasi sadap kamera hp gak, gue mau pasang diem-diem di hp istri buat mantau dia seharian pas gue kerja di luar kota",Cybercrime_Penipuan,1,High,寻购非法的手机摄像头偷窥软件，试图通过技术手段侵犯伴侣隐私，属于违法监控行为
"Kurir narkoba sekarang makin nekat, mereka nyembunyiin paketan sabu setengah kilo di dalem ban serep mobil travel lintas provinsi biar anjing pelacak polisi gak bisa nyium baunya",Illegal_Drugs_Goods,1,High,讨论并传播毒贩利用跨省旅游车备胎藏匿大宗冰毒以躲避警犬搜查的走私手法
"Pinjaman online tanpa ojk itu emang lintah darat jaman now, pinjam sejuta disuruh balikin dua juta dalam waktu lima hari, telat dikit langsung foto ktp kita disebar ke pesbuk pake tulisan maling",Cybercrime_PinjolIlegal,1,High,深刻控诉无牌照网贷的高利贷本质及其利用社交媒体公然诽谤借款人（贴上小偷标签）的暴行
"Jual software auto bot buat nipu aplikasi pencari jodoh, sistemnya bisa chat otomatis dan ngerayu korban sampai mereka baper trus mau transfer uang pulsa atau bayar biaya jalan",Cybercrime_Penipuan,1,High,开发并出售专用于“杀猪盘”或交友软件诈骗的自动聊天机器人，通过感情操控骗取钱财
"Barang ijo ganja kering kualitas aceh baru landing nih, dijamin bikin mata merah dan halusinasi parah sampe pagi, order via signal aja jangan pake wa karena gampang disadap tim cyber polri",Illegal_Drugs_Goods,1,High,跨省走私高纯度亚齐大麻的卖家广告，并强调使用加密通讯软件（Signal）以防网警监听
"Situs togel hongkong ini emang bandarnya brengsek, pas tebakan gue tembus ratusan juta malah websitenya sengaja dibikin error maintenance trus besoknya akun gue udah gak bisa diakses lagi",Cybercrime_JudiOnline,1,High,痛斥香港六合彩地下庄家在玩家中巨奖后，通过故意制造网站维护的假象来冻结账号黑吃黑
"Modus loker paruh waktu di luar negeri padahal aslinya lu bakal dijual ke kamboja buat jadi admin judi online penipu yang dipaksa kerja dua puluh jam sehari tanpa digaji dan disiksa kalau nolak",Cybercrime_Penipuan,1,High,曝光打着高薪海外兼职幌子，实则诱骗国人至柬埔寨从事网赌诈骗，并实施非法拘禁和人口贩卖的跨国犯罪
"Jual akun pinjol ilegal yang udah full limit lolos verifikasi muka palsu, akun ini siap dicairin puluhan juta sama kalian tanpa perlu takut diteror dc karena pake data fake semua dari awal daftar",Cybercrime_PinjolIlegal,1,High,黑灰产团伙出售已经使用假脸绕过活体检测且满额度的网贷账户，供买家直接提现洗钱
"Sedia jasa pembuatan invoice palsu, mutasi rekening buatan, dan surat pajak fiktif buat nipu auditor perusahaan atau nipu petugas kpr bank pelat merah, dokumen dijamin lolos pengecekan mesin scan",Cybercrime_Penipuan,1,High,公然提供伪造财务发票、银行流水和税务证明的服务，专门用于企业做假账或骗取银行大额房贷
"Tolong info bengkel gelap yang bisa ngubah nomor rangka sama nomor mesin motor curian biar sesuai sama stnk bodong yang gue beli kemaren, lagi butuh cepet sebelum motornya dicari leasing",Illegal_Drugs_Goods,1,High,寻购地下黑车间的服务，企图通过打磨篡改被盗摩托车的车架号和发动机号来销赃洗白
"Gue udah capek gali lobang tutup lobang utang pinjol cuma buat modal depo slot tiap malem, sekarang utang gue udah nembus seratus juta dan gue mikir mending akhirin hidup aja malam ini",Cybercrime_JudiOnline,1,High,因网贷赌博（以贷养赌）导致负债过亿，借款人陷入绝望并流露出自杀倾向的极度危险言论
"Hati-hati penipuan segitiga di grup facebook jual beli mobil bekas, penipu pake modus ngajak ketemuan sama pemilik asli tapi ngaku-ngaku ke kita kalau dia bosnya dan minta duit ditransfer ke rekening dia",Cybercrime_Penipuan,1,High,详细解析二手车交易市场中隐蔽的“三角诈骗”套路，骗子利用信息差两头欺骗买卖双方转账
"Cari dokter kandungan yang mau nerima pasien aborsi ilegal jalur belakang tanpa tanya surat nikah atau persetujuan suami, janin udah masuk umur empat bulan butuh penanganan instan malam ini juga",Illegal_Drugs_Goods,1,High,在网上寻找愿意违规进行非法堕胎手术（大月份胎儿）的地下黑医，严重违反印尼法律和医疗伦理
"Dc pinjol ilegal sekarang beraninya nyerang mental keluarga, mereka nelpon kantor istri gue tiap sepuluh menit sekali sampe akhirnya bosnya marah dan nyuruh istri gue resign hari itu juga gara-gara malu",Cybercrime_PinjolIlegal,1,High,控诉催收人员采用高频电话轰炸借款人家属工作单位的手段，导致无辜家属名誉受损并失去工作
"Jual tiket konser vip jalur ordal promotor, bebas ngantri dan dijamin valid seratus persen tiketnya, bukti transfer langsung gue kirim barcode palsunya via email biar korban langsung percaya dan blokir",Cybercrime_Penipuan,1,High,假借黄牛和内部人员（ordal）名义贩卖假演唱会门票，并在得手后迅速发送伪造条形码并拉黑受害者
