## 淫秽与不道德行为（Kesusilaan）：色情内容、露骨的性内容以及违反当地道德规范的内容（例如，公开宣传LGBTQ+、公共场合的不雅行为），严格遵守《色情法》。

text,category,label,severity,explanation
"Paling males kalo lagi nge-gym ada cowok steroid yang pake singlet udel (tanktop bolong) trus sengaja pamer puting dan desah kenceng-kenceng pas ngangkat beban. Sengaja banget caper (cari perhatian) mancing cowok-cowok gay di loker room buat ngajak ewe! [中文翻译：去健身房最讨厌那种打类固醇的男人穿破洞背心，然后故意露乳头，举铁时还叫床叫得特别大声。完全是故意博眼球（caper），为了在更衣室勾引男同性恋去开房做爱！]",Obscenity_Immorality,1,High,公共场所的不雅行为与恐同/色情臆测（Public Indecency/Homophobia）。对健身房内他人的穿着和行为进行极度色情化的臆测，并使用低俗词汇（ewe）指代同性性行为。
"Buat cewek-cewek yang suka pake legging ketat warna kulit pas lagi lari pagi di GBK, lu tuh aslinya cuma mau pamer belahan meki (cameltoe) kan ke cowok-cowok hidung belang? Gausah sok sporty deh, niat lu emang jualan body biar digodain om-om kaya! [中文翻译：给那些在GBK晨跑时喜欢穿肉色紧身打底裤的女孩们，你们实际上只是想向色狼们展示私处沟（骆驼趾）对吧？别装作热爱运动了，你的目的就是出卖身体好让有钱大叔调戏！]",Obscenity_Immorality,1,High,运动着装的荡妇羞辱（Slut-shaming/Sexual Harassment）。基于女性在运动场所的合法着装（紧身裤），进行恶意的性污名化和侮辱。
"Buka jasa pijat panggilan (Pijat Plus) khusus wanita kesepian area Surabaya. Terapis cowok muda, wangi, bertenaga. Bisa request pijat seluruh tubuh (body to body massage) sampe ke area sensitif (Miss V). Privasi hotel dijamin aman, endingnya dijamin muncrat! [中文翻译：在泗水地区提供专为寂寞女性服务的上门按摩（带颜色按摩）。年轻男技师，香，有力量。可以要求全身按摩（肉搏按摩）直到敏感区域（私处）。酒店隐私绝对安全，保证结局会喷水！]",Obscenity_Immorality,1,High,网络招嫖与异性色情按摩（Male Prostitution/Pijat Plus）。男性性工作者在公共平台发布的露骨色情按摩广告，明确表示包含触碰私处和性高潮服务。
"Lagi nongkrong di cafe, tiba-tiba di-Airdrop foto kontol ngaceng (dick pic) dari iPhone orang ga dikenal di sekitar sini! Sakit jiwa banget ini pelaku eksibisionis digital (cyber-flashing). Langsung gue matiin fitur Airdrop-nya. Cewek-cewek hati-hati ya! [中文翻译：在咖啡馆闲逛，突然被附近不认识的iPhone通过Airdrop隔空投送了一张勃起的鸡巴照片（dick pic）！这个数字暴露癖（隔空投送性骚扰）真是精神病。我直接把Airdrop关了。女孩们小心啊！]",Obscenity_Immorality,1,High,数字性骚扰与暴露癖（Cyber-flashing）。揭露在公共场所利用蓝牙传输功能向陌生人发送露骨性器官照片的违法不道德行为。
"Tantangan Truth or Dare sirkel tongkrongan: Yang milih Dare wajib nelpon dosen pembimbing skripsi jam 11 malem, trus pura-pura mendesah sange di telpon selama 30 detik sambil bilang 'Aahhh Pak masukin lebih dalem'. Kalo ga berani, wajib tenggak vodka sekebon! [中文翻译：聚会圈子的真心话大冒险挑战：选大冒险的人必须晚上11点给论文指导老师打电话，然后假装发情叫床30秒，并说‘啊啊老师插深一点’。如果不敢，必须干掉一整瓶伏特加！]",Obscenity_Immorality,1,High,教唆性骚扰与破坏师生伦理（Instigating Sexual Harassment）。以大冒险游戏为名，教唆对高校教师进行极其露骨的言语性骚扰和性挑逗。
"Baru gabung aplikasi kencan Omi/Tinder, isi bionya pada nulis 'Looking for FWB / No Strings Attached / ONS'. Terjemahan bebasnya: 'Gue cowok kere yang pengen numpang ewe gratis di kosan lu tanpa komitmen'. Aplikasi kencan sekarang udah jadi sarang pelacuran terselubung! [中文翻译：刚加入Omi/Tinder约会软件，个人简介里都写着‘找炮友/无附加条件/一夜情’。自由翻译就是：‘我是个穷屌丝，想在你出租屋免费白嫖做爱，不需要任何承诺’。约会应用现在成了隐蔽的卖淫窝点！]",Obscenity_Immorality,1,High,约会软件的炮友文化与粗俗评论（Casual Sex Culture）。使用“Numpang ewe”等粗俗词汇批判约会软件上的非婚性行为现象，涉及淫秽用语。
"Si artis FTV ini sok-sokan kampanye peduli mental health, padahal di belakang dia itu 'Ani-ani' (simpanan) pejabat kementerian. Tas Hermes sama liburan ke Eropanya dapet dari hasil ngangkang di ranjang hotel bintang 5. Tukang jual selangkangan munafik! [中文翻译：这个小电视演员装模作样宣传关爱心理健康，其实背地里她是部委官员的‘干女儿/情妇’（Ani-ani）。她的爱马仕包和去欧洲度假都是在五星级酒店床上张开腿换来的。虚伪的出卖裤裆的人！]",Obscenity_Immorality,1,High,网络名誉诽谤与荡妇羞辱（Slut-shaming/Defamation）。使用印尼包养圈黑话“Ani-ani”，对公众人物进行毫无底线的性污名化和极其粗俗的侮辱。
"Gue demen banget ngeliatin orang pacaran di gerbong KRL yang sepi. Kemaren ada pasangan yang cowoknya asik ngeremes toket ceweknya dari balik jaket, ceweknya nutupin muka pake masker sambil keenakan. Lumayan dapet tontonan bokep gratis live! [中文翻译：我超喜欢在空荡的KRL车厢里看人谈恋爱。昨天有一对情侣，男的很投入地在夹克后面揉女生的胸部，女生戴着口罩遮住脸享受。不错嘛，看了场免费的现场色情片！]",Safe_Content,1,High,公共场所不雅行为与偷窥美化（Public Indecency/Voyeurism）。不仅描述了在公共交通工具上的猥亵行为，还以偷窥者（Voyeur）的视角将其美化为“免费色情片”。
"Buka grup Discord khusus main 'Roleplay Smut' (RP 21+). Bebas mau meranin karakter anime, K-Pop idol, atau OC (Original Character). Dilarang baper, khusus buat yang sange pengen ngewe via teks (Cybersex). Tiket masuk barter pap TT atau bayar via Dana 50k! [中文翻译：开通专门玩‘色情角色扮演’（RP 21+）的Discord群。随便你扮演动漫角色、K-Pop偶像还是原创角色。禁止当真，专为发情想通过文字做爱（Cybersex）的人准备。入群门票用胸照交换或者用Dana付5万！]",Obscenity_Immorality,1,High,文字色情群组与强制色情验证（Cybersex/RP Smut）。公然招募未加密的文字性爱群组，并要求以女性胸部裸照（pap TT）作为入群门槛。
"Sumpah jijik banget liat konten kreator cowok di TikTok yang sengaja joget-joget pake celana abu-abu ketat basah biar cetakan kontolnya (bulge) keliatan jelas. Sengaja mancing komen sange dari cewek-cewek binal sama kaum gay. Konten sampah perusak mata! [中文翻译：发誓看到TikTok上那些男创作者故意穿着湿透的浅灰色紧身裤跳舞，让鸡巴的形状（bulge/激凸）清晰可见，真的觉得恶心。故意勾引放荡的女人和同性恋留下发情的评论。辣眼睛的垃圾内容！]",Obscenity_Immorality,1,High,男性软色情擦边与公共不雅（Male Soft-porn/Bulge Exhibitionism）。对社交媒体上男性刻意展示性器官轮廓（灰裤子激凸挑战）的擦边色情内容进行粗俗评论。
"Tips lolos ujian skripsi dari dosen killer: pas jadwal bimbingan di ruangannya pas lagi sepi, lu sengaja jatohin bolpen trus nunduk ngambilnya agak lama sambil pamer belahan dada. Kalo dosennya matanya jelalatan, gampang tuh ntar nilainya di-katrol (dinaikin) wkwk. [中文翻译：通过魔鬼导师毕业论文的技巧：在办公室没人辅导时，你故意掉支圆珠笔，然后弯腰捡久一点，顺便展示乳沟。如果老师眼睛乱瞟，那以后分数就很容易被拉高了哈哈。]",Obscenity_Immorality,1,High,教唆利用性暗示获取学业利益（Sexual Suggestion for Academic Gain）。公然教唆女学生利用身体暴露（露乳沟）对高校教师进行性挑逗以换取成绩，严重破坏教育伦理。
"Ada yang jual obat perangsang cewek (Blue Wizard / Fly liquid) yang ampuh ga? Pacar gue belakangan ini dingin banget gamau diajak ML (Make Love). Rencananya ntar malem pas candle light dinner mau gue tetesin ke minumannya biar dia sange ga sadar trus pasrah di ranjang. [中文翻译：有人卖有效的女性催情药（Blue Wizard/苍蝇水）吗？我女朋友最近很冷淡不愿意做爱。计划今晚烛光晚餐时滴在她饮料里，让她不知不觉发情然后在床上顺从。]",Obscenity_Immorality,1,High,购买迷奸药物与预谋迷奸（Date Rape Drugs/Rape Planning）。公然在网络上寻找违禁催情药物，并明确表露要对伴侣进行下药迷奸的犯罪意图。
"Gue seneng banget dengerin ASMR Roleplay Yandere di Spotify. Bisikan cowoknya yang posesif nyuruh gue nelanjangin badan dan ngedesah di telinga tuh bikin memek gue basah seketika di dalem KRL. Earphone penyelamat sange di tempat umum! [中文翻译：我超喜欢在Spotify上听Yandere（病娇）角色扮演的ASMR。男生那控制欲极强的耳语，让我脱光衣服并在耳朵边叫床，让我在KRL轻轨里私处瞬间湿了。耳机是公共场所发情的救星！]",Obscenity_Immorality,1,High,情色音频传播与公共不雅言论（Erotic Audio/Public Indecency）。公开讨论极度露骨的情色音频内容，并使用低俗的生理词汇描述在公共交通工具上的性唤起状态。
"Buka jasa pijat laktasi (pijat payudara) khusus ibu menyusui area Depok. Terapis cowok profesional, bisa ngebantu melancarkan ASI yang mampet dengan pijatan lembut di area puting dan PD. Kalo suami lagi kerja, manggil terapis cowok aja bun lebih bertenaga pijatannya. [中文翻译：在德波地区提供专为哺乳期妈妈服务的催乳按摩（胸部按摩）。专业男技师，通过对乳头和胸部区域的轻柔按摩帮助疏通堵塞的母乳。如果老公在上班，叫男技师吧妈妈们，按摩更有力气。]",Obscenity_Immorality,1,High,伪装成医疗服务的性骚扰与招嫖（Medical Disguised Sexual Harassment）。以催乳服务为幌子，由男性对哺乳期妇女敏感部位提供身体按摩，在印尼社会风俗中属于严重违规及性骚扰隐患。
"Lagi ngopi di Warkop, eh ada cewek SPG rokok nawarin produk pake rok mini banget nyaris keliatan CD-nya. Bukannya beli rokoknya, bapak-bapak di sini malah pada asik godain nanya 'kalo beli SPG-nya bisa dibawa pulang ga neng buat di-booking malem ini?' [中文翻译：正在Warkop喝咖啡，诶有个香烟推销女孩来推销，穿着超短裙几乎都能看见内裤了。这里的大叔们不买烟，反而在兴奋地调戏问‘如果买烟能把推销员带回家今晚包夜（booking）吗美女？’]",Obscenity_Immorality,1,High,公共场所针对职业女性的性骚扰（Catcalling/Sexual Harassment）。生动记录并传播在咖啡摊上大叔们对促销女孩进行的下流言语调戏和招嫖侮辱（Catcalling）。
"Jual akun Telegram Premium isi ratusan video 'Ganti Baju' anak-anak ekskul dance SMA di ruang ganti. Kamera ditaruh di dalem tas ransel jadi ga ketahuan. Keliatan jelas pas pada copot seragam. Mahar 150k, kolektor pedo dan voyeur wajib punya asupan ini! [中文翻译：出售高级Telegram账号，里面有几百个高中舞蹈社学生在更衣室‘换衣服’的视频。相机放在背包里所以没被发现。脱校服时看得一清二楚。售价15万，恋童癖和偷窥狂收藏家必备食粮！]",Obscenity_Immorality,1,High,未成年人偷拍与儿童色情制品贩卖（CSAM/Voyeurism）。公然兜售在高中更衣室非法偷拍女学生脱衣的色情资源，触犯印尼《儿童保护法》及反色情法。
"Tiap lewat proyek bangunan, pasti banyak kuli (tukang) yang matanya jelalatan ngeliatin pantat gue pas pake celana legging gym. Geli banget ditatap kaya mau diperkosa. Otak kaum kelas bawah emang isinya cuma selangkangan doang, sampah masyarakat! [中文翻译：每次路过建筑工地，肯定有很多苦力（工人）色眯眯地盯着我穿健身紧身裤的屁股。被盯着看感觉像要被强奸一样恶心。底层阶级的大脑确实只装得下裤裆，社会垃圾！]",Obscenity_Immorality,1,High,阶级歧视、性骚扰体验与荡妇羞辱的综合（Classism/Sexual Harassment）。虽然描述了被性骚扰的体验，但使用了极其恶毒的阶级歧视词汇（底层阶级的大脑只有裤裆）进行攻击。
"Cowok-cowok yang suka ngewibu (nonton anime) dan koleksi bantal guling (dakimakura) gambar cewek anime telanjang itu fix pada sakit jiwa. Idup lu pada halu, coli tiap hari pake gambar 2D karena di dunia nyata ga ada cewek yang mau sama lu pada! Bau bawang najis! [中文翻译：喜欢当御宅族（看动漫）并收集全裸动漫女孩抱枕（dakimakura）的男人绝对是精神病。你们活在幻觉里，每天对着2D图片打飞机，因为现实世界根本没有女孩要你们！恶心的葱味（Wibu蔑称）！]",Obscenity_Immorality,1,High,针对二次元群体的网络霸凌与色情羞辱（Cyberbullying/Otaku-shaming）。对二次元群体（Wibu）的个人性癖（全裸抱枕）进行极度粗俗的侮辱和恶毒的心理攻击。
"Buka pendaftaran 'Pesta Tukar Istri' (Swinger Club) khusus pasutri area Jabodetabek. Syarat wajib: bawa surat nikah asli dan hasil tes HIV negatif. Kita sewa vila di Puncak, kumpul di ruang tamu, matiin lampu, trus bebas ngentot raba-raba istri orang dalam gelap. [中文翻译：大雅加达地区开放‘换妻派对’（Swinger Club）报名。强制要求：带结婚证原件和HIV阴性检测结果。我们在Puncak租别墅，在客厅集合，关灯，然后在黑暗中自由摸别人的妻子做爱。]",Obscenity_Immorality,1,High,组织聚众淫乱与换妻俱乐部（Swinger/Sex Orgies）。公然在网络上组织违背印尼伊斯兰风俗和国家刑法的换妻群交派对，情节极其恶劣。
"Mantan gue ternyata bikin akun alter di Twitter buat jual konten pap meki (foto Miss V) nya seharga 50 ribu. Goblok banget, mending dulu lu ngasih jatah ew gratis ke gue daripada sekarang ngelonte jual harga diri demi duit jajan seblak! [中文翻译：我前女友竟然在推特开了个小号，以5万块的价格卖她私处（Miss V）的照片内容。真蠢，以前你还不如免费给我做爱（ew），总比现在为了买Seblak（小吃）的零花钱去当妓女出卖尊严好！]",Obscenity_Immorality,1,High,荡妇羞辱与网络色情灰产评论（Slut-shaming/Commercial Pornography）。对前伴侣在推特上贩卖色情图片的行为进行极具侮辱性的嘲讽，并使用下流的性交要求词汇。
"Jasa Doxing dan teror pelakor (perebut laki orang)! Lu kirim foto selingkuhan suami lu, gue bakal lacak akun LinkedIn, IG, sama kontak keluarganya. Trus gue sebar fitnah kalo dia itu cewek open BO (lonte) di grup kantornya biar dia dipecat dan hancur karirnya! [中文翻译：人肉搜索和恐吓小三（抢别人老公的人）服务！你发你老公出轨对象的照片，我会追踪她的领英、IG和家人联系方式。然后我在她办公室群里散布谣言说她是接客的女孩（妓女），让她被开除事业全毁！]",Obscenity_Immorality,1,High,人肉搜索与极其恶劣的网络色情造谣/名誉诽谤（Doxing/Defamation）。提供非法的人肉搜索服务，并明确教唆捏造色情谣言（造谣其为妓女）来摧毁他人的职场生涯。
"Ada yang punya link video viral 'Salam Olahraga' oknum pejabat daerah X yang lagi asik di-blowjob sama LC (Pemandu Lagu) di ruang karaoke ga? Denger-denger durasi 3 menit full no sensor. Barter pulsa 100 ribu deh buat yang mau share via Google Drive! [中文翻译：有人有那个正火的‘体育问候’（色情事件代称）链接吗，X地区官员正在KTV包房里享受陪酒女（LC）口交的视频？听说3分钟无码完整版。谁愿意通过Google Drive分享我用10万话费交换！]",Obscenity_Immorality,1,High,有偿索要与交易色情淫秽内容（Seeking/Trading Pornography）。在公共平台上公然出价（话费）索要官员与陪酒女的性丑闻视频。
"Ngeliat tren cowok-cowok sekarang pada pake skincare, lip balm, sama nyukur bulu kaki tuh bikin geli. Fix mereka itu bottom (gay/boti) yang lagi nyari mangsa. Laki tuh harusnya maskulin, bau keringet, bukan kemayu kaya bencong lampu merah! [中文翻译：看到现在的男生流行用护肤品、润唇膏和刮腿毛，真让人起鸡皮疙瘩。断定他们都是在找猎物的受（同性恋/boti）。男人就应该有阳刚之气，有汗臭味，而不是像红绿灯路口的人妖（bencong）一样娘娘腔！]",Obscenity_Immorality,1,High,恐同仇恨言论与有毒的男子气概（Homophobia/Toxic Masculinity）。基于男性的个人护肤习惯，进行恶意的同性恋揣测，并使用“人妖（Bencong）”等词汇进行性别气质侮辱。
"Pagi-pagi dapet penumpang KRL cewek yang pake rok mini banget pas lagi jam padat desek-desekan. Kesempatan emas nih, gue pura-pura kedorong trus nempelin selangkangan gue (frotteur) ke pantatnya. Dia nengok kesel tapi ga berani teriak wkwk. Nikmatnya pelecehan gratis! [中文翻译：大清早在拥挤的早高峰KRL上遇到了一个穿超短裙的女乘客。黄金机会啊，我假装被推了一把，然后把胯部（摩擦癖）贴在她的屁股上。她生气地回头看但不敢大叫哈哈。免费性骚扰的享受！]",Obscenity_Immorality,1,High,公共场所性侵犯与猥亵行为美化（Public Sexual Harassment/Frotteurism）。公然宣扬、美化并在网络上详细记录在拥挤车厢内实施“痴汉（摩擦癖）”的猥亵犯罪行为。
"Buka grup WhatsApp 'Biro Jodoh Lansia' khusus duda dan janda kesepian umur 50+. Syarat join wajib ngirim foto full body. Di grup ini kakek nenek bebas nyari temen kencan (TTM) buat diajak ngamar di hotel melati. Udah bau tanah mending tobat woy malah maksiat! [中文翻译：开通‘老年相亲局’WhatsApp群，专为50岁以上寂寞的鳏夫和寡妇准备。加入条件必须发全身照。在这个群里爷爷奶奶们自由寻找约会对象（炮友/TTM）去廉价酒店开房。都快进棺材了最好去忏悔吧反而去犯罪！]",Obscenity_Immorality,1,High,老年人群体招嫖与网络嘲讽（Elderly Hookup/Ageism）。揭露并嘲讽针对老年人的地下招嫖群组，涉及组织线下酒店开房交易（ngamar）。
"Gila ya drakor (drama korea) jaman sekarang adegan ciuman bibir (french kiss) sama adegan ranjangnya (bed scene) makin vulgar aja. Anak SMP jaman sekarang nonton ginian pantesan pada sangean sebelum waktunya trus pada hamil di luar nikah. KPI (Komisi Penyiaran) harusnya nge-banned K-Pop! [中文翻译：疯了吧现在的韩剧（drakor），法式深吻和床戏（bed scene）越来越露骨了。现在初中生看这种东西难怪过早发情，然后未婚先孕。广播委员会（KPI）就该封杀K-Pop！]",Obscenity_Immorality,1,High,对影视作品的道德审查与极端的审查呼吁（Moral Policing/Censorship）。基于保守道德观，对正常的影视剧爱情戏份进行过度解读，并将其与未成年怀孕强行挂钩。
"Jual ramuan jamu tradisional 'Sari Rapet' plus obat kuat Madura. Bikin memek istri kembali perawan rapet dan legit jepitannya, dijamin suami ga bakal selingkuh jajan lonte di luar. Suami dijamin ngaceng keras kuat ngentot semalaman suntuk. Order via DM privasi aman! [中文翻译：出售传统草药‘Sari Rapet’（紧致散）加马都拉壮阳药。让妻子的私处恢复处女般的紧致和夹吸感，保证老公不会去外面找妓女出轨。保证老公勃起坚硬能做爱一整晚。私信下单隐私安全！]",Obscenity_Immorality,1,High,低俗性药广告与露骨宣传（Obscene Advertising/Sexual Enhancers）。虽然是草药广告，但使用了大量极其低俗、物化女性的性交词汇（Rapet, Ngentot, Lonte）进行营销。
"Cari mutualan RP (Roleplay) cowok domina yang mau meranin bapak tiri (stepdad) sangean. Gue bakal meranin anak tiri lu yang polos tapi diem-diem suka ngintip lu mandi. Kita main dirty talk (cybersex) di DM sampe sama-sama crot bareng. No RL (Real Life) ya, cuma RP teks! [中文翻译：寻找强势的男RP（角色扮演）互关，愿意扮演发情的继父。我会扮演你清纯但暗暗喜欢偷看你洗澡的继女。我们在私信里玩脏话网爱（cybersex）直到一起射精。不奔现（No RL），只玩文字RP！]",Obscenity_Immorality,1,High,乱伦禁忌角色扮演与文字色情（Incest Roleplay/Cybersex）。在推特RP圈发布包含违背伦理（继父女乱伦）和偷窥元素的极度露骨文字性爱邀约。
"Tiap liat SPG pameran mobil yang pake baju V-neck belahan dada keliatan gede, bawaannya pengen gue selipin duit cepekan (seratus ribu) ke dalem branya trus gue bawa ke parkiran basement buat gue ewe di dalem mobil. Emang pameran mobil tuh ajang pamer daging murah! [中文翻译：每次看到车展上穿V领衣服露出大乳沟的女导购（SPG），我就想把一百千印尼盾的钞票塞进她的胸罩里，然后带去地下停车场在车里操她。车展本来就是展示廉价肉体的场所！]",Obscenity_Immorality,1,High,针对车展模特的极度性骚扰与强暴幻想（Sexual Harassment/Objectification）。对特定职业女性进行恶俗的物化（展示廉价肉体），并发表在车内实施性暴力的猥亵意淫。
"Ayo ramaikan gerakan 'No Nut November' (NNN) guys! Berhenti coli (masturbasi) dan nonton bokep selama sebulan penuh. Biar otak ga isinya selangkangan mulu dan terbebas dari kecanduan pronografi. Tapi kalo ada link skandal baru yang bening banget ya batal sehari gpp lah wkwk. [中文翻译：大家一起来响应‘禁欲十一月’（NNN）运动吧！整整一个月停止打飞机（自慰）和看色情片。让大脑里不再全是裤裆，摆脱色情成瘾。但如果有超高清的新丑闻链接，破戒一天也没关系啦哈哈。]",Obscenity_Immorality,1,High,虽然提倡戒色但包含对色情丑闻的妥协与索要暗示（NNN Movement/Porn Addiction）。看似宣传戒除自慰的健康活动，但最后一句暗示了对非法偷拍/丑闻视频的渴望。
"Buat cowok-cowok, jangan mau diajak nikah sama cewek yang masa lalunya sering clubbing atau sering nongkrong malem. Fix mekinya udah dol (longgar) diobok-obok banyak cowok. Cewek kaya gitu cuma pantes dijadiin temen ewe doang, bukan buat dijadiin istri ibu dari anak lu! [中文翻译：男人们，千万别跟那些过去经常去夜店或熬夜在外面混的女孩结婚。肯定她的私处已经松了，被很多男人捣鼓过了。那种女孩只配当做爱的炮友，不配当你的妻子和孩子的母亲！]",Obscenity_Immorality,1,High,极端的荡妇羞辱与性别歧视（Slut-shaming/Misogyny）。基于女性的正常夜生活社交行为，进行恶毒的性污名化（私处松弛）和人格贬低。
