text,category,label,severity,explanation
"الولاء للبغدادي بيعة في رقابنا ليوم الدين، ولن نرضى بحكم الدساتير الوضعية في أرض الحرمين.",Violence and Extremism,Terrorism Propaganda,Critical,"对前 ISIS 头目阿布·贝克尔·巴格达迪公开宣誓效忠（Bay'ah），拒绝接受沙特阿拉伯的现行法律。"
"كل ليبرالي أو علماني يطعن في الهيئة لازم ينذبح في الشارع قدام الناس ليكون عبرة.",Violence and Extremism,Incitement to Violence,High,"针对特定群体的暗杀煽动：呼吁在街头当众屠杀任何批评宗教警察（Haia）的自由派或世俗派。"
"تفجيرات مساجد الشيعة في الدالوة والعنود كانت بطولات، رحم الله منفذيها الأبطال.",Violence and Extremism,Glorification of Terrorism,Critical,"美化沙特境内发生的真实恐怖袭击：赞扬在东部省 Al-Dalwah 和 Al-Anoud 什叶派清真寺的自杀式爆炸袭击。"
"علماء السلطان مثل السديس والمفتي باعوا الدين، اغتيالهم وتطهير المنابر منهم واجب.",Violence and Extremism,Incitement to Violence,Critical,"煽动暗杀沙特最高宗教领袖：将官方学者（如 Al-Sudais）称为'暴君的学者'，并呼吁将其暗杀。"
"السيف الأملح مو بس للقصاص، لازم نستخدمه إحنا كشعب عشان نقص رقاب الخونة اللي ينشرون الفسق.",Violence and Extremism,Incitement to Violence,High,"呼吁使用治安私刑：煽动民众自己拿起'闪亮的剑'去斩首那些他们认为是叛徒或传播淫乱的人。"
"الجهاد في جزيرة العرب بدأ، القواعد العسكرية الأمريكية في الخرج والظهران أهداف مشروعة فدكوها.",Violence and Extremism,Incitement to Terrorism,Critical,"煽动针对军事设施的恐怖袭击：呼吁将位于 Al-Kharj 和 Dhahran 的美军/联军基地作为轰炸目标。"
"نحتاج ذئاب منفردة تدهس طوابير الكفار عند بوابات البوليفارد، ورونا شجاعتكم يا أسود التوحيد.",Violence and Extremism,Incitement to Terrorism,Critical,"呼吁'孤狼'发动车辆冲撞袭击：明确指示恐怖分子开车碾压在 Boulevard 门口排队的游客。"
"تنظيم القاعدة في جزيرة العرب (AQAP) هم حماة العقيدة الحقيقيين، ليتهم يرجعون ينظفون البلد.",Violence and Extremism,Terrorism Propaganda,Critical,"为基地组织阿拉伯半岛分支（AQAP）进行宣传：称其为信仰的真正守护者，并希望他们回归。"
"أي بنت تشتغل كاشيرة أو في مقهى مختلط، رمي وجهها بالأسيد هو الرد المناسب على وقاحتها.",Violence and Extremism,Incitement to Violence,Critical,"针对职场女性的极端暴力煽动：呼吁向在混合环境中工作的女收银员或咖啡师脸上泼硫酸。"
"حرق سيارات المرور اللي ترصد المخالفات هو حق مشروع لمقاومة سرقة أموالنا.",Violence and Extremism,Incitement to Violence,Medium,"煽动破坏国家公共财产：呼吁烧毁负责交通执法的警车。"
"تنظيم الإخوان المسلمين هو الأمل الوحيد لإسقاط الأنظمة الخليجية وبناء الخلافة.",Violence and Extremism,Extremism Propaganda,High,"沙特定性为恐怖组织的宣传：支持穆斯林兄弟会，并呼吁推翻海湾政权以建立哈里发国。"
"العمل السلمي ما يجيب نتيجة مع الطواغيت، ما أُخذ بالدم لا يسترد إلا بالدم، ارفعوا السلاح.",Violence and Extremism,Incitement to Rebellion,Critical,"煽动武装叛乱：宣称和平方式无效，呼吁对'暴君（政府）'拿起武器，'以血还血'。"
"أبو محمد العدناني قاهر الصليبيين، كلماته للحين ترعبهم في قبورهم.",Violence and Extremism,Glorification of Terrorism,High,"美化 ISIS 前首席发言人兼高级领导人阿布·穆罕默德·阿德纳尼。"
"الخروج على ولي الأمر في هذا الزمان فرض، من مات وليس في عنقه بيعة لخليفة المسلمين مات ميتة جاهلية.",Violence and Extremism,Extremism/Rebellion,Critical,"利用被曲解的宗教教义煽动叛乱：宣称在这个时代反叛统治者是义务，并暗示必须向恐怖组织的'哈里发'效忠。"
"سينمات الرياض وجدة هي معابد للرذيلة، وقنبلة يدوية وحدة تكفي لترويعهم وإغلاقها للأبد.",Violence and Extremism,Incitement to Terrorism,Critical,"针对公共娱乐设施的恐怖威胁：呼吁向利雅得和吉达的电影院投掷手榴弹以将其永久关闭。"
"اللي يدافع عن حقوق الشواذ أو النسوية في تويتر، جيبوا عنوانه وكسروا أطرافه في ظلام الليل.",Violence and Extremism,Incitement to Violence,High,"呼吁针对特定网民的线下暴力：煽动人肉搜索捍卫同性恋或女权的人，并在夜间打断他们的四肢。"
"كتائب الشهيد عز الدين القسام فخر الأمة، ليتهم يوجهون صواريخهم لعواصم الخيانة العربية.",Violence and Extremism,Incitement to Terrorism,Critical,"利用区域组织煽动针对阿拉伯/沙特首都的暴力：呼吁将卡桑旅的火箭弹射向'背叛的阿拉伯首都'。"
"أي عسكري يموت في الحد الجنوبي دفاعاً عن آل سعود هو في النار، قتلاهم في النار وقتلانا في الجنة.",Violence and Extremism,Extremism/Takfir,Critical,"针对南部边境沙特阵亡士兵的恶劣言论：将其定性为为统治者而死的下地狱者，这是典型的基地/ISIS言论。"
"رسالة للذئاب المنفردة: تسميم خزانات المياه في المجمعات السكنية للأجانب (الكومباوند) عملية سهلة وموجعة.",Violence and Extremism,Terrorism Instruction,Critical,"提供恐怖袭击策略：指导'孤狼'在西方人居住的专属大院（Compound）的水箱中投毒。"
"الشهيد فارس آل شويل كان شوكة في حلق المباحث، الله يرزقنا شجاعته ونسير على دربه.",Violence and Extremism,Glorification of Terrorism,Critical,"美化沙特基地组织早期的重要头目和理论家 Fares Al-Shuwail，呼吁追随他的道路。"
"نحر الكفار في مكاتبهم بالشركات الأجنبية في السعودية واجب، لا تتركوهم ينعمون بالأمان.",Violence and Extremism,Incitement to Terrorism,Critical,"煽动针对外籍高管的斩首行动：呼吁在沙特的外国公司办公室内屠杀（Nahr/割喉）外籍员工。"
"المحتفلين بالهالوين في الرياض كفار مرتدين، ودمهم مستباح، ادخلوا عليهم بالرشاشات.",Violence and Extremism,Incitement to Terrorism,Critical,"对万圣节庆祝者进行 Takfir 并煽动大规模枪击：呼吁带机枪冲入人群，宣称其血合法。"
"أي قاضي يحكم بالقوانين الوضعية بدل الشريعة لازم ينحرق بيته وهو نايم فيه مع عياله.",Violence and Extremism,Incitement to Violence,Critical,"针对沙特司法系统的极端暴力：呼吁放火烧死依世俗法律判案的法官及其全家。"
"The true Mujahideen will rise in Arabia again. The crusaders in Dhahran won't be safe.",Violence and Extremism,Terrorism Propaganda,Critical,"英语。圣战宣传与恐怖威胁：宣称真正的圣战者将在阿拉伯再次崛起，宰赫兰的'十字军'（美国人/外企）将不再安全。"
"Lone wolves of Riyadh, target the Ministry of Interior checkpoints with IEDs. Show no mercy.",Violence and Extremism,Incitement to Terrorism,Critical,"英语。针对孤狼的直接英文指令：呼吁使用简易爆炸装置（IED）攻击利雅得的内政部检查站。"
"We pledge allegiance to the Emir of the Islamic State. Death to the Taghut regime in Riyadh.",Violence and Extremism,Terrorism Propaganda,Critical,"英语。宣誓效忠 ISIS：公开向'伊斯兰国埃米尔'效忠，并诅咒利雅得的'塔古特政权'死亡。"
"Burn down the MDLBeast stages! Those who attend are apostates and deserve to be slaughtered.",Violence and Extremism,Incitement to Terrorism,Critical,"英语。煽动针对音乐节的恐怖袭击：呼吁烧毁 MDLBeast 舞台，称参加者是叛教者，活该被屠杀。"
"El dawa3esh hma el regal el sa7, el 7okooma dert 3lena el deen w lazm n7arebhom.",Violence and Extremism,Extremism Propaganda,High,"Arabizi。支持 ISIS 的言论：'达伊沙才是真男人，政府扭曲了我们的宗教，我们必须与他们作战'。"
"A3mlo 3obowat nasfa fe byotkom w edrabo el kofaar fe el malls bta3t Jeddah.",Violence and Extremism,Terrorism Instruction,Critical,"Arabizi。炸弹制作与袭击指令：'在你们的家里制造爆炸装置，在吉达的商场里袭击异教徒'。"
"القاعدة باقية وتتمدد في اليمن وقريباً بتدخل نجران وجازان وتطهرها من الخونة.",Violence and Extremism,Terrorism Propaganda,Critical,"宣传基地组织：宣称基地组织在也门存在并扩张，很快将进入奈季兰和吉赞以'清洗叛徒'。"
"لا حوار مع الحكومة، لغة الرصاص والمتفجرات هي الوحيدة اللي يفهمونها.",Violence and Extremism,Incitement to Rebellion,Critical,"拒绝对话并煽动暴力：宣称子弹和爆炸物是政府唯一能听懂的语言。"
"العمليات الاستشهادية هي قمة الإيمان، اللي يفجر نفسه في تجمع للشرطة هو عريس الجنة.",Violence and Extremism,Glorification of Terrorism,Critical,"美化自杀式袭击（'殉道行动'）：宣称在警察集会中引爆自己的人是'天堂的新郎'。"
"اللي يصورون أنفسهم مع أجانب ويسمونها انفتاح، لازم ينصلبون في الساحات العامة.",Violence and Extremism,Incitement to Violence,High,"极端的排外与暴力煽动：呼吁将在公共广场上钉死（Crucifixion）那些与外国人合影并宣扬开放的人。"
"سلمان العودة وعائض القرني مظلومين في السجون، لازم نقتحم السجون ونحررهم بالقوة.",Violence and Extremism,Incitement to Violence,High,"煽动冲击国家监狱：以释放被关押的宗教/政治人物（如 Salman Al-Odah）为名，呼吁使用武力劫狱。"
"ضباط الجوازات اللي يطردون المسلمين ويرحلونهم يستحقون طلقة بين العيون.",Violence and Extremism,Incitement to Violence,Critical,"针对政府公职人员的暗杀威胁：呼吁向驱逐外籍穆斯林的护照局（Jawazat）官员眉心开枪。"
"ضربات الحوثي بالمسيرات على أرامكو تشفي الغليل، ليتهم يضربون قصور الأمراء بعد.",Violence and Extremism,Sympathy for Terrorist Groups,Critical,"公开同情并支持敌对恐怖组织：对胡塞武装袭击阿美石油表示幸灾乐祸，并希望他们袭击王室宫殿。"
"شراء الأسلحة في السوق السوداء صار واجب، لازم نتسلح استعداداً ليوم الملحمة مع النظام.",Violence and Extremism,Incitement to Rebellion,High,"呼吁非法武装以准备叛乱：宣称在黑市购买武器是义务，为与政权的'史诗级战斗（Malahim）'做准备。"
"المبتعثين اللي رجعوا بأفكار علمانية لازم يتم تصفيتهم جسدياً لتطهير المجتمع من سمومهم.",Violence and Extremism,Incitement to Violence,Critical,"煽动暗杀留学生群体：呼吁对带着世俗思想回国的海外留学生进行'物理清除'（暗杀）。"
"كتائب حزب الله الحجاز كانت حركة مقاومة شريفة، ليت شباب القطيف يرجعون يشكلونها.",Violence and Extremism,Terrorism Propaganda,Critical,"美化并呼吁重建被沙特剿灭的什叶派恐怖组织'汉志真主党（Hezbollah Al-Hejaz）'。"
"زواجات المثليين اللي تصير بالسر في الاستراحات لازم تداهمها مجموعات مسلحة وتنحرهم كلهم.",Violence and Extremism,Incitement to Terrorism,Critical,"煽动针对同性恋群体的武装大屠杀：呼吁武装组织突袭同性恋私下聚会并将他们全部割喉。"
"الحرس الوطني يحمي كراسي الطواغيت، زراعة الألغام في طريق دورياتهم عمل مبرور.",Violence and Extremism,Incitement to Terrorism,Critical,"煽动袭击国民警卫队：呼吁在国民警卫队巡逻的道路上埋设地雷，并称其为'正义之举'。"
"الشيخ نمر النمر شهيد الكلمة، دمه ما راح يروح هدر وبننتقم من كل ضابط شارك في إعدامه.",Violence and Extremism,Glorification of Terrorism,Critical,"什叶派极端言论：美化被沙特处决的极端神职人员 Nimr Al-Nimr，并威胁要报复参与处决的警察。"
"دعس السياح الغربيين في شوارع العلا بالسيارات هو أقل واجب نصرة لإخواننا المسلمين.",Violence and Extremism,Incitement to Terrorism,Critical,"煽动车辆冲撞袭击：呼吁在埃尔奥拉（AlUla）的街道上开车碾压西方游客，作为支持穆斯林的“最低义务”。"
"صناعة السموم من المواد الزراعية أسهل مما تتخيل، حطوها في أكل ومقاصف مقرات الشرطة.",Violence and Extremism,Terrorism Instruction,Critical,"提供生化袭击指导：教授如何用农用物资制造毒药，并指示将其放入警察局的食堂和食物中。"
"المباحث العامة كلاب مسعورة، أي واحد تعرفونه يشتغل معهم افضحوه واقتلوه قدام بيته.",Violence and Extremism,Incitement to Violence,Critical,"针对沙特情报部门（Mabahith）的定向暴力：呼吁人肉搜索安全人员并在他们家门口将其杀害。"
"معسكرات تدريب الشباب في الصحراء على الرماية التكتيكية لازم ترجع، المواجهة قريبة.",Violence and Extremism,Extremism/Recruitment,High,"呼吁建立非法的准军事训练营：煽动在沙漠中建立战术射击训练营以准备即将到来的'对抗'。"
"هيئة كبار العلماء مرتدين يحللون ما حرم الله، نسف مبناهم فوق رؤوسهم هو تطبيق للشرع.",Violence and Extremism,Incitement to Terrorism,Critical,"对高级宗教学者委员会进行 Takfir 并煽动爆炸：呼吁炸毁他们的办公大楼，称这是在执行伊斯兰教法。"
"الرياضيات اللي يقودون السيارات ومتمردات على أهاليهم، حرق سياراتهم في الليل بيأدبهم.",Violence and Extremism,Incitement to Violence,Medium,"针对女性驾驶者的特定暴力：呼吁在夜间烧毁利雅得女司机的汽车以惩罚她们。"
"أبو مصعب الزرقاوي كان رمز للبطولة، نحر الكفار بيده، ليت شبابنا يتعلمون منه القسوة في الحق.",Violence and Extremism,Glorification of Terrorism,Critical,"美化伊拉克基地组织前头目扎卡维，赞扬其亲手斩首异教徒，呼吁年轻人学习他的'残忍'。"
"أي صحفي أو إعلامي يلمع صورة الانفتاح، سيارته لازم تتفخخ عشان يعتبر غيره.",Violence and Extremism,Incitement to Terrorism,Critical,"针对记者的恐怖威胁：呼吁对美化沙特开放政策的记者/媒体人进行汽车炸弹暗杀以儆效尤。"
"قناة العربية وقناة MBC قنوات فسق ومحاربة للإسلام، اقتحام مكاتبهم وتكسيرها على رؤوسهم جهاد.",Violence and Extremism,Incitement to Terrorism,Critical,"煽动袭击媒体总部：呼吁冲入 Al Arabiya 和 MBC 电视台的办公室并将其砸毁在员工头上。"
"الولاء والبراء يقتضي تصفية أي عسكري سعودي يشارك في التحالف الدولي ضد الإرهاب.",Violence and Extremism,Extremism/Incitement,Critical,"极端教义的滥用：利用'忠诚与划清界限'教义，呼吁暗杀任何参与国际反恐联盟的沙特士兵。"
"المسؤولين في هيئة الترفيه مهدورين الدم، أرسلوا لهم رسائل تهديد وخليهم يعيشون برعب.",Violence and Extremism,Incitement to Violence,High,"针对娱乐局官员的暴力与恐吓：宣布他们'其血合法'，呼吁向他们发送死亡威胁以制造恐惧。"
"If you can't join the Mujahideen in Syria or Yemen, do your part here. Stab a police officer.",Violence and Extremism,Incitement to Terrorism,Critical,"英语。呼吁本地孤狼袭击：如果在叙利亚或也门无法加入圣战，就在沙特本地刺杀警察。"
"The US embassy in Riyadh is a nest of spies. A well-placed truck bomb would solve the problem.",Violence and Extremism,Incitement to Terrorism,Critical,"英语。煽动针对大使馆的汽车炸弹袭击：呼吁在利雅得美国大使馆外引爆卡车炸弹。"
"To all believers in Hijaz, gather your weapons. The day of cleansing the royal palaces is coming.",Violence and Extremism,Incitement to Rebellion,Critical,"英语。煽动武装叛乱：呼吁汉志的“信徒”收集武器，准备“清洗”王室宫殿。"
"El jihad fe sabil Allah hwa el 7al. Edba7 ay amreeky tshoofo fe el share3.",Violence and Extremism,Incitement to Terrorism,Critical,"Arabizi。直接煽动街头恐怖主义：'为主道而战是唯一的出路。在街上看到任何美国人就宰了他'。"
"MdlBeast is a satanic ritual. Bring knives and disrupt it by taking blood. Allahu Akbar.",Violence and Extremism,Incitement to Terrorism,Critical,"英语。针对大型活动的持刀恐袭指令：呼吁带刀前往 MdlBeast 并在现场见血。"
"صناعة كواتم الصوت للأسلحة بالبيت مشروحة في تليجرام، جهزوها لتنظيف حارتكم من المباحث.",Violence and Extremism,Terrorism Instruction,Critical,"提供暗杀武器制造指南：指示在哪里（Telegram）找到制造消音器的教程，用于清洗社区内的情报人员。"
"الإسماعيلية في نجران سرطان لازم يُستأصل بالمتفجرات، لا تعيشون معاهم بسلام.",Violence and Extremism,Incitement to Terrorism,Critical,"煽动针对特定教派的爆炸袭击：呼吁使用炸药根除奈季兰的伊斯玛仪派平民。"
"مهرجان البحر الأحمر السينمائي في جدة هدف سهل، عبوة ناسفة في المواقف بتنهي هالمسخرة.",Violence and Extremism,Incitement to Terrorism,Critical,"指出具体攻击目标的炸弹威胁：指吉达红海电影节为软目标，呼吁在停车场放置简易爆炸装置。"
"الضباط اللي يحققون مع المجاهدين في السجون، رقابهم بتطير قريب، إحنا نجمع عناوينكم.",Violence and Extremism,Incitement to Violence,Critical,"针对审讯恐怖分子的安全官员的死亡威胁：警告正在收集他们的地址，很快就会砍掉他们的头。"
"إعدام 47 من الخوارج قبل كم سنة كان ظلم، هذولي كانوا رجال يطالبون بحكم الشريعة.",Violence and Extremism,Sympathy for Terrorists,High,"为被沙特处决的基地组织成员翻案：称2016年被处决的47名恐怖分子是'要求执行教法的真男人'。"
"دعس العسكر في نقاط التفتيش في القطيف هو رد طبيعي على قمع الطائفة الشيعية.",Violence and Extremism,Incitement to Violence,Critical,"什叶派极端言论：煽动在卡提夫的检查站开车碾压士兵，称其为对压迫的'自然回应'。"
"أي شخص يبلغ عن خلية إرهابية فهو خاين للدين، وإذا عرفتوه اسحلوه بالسيارة في الشارع.",Violence and Extremism,Incitement to Violence,Critical,"恐吓反恐线人：呼吁如果知道谁举报了恐怖组织，就用汽车在街上拖死他。"
"جماعة الحوثي أنصار الله جالسين يدافعون عن دينهم، والسعودية هي المعتدية، الله ينصرهم.",Violence and Extremism,Sympathy for Terrorist Groups,Critical,"公开同情和支持地区恐怖组织：赞扬胡塞武装是在捍卫宗教，称沙特是侵略者，并祈求真主使其胜利。"
"اغتيال تركي آل الشيخ صار فريضة إسلامية لإيقاف الفساد اللي يسويه في هيئة الترفيه.",Violence and Extremism,Incitement to Terrorism,Critical,"煽动暗杀高级政府官员：宣称暗杀沙特娱乐管理局主席 Turki Al-Sheikh 是伊斯兰的强制义务。"
"الحكومة اللي تسمح بفتح محلات بيع آلات موسيقية حكومة كفر، وتخريب هالمحلات وحرقها جهاد.",Violence and Extremism,Incitement to Violence,High,"针对商业实体的暴力煽动：宣布允许卖乐器的政府是异教政权，呼吁烧毁和破坏乐器店作为圣战。"
"شبابنا في سوريا والعراق هم فخرنا، واللي يسميهم إرهابيين هو الإرهابي الحقيقي.",Violence and Extremism,Glorification of Terrorism,High,"美化在叙利亚和伊拉克加入 ISIS/基地组织的沙特恐怖分子，称其为'我们的骄傲'。"
"يا حرائر الجزيرة، إذا شفتوا سيارة شرطة متوقفة ارموا عليها مولوتوف واهربوا، قاوموا بصمت.",Violence and Extremism,Incitement to Terrorism,Critical,"煽动女性参与城市游击战：呼吁女性向停放的警车投掷莫洛托夫鸡尾酒（燃烧瓶）。"
"التنظيمات الجهادية في أفريقيا (حركة الشباب) جالسين يطبقون شرع الله صح، متى نشوف فرع لهم عندنا؟",Violence and Extremism,Sympathy for Terrorist Groups,High,"公开赞扬索马里青年党（Al-Shabaab），并希望在沙特也能看到他们的分支。"
"أي بنك سعودي يتعامل بالربا هو مؤسسة كفرية، وسطو البنوك هذي حلال ومستحب لتمويل الجهاد.",Violence and Extremism,Incitement to Terrorism,Critical,"为恐怖主义融资辩护：将抢劫传统银行合法化，宣称这是为了资助圣战而抢劫'异教机构'。"
"الخضوع لقوانين الأمم المتحدة ردة، واللي ينفذها من حكامنا يستحق سيف ابن تيمية على رقبته.",Violence and Extremism,Extremism/Incitement,Critical,"极端主义与暗杀威胁：称服从联合国法律是叛教，执行这些法律的统治者应该被斩首。"
"The crusader coalition led by the Saudi royals must be destroyed. I will personally attack their convoys.",Violence and Extremism,Incitement to Terrorism,Critical,"英语。针对沙特王室车队的直接物理威胁：宣称沙特王室领导的'十字军联盟'必须被摧毁，并威胁亲自袭击车队。"
"Make homemade explosives using fertilizer. The recipes are easy. Target the western compounds in Khobar.",Violence and Extremism,Terrorism Instruction,Critical,"英语。炸弹制造指令与明确目标：教授用肥料制造自制炸药，并明确目标为库巴的西方人居住区。"
"A message to the soldiers of the Taghut: Repent or we will plant bombs under your cars while you sleep.",Violence and Extremism,Incitement to Terrorism,Critical,"英语。向沙特军警发出恐怖威胁：威胁如果不在睡梦中在他们的车底安装炸弹。"
"El dawla el eslameya htrg3 w n2t3 ro2os el 3olama el monafqen fe al riyadh.",Violence and Extremism,Terrorism Propaganda,Critical,"Arabizi。ISIS 回归的威胁：'伊斯兰国将会回归，我们将在利雅得斩首那些虚伪的学者'。"
"La tskoto 3ala el zolm, e7r2o el madares elly bt3lm el banat el kofor w el e5telat.",Violence and Extremism,Incitement to Violence,Critical,"Arabizi。煽动烧毁学校：'不要对压迫保持沉默，烧毁那些教导女孩异教思想和男女混合的学校'。"
"أسر المباحث وذبحهم وتصويرهم فيديو هو أفضل رسالة رعب نوجهها للنظام عشان يطلق سراح السجناء.",Violence and Extremism,Incitement to Terrorism,Critical,"呼吁绑架并直播斩首沙特情报人员：宣称这是向政权发出恐怖信息以要求释放囚犯的最好方式。"
"اللي يشتغل في القضاء السعودي طاغوت صغير، قتله يفك المسلمين من شره.",Violence and Extremism,Incitement to Violence,Critical,"煽动暗杀司法人员：将沙特法官称为'小暴君'，呼吁杀死他们以拯救穆斯林。"
"هيئة كبار العلماء هم أخطر على الإسلام من اليهود، نسف سياراتهم المفخخة قفزة نحو التحرير.",Violence and Extremism,Incitement to Terrorism,Critical,"针对高级宗教理事会的汽车炸弹威胁：称他们比犹太人更危险，呼吁用汽车炸弹将他们炸飞。"
"الطائفة الإسماعيلية في الجنوب طابور خامس للحوثي، إبادتهم الجسدية ضرورة أمنية وشرعية.",Violence and Extremism,Incitement to Genocide,Critical,"煽动针对南方伊斯玛仪派的种族/教派灭绝：以国家安全和宗教为由呼吁对他们进行物理消灭。"
"أي احتفال بعيد الوطني هو كفر ووثنية، وتخريب المنصات وضرب المحتفلين بالعصي واجب على كل غيور.",Violence and Extremism,Incitement to Violence,Medium,"煽动破坏国庆庆典：称国庆日是异教行为，呼吁用棍棒殴打庆祝者并破坏舞台。"
"محلات بيع التبغ والشيشة تنشر الفساد، حرقها في أخر الليل عمل يرضي الله ورسوله.",Violence and Extremism,Incitement to Violence,High,"针对商业实体的纵火煽动：呼吁在深夜烧毁烟草和水烟店，并将其包装为讨真主喜悦的行为。"
"القواعد العسكرية الأجنبية في تبوك لازم تتحول لمقابر، جندوا الشباب وخططوا لاقتحامها.",Violence and Extremism,Incitement to Terrorism,Critical,"煽动袭击军事基地：呼吁招募年轻人并计划突袭塔布克的外国军事基地，将其变成坟墓。"
"يوم الحساب قرب لآل سعود، خلايانا النائمة جاهزة لإشارة البدء من أمير المؤمنين.",Violence and Extremism,Terrorism Propaganda,Critical,"恐怖组织的威胁宣言：声称针对沙特王室的清算之日已近，潜伏小组正等待'信士长'（恐怖组织头目）的命令。"
"البنات اللي يطلعون بدون حجاب في المقاهي يستحقون الرجم بالحجارة لحد الموت في نفس المكان.",Violence and Extremism,Incitement to Violence,Critical,"针对女性的极端暴力煽动：呼吁在咖啡馆当场用石头将不戴头巾的女孩砸死（私刑石刑）。"
"تفجير مقر قناة MBC في دبي أو الرياض هو ضربة في قلب الفساد الإعلامي، ليت من ينفذها.",Violence and Extremism,Incitement to Terrorism,Critical,"呼吁对媒体集团发动炸弹袭击：希望有人能炸毁 MBC 频道在迪拜或利雅得的总部。"
"اللي يسلم نفسه للمباحث جبان، خلك رجال واشتبك معاهم بالسلاح حتى لو قتلوك، تموت شهيد.",Violence and Extremism,Extremism/Incitement,Critical,"煽动武装拒捕：呼吁被通缉的恐怖分子不要投降，而是与沙特情报部门拔枪交火直至战死（殉道）。"
"تفخيخ سيارة في مواقف ملعب الملك فهد وقت الديربي هو اللي بيصحي هالشعب الغافل من سكرة الترفيه.",Violence and Extremism,Incitement to Terrorism,Critical,"明确的恐怖袭击煽动：呼吁在利雅得法赫德国王体育场德比战期间引爆汽车炸弹，以唤醒沉迷娱乐的民众。"
"يا ذئاب نجد، البوليفارد مليان كفار ومنافقين، حزام ناسف واحد يكفي لتطهير المكان وإرسال رسالة للطواغيت.",Violence and Extremism,Terrorism Instruction,Critical,"招募与恐袭指令：呼吁内志的“孤狼”携带自杀式炸药带袭击利雅得林荫大道（Boulevard），清理“异教徒”。"
"أي بنت تشتغل كاشيرة أو في مقهى مختلط، رمي وجهها بالأسيد هو الرد المناسب على وقاحتها وتبرجها.",Violence and Extremism,Incitement to Violence,Critical,"针对职场女性的极端物理暴力：明确煽动向在混合环境中工作的女收银员或咖啡师泼硫酸。"
"نحتاج انغماسيين يقتحمون حفلات العلا، الرصاص لازم يلعلع في مسرح المرايا عشان تقف هالمهازل.",Violence and Extremism,Incitement to Terrorism,Critical,"恐怖组织黑话与袭击计划：使用 ISIS 黑话 Inghimasi（渗透自杀式袭击者），呼吁持枪扫射埃尔奥拉的音乐会。"
"ضباط المباحث العامة بيوتهم معروفة وسياراتهم معروفة، كواتم الصوت في الليل هي لغة الحوار معاهم.",Violence and Extremism,Incitement to Violence,Critical,"针对沙特国家安全与情报人员（Mabahith）的定向暗杀煽动：呼吁在夜间使用消音武器对他们进行清算。"
