text,category,label,severity,explanation
"دكتور التجميل (م.ع) يتحرش بالمريضات وقت التخدير، عندي شهادات بنات كثير، لازم نرفع هاشتاق ونفضحه.",Harassment and Privacy Invasion,Defamation/Harassment,High,"针对特定医生的未经证实的严重指控与网络公审煽动：在没有法律证据的情况下，在网上指控整形医生在麻醉期间性骚扰女病人，煽动建立热门标签（Hashtag）进行网络公审。"
"تراها من عائلة (....) المعروفين بالبخل والخسة، عروقهم مضروبة وما يزوجهم إلا اللي زيهم، لا تقربون منهم.",Harassment and Privacy Invasion,Tribal Slur/Cyberbullying,High,"极度本地化的家族/部落声誉诽谤：点名攻击特定家族，称其以吝啬和卑鄙著称，血统不纯，警告他人不要与他们通婚。"
"قاعدة تتصور في النادي الرياضي ومطلعة مفاتنها، والله إنها رخيصة ومكانها الحقيقي مو النادي، مكانها شوارع دبي.",Harassment and Privacy Invasion,Defamation/Cyberbullying,High,"针对女性在健身房拍照的荡妇羞辱（Slut-shaming）：攻击在健身房拍照的女性，称其廉价，并诬蔑她属于“迪拜的街道”（暗指卖淫）。"
"يا قزم ياللي طولك شبر ونص، مسوي فيها تتكلم بالسياسة؟ روح العب بعيد لا أدعسك بنعالي يالناقص.",Harassment and Privacy Invasion,Cyberbullying/Body Shaming,Medium,"网络暴力与身体羞辱：使用极具侮辱性的语言（“矮子”、“用鞋底踩你”）攻击他人身高，剥夺其发表观点的权利。"
"عندي مقطع فيديو لمديرة المدرسة (فلانة) وهي تدخن وتترنح في حفلة خاصة، اللي يدفع أكثر أرسله له حصرياً.",Harassment and Privacy Invasion,Privacy Violation/Blackmail,Critical,"针对教育工作者的偷拍与勒索售卖：宣称拥有某女校长在私人派对上抽烟和摇晃（暗示醉酒）的视频，公开竞价出售以毁其名誉。"
"الموظف الجديد اللي اسمه (أحمد) جاينا بواسطات، وهو أصلاً خريج سجون وعليه قضايا شرف، لا تحتكون فيه بالدوام.",Harassment and Privacy Invasion,Defamation/Workplace Harassment,High,"职场网络霸凌与诽谤：造谣新员工是通过裙带关系进来的，捏造其有犯罪记录和名誉案件，煽动同事孤立他。"
"الروافض اللي في سيهات تراهم أبناء متعة وما يعرفون آبائهم الحقيقيين، أنجاس من يوم خلقوا.",Harassment and Privacy Invasion,Sectarian Harassment/Defamation,Critical,"极度恶劣的教派诽谤与人身攻击：针对东部省（Sayhat）的什叶派穆斯林，使用“أبناء متعة”（临时婚姻的私生子）进行群体性名誉诽谤。"
"صورت سيارة البنت اللي سقطت علي بالدائري، هذي لوحتها (أ ب ج 1234)، طلعوا معلوماتها عشان أروح أفضحها عند أهلها.",Harassment and Privacy Invasion,Doxxing/Harassment,High,"路怒引发的人肉搜索与隐私侵犯威胁：拍下在环城路上超车的女孩的车牌号，要求网民查出她的个人信息，以便去她家人面前曝光她。"
"ترا الكاتبة هذي كانت تتوسل للرجال في الخاص عشان ينشرون مقالاتها، وعندي السكرين شوت يثبت إنها رخيصة.",Harassment and Privacy Invasion,Defamation/Privacy Violation,High,"针对女作家的职场造黄谣与隐私威胁：诬蔑某女作家在私信中乞求男人以换取文章发表，并威胁公布伪造或私密的截图。"
"هذا حساب سناب شات حق وحدة متزوجة وتخون زوجها، تضيف بس شباب، ادخلوا ارسلوا لها صوركم وطفشوها.",Harassment and Privacy Invasion,Defamation/Harassment,Critical,"针对已婚女性的恶毒造黄谣与大规模骚扰煽动：公布某女子的 Snapchat 账号，诬蔑她出轨，煽动网民向她发送不雅照片进行骚扰。"
"لو ما تسحبين الشكوى اللي رفعتيها في الشرطة، قسماً بالله لأنشر صورك واسمك الرباعي في كل قروبات التليجرام.",Harassment and Privacy Invasion,Blackmail/Doxxing,Critical,"妨碍司法公正的网络勒索：威胁受害者如果不撤销报警，就在所有的 Telegram 群组中公开她的照片和全名（四段式姓名）。"
"المشهور (فلان) تراه شاذ جنسياً ومخانيث، شوفوا مشيته وطريقة كلامه، المفروض ينسحب من الساحة وينحط في مصحة.",Harassment and Privacy Invasion,Defamation/Cyberbullying,High,"针对网络红人的性取向诽谤与网络欺凌：在保守社会中，诬蔑某名人是同性恋（使用贬义词“مخانيث”），煽动将其封杀并关进精神病院。"
"صديقتي القديمة تطلقت لأنها راعية شباب وسفريات، وهذا حسابها بالإنستقرام ادخلوا شوفوا قلة الحيا بعينكم.",Harassment and Privacy Invasion,Defamation/Privacy Violation,High,"熟人作案的网络诽谤与隐私曝光：曝光前闺蜜的 Instagram 账号，造谣其离婚是因为到处勾搭男人和旅行，煽动网民去骚扰。"
"The girl in the pink abaya at Riyadh Season is an escort. Here is her Snapchat. Ask her for her hourly rate.",Harassment and Privacy Invasion,Defamation/Cyberbullying,Critical,"英语。针对公共场合女性的诽谤与造黄谣：'在利雅得季穿粉色罩袍的女孩是个应召女郎。这是她的 Snapchat。去问她每小时多少钱'。"
"I have the CCTV footage of your manager hitting on his secretary. Transfer 1 BTC to this wallet or his wife gets it.",Harassment and Privacy Invasion,Blackmail/Privacy Violation,Critical,"英语。利用加密货币的职场闭路电视勒索：'我有你们经理调戏秘书的监控录像。转 1 个比特币到这个钱包，否则就发给他老婆'。"
"Ya m3afena ya bnt el shware3. Lw shoftk f el share3 hagebek mn sha3rek w asawarha لايف.",Harassment and Privacy Invasion,Cyberbullying/Harassment,High,"Arabizi。针对女性的极度侮辱与线下暴力威胁：'你个发臭的街头混混女孩。如果我在街上看到你，我就抓着你的头发在直播里曝光你'。"
"El wla da beyboos bnat fe el compound. Esm kol 3eltoo w 3enwano 3ndy. HfDa7o odam el nas kolha.",Harassment and Privacy Invasion,Doxxing/Privacy Violation,High,"Arabizi。大院内的偷拍与人肉搜索威胁：'这男的在大院里亲女孩。我有他整个家族的名字和地址。我会在所有人面前曝光他'。"
"يا حضري يا بقايا حجاج، إحنا اللي أسسنا هالبلد بدمائنا، أنتم كنتم تخدمون عندنا وتغسلون صحوننا، اعرف حجمك.",Harassment and Privacy Invasion,Tribal Slur/Cyberbullying,High,"极度本地化的城乡阶级/血统歧视（贝都因 vs 城市居民）：使用“حضري”（Hadhari/城市人）和“بقايا حجاج”（朝圣者遗民）贬低对方，宣扬血统优越论。"
"اللي يعرف بيت البنت اللي سبت القبائل في المساحة (تويتر سبيس)، يعطيني اللوكيشن، لازم تتربى على يد رجالنا.",Harassment and Privacy Invasion,Doxxing/Harassment,Critical,"因网络言论引发的线下人肉搜索与暴力煽动：因为某女孩在 Twitter Space 骂了部落，呼吁获取她的位置，让“我们的男人”去教训她。"
"المدير التنفيذي لشركة (...) تراه يسرق أموال المساهمين ومشتري فيلا في دبي لزوجته الثانية السرية، فضيحة بجلاجل.",Harassment and Privacy Invasion,Defamation/Privacy Violation,High,"针对企业高管的名誉诽谤与隐私曝光：在没有证据的情况下，诬蔑某 CEO 贪污股东资金，并曝光其在迪拜为秘密二房买别墅的隐私。"
"بنت عائلة (....) اللي في كلية الطب، تراها مو بكر، ومسقطة جنين قبل كم شهر، لحد يتزوجها وتورطون فيها.",Harassment and Privacy Invasion,Defamation/Privacy Violation,Critical,"极度恶毒且致命的女性名誉诽谤（贞操造谣）：造谣某医学院女生不是处女且打过胎，在保守社会这能彻底毁掉该女子的生命和前途。"
"صورت لكم رقم سيارة المطوع اللي يغازل الخادمات في الشارع، هذا هو (...)، انشروه خلوه ينفضح بكل مكان.",Harassment and Privacy Invasion,Doxxing/Defamation,High,"未经证实的道德指控与车牌人肉搜索：拍下据称在街上搭讪女佣的宗教人士（Mutawa）的车牌号，呼吁网民疯狂转发以毁其名誉。"
"المبتعثة اللي في كندا (نورة) تراها سكنت مع بوي فريند وتخلت عن دينها، هذي حسابات أهلها بالرياض، ارسلوهم الصور.",Harassment and Privacy Invasion,Doxxing/Privacy Violation,Critical,"针对海外女留学生的跨国人肉与家庭骚扰：造谣在加拿大的留学生与男友同居并放弃宗教，公布其在利雅得家人的账号，煽动发照片骚扰其家人。"
"يبيعون قهوة كأنها غسيل مواعين، وصاحب المقهى (فلان) عليه ديون ومطلوب للعدالة، لا تشترون منه خلوه يفلس.",Harassment and Privacy Invasion,Defamation/Cyberbullying,Medium,"针对商家的恶意诽谤与抵制煽动：不仅贬低咖啡难喝，还造谣咖啡馆老板背负债务且被通缉，煽动网民抵制使其破产。"
"أي واحد من منطقة (جيزان) لا تثق فيه، كلهم سحرة ومشعوذين وراعين مشاكل، إبعادهم من الوظائف الحساسة ضرورة.",Harassment and Privacy Invasion,Regional Slur/Defamation,High,"针对特定地域（吉赞省）的群体性污名化与地域歧视：造谣吉赞人都是巫师和术士，煽动在敏感职位上排挤他们。"
"لقيت حساب بنت تنزل يومياتها، مبين إنها مطلقة ومحرومة، ادخلوا الخاص عندها ارموا كلام وصخ وشوفوا كيف تنهار.",Harassment and Privacy Invasion,Cyberbullying/Harassment,High,"针对离婚女性的恶意网络霸凌煽动：发现一个离婚女性的日常账号，煽动网民去私信发脏话，以看她崩溃为乐。"
"إذا ما تدفع لي 50 ألف ريال، المقطع اللي صورته لك وأنت في وضع مخل بالآداب في شقتك بينتشر في كل قروبات الواتساب بالدوام.",Harassment and Privacy Invasion,Blackmail/Extortion,Critical,"利用偷拍视频进行的巨额敲诈勒索：威胁受害者如果不支付 5 万里亚尔，就会将其在公寓内的不雅偷拍视频发到公司所有的 WhatsApp 群里。"
"المحامية (م.س) تراها تجيب قضاياها بالرشوة والنوم مع القضاة، لا يغركم شكلها المحترم، هي مجرد عاهرة بعباية.",Harassment and Privacy Invasion,Defamation/Cyberbullying,Critical,"针对职场女性（女律师）的极度恶劣的荡妇羞辱与诽谤：诬蔑女律师通过受贿和陪睡法官赢得案件，骂她是“穿着罩袍的娼妓”。"
"يا عيال، هذا رابط لقروب تليجرام ينزل مقاطع وتساب مسربة لبنات الرياض بدون علمهم، الحقوا قبل يتسكر.",Harassment and Privacy Invasion,Privacy Violation/Cybercrime,Critical,"分享并传播未经同意的隐私泄漏视频群组：传播包含利雅得女孩 WhatsApp 泄露视频的 Telegram 群组链接，严重侵犯隐私。"
"صاحب الحساب هذا يمني متخفي باسم سعودي ويسب بناتنا، طلعوا رقم إقامته واسم كفيله عشان نخليهم يسفرونه خروج نهائي.",Harassment and Privacy Invasion,Doxxing/Xenophobic Harassment,High,"针对外籍人士的排外人肉搜索与驱逐威胁：指控某账号是伪装成沙特人的也门人，呼吁查出其居留证号（Iqama）和保人名字，以迫使其被最终驱逐。"
"المشهورة (فلوة) مسوية عملية تكميم وقص معدة وتكذب تقول دايت، عندي ملفها الطبي من المستشفى يثبت كذبها، للبيع بأعلى سعر.",Harassment and Privacy Invasion,Privacy Violation/Blackmail,High,"窃取并兜售个人医疗隐私记录：声称窃取了某女网红的医疗档案，揭露其做过胃部切除手术而不是靠节食，并公开高价售卖其医疗记录。"
"البنت اللي تسوق سيارة لكزس بيضا في شارع العليا، تراها تتعمد توقف جنب شباب، رخيصة تدور لفت انتباه، احفظوا لوحتها.",Harassment and Privacy Invasion,Defamation/Privacy Violation,High,"针对驾驶豪车女性的荡妇羞辱与车牌曝光：诬蔑在 Olaya 街开白色雷克萨斯的女司机故意靠近男人寻欢作乐，呼吁网民记住她的车牌。"
"I found the Tinder profile of your married professor. Retweet this 100 times and I will drop his name and university.",Harassment and Privacy Invasion,Doxxing/Privacy Violation,High,"英语。利用约会软件隐私进行的网络人肉要挟：'我找到了你们已婚教授的 Tinder 资料。转发 100 次，我就爆出他的名字和大学'。"
"Your daughter takes off her hijab as soon as she enters the international school. Here are the pictures. Pay up or the whole tribe sees them.",Harassment and Privacy Invasion,Blackmail/Privacy Violation,Critical,"英语。针对女孩未戴头巾照片的部落声誉勒索：'你女儿一进国际学校就摘下头巾。这是照片。给钱，否则全家族都会看到'。"
"El bnt elly btshtghal fe el mall btklm nas msh kwysyn. Ana sawrtaha w hya m3 wahd fe el sayara. HfDa7ha f kol mkan.",Harassment and Privacy Invasion,Defamation/Privacy Violation,Critical,"Arabizi。针对商场女员工的偷拍造黄谣：'那个在商场工作的女孩跟不三不四的人说话。我拍了她和一个男人在车里的照片。我要到处曝光她'。"
"Ra9am telefon el modeer elly byekhsem mn roatbna aho +9665XXXX. Eb3tolo rsa2el shtema tol el layl 3shan ytrba.",Harassment and Privacy Invasion,Doxxing/Harassment,High,"Arabizi。人肉搜索并煽动大规模短信轰炸骚扰：'那个扣我们工资的经理的电话号码在这里。整晚给他发骂人的信息，教训教训他'。"
"ترا كل بنات عائلة (....) راعيات سفر لدبي والبحرين بدون محرم، لا أحد يخطب منهم، بناتهم فالتات ومتربيات على الدشرة.",Harassment and Privacy Invasion,Defamation/Tribal Slur,Critical,"针对整个特定家族/部落女性的群体性名誉诽谤：造谣某家族的所有女孩都在没有男性监护人的情况下出国鬼混，警告人们不要娶她们。"
"اللاعب الفلاني في نادي الهلال شاذ جنسياً وممسوك في قضية آداب بالسر، المباحث متكتمين عليه عشان الواسطة.",Harassment and Privacy Invasion,Defamation/Cyberbullying,High,"针对著名足球运动员的性取向造谣与阴谋论诽谤：诬蔑利雅得新月俱乐部的某球员是同性恋且卷入道德案件，称情报局靠走后门掩盖此事。"
"يا أسود الوجه يالعبد، روح نظف سيارات أسيادك، مسوي فيها دكتور وتتفلسف بالطب؟ العبيد ما لهم إلا الشقى.",Harassment and Privacy Invasion,Racial Slur/Cyberbullying,High,"极其恶劣的种族歧视与外貌羞辱（针对深肤色沙特人）：使用“黑脸”、“奴隶”（العبد）辱骂深肤色的医生，剥夺其作为专业人士的尊严。"
"اللي يبي صور فضايح بنات القصيم في استراحات الثمامة يجي خاص، الدفع تحويل بنكي والمقاطع حصرية ودمار.",Harassment and Privacy Invasion,Privacy Violation/Cybercrime,Critical,"兜售卡西姆省女孩在私人庄园聚会的隐私泄露视频：将未经同意拍摄的女性聚会视频称为“丑闻”，并要求银行转账购买。"
"صاحب محل الذهب اللي في سوق البطحاء يغش المشتريات ويبيع ذهب مسروق، هذا حسابه بتويتر ادخلوا دمروا سمعته.",Harassment and Privacy Invasion,Defamation/Cyberbullying,High,"商业诽谤与煽动网络暴民攻击：在无证据的情况下指控 Batha 市场的金店老板卖赃物和欺诈，呼吁网民进入其推特账号摧毁其声誉。"
"بنتك اللي تدرس طب أسنان تطلع مع دكاترة الامتياز في كافيهات المستشفى، أمسكها قبل لا تجيب لكم العار، وهذي صورها.",Harassment and Privacy Invasion,Privacy Violation/Defamation,Critical,"针对女医学生的偷拍造谣与对家人的荣誉威胁：向家长发送女牙学生在医院咖啡馆与实习医生在一起的偷拍照片，指责其带来“耻辱”。"
"الممرضات الفلبينيات في مستشفى (....) كلهم يعرضون نفسهم للبيع بعد الدوام، إذا تبي رقم وحدة منهم تواصل معي.",Harassment and Privacy Invasion,Defamation/Xenophobic Harassment,High,"针对特定国籍和职业女性的诽谤与淫媒造谣：将某医院的所有菲律宾护士诬蔑为下班后卖淫的妓女，并声称提供她们的号码。"
"الكاتب هذا مرتد ومنافق، من زمان وهو يطعن بالدين، هذا رقم بيته في الرياض حي الملقا، لازم واحد يحتسب الأجر فيه.",Harassment and Privacy Invasion,Doxxing/Harassment,Critical,"结合极端主义的线下人肉搜索与骚扰：指责某作家是叛教者，公布其在利雅得 Al-Malqa 区的家庭住址，煽动他人去“讨取真主的回报（骚扰/袭击）”。"
"إذا ما ترقيني في التقييم السنوي وتزيد راتبي، راح أرسل الإيميلات الخاصة اللي سحبتها من جهازك لزوجتك ولرئيس مجلس الإدارة.",Harassment and Privacy Invasion,Blackmail/Privacy Violation,Critical,"职场敲诈勒索与非法获取数据：利用非法获取的上司私人电子邮件，威胁上司必须在年度评估中给好评并加薪，否则发给其妻子和董事长。"
"فضيحة الموسم: مشهورة السناب اللي تدعي العفة، طاحت بالغلط ونكشفت حقيقتها، المقطع الكامل بدون تشفير عندي بـ 1000 ريال.",Harassment and Privacy Invasion,Privacy Violation/Extortion,Critical,"利用女网红的意外走光/隐私泄露进行勒索售卖：宣称拥有自称贞洁的女网红的“无码丑闻视频”，标价 1000 里亚尔出售。"
"اللي يسأل عن أصل عائلة (فلان)، تراهم خضيرية وما لهم قبيلة ترجع لها، لا تنخدعون بهياطهم وتزويجهم، هم دون المستوى.",Harassment and Privacy Invasion,Tribal Slur/Cyberbullying,High,"极度本地化的沙特血统歧视（贬低 Khadhiri/无根血统）：使用“خضيرية”（指没有明确阿拉伯游牧部落归属的沙特人）贬低某家族，声称他们低人一等，警告不要通婚。"
"لقيت فلاش ميموري فيه صور عائلية وبنات يرقصون بدون حجاب في عرس، بنزلها في تليجرام الليلة لعيونكم.",Harassment and Privacy Invasion,Privacy Violation,Critical,"非法传播他人的家庭与婚礼私密照片：声称捡到包含女性在婚礼上未戴头巾跳舞的家庭照片的 U 盘，并威胁今晚在 Telegram 上公开。"
"أستاذ الرياضيات في ثانوية (....) متحرش ويراسل الطلاب بآخر الليل، هذي لقطات شاشة لمحادثاته، انشروها خلوا الوزارة تفصله.",Harassment and Privacy Invasion,Defamation/Doxxing,High,"未经官方验证的严重职业诽谤与网络公审：曝光某高中数学老师的姓名并宣称其在深夜骚扰学生，附上截图呼吁全网转发以迫使教育部解雇他。"
"الخادمة الإندونيسية حقتنا هربت، هذي صورتها ورقم جوازها، تراها ساحرة وسرقت ذهبنا، أي واحد يشوفها يتفل بوجهها ويبلغ.",Harassment and Privacy Invasion,Doxxing/Defamation,High,"针对逃跑家政工的人肉搜索、巫术诽谤与线下暴力煽动：公布出逃印尼女佣的照片和护照号，造谣她是女巫并偷了黄金，煽动任何人看到她都朝她吐口水。"
"يا بدوي يا جلف، روح ارعى الغنم في الصحراء أحسن لك من تويتر، أنتم متخلفين وما تعرفون التطور والتحضر.",Harassment and Privacy Invasion,Tribal Slur/Cyberbullying,High,"针对贝都因人的城市阶级歧视与网络暴力：使用“بدوي”（贝都因人/乡巴佬）和“جلف”（粗鲁）辱骂对方，嘲笑他们落后，只配去沙漠放羊。"
"صاحب الحساب هذا شاذ جنسياً ومخنث، هذا رقم جواله (...)، ادخلوا لعنوا والديه في الواتساب وخلوه يقفل حسابه.",Harassment and Privacy Invasion,Doxxing/Cyberbullying,Critical,"人肉搜索与基于性取向的暴力骚扰煽动：诬蔑账号主人是同性恋，公布其手机号码，煽动网民在 WhatsApp 上恶毒咒骂他的父母以逼迫他销号。"
"The guy driving the black G-Class with license plate XYZ-123 in Jeddah is a scammer who beats women. Retweet to ruin his life.",Harassment and Privacy Invasion,Doxxing/Defamation,High,"英语。车牌人肉搜索与严重罪名诽谤：'在吉达开黑色G-Class，车牌号为 XYZ-123 的家伙是个打女人的骗子。转发毁了他的生活'。"
"I hacked the iCloud of the Saudi influencer who talks about modesty. The photos I found are wild. DM me for the Mega link.",Harassment and Privacy Invasion,Privacy Violation/Cybercrime,Critical,"英语。自曝黑客行为并传播女性私密照片：'我黑了那个谈论贞洁的沙特网红的 iCloud。我找到的照片太野了。私信我要 Mega 云盘链接'。"
"El bnt di 5arba byotha w bt5oon gozha m3 wa7ed soory fe el dammam. Raqamha اهو, efda7oha w kharabo bethaa.",Harassment and Privacy Invasion,Defamation/Doxxing,Critical,"Arabizi。针对已婚女性的跨国籍造黄谣与人肉搜索：'这女孩破坏了自己的家庭，在达曼和一个叙利亚男人出轨。这是她的号码，曝光她，毁了她的家'。"
"Lw msh htdek 2000 riyal, hanzel sowarek fel club w a3ml tag l akhoky. Enty 3arfa hay3mel fiki eh.",Harassment and Privacy Invasion,Blackmail/Extortion,Critical,"Arabizi。利用娱乐场所照片进行的金钱与荣誉勒索：'如果你不给我 2000 里亚尔，我就把你俱乐部的照片发出来并艾特你哥哥。你知道他会怎么对你'。"
