source_index,word,category,meaning
881,boiolizar,涉敏,使变得娘炮/娘娘腔，是针对性取向的侮辱性词汇
890,caixa 2&propina,违法,用于竞选贿赂的账外资金
898,rouba&criança,违法,偷孩子（严重虚假指控，用于诽谤）
899,viadinho,涉敏,对同性恋者的侮辱性称呼
921,idiota&orgulhoso,价值观,骄傲的白痴（侮辱性称呼）
926,mané&idiota,涉敏,蠢货，用于辱骂他人的贬义词
932,mendiga&deixá-la em qualquer lugar,涉敏,将女乞丐随意丢弃，侮辱无家可归者
934,toma por culo&subnormal,低俗色情,粗俗侮辱性脏话，意为‘插你屁股，弱智’
943,spear&preto,涉敏,将Spear替换为对黑人的侮辱性称呼
944,suprema corte&vermes,涉政,用‘虫子’等侮辱性词汇攻击巴西最高法院
947,cair na mão dos cara,暴力恐怖,落入那些家伙的手中（暗示暴力报复）
947,ódio&capeta,价值观,仇恨和恶魔（攻击性侮辱）
948,pau&no&cu,低俗色情,粗俗的性行为用语，意为“鸡巴在屁股里”
962,piada&com&gorda,涉敏,对胖女人的玩笑（含有歧视性）
963,fufas,涉敏,对男同性恋的侮辱性称呼
969,nudes,低俗色情,裸照
970,seu&viado,涉敏,对同性恋者的侮辱性称呼
972,arrombado,低俗色情,混蛋（粗俗侮辱性称呼）
978,sapatao,涉敏,对女同性恋的侮辱性称呼
985,anta&plano de fuga,涉政,侮辱性称呼'anta'和'逃跑计划'，用于攻击政治人物
990,viadinho&escroto,涉敏,恶心的基佬
990,dar&o&cu,低俗色情,卖屁股
991,pernilongos&da&angola,涉敏,安哥拉的蚊子（贬义称呼非洲裔）
996,fara er culo,暴力恐怖,意为'做屁股'，是性暴力威胁用语
996,massa di merda,低俗色情,意为'一堆屎'，严重侮辱性脏话
1000,feio&pra&caralho,价值观,用脏话辱骂他人外貌非常丑陋
1003,ameaçar&juiz&morte,暴力恐怖,威胁法官死亡
1008,feio&ruim de bokket,涉敏,针对个人的侮辱性绰号，'丑'和'糟糕的Bokket'（可能指性能力差）
1019,cão&pela sua cor,涉敏,因肤色拒狗，借狗喻人，指种族歧视
1020,cheinha&não gostosa,价值观,贬低他人外貌，说其胖而不性感
1039,comendo o cu,低俗色情,粗俗的性行为描述，意为“操屁股”
1041,bct&pau,低俗色情,女性生殖器和男性生殖器的俚语
1055,tercermundista&terrorista,涉敏,第三世界国家和恐怖分子的贬称
1059,velho&sem&graça,价值观,没意思的老家伙，对老年人的侮辱性称呼
1061,rebentar&represa,暴力恐怖,炸毁水坝，制造社会混乱
1062,bitch,低俗色情,侮辱性称呼，意为“婊子”，用于贬低他人
1065,toma&no&cu,低俗色情,粗俗的侮辱性用语，字面意为'被操屁股'，用于辱骂他人
1074,fufas,涉敏,对女同性恋者的侮辱性称呼
1077,tim&comprou&google,价值观,宣称TIM收购了Google的虚假信息
1083,cara de cu,价值观,贱脸/傻逼脸，一种侮辱性称呼
1085,retardado,价值观,弱智、智障（侮辱性称呼）
1102,ditadura,涉政,独裁统治，指代非民主的专制政权
1106,falar&que&nem&gente,价值观,像人一样说话，暗含对方说话不像正常人的侮辱性要求
1109,soros&scum,涉敏,索罗斯垃圾，反犹太主义的侮辱用语
1111,pretinha&transas,涉敏,对黑人女性的性侮辱，涉及种族歧视和色情
1115,lula&é&gay&chupou&pica,涉政,对卢拉进行性取向侮辱和性行为描述
1117,sapatão,涉敏,对女同性恋的侮辱性称呼
1129,sequel4d4&do&caralho,违法,侮辱性咒骂，意为'他妈的有后遗症的东西'
1136,gordo&tetudo&pança&nojenta,价值观,对他人外貌的侮辱性称呼，意为'胖子大胸'和'恶心的肚子'
1139,secou&a&teta,低俗色情,干瘪的奶子（侮辱性粗俗用语）
1139,corja,涉政,乌合之众（对政治集团的贬称）
1150,sapatao,涉敏,对女同性恋的侮辱性称呼
1155,fuleco&traficante,违法,将Fuleco（世界杯吉祥物）与毒贩关联的虚假说法
1156,camisola do ederson&não entra nada,低俗色情,用Ederson的球衣比喻阻止性行为的屏障，含有性暗示侮辱
1158,tacar fogo&burguesa,暴力恐怖,放火焚烧资产阶级女性
1168,piada&de&pinto,低俗色情,关于男性生殖器的笑话
1169,gay&queimado na fogueira,暴力恐怖,对同性恋群体进行暴力威胁，煽动火刑处死
1169,gay&desciclopedia,涉敏,将同性恋者与贬义百科关联，进行侮辱和嘲笑
1191,c u,低俗色情,肛门的粗俗说法
1196,católicos&idiotas úteis,宗教,对天主教徒的侮辱性称呼，意为有用的白痴
1207,mujer&perra,涉敏,将女性侮辱为母狗
1221,deter o stf&vergonha nacional,涉政,阻止最高法院、国家耻辱
1222,ajoelha&e&mama&caralho,低俗色情,跪下口交和粗俗生殖器用语
1224,cavalgando&pauzudo,低俗色情,骑乘大阴茎
1231,cachorro,价值观,狗（用于侮辱他人的称呼）
1240,retardado,涉敏,意为'智障、白痴'，是对智力障碍者的侮辱性称呼
1242,volta para a tua terra,涉敏,滚回你的土地，一种排外口号
1247,gentinha&mortadela podre&nao tomam banho,涉敏,底层人群的侮辱性称呼及负面刻板印象
1248,palhaço&roliço&cabeça de coco&crrr,价值观,侮辱性称呼，意为小丑、胖子、椰子头、猪叫声，针对肥胖人士
1252,tupizinho,涉敏,对图皮人的侮辱性称呼，意为'小图皮人'
1256,rabetynhas&r0la&dura,低俗色情,小屁股硬鸡巴
1270,puto&subnormal,价值观,侮辱性骂人话，意为该死的智障
1271,artista&vagabundo,价值观,称呼艺术家为流浪汉/懒汉，贬低艺术家职业
1285,laranja,违法,指代用于隐藏真实出资人的傀儡或名义人，常用于非法政治献金
1292,stf&vergonha&nacional,涉政,STF国家耻辱，攻击巴西最高法院的表述
1293,penis&cu&fdp&porcas,低俗色情,性器官和粗俗侮辱词汇
1298,burra&piranha,价值观,愚蠢的荡妇，对女性的侮辱性称呼
1304,leitor de cú & é rola,低俗色情,意为'读屁眼者是鸡巴'，是侮辱性的脏话
1309,sapatão,涉敏,对女同性恋的侮辱性称呼（贬义）
1311,melando as calcinhas,低俗色情,弄湿内裤，性暗示用语
1332,tmnc&ódio&lixo,低俗色情,葡萄牙语脏话和侮辱性词汇，意为'去你妈的'、'仇恨'和'垃圾'
1341,cretino&imbecil,价值观,对他人进行人身攻击的侮辱性词汇，意为“白痴”、“愚蠢的人”
1343,comer&o&cu,低俗色情,葡萄牙语中粗俗的侮辱性说法，字面意思是'吃肛门'
1352,retardada,涉敏,对智力残疾者的侮辱性称呼（迟钝者）
1360,sapatão,涉敏,对女同性恋的侮辱性称呼
1364,filho da puta&ir a puta que pariu,涉敏,婊子养的；去死吧
1367,mato&no inferno,暴力恐怖,我会杀和在地狱燃烧，表达对他人施加暴力与诅咒的威胁
1372,mãe&tnc,低俗色情,针对对方母亲的侮辱性脏话，意为'去你妈的'
1381,senta&no&pau,低俗色情,描述性行为的俚语
1384,partes genitais,低俗色情,生殖器
1392,tomar&no&cu,低俗色情,去你妈的（粗口，字面意思为'去肛门'）
1393,filho&da&empregada,涉敏,佣人的儿子，用于贬低社会阶层
1394,callate&perra,价值观,辱骂他人的粗俗用语，意为“闭嘴母狗”
1397,catinga,涉敏,针对黑人的侮辱性词汇，指代体臭
1407,aborígenes&gorila,涉敏,将原住民贬低为猩猩的种族侮辱性类比
1415,racismo,涉敏,种族主义
1416,boca de urna,涉政,投票站拉票，一种非法选举行为
1419,careca&feio,涉敏,针对秃头的外貌侮辱
1436,mongol,涉敏,对蒙古人或东亚人的侮辱性称呼
1438,bicha,涉敏,对同性恋男性的侮辱性称呼
1441,idiotas&pioneiros,价值观,侮辱性称呼，指白痴的先驱者
1441,comiam&c*,低俗色情,露骨的性行为描述
1442,imigrantes&crimes,涉敏,移民犯罪
1445,bozolina&covarde peidão,涉政,对博索纳罗的侮辱性称呼和懦夫等贬义词
1447,porcaria&subpágina,涉敏,垃圾子页面
1447,ex-seminarista&sincrético,涉敏,前神学院学生且融合多种宗教的（贬义）
1461,racismo&acabou&escravidão,涉敏,种族主义已经结束的虚假说法，否认现存种族歧视
1468,burra&meixmo,价值观,辱骂女性愚蠢的表述
1472,fdp,低俗色情,葡萄牙语粗口，意为婊子养的
1475,pinto,低俗色情,鸡巴（阴茎的粗俗说法）
1478,callate&perra,价值观,闭嘴母狗，侮辱性命令
1484,bocarra&mau halito,价值观,大嘴和口臭的侮辱性描述
1487,zorra&enseñando el culo,价值观,母狗和展示屁股，侮辱女性尊严的性别歧视用语
1488,gorda&feia,价值观,侮辱他人肥胖和丑陋
1491,bitch,价值观,婊子（侮辱性称呼）
1493,revide acomulado&não vai ter lugar a salvo,暴力恐怖,威胁报复并声称受害者无处可逃
1497,filho da puta&retardado,违法,狗娘养的和弱智
1499,empregada&negra,涉敏,以有黑人女佣作为无偏见的证据，隐含种族歧视
1501,cabeça&chata,涉敏,对巴西东北地区居民的歧视性称呼，意为'扁头'
1502,jogar&dentro&morrer,暴力恐怖,把人扔进去致死
1506,desgraçada,价值观,该死的（侮辱性称呼）
1510,puta,低俗色情,葡萄牙语中的侮辱性词汇，意为'婊子'
1516,calcinha da tua mãe&tirar calcinha,低俗色情,脱掉你妈妈的短裤，侮辱性性暗示
1517,jumento,价值观,蠢驴，侮辱性称呼
1519,mulher&burra,价值观,蠢女人，对女性的侮辱性称呼
1525,putaria&mcdonalds,低俗色情,在麦当劳进行淫乱活动
1529,vagabundo&odeiam trabalhar,涉敏,懒鬼，讨厌工作的人（侮辱性称呼）
1531,retardada,涉敏,对智力障碍者的侮辱性称呼，相当于中文的'智障'
1533,puta&vadia,低俗色情,婊子和荡妇，用于侮辱女性的性词汇
1539,mães&demente,价值观,对母亲的侮辱性称呼：疯狂的
1539,jornal&merda,价值观,对报纸的侮辱：垃圾
1546,rei&da&pornografia,低俗色情,色情之王，一种侮辱性称呼
1550,mulambos,涉敏,对黑人的侮辱性称呼
1554,atirar&nelas,暴力恐怖,射杀他们
1557,caralho&meteu muito forte,低俗色情,巴西葡萄牙语中的粗俗脏话，指插入得很深，具有强烈性暗示。
1560,lambe&o&meu&penis,低俗色情,舔我的阴茎（直接性行为描述）
1560,gosar&na&sua&vagina,低俗色情,射在你的阴道（直接性行为描述）
1563,pregar fogo nos racistas,暴力恐怖,向种族主义者放火
1563,chutar macumb,宗教,踢/攻击非洲裔巴西宗教仪式macumba
1567,cu da cadela,低俗色情,母狗的屁股
1574,bichona,涉敏,对男同性恋者的侮辱性称呼
1582,professora&gostosa&galopa&no meu pal,低俗色情,对教师进行性骚扰的露骨描述，意为‘性感的女老师在我阴茎上骑马’
1589,vagabunda,价值观,荡妇，针对女性的侮辱性称呼
1589,rodízio de piroca,低俗色情,轮流吃鸡巴，露骨的性行为描述
1592,racista,涉敏,种族主义者/种族主义行为
1592,filho da puta,低俗色情,狗娘养的（脏话）
1593,stfvergonhanacional,涉政,最高法院国家耻辱
1596,viado,涉敏,对男同性恋的侮辱性称呼
1596,sapatao,涉敏,对女同性恋的侮辱性称呼
1604,doutrinadora&seitas,宗教,灌输者与教派（攻击教师传播宗教）
1605,presidiario&sm,价值观,贬低囚犯，认为其不应获得最低工资
1618,tomar&no&cu,低俗色情,进行肛交的侮辱性用语
1618,cuzão&cagado,低俗色情,拉屎的屁眼（侮辱性称呼）
1622,odiar&sulista,涉敏,讨厌南方人（基于地域的仇恨）
1625,saudade da ditadura,涉政,怀念独裁时期
1628,marica,涉敏,对男同性恋的侮辱性称呼
1633,maria,价值观,贬低性称呼，意指乡巴佬或愚蠢的人
1634,ir na sua casa&arrancar cabelos,暴力恐怖,威胁去受害者家中并拽其头发
1637,cu&pau,低俗色情,肛门和阴茎，用于指代性行为
1639,do&meu&cu,低俗色情,从我的屁股（粗俗侮辱性用语）
1646,viado,涉敏,对同性恋者的侮辱性称呼
1659,boquete,低俗色情,口交的俚语，指性行为
1660,carne de churrasco&esquenta no pau,低俗色情,将女性比作烤肉并用阴茎加热，侮辱性性暗示
1670,tesão&do&caralho,低俗色情,强烈的性欲，粗俗的性表达
1675,no life jew,涉敏,对犹太人的侮辱性称呼，意指'没用的犹太人'
1678,canalha,涉政,对总统的侮辱性称呼，意为恶棍、无赖
1689,fdp,低俗色情,意为'婊子养的'，是一种低俗侮辱性词语
1690,mulher&burra,价值观,蠢女人（侮辱性）
1701,fdp,低俗色情,婊子养的（脏话）
1703,menor de idade&comer seu cu,未成年,针对未成年人的性侵犯言论
1704,supremo tribunal fascista,涉政,将巴西最高法院称为法西斯法庭，为对政治机构的攻击性表述
1712,come&por&tras,低俗色情,肛交的粗俗说法
1713,viado&pau no teu cu,价值观,对同性恋的侮辱性称呼与粗俗性威胁
1727,filho da puta&vai pro inferno,价值观,粗俗的侮辱性言辞，意为'婊子养的'和'去死'
1736,puta&boca,低俗色情,使用粗话'婊子的嘴'辱骂他人
1745,moralistas&só sabe falar,价值观,带贬义的道德说教者，只会空谈没有行动
1753,atirando contra pm&armas e granada,暴力恐怖,向警察开枪并持有武器和手榴弹
1753,carro roubado,违法,被盗车辆
1756,branco&de&merda,涉敏,该死的白人（种族侮辱性词汇）
1764,comentário desaforado,价值观,无礼评论
1781,piranha chique&pau&presença vip,低俗色情,高级妓女、性器官、VIP场合的性暗示
1788,pica pau&posição sexual gay,低俗色情,啄木鸟作为同性恋性姿势的名称
1790,mamaca&veia,涉敏,针对老年黑人的种族侮辱性称呼（老猴子）
1792,sapatão&viado,涉敏,对女同性恋和男同性恋的贬义称呼
1803,vaca&fausa&gorda&feia,价值观,虚伪的肥牛又胖又丑，侮辱性人身攻击
1809,energúnemo,涉敏,对巴西东北部人群的侮辱性称呼，类似'乡巴佬'
1811,índio&troca,涉敏,对原住民的歧视性描述，将其与不平等交换关联
1812,branco&coitadismo,涉敏,白人被认为是可怜主义的代表，暗示对白人的蔑视和攻击
1817,piranha,价值观,妓女，用于贬低和侮辱女性
1818,hipócrita&do&caralho,价值观,伪君子+脏话，极度侮辱性的人身攻击
1821,boiolinha,涉敏,贬低同性恋或娘娘腔男性的侮辱性称呼
1822,mato&matar,暴力恐怖,杀死/杀人
1827,terroristas&islâmicos,涉敏,将伊斯兰教与恐怖主义挂钩的负面定性词组
1836,sapatão,涉敏,对女同性恋者的侮辱性称呼
1845,abuso sexual & menor,违法,对未成年人的性虐待及相关犯罪
1848,cessar&a&procriação,涉政,停止生育的机制，暗示政府控制生育的阴谋论
1849,psol&cheirando a mijo e maconha,涉政,侮辱PSOL活动分子闻起来像尿和大麻
1854,mulher&burra,价值观,愚蠢的女人（侮辱性称呼）
1861,povo&retardado,价值观,这些人是弱智
1879,viadinh0,涉敏,小基佬（贬义称呼）
1893,pqp,低俗色情,粗口，相当于‘我操’
1893,mulher&não&tem&graça,价值观,贬低女性，认为女人没有幽默感
1895,islão&aqui não,宗教,排斥伊斯兰教的言论
1905,gente idiota&inutil,价值观,侮辱性称呼，意为“愚蠢的人”和“无用的家伙”
1914,fdp,价值观,葡萄牙语粗话'filho da puta'的缩写，意为'婊子养的'，用于辱骂他人。
1916,pretos&paneleiros,涉敏,对黑人和同性恋者的侮辱性称呼
1920,paizão gostoso&rola grossa,低俗色情,大鸡巴的性感老爸
1944,venda de sentenças&corrupção,违法,贩卖司法判决和受贿
1946,sapatão,涉敏,对女同性恋者的侮辱性称呼
1951,idiota&ignorante,价值观,白痴和无知，用于辱骂他人的侮辱性词汇
1957,comemela,低俗色情,性暗示的粗俗表达，指性行为
1958,palhaça&de&cara&pintada,涉敏,画着脸的小丑（侮辱性称呼）
1958,vaza&f,涉政,滚开 F（指代某政治人物或团体）
1962,ráquer&raquete,违法,黑客与诈骗团伙
1966,se transforma numa foca,价值观,贬低他人外貌或动作的侮辱性比喻，意为‘变成海豹’
1968,poc&lazarenta,低俗色情,懒惰的婊子（侮辱性称呼）
1970,ridícula&mulher,价值观,荒谬的女人（侮辱性称呼）
1975,pinto,低俗色情,俚语中对阴茎的侮辱性称呼
1982,toma no cu,低俗色情,去你妈的（粗俗侮辱性短语，直译为‘去你的屁股’）
1983,puta&burra,低俗色情,侮辱女性的脏话，意为愚蠢的妓女
1986,soldado&vermelho,涉政,指代红色士兵，这里是侮辱性称呼巴西最高法院
1986,defensor&de&bandido,涉政,指保护罪犯的人，攻击最高法院
1988,bicha,涉敏,对同性恋男性的侮辱性称呼，类似中文中的'死基佬'
1992,verme&ser deplorável,涉政,对巴西最高法院法官吉尔马·门德斯的侮辱性称呼（蠕虫、可鄙的家伙）
1994,subnormal,价值观,智力低下的侮辱性称呼
