source_index,word,category,meaning
81,anjing,低俗色情,用作侮辱性词汇，称呼某人为'狗'，具有贬低意味
82,death&threat,暴力恐怖,威胁他人生命的暴力行为
82,tai&ampe&death&threat&gitu&sial,低俗色情,粗俗的脏话和侮辱性表达
83,asu,低俗色情,对人或动物的侮辱性词汇，含有污秽或侮辱性含义
84,tai,低俗色情,粗鲁、不雅的表达，用于表达不满或污辱
84,arisan,违法,非法集资或金融活动，可能涉及非法资金集聚
85,bodo,涉敏,对某人智力低下或愚蠢的侮辱性称呼
86,anjing,低俗色情,侮辱或贬低他人的粗俗用语，中文意思是‘狗’，具有侮辱性质。
88,bencong&banci,涉敏,贬低和歧视跨性别者的词语
88,bacot,低俗色情,粗鲁侮辱性词汇，具有不礼貌意味
89,lu',低俗色情,不雅用语，涉及淫秽内容或低俗表达
95,orang udik&dsar,涉敏,低学历或偏远地区人的贬义词
96,kampret&kecoa,涉政,侮辱某些政治立场或族群的词汇
96,cebong,涉政,贬低政治对手的网络用语
96,ngee,涉政,政治贬义词，代表反对派
99,goblog2in&bahlul,涉敏,侮辱和贬低宗教人士的表达
99,allah,宗教,伊斯兰教中的神
101,kontol&gede,低俗色情,粗俗的性器官及形容词，带有猥亵意味
102,bajingan&anjing,低俗色情,侮辱性词汇，含有蔑视和侮辱的意思
102,babi&goblog,低俗色情,侮辱或贬低他人的粗俗用语
105,kunyuk,涉敏,对某人或某群体的侮辱性称呼，暗示无用或低劣
106,kunyuk,涉敏,侮辱某人的用语，带有歧视或侮辱性质
109,banci,低俗色情,对跨性别者的贬义词，带有歧视色彩的用语
110,anjing,低俗色情,对人进行侮辱的词汇，意为“狗”，在这里用作人身攻击的侮辱词
114,kampret&selimutin,涉敏,侮辱性词汇，含有贬低和攻击个人的意思
116,kunyuk&kunyukk,涉敏,带有贬低和侮辱性质的丑称，用以攻击个人或群体
117,kampret&belagu,涉敏,侮辱性词汇，表达对个人的不满或蔑视
118,ngentot,低俗色情,粗俗的性交用语，含性暗示
119,kecoa&manggo&tai,低俗色情,蜚蜥&粪便&粪便，暗示不雅内容
120,bani&kampret,涉敏,指代‘傻瓜’或‘混蛋’，是一种侮辱性称呼
122,bangsat&bajingan,涉敏,侮辱性的词汇，表达侮辱和仇恨
122,bodoh&tolol,涉敏,贬低智力的侮辱词
124,anjinggg,低俗色情,“狗”的俗称，用作侮辱性词汇，表达轻蔑或辱骂
125,gembel&kaum cetek,涉敏,关于贫穷或智力浅薄的侮辱性词汇
126,banci,低俗色情,贬低变性人或跨性别者的侮辱词汇
127,kunyuk,涉敏,用于贬低或侮辱他人的贬义词
128,bangke&luh,低俗色情,下流粗俗的咒骂用语
129,bangke,低俗色情,粗俗侮辱词，涉及性器官的侮辱性表达
130,bego,低俗色情,侮辱他人愚笨的词，带有贬低意味
131,babi,低俗色情,用作侮辱性词汇，意为“猪”，用于羞辱或贬低他人
133,di&memek&maksudnya&ndok,低俗色情,涉及性器官的下流表达，属于低俗色情内容
134,muncratnya&memek,低俗色情,性行为和性器官的粗俗表达，涉及露骨的色情内容
135,emng&bego,未成年人,侮辱他人，可能涉及贬低或歧视
135,pake&tag&gw,未成年人,使用侮辱性表达指责他人
138,brengsek,低俗色情,带有淫秽和侮辱性质的粗俗用语
139,jelek&goblog,涉敏,侮辱个人的词语，含贬低和负面评价
142,memek&croot,低俗色情,涉及性器官的粗俗描述和性行为暗示
143,gembel&banget,低俗色情,轻蔑描述无家可归者或社会边缘人，属于粗俗和不雅表达
144,bego&orang lu,未成年人,贬低对方智力低下、贬损个人价值的侮辱性用语
145,kencing&onta&tai&babi,低俗色情,涉及猥亵、身体排泄及侮辱性动物称呼的词组
147,mengembat&dana&umroh,违法,挪用和盗取圣地旅游资金，涉嫌金融犯罪
148,idiot,低俗色情,对他人的侮辱性称呼，表达不尊重和轻蔑
151,nyewa&pecun',违法,非法租借或非法货币借贷行为
153,si kunyuk,涉敏,指侮辱某族群的贬称，含有种族歧视意味
157,memek,低俗色情,女性生殖器的粗俗称呼，属于淫秽内容。
159,bajingan,涉敏,用于侮辱他人的不良词，含有侮辱性和贬低意味
160,lagian&kunyuk,涉敏,侮辱性词汇，涉及种族或人格侮辱
162,gua&le',低俗色情,含有下流或粗俗的代称，用于表达不雅内容
165,bacot&lo,低俗色情,粗俗侮辱性用语，表示对对方的不敬和粗鄙
170,asu,低俗色情,粗俗用语，类似于“狗”，用以侮辱他人
171,asw&gede&bgt,低俗色情,粗俗的表达用语，传达不雅的内容
173,gatau&diri,价值观,暗示对他人缺乏自知之明，带有贬损意味
173,udik,价值观,侮辱对方的词汇，贬低其身份或价值
174,babi,涉敏,辱骂性的动物称呼，带有侮辱性质
175,tolol&njink',低俗色情,侮辱智力低下和使用粗俗带有侮辱性质的词语
178,bodo&amat,低俗色情,不礼貌的表达，含轻蔑和粗俗意涵
178,capek,低俗色情,表达疲惫或无奈的粗俗用语
180,munafiqun&sok&suci,宗教,虚伪的、伪善的、纯洁的假象，用于贬低特定人物
180,cabul,低俗色情,淫秽、猥亵，指具有淫秽行为的人
180,jijik,低俗色情,令人作呕的，形容极度恶心的内容
180,memek&bosok,低俗色情,生殖器&腐烂，涉及露骨性和淫秽内容
182,kunyuk,低俗色情,用于侮辱对方的词，暗含贬损意味
184,banci&kampungan,涉敏,变性人&乡巴佬，带有侮辱和歧视意味的用语，针对特定性别和社会背景
185,tai&asu,低俗色情,侮辱性词汇，含有粗俗器官及污辱含义
188,tolol&idiot,未成年人,贬低他人智商，具有侮辱性质的词汇
191,brengsek&mampus,低俗色情,侮辱性词汇，表达鄙视和威胁
192,kontol,低俗色情,粗俗的男性生殖器词，具有淫秽和侮辱性质
195,bangsaanjing,涉敏,涉及族群的侮辱性标签，用“狗”比喻某一族群，具有辱骂性质。
196,banci,涉敏,侮辱性称呼同性恋者，含有贬低和歧视意味
197,bajingan,低俗色情,侮辱、贬低某人，用于表达对某人的轻蔑和鄙视
199,agama&kontol,涉政,涉及宗教且包含侮辱性词汇，攻击特定宗教团体
199,meme&kontol,低俗色情,使用粗鲁和淫秽的词汇，表达侮辱或不敬
205,udik&kasian,涉敏,侮辱或贬低他人的词语
207,kunyuk,低俗色情,侮辱性词汇，暗示猥亵或粗俗内容
208,goblog&goblog lu!,低俗色情,粗俗侮辱词汇，用于贬低他人
210,memek,低俗色情,阴部的俚语，用于表达性相关的下流内容
213,bajingan,低俗色情,意为‘流氓’或‘混蛋’的侮辱性词汇，用于贬低他人
214,mampus&kunyuk,涉敏,侮辱性的话语，含有诅咒或贬低他人的意思
215,goblok,价值观,指愚笨或智力低下，用于贬低他人
216,tolol,低俗色情,侮辱他人的词语，意为“傻瓜”，带有贬低性质
217,ketololan&yg haqq,未成年,侮辱智力低下或缺乏理智，带有贬低和歧视意味
217,bong200,未成年,带有侮辱性质的网络用语，贬低对象
217,kalah nyolot,未成年,涉及辱骂性表达，指对方争强斗胜的挑衅行为
217,tolol,未成年,侮辱智障或愚笨的词语
221,monyet,涉敏,侮辱性词汇，用以贬低某人，含有歧视意味
223,anjing&brengsek,低俗色情,对他人不敬的辱骂用语，潜在的侮辱性词汇
224,mirip&tai,低俗色情,贬低他人像粪便一样，带有侮辱和下流暗示
228,anjir,低俗色情,粗俗的辱骂词，表达不满或愤怒的粗俗用语
229,jilat&memek,低俗色情,口交和阴部的俗称，属于露骨性内容
231,anjir,低俗色情,一种粗俗的表示阴茎的用语，涉及露骨性内容。
232,anjir,低俗色情,印尼语粗口，表示“操”的意思，涉及不雅内容。
233,banci,低俗色情,侮辱同性恋者的贬义词，带有侮辱和歧视意味
233,belatung bersarang,未成年,比喻他人愚蠢或肮脏，含贬义
235,kampret,低俗色情,侮辱性词汇，表示愤怒或蔑视的粗俗用语
236,tolol,低俗色情,侮辱智商低或愚笨的贬义词，具有冒犯性质
240,kunyuk,低俗色情,侮辱某人头部的低俗词，具有侮辱性质
241,tolol&idiot,低俗色情,侮辱性词汇，贬低他人的智商和品格
243,kresten&bangke&busuk,涉敏,指基督徒，带有侮辱和贬低含义的词组
245,bangke,低俗色情,对人的侮辱性词汇，含有极强的辱骂意图
246,bencong,低俗色情,对跨性别者或同性恋者的贬义词，带有歧视含义
247,udik banget&si cit,低俗色情,粗俗侮辱性表达，可能带有贬低或猥亵含义
249,goblok&tolol,低俗色情,带有侮辱性质的低俗辱骂词，意为愚蠢、傻瓜
252,anjir,低俗色情,印尼语中的粗俗词汇，常用作辱骂和表达不满
254,banci,未成年,指变性人，带有贬义的用语
257,bedebah,低俗色情,侮辱性词汇，含有侮辱、诽谤某人的意味，属于低俗辱骂用语
257,bacot&gede,低俗色情,粗俗的描述和侮辱性用语，含有粗口和猥亵含义
257,cocot,低俗色情,粗俗的性器官词汇，属于淫秽内容
258,goblok,低俗色情,含有侮辱性质的词汇，指愚笨或低智商，具有侮辱和贬损性质
261,bangke&tikus,低俗色情,死狗&老鼠，侮辱性贬义词
261,bangke&setan,低俗色情,死鬼&恶魔，侮辱性贬义词
262,setan,涉政,贬低或侮辱他人，称其为“魔鬼”，表达敌意或轻蔑
264,ngatain&mama,涉敏,侮辱母亲或家庭成员的语言，具有攻击性
266,ngentot,低俗色情,淫秽的性交行为（粗俗的性暗示用语）
267,ngentot,低俗色情,粗俗的性行为相关词汇
270,tolol-tololin,低俗色情,用于侮辱或嘲讽他人的贬义词，具有侮辱性质
271,tolol,低俗色情,含有侮辱智力低下的贬义词
271,guoblog,低俗色情,网络用语，带有污秽或侮辱性质
272,bajingan,涉敏,侮辱性用语，表示对方是流氓或无赖的贬义词
273,asu,低俗色情,粗俗的侮辱性词语，指代犬类，常作为侮辱性用语
274,goblog,低俗色情,贬低他人智商的粗俗词汇，用于指责或侮辱
277,setan,低俗色情,魔鬼、恶魔，可能被用于冒犯宗教或道德底线的表达
279,kampret,涉敏,侮辱性词汇，意为“蝙蝠”或用作贬义的侮辱词
280,anak&kampret,低俗色情,对某人的侮辱性称呼，贬低其家庭或人格
282,killafah,暴力恐怖,伊斯兰法治的极端主义思想，可能被用作极端主义或恐怖主义的符号
283,ngentot&memek,低俗色情,性交行为及性器官的粗俗用语
284,ngentot&kontol&pantat,低俗色情,涉及性交行为和生殖器的露骨性词汇
285,kontol&besar&ngentot,低俗色情,色情、下流的性器官及相关行为描述
286,memek,低俗色情,下体器官，涉及露骨性内容
288,tolol,低俗色情,低俗的侮辱词，意为“笨蛋”或“瘫子”
291,kampret,低俗色情,是一种侮辱性用语，带有贬低和攻击意味，属于网络辱骂词。
293,penistaan&bencong,低俗色情,亵渎和侮辱性词汇，涉及性少数群体，属于低俗色情内容
297,bangsat&kapindiang,涉敏,粗鲁的侮辱词“BANGSAT”和贬低某人的词“KAPINDIANG”
297,babi&anjing&monyet,涉敏,侮辱动物的词，用于人身攻击
297,pekok&cebong&kodok&katak,涉敏,贬低和侮辱的词汇，含有强烈的贬义
298,perempuan&iblis,涉敏,针对女性的侮辱性称呼，意为‘魔鬼女人’
300,partai&korupsi,违法,指控政党涉及贪腐，属于非法指控
301,kunyuk&konyol&asw,涉敏,侮辱、贬低特定群体或个体的用语
302,monyet,涉敏,贬低某人或族群的侮辱性用语，意为‘猴子’
304,memek&nya,低俗色情,阴部的粗俗代称，属于露骨性内容
308,penjahat&internasional,涉政,国际罪犯，涉及刑事犯罪，可能危害国家安全
308,membantai&200 lebih orang,暴力恐怖,屠杀超过200人，涉及暴力行为
309,tolol&bencong,低俗色情,侮辱性词汇，用于贬低他人智商和性别认同
310,bencong,涉敏,指变性人或同性恋者的贬义词
313,bacot&obok&obok,低俗色情,粗俗、含有侮辱或下流色彩的用语
315,bajingan&bangsat',低俗色情,侮辱性词汇，用于辱骂他人，属于粗俗和不礼貌的用语
316,bajingan&tengik,涉敏,侮辱性的词语，含有侮辱、诽谤意义，用于攻击对方
317,goblok&anjing,低俗色情,侮辱性词汇，用于攻击他人智商和尊严
321,bajingan,低俗色情,粗俗的侮辱语，意为“流氓”“混蛋”
323,anjir,低俗色情,用于表达粗俗或强调情绪的粗鄙词语
325,kontol&memek,低俗色情,粗俗性器官的称呼，代表性骚扰和色情内容
326,banci,低俗色情,贬低同性或跨性别人群的侮辱性词汇
327,banci,低俗色情,贬低他人性别特征的侮辱词，带有负面评价
328,bencong&lonte&banci,涉敏,针对性别或性取向的侮辱性词汇，贬低同性或变性人士
329,banci,涉敏,对同性恋者的贬义侮辱词
329,kafir,涉宗教,对非穆斯林的贬称，含有宗教歧视意味
329,coli&muncrat,低俗色情,针对性器官和性行为的粗俗描述
330,kafir&banci,涉敏,对非穆斯林（kafir）和变性者（banci）的侮辱性称呼
331,taik&asu&china,低俗色情,粗俗侮辱词汇，含有下流色彩，包含对某民族的贬损和侮辱
332,banci&oplase,低俗色情,对女性的贬损和不雅用语，暗示女性容貌与整容有关的低级用语
335,kampret&tolol,低俗色情,侮辱性用语，带有贬低和攻击意味，属于下流或侮辱性词汇
336,banci,涉敏,指变性人或性别认同不同的个体，含贬义
339,goblek&bencong,低俗色情,侮辱性称呼或带有贬低意味的词语，用于攻击或贬损特定族群
343,pengecut&banci,低俗色情,懦夫&胆小鬼，是贬低和侮辱特定人物的粗俗用语。
345,zonk&bacot doank lo,低俗色情,用作侮辱性称呼，含贬低和粗俗的意味
346,asu,低俗色情,粗俗侮辱性词，具有污秽含义
349,bacot&elo&pernah&bikin&gak&adil&umat&islam,宗教,侮辱伊斯兰教徒的话语，表达对穆斯林的蔑视
350,cebong&kampret,涉政,具有政治偏见的侮辱性称呼，贬低对方支持者
352,zon&lambemu,涉敏,针对特定个人的贬损性称呼，带有侮辱性质
352,banyak&bacot,涉敏,带有辱骂和挑衅意味，表达不满或攻击
353,takbir&lempar&bom,暴力恐怖,呼喊“真主伟大”并投掷炸弹，暗示恐怖袭击行为
353,mayat,暴力恐怖,尸体，暗示暴力事件中的死亡
353,alohmubarbar,涉政,贬低宗教和民族，具有煽动性
357,kafir,涉政,贬低非穆斯林或少数宗教群体的词汇，涉及宗教偏见
358,kafir,宗教,异教徒或非信徒的侮辱性称呼
359,tolol,低俗色情,侮辱性词语，指笨蛋或愚蠢的人
365,kunyuk,涉敏,带有侮辱性质的猿猴、猿类的贬称，用于侮辱
371,idiot,未成年人,对个人的侮辱性称呼，属于辱骂性质。
373,banci,涉敏,贬低变性群体的用语，指代变性者或跨性别者
375,ngentot,低俗色情,粗俗的性行为用语，具有强烈的色情和不雅意味
376,memek,低俗色情,指女性生殖器的淫秽词汇
377,tolol,低俗色情,粗俗的贬低词，指称某人愚蠢或低劣
380,luh&anak&monyet,涉敏,侮辱某人及其家庭，用动物名称贬低人
380,kecebong,涉敏,贬称支持某政治派别的人，含有侮辱色彩
381,goblok,低俗色情,傻瓜、笨蛋的侮辱性用语
382,kafir,宗教,不信仰伊斯兰教者，用于贬低非穆斯林
384,brengsek,涉敏,侮辱性词汇，带有侮辱或贬低意味
386,bajingan&tengik,价值观,侮辱性用语，贬低对方的品格和道德
387,memek,低俗色情,下流的阴部称呼，属于淫秽词汇
388,anjir&lu,低俗色情,粗俗的侮辱性用语与贬低他人的称呼
390,bajingan,未成年人,侮辱性词汇，表示对他人的贬低或指责
391,tai&bgt,低俗色情,粗俗的排泄物相关词汇，用于表达强烈不满或侮辱
393,kaum&kempret,涉敏,对某一族群的侮辱性称呼，带有贬低意味
393,otak&micin,涉敏,贬低族群智商的侮辱性词汇
394,kafir&anjing,涉敏,对非穆斯林的侮辱性称呼
394,babi,低俗色情,侮辱性用语，暗喻非友善的身体侮辱
394,sperma&cebong,涉敏,侮辱性人身攻击，涉及身体液体和政治贬义
397,bodo,低俗色情,侮辱他人智力或能力的粗俗用语
399,ngentot&lobang&pantatmu,低俗色情,下流性暗示和粗俗词汇，涉及性行为和身体部位的侮辱
400,ngentot&lobang&pantat&perem',低俗色情,涉及性行为和下体部位的淫秽词汇和表达
401,pd&budek&ajh&kuping ny,低俗色情,涉及性器官或下流言语的侮辱性表达
402,kebencian&sara,涉敏,涉及宗教和族群的仇恨与歧视
404,bajingan,低俗色情,侮辱性词汇，表示流氓、无赖
407,bajingan&setan&iblis,涉敏,侮辱性词汇，指代混蛋、魔鬼等贬低他人的词语
409,tolol,低俗色情,指傻瓜、笨蛋，带有侮辱意味的贬义词
411,gembel,涉敏,贬低流浪汉或社会边缘群体的侮辱词
412,pict&banci,低俗色情,针对性别变异者的侮辱或粗俗用语
416,kunyuk,未成年,侮辱某人，带有贬低性质的词语
419,banci,涉敏,贬低同性恋者的词汇，涉及性别歧视
421,idiot&berkopiah,低俗色情,侮辱性词汇，含有侮辱或贬损个人的意思
422,tai&anjing,低俗色情,针对他人的侮辱性词汇，涉及下流或侮辱性内容
423,babi&brengsek,低俗色情,针对某人或某事的侮辱性称呼，含下流器官的代称
425,brengsek&brisik,未成年,侮辱他人品行或行为的粗俗词汇
425,dungu,未成年,愚笨、没有智慧
425,onta&busuk,未成年,对他人进行侮辱的比喻词，暗指低劣
428,bajingan,价值观,下流、侮辱性的词语，用于贬低他人
430,kontol&ngewe,低俗色情,涉及性器官的侮辱性词汇和性行为描述，属于低俗色情内容
432,memek,低俗色情,女性生殖器的下流称呼，属于淫秽内容
433,memek&mbk,低俗色情,对女性生殖器的粗俗称呼，属于严重的露骨性内容
436,monyet,涉敏,侮辱某人或某群体的猿猴类动物，带有歧视意味
436,banyak bacot,涉敏,大量废话，指责对方多嘴或言语多余，具有攻击性
437,asu,低俗色情,褻瀆性詞語，侮辱或不雅用語
439,tolol,低俗色情,愚蠢、笨蛋的侮辱性用语，对他人进行人身攻击
440,memek,低俗色情,色情下流的阴部名称
441,bangke&busuk,低俗色情,粗俗侮辱性词汇，表达不满或轻蔑
442,fuck,低俗色情,粗俗的性器官污秽用语，具有强烈的不雅和冒犯性质
444,bangke,低俗色情,粗俗侮辱性词汇，常用作辱骂或表达愤怒
446,tolol,价值观,贬低他人的愚笨、无能，具有侮辱性质的词汇
448,anjir,低俗色情,粗俗语，意为“妈的”，属于不雅词汇
451,jancok,低俗色情,印尼语粗俗词汇，表示性交行为或用作咒骂，具有淫秽性质
453,kampret,低俗色情,贬低或侮辱他人的粗俗用语，代表低端粗鄙的词汇。
456,memek,低俗色情,涉及女性下体的表示，用于表达性内容，属于不雅和淫秽内容。
457,memek&mu',低俗色情,对异性生殖器的粗俗称呼
458,kunyuk,涉敏,侮辱某一族群的贬义词
460,setan,低俗色情,魔鬼、恶魔，带有亵渎或侮辱宗教的含义
462,bejad,低俗色情,粗俗的语言，用于表达不尊重或下流的内容
467,budek&mah',低俗色情,粗俗辱骂用语，含有不雅和冒犯性质
469,kunyuk,低俗色情,对猕猴的侮辱性称呼，常被用作辱骂人或表示蔑视
473,kontol,低俗色情,粗俗的性器官用语，用于表达不雅内容
474,memek,低俗色情,指女性生殖器的粗俗词汇
475,primata&embris cebong,涉敏,侮辱某一群体的贬义词，暗指对方低等或愚昧。
475,ga tau diri,涉敏,指对方没有自我认知，含贬义。
475,tolol,涉敏,愚蠢、笨的侮辱词。
475,goblog,涉敏,用以侮辱别人愚蠢。
475,dungu,涉敏,愚笨、愚蠢的侮辱词。
477,dungu&idiot,价值观,侮辱个人智力的词汇，用于贬低和侮辱他人
479,goblog,低俗色情,粗俗的贬义词，用于侮辱或表达不满的侮辱性词汇
482,babi&nya,低俗色情,对某人侮辱性的用语，含下流暗示
483,lu&bangke,低俗色情,粗俗、侮辱性称呼，具有下流和攻击性质
485,bencong,涉敏,用以贬低同性恋者的词语，含有歧视意味
487,kampret,涉敏,侮辱性贬称，用于攻击他人
489,idiot,低俗色情,侮辱性称呼，含有贬损与不尊重的意思
491,brengsek,低俗色情,粗俗的侮辱用语，带有攻击性和不雅含义
492,pelakor,涉敏,指外遇的情人或小三，带有贬义
492,bajingan,涉敏,形容人品差、行为恶劣的骂人用语，带有侮辱性质
494,gak&brengsek,低俗色情,“gak”和“brengsek”是侮辱性用语，表达不满和贬低含义
495,anjir,低俗色情,淫秽、粗俗词语，常用于表达不满或辱骂
498,kasar&bacot,低俗色情,粗鲁的侮辱性表达，含有粗鄙和侮辱意味
504,emut&sexynyaa,低俗色情,关于性行为的粗俗词汇，涉及不雅性内容
507,brengsek,低俗色情,粗俗的侮辱词，表达对他人的轻蔑和攻击
509,monyet,低俗色情,侮辱性用语，指动物猴子，具有贬低他人的意思
510,goblok,低俗色情,用以侮辱他人愚笨的粗俗用语
511,tolol,低俗色情,侮辱性用语，表达愚蠢或轻蔑的意思
514,setan&iblis,涉政,恶魔和撒旦，具攻击性指控，带有亵渎宗教和人格的意味
517,bacot&kamu,低俗色情,粗俗的骂人话，含有侮辱和不礼貌的含义
518,tolol,涉敏,侮辱别人智商的贬义词
520,tolol,涉敏,侮辱他人智力的粗鲁用语，属于对个人的侮辱
522,asu',低俗色情,针对人或动物的粗俗表达，具有侮辱性质，违反印尼对淫秽和低俗内容的限制。
525,bangsat,涉政,侮辱性词汇，表示对个人的贬低和攻击
525,goblog,涉政,侮辱性词汇，指愚蠢或无知
526,tolol,价值观,贬低或侮辱智商低的人
532,ajaran&iblis,宗教,邪恶或恶魔的教导，指贬低对方的宗教或信仰
532,mngadu&domba,涉政,煽动他人争端，制造纷争，具有分裂国家的意味
532,kebncian&sara,涉敏,散布仇恨和诽谤，涉及社会敏感关系
533,bangke&cabul,低俗色情,侮辱性词汇和露骨性词语，带有侮辱和色情意味
535,goblok&kunyuk,未成年人,低俗侮辱用语，意为愚蠢且具有攻击性的词汇
539,bacot&dasar&sok&alim&lu,价值观,侮辱性词汇，带有轻蔑和嘲讽意味，攻击个人的品行和人格。
540,banci,涉敏,指变性人，含有贬义的歧视性词汇
542,tolol&goblok,低俗色情,侮辱性词汇，意为傻瓜、愚笨的人
545,bego,低俗色情,粗俗的侮辱性词汇，带有贬低、轻蔑的意味，涉及不雅内容
545,syahwat&kekuasaan,低俗色情,与性欲和权力相关的暗示性词汇，可能引起不适
548,banci&rumpi,低俗色情,侮辱性称呼，表达负面或鄙视态度的词语
548,bangke uang haram,低俗色情,污蔑他人非法收入，含侮辱性质
548,najis,低俗色情,侮辱性词汇，贬低他人
549,perek&ibu&lo,涉敏,侮辱对方母亲的称呼——涉及个人侮辱
549,sdh&dool,涉敏,暗示对方精神状态差或愚笨，属于侮辱性语言
550,monyet,涉敏,侮辱性称呼，用猴子比喻，表示贬低或嘲笑
551,tolol&seperti itu,低俗色情,低俗的侮辱性词汇，表示愚蠢或笨
552,bajingan,低俗色情,侮辱性用语，意指无赖或恶棍，具有人身攻击意味
554,idiot,低俗色情,针对某人身份或行为的侮辱词，属于不尊重和低俗表达
556,tolol&goblok,低俗色情,粗俗的侮辱词，用于贬低他人智商
557,jelek&budek,未成年,侮辱他人外貌或智力的贬义词
560,bencong,低俗色情,在印尼语中是侮辱性词汇，指对同性恋者的贬低或攻击
562,lawan&dipriara&penguasa,涉政,反对和侮辱统治者或政府
563,bajingan&bangsat&bejat,涉政,侮辱、攻击政治领袖和官员的贬义词
564,bajingan,低俗色情,粗俗侮辱性用语，贬低他人品格
564,tangkap dan bunuh saja,暴力恐怖,威胁性暴力用语，呼吁暴力行为
565,kunyuk,涉敏,贬低某人的侮辱性词汇，表示低贱或不堪
567,goblok,低俗色情,用于侮辱他人智力或行为愚笨的粗俗用语
568,anak&babi,涉敏,指责某人为肮脏、低劣的人，具有侮辱性质
570,goblog,未成年,贬低他人智商或能力的侮辱词，带有轻蔑含义
572,waria&bencong,涉敏,跨性别者和变性人，是特指某些性别身份的人群，可能被用作侮辱或歧视词
575,memek,低俗色情,阴部、阴道的下流或不雅称呼
576,jancok&asu&aanjing&babi&kontol&jembut&bajingan&bangsat&tempek&gendeng&banci,低俗色情,包括粗俗的侮辱和低级性暗示性词汇，具有强烈的淫秽、亵渎性含义
577,bajingan,未成年,侮辱性用语，表示对他人的蔑视和攻击
578,memek&tembem,低俗色情,下流的性器官用语和贬低外貌的形容词
581,dungu&bego&tolol,低俗色情,针对某人智商的侮辱性词语，表达轻蔑和贬低
583,jadi&babi,涉敏,涉及侮辱宗教或族群的侮辱性词汇，暗示对某一宗教或族群的侮辱。
584,bego,低俗色情,贬低或侮辱他人的粗俗用语，意为“笨”
