source_index,word,category,meaning
21,goblog,价值观,印尼语中的粗俗词汇，意为‘愚蠢’或‘白痴’，常用于人身攻击和智力侮辱。
22,azam&gila,涉敏,针对特定个人的侮辱性称呼，意为“Azam是疯子”。
23,goblok&kebangetan,价值观,极其愚蠢，是印尼语中程度较重的侮辱性词汇。
23,belaga&budek,价值观,装聋作哑，用于嘲讽他人故意无视事实或言论。
26,tai,低俗色情,原意为大便，在印尼语境中常作为脏话，用于侮辱他人或表达极度不满。
26,dasar&jomblo,价值观,“dasar”意为“真是/基础”，“jomblo”意为“单身”，组合使用时带有嘲讽他人单身、没有伴侣的贬义色彩。
27,monyet,涉敏,猴子，在印尼语境中常被用作贬低、非人化或种族歧视的侮辱性称呼。
28,kunyuk&pengkhianat,价值观,混蛋与叛徒，用于对他人的贬低和人身攻击。
28,tenggelamkan&penghancur&bangsa,涉敏,沉掉/消灭国家破坏者，带有暴力暗示及激进的政治指控。
29,al qur'an&ngentot,宗教,将宗教圣典与粗俗性交词汇并列，构成严重的宗教亵渎。
29,ngentot,低俗色情,印尼语中极其粗俗的性交动词，等同于“操”或“干”。
29,tafsir&kentut,宗教,将宗教经文的诠释与放屁相提并论，具有侮辱宗教的意图。
30,gembel&fatwa,宗教,将宗教法令贬低为流浪汉或乞丐水平的内容，具有强烈的亵渎和蔑视意味。
31,adzan&iblis&la'natilloh,宗教,将听到宣礼声的人比作被真主诅咒的恶魔，具有强烈的宗教侮辱和仇恨色彩。
32,muke&lacur,低俗色情,妓女脸，一种极具侮辱性的词汇，指责对方长相或行为像性工作者。
32,kunyuk,价值观,猴子或小畜生，印尼语中常用的贬义词，用于辱骂他人愚蠢或卑微。
33,ke'te&monyet,价值观,将人比作猴子，是印尼语境中常见的严重人身攻击和非人化侮辱词汇。
39,bacot&tolol&anjing,价值观,粗鲁地叫人闭嘴、愚蠢、狗（在印尼语境中是严重的辱骂词汇）
40,bego,价值观,意为“愚蠢”或“笨蛋”，是印尼语中常用的侮辱性词汇，用于贬低他人的智力或行为。
42,kampungan,价值观,意为“乡巴佬”或“没见过世面”，在印尼语境中常用于贬低他人的出身、品味或行为，具有明显的侮辱和歧视色彩。
44,suara&monyet,涉敏,猴子叫声，在国际体育语境中是针对黑人球员的严重种族歧视性侮辱
46,monyet&anjing,价值观,使用动物名称作为侮辱性称呼，用于贬低他人人格。
46,gampar,暴力恐怖,指扇耳光，属于威胁性的身体暴力动作。
46,ngentot,低俗色情,印尼语中最粗俗的性交脏话，等同于英语中的 F-word。
54,ngentot&hoot,低俗色情,性交（粗俗用语）以及形容性感的词汇
59,cowok&gembel,价值观,对贫困男性的贬义称呼，用于通过对方的社会地位来羞辱他人。
59,otaknya&murah,价值观,形容人“脑子廉价”，意指对方愚蠢、没有自尊或价值观低廉，属于人身攻击。
61,bangke,低俗色情,印尼语中的粗俗脏话，原指动物尸体，常用于表达愤怒或对他人的贬低。
62,perek,低俗色情,印尼语俚语，指代妓女或私生活放荡的女性，具有高度侮辱性。
66,monyet,价值观,猴子，在印尼语境中常被用作非人化或贬低他人的侮辱性词汇，用于攻击对方的人格或外貌。
67,berkulit hitam&monyet,涉敏,将黑人比作猴子，属于严重的种族歧视和非人化侮辱性表述。
68,si kuning&taiiii,价值观,将特定运营商（Indosat）称为“黄色的大便”，属于针对企业的侮辱性言论。
68,budek,价值观,意为“耳聋”，在此语境下用于辱骂对方不听取客户诉求，具有人身攻击性质。
69,idiot,价值观,笨蛋、白痴，用于人身攻击或贬低他人的智力。
72,orang gila&potong kuping,价值观,疯子与割耳朵；在印尼政治语境下用于侮辱对手及其支持者的贬义词组，涉及人身攻击。
73,orang gila&tampa kuping,价值观,疯子且没有耳朵的人，用于针对个人的精神状态和生理缺陷进行人身攻击。
74,indobet365&togel,违法,Indobet365为赌博网站名称，Togel（Toto Gelap）指印尼法律严禁的非法彩票赌博。
75,openbosurabaya,低俗色情,指代在泗水（Surabaya）地区的在线预约卖淫服务。
75,bangsat&bajingan,价值观,混蛋、畜生等极具侮辱性的脏话，用于人身攻击。
75,akun&tipu2,违法,诈骗账号，指代进行网络欺诈的账户。
76,plersija,低俗色情,将球队名Persija与男性生殖器词汇peler结合的低俗侮辱性词汇
76,jakanjing,价值观,将球迷称呼Jak与“狗”（Anjing）结合的攻击性侮辱词
76,banyak&bacot,价值观,粗鲁地指责他人废话多、多嘴
77,ngentot&fwb&foreplay,低俗色情,包含性交（粗俗用语）、炮友关系以及性前戏等露骨性内容描述。
78,ngentot&spuas nya,低俗色情,粗俗的性交用语，意为“尽情性交”
78,sembelehin&ndiri,暴力恐怖,涉及极端暴力的词汇，意为“亲自宰杀/屠宰”
78,culik&gw,违法,涉及违法犯罪行为，意为“绑架我”
82,tai,低俗色情,意为‘屎’，是印尼语中常见的脏话，用于表达愤怒、厌恶或不满。
82,death&threat,暴力恐怖,死亡威胁，指通过言语或行动威胁要剥夺他人生命。
82,ngomong&jorok,低俗色情,说脏话或下流的话，指违反社会礼仪的言语行为。
83,org tua&asu,低俗色情,‘Asu’在爪哇语/印尼语中意为‘狗’，常被用作极其粗鲁的脏话或侮辱性称呼，此处用于辱骂家长。
84,tai,低俗色情,印尼语脏话，原意为‘粪便’，在此语境下作为粗俗的感叹词，表示荒唐、不满或惊讶。
85,stalk&bodo,价值观,跟踪并辱骂他人愚蠢，涉及网络欺凌和人身攻击。
86,anjing,价值观,狗。在印尼语境中是极具侮辱性的词汇，用于贬低他人人格，将其比作畜生。
86,kopiah&minta sedekah,宗教,宋谷帽与乞讨。将宗教服饰符号与乞讨行为挂钩，带有对特定宗教群体的刻板印象和嘲讽。
87,banci&kamera,价值观,Banci是对跨性别者或女性化男性的贬义称呼（人妖/娘娘腔）；banci kamera常用于嘲讽在镜头前表现做作或胆怯的人，具有侮辱性。
88,bencong&banci,价值观,对跨性别者或女性化男性的贬义称呼，带有严重的歧视和侮辱色彩。
88,bacot&madesu,价值观,‘bacot’指粗鲁地乱说话，‘Madesu’是‘Masa Depan Suram’的缩写，意为前途黯淡，均用于人身攻击。
89,udik&lu,价值观,意为“你这个乡巴佬/没见过世面的”，是印尼语中常见的贬低他人出身或社会地位的侮辱性词汇。
90,bangke&tiponya,价值观,‘BANGKE’原意为动物尸体，在印尼语中是严重的侮辱性词汇；‘TIPONYA’意为‘他的骗局’，指控他人诈骗。
91,asw,低俗色情,‘asu’的缩写，字面意思是‘狗’，在印尼语中被广泛用作脏话或对他人的侮辱性称呼。
92,udik&bocah,价值观,‘udik’意为乡巴佬、落后或没教养，‘bocah’指小屁孩，组合使用具有明显的贬低和侮辱意味。
95,orang&udik,价值观,乡巴佬/没见过世面的人，用于基于出身或社会地位贬低他人。
95,buang&tai,低俗色情,排泄/拉屎，此处作为粗俗用语，用于羞辱他人的生存状态。
96,kampret&kecoa,涉敏,针对特定政治派系的贬义称呼（原意为小蝙蝠和蟑螂），具有非人化色彩，常用于政治对立。
96,makan&tai,低俗色情,吃屎，极具侮辱性的脏话，用于羞辱他人。
97,lancau&babi,低俗色情,‘lancau’是闽南语/马来语俚语中对男性生殖器的极度粗俗称呼；‘babi’意为猪，在当地语境下是严重的侮辱性词汇。
98,anjirr&asu,价值观,印尼语中的粗俗词汇。“Anjirr”是“Anjing”（狗）的变体，常作感叹词；“asu”在爪哇语/印尼语中意为“狗”，是当地文化中程度较重的侮辱性语言。
99,cebong,涉政,印尼政治语境下的贬义词，原意为蝌蚪，常被用于侮辱特定政治派别的支持者，易引发社会对立。
99,goblog&bahlul,价值观,愚蠢、白痴；用于人身攻击和侮辱他人智商的粗俗词汇。
99,adzab&allah,宗教,真主的惩罚；在此语境下被用作宗教性质的诅咒，具有强烈的攻击性和恶意。
101,vcs&kontol,低俗色情,邀约视频裸聊并提及男性生殖器的粗俗称呼。
101,vcs&tante,低俗色情,针对女性长辈或年长女性的性骚扰式视频裸聊邀约。
102,bajingan&anjing,涉敏,混蛋与狗，在印尼语中是极具侮辱性的词汇，用于严重的人身攻击。
102,babi&goblog,宗教,猪与愚蠢，在印尼文化（尤其是伊斯兰背景）中，将人比作猪是极严重的宗教和文化侮辱。
103,kampret&gembel warnet,涉敏,针对特定政治派别支持者的贬义称呼（小蝙蝠）以及对网民的侮辱性称呼（网吧乞丐/穷鬼）。
104,gembel&warnet,价值观,网吧乞丐/流浪汉，是一种贬低他人社会地位、暗示对方贫穷且无所事事的侮辱性称呼。
105,kunyuk,价值观,印尼语俚语，原意为小猴子，常作为贬义词用来辱骂他人，意为‘笨蛋’、‘畜生’或‘没教养的人’。
106,kunyuk,价值观,原意为小猴子，在印尼俚语中常被用作贬义词或侮辱性称呼，意为‘混蛋’、‘畜生’或‘小崽子’。
108,orang&bego,价值观,意为“蠢人”或“笨蛋”，是印尼语中常见的贬低他人智商、进行人身攻击的侮辱性词汇。
109,bener-bener&banci,价值观,对跨性别者或阴柔男性的贬义称呼，常用于人身攻击和性别歧视。
110,tai&congor&anjing,价值观,将人比作粪便、畜生的嘴和狗，属于严重的人身攻击和低素质言论。
110,jebleh&lebar,价值观,贬义地形容他人嘴唇厚且宽，涉及外貌羞辱。
111,babi,宗教,猪。在印尼文化中是极具侮辱性的词汇，常用于针对特定宗教或族群的攻击性表达。
114,kampret,涉政,印尼政治语境下的贬义词，原意为小蝙蝠，常用于侮辱特定政治立场的支持者，具有社会煽动性。
114,di&tidurin,低俗色情,字面意思是‘被睡’，在语境中指代发生性关系，属于性暗示和低俗用语。
115,iblis&licik,价值观,魔鬼与狡诈，用于形容他人心术不正，具有强烈的人身攻击性。
115,menista&menghujat,价值观,亵渎与谩骂，指责他人言语不当，常用于宗教或道德层面的指控。
116,kunyuk&pecundang,价值观,侮辱性词汇，分别指代畜生/猴子以及失败者/懦夫，用于人身攻击。
116,menista&agama,宗教,亵渎宗教，涉及印尼法律中高度敏感的宗教亵渎罪话题。
116,penyembahnya,宗教,原意为‘崇拜者/信徒’，在此语境下用于讽刺和贬低特定政治人物的追随者，具有宗教贬义色彩。
117,kampret,价值观,混蛋/该死的（印尼语中常用的贬义词，用于辱骂他人）
117,songong,价值观,傲慢/无礼（用于贬低他人态度的侮辱性词汇）
117,penci&jidat,暴力恐怖,弹额头/击打额头（暗示身体攻击的威胁性表述）
118,ngentot,低俗色情,印尼语中极其粗俗的性交动词，等同于中文的'操'或英文的'fuck'。
119,kecoa&tai,价值观,将人比作蟑螂并使用‘大便’一词进行辱骂，属于低俗的人身攻击。
120,bani&kampret&212,价值观,针对印尼特定政治/宗教群体（212运动支持者）的贬义称呼，带有强烈的政治对立和侮辱色彩。
120,juara&ngibul,价值观,撒谎冠军，用于指责他人或群体极度虚伪、满口谎言。
121,bajingan,低俗色情,混蛋/恶棍，是印尼语中常用的强烈侮辱性词汇，用于表达愤怒或对他人的蔑视。
122,bangsat&bodoh&tolol&bajingan&tengik,价值观,包含‘混蛋’、‘愚蠢’、‘白痴’、‘畜生’、‘令人厌恶的’等强烈的侮辱性词汇，用于人身攻击。
124,babi&anjing,价值观,猪和狗，在印尼文化中是极其严重的侮辱性称呼，用于人身攻击。
124,maju&lu&sini,暴力恐怖,挑衅对方进行肢体冲突或打架的言语。
125,mampus&gembel,价值观,去死吧和乞丐，用于恶毒咒骂和贬低他人社会地位。
125,kaum&cetek,价值观,肤浅/没文化的人群，用于嘲讽对方思想贫瘠。
125,bodoh,价值观,愚蠢，用于人身攻击。
126,banci,价值观,对跨性别者或女性化男性的贬义称呼，常用于人身攻击或嘲讽。
127,titip&bogem,暴力恐怖,意为‘送上一拳’，暗示或煽动对他人的肢体暴力行为。
127,kunyuk,价值观,原意为小猴子，在印尼语境中是贬低、辱骂他人的词汇，意指畜生或无赖。
128,bangke,价值观,原意为动物尸体，在印尼语中是常用的粗俗辱骂词，意为‘混蛋’或‘该死的’。
129,bangke,价值观,原意为动物尸体或腐肉，在印尼语境中是常用的脏话，用于辱骂他人卑鄙、令人厌恶或该死。
130,orang&bego,价值观,愚蠢的人，是印尼语中常用的贬义词，用于侮辱他人的智力。
131,babi&tak berotak,价值观,猪（在印尼语境中为严重侮辱词）以及没脑子，用于人身攻击和贬低他人。
132,bencong,价值观,对跨性别女性或女性化男性的贬义/侮辱性称呼，类似于“人妖”或“娘娘腔”。
133,di&memek,低俗色情,在阴道里（'memek' 是印尼语中对女性生殖器的极度粗俗称呼）
134,muncratnya&di&dalem,低俗色情,射精在里面，描述性行为的露骨表达
134,memek,低俗色情,女性生殖器的极度粗俗称呼
135,bego,价值观,愚蠢、笨蛋，是印尼语中常用的侮辱性词汇，用于攻击他人的智力或行为。
136,bacot&lu,价值观,‘Bacot’是印尼语中非常粗鲁的俚语，意为‘废话多/闭嘴’，带有明显的攻击性和不尊重他人的意味。
138,akun&pir,低俗色情,色情账号的隐晦表达，其中‘pir’是‘porn’的变体或谐音，用于规避审查。
138,brengsek,价值观,粗俗词汇，意为混蛋或糟糕，在此语境下形容内容低俗、露骨或违背道德规范。
139,ncib&goblog,价值观,针对 Persib 足球俱乐部的贬义称呼及侮辱性词汇（愚蠢）
139,pelcija&goblog,价值观,针对 Persija 足球俱乐部的贬义称呼及侮辱性词汇（愚蠢）
140,goblok&permanen,价值观,永久的愚蠢，是印尼语中常用的侮辱性词汇，用于攻击他人智力低下。
142,memek&croot,低俗色情,女性生殖器的极度粗俗称呼以及描述射精/高潮的俚语拟声词。
144,bego,价值观,愚蠢、白痴，用于人身攻击的侮辱性词汇。
144,scamming,违法,诈骗，指控他人进行欺诈行为。
145,kencing onta&tai babi,宗教,骆驼尿和猪粪，在印尼社交媒体中常被用作针对特定宗教信仰者或保守派人士的极端侮辱性词汇。
145,iq200&sekolam,涉政,“一池塘里的200智商”，是印尼政治语境下对特定政治阵营支持者（如Cebong）的讽刺性称呼，暗示其盲从且愚蠢。
146,org indo&ilmu abal2,涉敏,贬低印度尼西亚人，称其知识水平低下或虚假，具有群体歧视色彩。
146,tolol&buta,价值观,使用“愚蠢”和“瞎子”等词汇进行人身攻击和侮辱。
147,kunyuk&ngembat&dana umroh,价值观,kunyuk是侮辱性称呼（原意小猴子），ngembat指偷窃或非法占有，dana umroh指朝觐资金；词组意为指责他人偷窃宗教朝觐款项。
148,nyet&domba idiot,价值观,猴子和白痴羊，印尼语中用于贬低、非人化和侮辱他人智商或人格的攻击性词汇。
149,martin&tai,低俗色情,将人名与污秽词汇‘tai’（意为屎、排泄物）结合，用于对他人的贬低和人身攻击。
150,brengsek,价值观,混蛋、无赖，是印尼语中常用的粗俗侮辱性词汇，用于攻击他人人格。
151,nyewa&pecun,低俗色情,租用/嫖娼妓女；‘pecun’是印尼语中对妓女的极具侮辱性和低俗的称呼。
153,kunyuk&nyinyir,价值观,‘kunyuk’原意为小猴子，在俚语中是贬低他人的侮辱性称呼；‘nyinyir’指人尖酸刻薄、爱冷嘲热讽。
154,pura2 budek&setan iblis,宗教,装聋作哑且比魔鬼还坏，常用于宗教语境下侮辱不尊重宗教仪式或特定立场的人。
155,sompret&anjir&bangsul,低俗色情,印尼语中常用的粗俗脏话和感叹词，分别由不雅词汇演变而来，用于表达强烈情绪，被视为违背社交礼仪的低俗表达。
156,tolol&pengecut,价值观,愚蠢和懦夫，是印尼语中常见的用于人身攻击和贬低他人的侮辱性词汇。
157,jilatin&memek,低俗色情,舔（性暗示动作）与女性生殖器的粗俗俚语组合，属于露骨色情内容。
159,dasar&bajingan,价值观,“真是个混蛋/畜生”，是印尼语中常用的贬义辱骂词汇。
160,kunyuk,价值观,猴子/笨蛋/混蛋，印尼语中常用于侮辱他人的贬义词。
161,kunyuk&raimu,价值观,印尼语和爪哇语中的侮辱性词汇，意为‘畜生/混蛋’和‘你的脸’（在印尼语境下极度粗鲁，用于羞辱对方）
161,bacot,价值观,指责他人胡说八道、废话连篇或闭嘴的粗俗俚语
163,alay&tai,价值观,形容他人行为低俗、幼稚并带有脏话（大便/狗屎）的侮辱性组合词。
163,bocah&sd,价值观,字面意为小学生，在语境中常用于嘲讽他人心智不成熟或幼稚。
164,bacot&bgst,价值观,‘bacot’意为废话多或闭嘴，‘bgst’是‘bangsat’的缩写，意为混蛋或畜生，是印尼语中常见的粗俗侮辱性词汇。
165,bacot&lo,低俗色情,意为“你废话真多/闭嘴”，是印尼语中具有攻击性和侮辱性的粗鲁俚语，常用于网络欺凌。
170,asu,价值观,印尼语/爪哇语中的‘狗’，在当地语境下是极其粗鲁的脏话，用于侮辱他人。
170,carsen,价值观,Cari Sensasi 的缩写，意为‘博关注’或‘制造噱头’，常用于贬低他人的行为动机。
171,pisang&gede bgt,低俗色情,将“香蕉”作为男性生殖器的隐喻，并描述其尺寸，具有明显的性暗示。
171,asw,低俗色情,印尼语脏话“asu”（狗）的缩写，属于粗俗不雅用语。
173,gatau diri&udik,价值观,形容人没有自知之明以及用‘乡巴佬’一词贬低他人，具有明显的人身攻击色彩。
174,bacot&babi,价值观,粗鲁地指责对方多嘴并辱骂对方为猪，在印尼文化中是极具侮辱性的言辞。
174,gelut&saja,暴力恐怖,提议或挑衅进行肢体斗殴、打架。
175,tolol&njink,价值观,愚蠢和狗（印尼语中常用的侮辱性词汇和脏话变体，用于人身攻击）
176,bolot,价值观,形容人耳背、听力差或反应迟钝的侮辱性词汇
177,tai&jir,低俗色情,‘tai’意为粪便，‘jir’是俚语感叹词（源自anjir），组合使用构成粗俗的侮辱性表述。
180,munafiqun&sok suci,宗教,伪信者、自命清高；常用于宗教语境下的贬低和攻击。
180,jilat memek&memek bosok,低俗色情,极其粗俗的女性生殖器侮辱词汇（舔阴、烂阴道）。
180,si cabul&si jijik,价值观,淫秽的人、令人作呕的人；用于对他人的道德污蔑。
182,kunyuk,价值观,印尼语中的贬义词，原意为小猴子，常被用作侮辱性称呼，意指笨蛋、无赖或卑微的人。
183,kampungan&alay,价值观,形容他人土气、没见过世面或行为举止过于夸张、非主流的贬义词。
184,banci&kampungan,价值观,针对性别认同的侮辱性称呼（娘娘腔/变性人）以及贬低他人出身或教养的词汇（土包子/没教养）。
185,jokowi&tai&asu,涉政,对印尼总统佐科的极度侮辱性称呼，结合了‘粪便’和‘狗’（在当地文化中极具侮辱性）的词汇。
186,gembel&warnet,价值观,网吧乞丐/流浪汉，用于贬低或侮辱他人社会地位的歧视性称呼。
187,babi,价值观,猪；在印尼及马来语境中是严重的侮辱性词汇，常用于人身攻击和贬低他人。
188,manusia2&tolol,价值观,愚蠢的人们，用于贬低和侮辱特定群体的智力。
188,idiot&stupid,价值观,白痴和愚蠢，属于攻击性的人身侮辱词汇。
189,muke&monyet,价值观,脸像猴子，印尼语中常用的人身攻击和侮辱性词组。
190,kau&babi,价值观,“你猪”，在印尼文化中是极具侮辱性的称呼，常用于人身攻击或基于宗教禁忌的挑衅。
191,brengsek&mampus,价值观,混蛋与完蛋/死定了；前者是常见的印尼语辱骂词汇，后者是表达死亡或彻底失败的粗鲁俚语。
192,kontol,低俗色情,印尼语中对男性生殖器的极度粗俗称呼
192,mau&kontol,低俗色情,表达直接且露骨的性行为索求
193,bego&nusantara,价值观,愚蠢的群岛/印度尼西亚，属于对国家或特定地域群体的贬低与侮辱。
195,maki hamun&buli,价值观,辱骂与欺凌，指代网络上的言语攻击行为。
195,anjing&#bangsaanjing,涉敏,将人或群体比作狗，在当地文化中是极具侮辱性的去人性化表述。
196,banci&guru&besar,宗教,使用歧视性称呼（人妖/娘娘腔）侮辱宗教领袖或特定群体。
196,chat&mesum,低俗色情,指代色情聊天或露骨的性内容，常用于政治丑闻攻击。
196,manusia&munafik,价值观,伪君子，用于对他人的道德攻击和人身侮辱。
199,agama&kontol,宗教,将宗教与男性生殖器脏话结合，构成严重的宗教亵渎。
199,muka&memek,低俗色情,将脸部比作女性生殖器，极具侮辱性的低俗词汇。
199,org&tua&monyet,价值观,辱骂对方父母为猴子，属于严重的人身攻击和缺乏基本道德。
201,bodo&anjir,价值观,‘bodo’意为愚蠢，‘anjir’是印尼语中常用的脏话（源自‘狗’的谐音），此处用于表达侮辱或强烈的不满情绪。
202,jangan&goblok,价值观,不要犯蠢/别太笨。'goblok'是印尼语中程度较重的侮辱性词汇，意为极度愚蠢。
204,pak rt&bolot,价值观,社区负责人&耳背/反应迟钝（用于嘲讽或侮辱他人身体状况）
205,udik,价值观,乡巴佬、土包子，用于贬低他人的出身、社会地位或见识。
205,ditidurin,低俗色情,被睡、发生性关系，是具有性暗示的非正式表达。
206,tai,低俗色情,原意为‘粪便’，在印尼语中常作为脏话使用，用于侮辱他人或表达极度不满。
207,kunyuk,价值观,印尼语中的侮辱性词汇，原指小猴子，现多用于辱骂他人，带有轻蔑和攻击性。
208,bego&goblog,价值观,愚蠢、白痴（印尼语中用于攻击他人的侮辱性词汇）
209,tai kucing&pengecut,价值观,猫屎（混蛋）与胆小鬼，是印尼语中常见的用于人身攻击和贬低他人的侮辱性词汇。
210,jual&memek,低俗色情,卖淫/出售女性生殖器官（极其粗俗的说法）
210,pecun,低俗色情,妓女/荡妇（侮辱性词汇）
211,bolot,价值观,印尼俚语，原指耳背，现常用于嘲讽他人反应迟钝或智力低下，具有侮辱性质。
212,bangke,价值观,原意为动物尸体或腐肉，在印尼语口语中常被用作粗俗的脏话或感叹词，表达极度厌恶、愤怒或对他人的侮辱。
213,jenggot&bajingan,价值观,胡子&混蛋；结合外貌特征（胡子）对他人进行人身攻击和侮辱性谩骂。
214,mampus&kunyuk,价值观,去死&畜生/呆子，是印尼语中常用的恶毒咒骂和人身攻击词汇。
215,goblok,价值观,愚蠢、笨蛋，是印尼语中常用的具有强烈攻击性的侮辱词汇。
216,tolol,价值观,愚蠢、白痴，是印尼语中常见的用于人身攻击的侮辱性词汇。
217,bong200,涉政,针对特定政治群体（通常指政府支持者）的贬义称呼（Cebong）的变体。
217,ketololan&tolol,价值观,愚蠢、白痴，用于人身攻击和侮辱的词汇。
219,tolol&d piara,价值观,“愚蠢为什么要养着”，是印尼语中常用的讽刺性侮辱用语，意指对方无可救药地愚蠢。
220,udik,价值观,乡巴佬、没见过世面，常用于贬低他人的出身、社会地位或见识。
221,monyet,价值观,猴子（在印尼语境中常被用作贬低他人的侮辱性词汇，指代长相丑陋或非人化）
223,anjing&brengsek,价值观,印尼语中极具侮辱性的脏话，分别意为“狗”和“混蛋/畜生”，用于人身攻击。
223,namparinnnnn,暴力恐怖,动词“nampar”（扇耳光）的变体，表示实施身体暴力的意图。
224,mirip&tai,低俗色情,像大便一样，是印尼语中常用的低俗侮辱性词汇。
225,tolol,价值观,愚蠢、笨蛋，是印尼语中常用的贬义词，用于人身攻击和侮辱。
226,tai&jijay&markojay,低俗色情,‘tai’意为大便/狗屎，‘jijay markojay’是印尼俚语，意为非常恶心，常用于侮辱他人或表达极度厌恶。
228,mukanya&minta tolong&anjir,价值观,嘲讽他人长相难看或表情尴尬，并带有脏话后缀（形容脸长得像在求救，并带有感叹词anjir）。
229,jilat&memek,低俗色情,舔阴（包含性行为动作描述及女性生殖器粗俗称呼）
230,goblok,价值观,意为极其愚蠢、白痴，是印尼语中常用的粗俗侮辱性词汇。
231,anjir,低俗色情,印尼语粗俗感叹词，源自‘狗’（Anjing），用于表达惊讶、沮丧或强调，属于低俗俚语。
233,banci,价值观,对女性化男性或跨性别者的侮辱性称呼，带有严重的性别歧视色彩。
233,belatung&bangke,价值观,蛆虫与尸体，在印尼语语境下用于极端恶毒地咒骂他人思想腐烂、肮脏。
234,kirain&banci,价值观,以为是人妖/娘娘腔；'banci'在印尼语中常被用作针对跨性别者或女性化男性的贬义词和侮辱性称呼。
235,kampret,价值观,印尼语俚语，原意为小蝙蝠，常被用作骂人的词汇，意为“混蛋”或“该死的”，具有侮辱性。
236,tolol,价值观,笨蛋、白痴，是印尼语中常用的贬义词，用于侮辱他人的智力。
239,asu&asuuuu,低俗色情,印尼语/爪哇语中的‘狗’，常被用作极其粗鲁的脏话来侮辱他人。
240,kunyuk,价值观,猴子/混蛋，印尼语中常用于侮辱他人的贬义词。
241,tolol&idiot,价值观,愚蠢和白痴，属于人身攻击类的侮辱性词汇，违背社交文明准则。
242,pertanyaan&tolol,价值观,愚蠢的问题，用于贬低和侮辱他人的表达方式。
243,kresten&penyembah&bangke,宗教,对基督教徒的侮辱性称呼，将其信仰对象称为腐烂的尸体。
243,yesus&busuk,宗教,对耶稣的亵渎性称呼，意为腐烂的耶稣。
243,kresten&bodoh,宗教,对基督教徒的群体性侮辱，意为愚蠢的基督徒。
244,tai,低俗色情,印尼语中的脏话，字面意为‘粪便’，在语境中用于侮辱他人或表达强烈的不满和愤怒。
245,bau&bangke,价值观,形容人像腐烂的尸体一样臭，是一种极具侮辱性的攻击言论。
246,bencong,价值观,对跨性别者或女性化男性的贬义/侮辱性称呼（人妖/变性人）。
247,udik&jejelin,价值观,udik 是指乡巴佬、没见过世面或落后的人；jejelin 意为强行将东西塞进某人嘴里，常用于表达攻击性或强迫行为。
248,anak&gembel,价值观,乞丐的孩子或流浪汉的孩子，在印尼语境中常被用作贬低他人社会地位、外貌或出身的侮辱性称呼。
