source_index,word,category,meaning
325,memek,低俗色情,女性生殖器粗俗用语
326,banci,低俗色情,对变性人或女性化男性的贬称
327,dongok&banci,价值观,笨蛋和人妖，用于侮辱他人人格
328,bencong&lonte lanang&banci,价值观,对跨性别者/变性人的侮辱性称呼和贬低
329,banci,涉敏,对变性或同性恋者的侮辱性称呼
329,kofar&kafir,宗教,对非穆斯林的蔑称，意为异教徒
329,coli&muncrat,低俗色情,手淫和射精的粗俗表达
330,kafir&banci,宗教,宗教异教徒与变性人侮辱性称呼的结合
331,cino,涉敏,对华人的侮辱性称呼
331,bajingan&asu&taik,低俗色情,混蛋、狗、屎等粗俗侮辱词汇
332,banci,价值观,"对跨性别者的侮辱性称呼，意为""人妖"""
335,kampret&tolol,涉敏,混蛋和愚蠢，侮辱性称呼
339,goblok&bencong,价值观,白痴和娘娘腔（针对智力和性别认同的侮辱）
342,babi&fadil,宗教,将人比作猪，针对穆斯林的侮辱性称呼
343,pengecut&goblok&maling&banci,涉敏,懦夫、蠢货、小偷、娘娘腔等侮辱性称呼
347,bodo&katotoloyo,涉敏,印尼语中针对他人的侮辱性称呼，意为愚蠢的蠢货
348,buzzer&zonk,涉敏,对水军的侮辱性称呼，意为无能的网络水军
350,cebong&kampret,涉敏,政治对手的侮辱性称呼，意为'蝌蚪蝙蝠'，指代支持佐科维的群体
352,bawa nama islam&jgn sok suci,宗教,以伊斯兰教名义攻击他人宗教立场
352,zon&lambemu ndoweh,低俗色情,侮辱性称呼和粗俗脏话，意为'你妈的屄'
353,takbir&lempar bom,暴力恐怖,宗教口号与炸弹结合，暗示恐怖袭击
353,muslim radicals&tolol tanpa otak,宗教,对穆斯林激进分子的侮辱性称呼，意为愚蠢无脑
354,babi,宗教,猪，用于侮辱他人，带有宗教冒犯含义
355,bajingan&rampok&negara,涉政,混蛋、抢劫国家，用于辱骂政治人物或团体
357,muke&banci&kecoa&kafir,涉敏,脸娘娘腔蟑螂异教徒，侮辱性称呼组合
358,kafir,宗教,异教徒/不信者，对非穆斯林的贬称
358,plonga&plongo&banci,价值观,侮辱性称呼（白痴、娘娘腔/人妖），人身攻击
359,tolol,价值观,傻逼，用于辱骂他人愚蠢
366,pecun,价值观,骂人的脏话，意为'猪猡'或'蠢货'，用于侮辱他人
367,adzan&iblis,宗教,宣礼与恶魔：将害怕伊斯兰宣礼的人贬低为恶魔的表述
368,anjing&kurap,涉敏,癞皮狗，用于辱骂他人卑鄙无耻
371,idiot,涉敏,白痴，侮辱性词汇
372,doain&budek,价值观,诅咒别人聋掉
375,ngentot,低俗色情,性交
376,ngocok&memek,低俗色情,自慰和女性生殖器
377,ngehina ismed&tolol lu,违法,侮辱Ismed和骂人愚蠢
378,tolol,价值观,愚蠢
380,anak monyet,涉敏,猴子，用作侮辱性人身攻击
380,sektariannizrm&pemecah belah umat suku ras agama,宗教,宗派主义，分裂各族群和宗教
382,partai tolol&kafir,宗教,侮辱政党为愚蠢，并指责领导人为异教徒，煽动宗教仇恨
385,idiot,价值观,白痴，用于辱骂他人的词汇
386,bajingan&tengik,价值观,臭流氓、卑鄙小人
387,memek,低俗色情,女性生殖器的粗俗俚语
390,bajingan,价值观,混蛋、杂种，用于辱骂他人的脏话。
391,tai&bgt,价值观,大便一样，用于贬低或侮辱他人
392,gerombolan&pks&booking&pecun,涉政,指控PKS（印尼正义繁荣党）预订妓女，属于政治诽谤
393,kampret&otak micin,涉政,针对政治对手的侮辱性称呼，意为愚蠢的人
394,kafir&anjing,宗教,异教徒狗，对穆斯林的侮辱性称呼
394,sperma,低俗色情,精液，性侮辱用语
394,babi,宗教,猪，用于侮辱穆斯林不洁
399,ngentot&lobang&pantat,低俗色情,操屁眼
400,ngentot&lobang pantat,低俗色情,性交、肛门
401,budek,涉政,聋子，用于侮辱政府官员听力不佳或故意忽略
402,kebencian sara,涉敏,基于部落、宗教、种族、族群的仇恨
403,ngaku ulama & kelakuan bejad,宗教,自称学者却行为卑鄙，用于侮辱宗教人士
406,preman&kampungan&monyong&putih,涉敏,土气白脸流氓，用于侮辱他人的歧视性组合词
407,bajingan&setan&iblis&binatang mesum,涉敏,混蛋、魔鬼、恶魔、淫兽等侮辱性称呼
409,tolol kuadrat,违法,愚蠢的平方，对他人的侮辱性称呼
410,udik,低俗色情,女性性器官的粗俗代称
412,banci,涉敏,对跨性别者或娘娘腔的侮辱性称呼，意为'人妖、变态'
415,banci,涉敏,变性人/人妖（贬义）
416,kunyuk,价值观,骂人猴子，表示愚蠢的侮辱性词语
418,asu,涉敏,畜生/狗，印尼语中的粗俗侮辱性称呼
419,banci,涉敏,对跨性别者或男性女性化行为的侮辱性称呼
421,orang idiot berkopiah,宗教,对戴头巾的穆斯林的侮辱性称呼，意为‘戴头巾的笨蛋’
422,cebong&tai&anjing,涉政,针对特定政治支持者的侮辱性称呼及粗俗语言
423,indon,涉敏,对印尼人的贬义称呼，含有种族歧视
423,babi&brengsek,价值观,猪杂种，粗鄙侮辱性用语
425,si onta busuk&gurun sana,宗教,针对穆斯林的侮辱性称呼，意为腐烂的骆驼，结合沙漠地域暗示宗教身份
427,beruk&kampungan,价值观,猴子、土气，用于侮辱和贬低他人
428,bajingan,涉敏,混蛋，一种侮辱性称呼
430,kontol,低俗色情,男性生殖器的粗俗称呼（阴茎）
430,ngewe,低俗色情,性交的粗俗说法（操）
432,memek,低俗色情,女性生殖器的粗俗称呼
433,memek,低俗色情,女性生殖器的粗俗说法
434,tai&lu',低俗色情,侮辱性粗话，意为'你屎'
436,monyet&anjing,涉敏,用猴子、狗等动物进行人格侮辱，尤其针对华裔的种族歧视用语
438,tolol,价值观,愚蠢，白痴，用于贬低他人
440,memek&gandoskui,低俗色情,女性生殖器和阴毛
441,cuk&bangke&busuk,价值观,印尼粗话，意为狗、死尸、腐烂，用于辱骂他人
442,kampret&fuck,低俗色情,粗俗辱骂用语，'kampret' 为印尼语贬义词，'fuck' 为英语脏话。
443,promosi&hoax,违法,宣传假新闻
446,tolol,价值观,傻逼
447,perek,低俗色情,印尼俚语，指女性伴侣或性工作者，带有性暗示。
451,banci,价值观,对变性人或男性女性化者的贬低性称呼
453,monyet&kampret,涉敏,猴子（对华人的侮辱性称呼）和蝙蝠（骂人话）
454,gembel,涉敏,邋遢、穷酸、流浪汉，带有贬低意味的称呼
455,orang gila,涉敏,疯子，用于侮辱他人的贬义词
456,memek,低俗色情,女性生殖器（粗俗）
457,memek,低俗色情,女性生殖器（粗俗用语）
458,partai&kunyuk,涉敏,猴子政党，对政党的侮辱性称呼
459,obral&bacot,价值观,胡说八道、多嘴
460,anjir & setan,价值观,狗和魔鬼，用于辱骂他人的粗俗用语
461,perek,低俗色情,女性生殖器，常用于侮辱女性，意为'婊子'
466,monyet,涉敏,猴子（对华人的侮辱性称呼）
468,perek,低俗色情,妓女，对女性的侮辱性称呼
469,kunyuk,价值观,猴子/愚蠢的人（侮辱性词汇）
469,jumplitan,价值观,可能指愚蠢或贬低智力的侮辱性词汇
473,kontol,低俗色情,男性生殖器粗俗用语
474,memek,低俗色情,阴道
475,cebong,涉政,印度尼西亚政治语境中用来侮辱支持佐科威（Jokowi）的民众的贬义词，意为蝌蚪。
475,primata,涉敏,灵长类动物，用作侮辱性称呼，指对方没有教养。
477,dungu&idiot,违法,蠢货和白痴，侮辱性称呼
478,bacot&budek,涉敏,巴科特（粗话意为多嘴）和布德克（粗话意为聋子）
479,goblog,价值观,笨蛋/蠢货，侮辱性称呼
482,babi,宗教,猪，用于侮辱他人，可能涉及宗教或族群歧视
483,bangke,涉敏,死尸，混蛋，一种侮辱性称呼
484,gembel,涉敏,对流浪汉或社会底层人士的贬称，意为肮脏、低贱
485,anjy&bencong,价值观,针对跨性别者的侮辱性称呼和骂人话
490,bacot,涉敏,胡言乱语，用于侮辱他人
492,tai&pelakor,低俗色情,大便、家庭破坏者（小三）
493,slutsharming,低俗色情,对女性进行性羞辱，指责其行为放荡
497,bencong,涉敏,对同性恋或跨性别者的侮辱性称呼
498,bacot&lo&nying,价值观,粗鲁辱骂'你多嘴唠叨'
499,sompret,低俗色情,蠢货、混蛋，粗俗骂人话
502,anjing,涉敏,狗（用作侮辱性称呼）
504,emut emut&memek,低俗色情,吸吮女性生殖器
507,brengsek,涉敏,混蛋、该死的（骂人话）
509,monyet,涉敏,猴子，对华人的种族侮辱称呼
513,banci,涉敏,对跨性别者或行为女性化男性的贬称
516,idiot,涉敏,白痴，用于侮辱他人智力低下
517,bacot&pecun,低俗色情,多嘴、懦夫等侮辱性称呼
521,bego,涉敏,笨蛋，侮辱性称呼
524,tai,低俗色情,妈的，脏话
526,oposisi&tolol,涉政,愚蠢的反对派，针对政治群体的侮辱性称呼
528,si kunyuk,涉敏,猴子（对华人的侮辱性称呼）
532,ajaran iblis&sara,宗教,恶魔的教义和涉及种族、宗教、族群的敏感话题
533,bangke&cabul,低俗色情,狗屁猥亵，用于辱骂他人下流
535,goblok&kunyuk,价值观,对他人进行人格侮辱的粗鄙用语，意为'愚蠢的猴子'
536,kunyuk,涉敏,对华人的侮辱性称呼
537,bencong,价值观,傻子、白痴，一种侮辱性称呼
540,banci,涉敏,对变性人或娘娘腔男性的侮辱性称呼
544,bolot,涉敏,傻子、蠢货
546,perek,低俗色情,对女性的侮辱性称呼，意为'婊子'
546,taik,低俗色情,粗话，意为'屎'或'混蛋'
547,kontol,低俗色情,男性生殖器（粗俗骂人话）
548,banci,价值观,对性别认同或性取向的侮辱性称呼，意为娘娘腔/人妖
548,makan tai&makan bangke,低俗色情,粗俗脏话，意为吃屎、吃死尸/狗屎
549,perek&ibu&dool,低俗色情,侮辱性性词汇，意指婊子、你的母亲及性行为相关的粗俗用语
550,monyet,涉敏,猴子，用作侮辱性称呼
551,tolol&agama islam,宗教,愚蠢和像那样的伊斯兰教（贬低伊斯兰教）
552,bajingan,价值观,混蛋/流氓（印尼语脏话）
555,lansung&di&tebas,暴力恐怖,直接砍掉，暴力威胁
555,jual&negaranya,涉政,卖国，建议将国家出售
556,tolol&goblok,涉政,愚蠢和傻瓜
558,monyet,涉敏,猴子，用于歧视华人的种族侮辱词汇
559,pembual&sinting,价值观,骗子，疯子
560,bencong,价值观,针对跨性别者的侮辱性称呼，贬低其性别认同
562,bangke&penguasa,涉政,用粗口'王八蛋'侮辱当局统治者
563,bejat&bangsat&bajingan,涉敏,堕落、混蛋、无赖，用于侮辱他人的脏话
564,tangkap&dan&bunuh,暴力恐怖,抓住并杀死，直接的杀人威胁或煽动暴力
565,kunyuk,涉敏,猴子，印尼语中对华人的侮辱性称呼
566,banci,价值观,对跨性别者或性别表现不符合传统规范者的侮辱性称呼
567,goblok,价值观,愚蠢，贬低他人智力的侮辱性词汇
568,anak babi,宗教,猪的孩子（侮辱性称呼，涉及宗教敏感）
569,banci&kaleng,价值观,对跨性别者的侮辱性称呼
569,nyungsep&koe,低俗色情,爪哇语粗口，意为'你的阴部'，用于辱骂
572,bencong,价值观,对男同性恋者的贬义称呼，类似‘娘炮’
574,sewa&pecun,违法,租用妓女，涉及非法性交易
575,memek,低俗色情,女性生殖器的粗俗称呼
576,jancok&asu&aanjing&babi&kontol&jembut&bajingan&bangsat&tempek&gendeng&taeeekkk&banci,低俗色情,一系列印尼语脏话和性器官侮辱词汇，用于攻击他人
577,kecebong&bajingan,低俗色情,蝌蚪混蛋，针对个人的侮辱性称呼
578,memek,低俗色情,女性生殖器的粗俗称呼
580,babi&sial,宗教,针对穆斯林的侮辱性称呼，意为'该死的猪'
581,dungu&bego&tolol,价值观,愚蠢、白痴、笨蛋，侮辱性称呼
582,bego&budek,涉敏,愚蠢和聋子的侮辱性说法
583,babi,宗教,猪，用于侮辱穆斯林，暗示不洁
587,goblok&tolol,涉敏,笨蛋、白痴，针对个人的侮辱性称呼
589,tolol,价值观,愚蠢的、贬低智力的侮辱性词语
589,penista&agama,宗教,亵渎宗教者，指侮辱宗教的人
590,kunyuk,价值观,猴子（骂人用语）
591,kontol&monyet,低俗色情,猴子鸡巴，粗俗侮辱性词汇，含性器官和种族歧视意味
592,kunyuk,涉敏,猴子，用于侮辱他人，意为蠢货
594,memek,低俗色情,女性阴部的粗俗俚语
595,ngentot,低俗色情,性交、操
596,dilempar&molotov,暴力恐怖,使用燃烧瓶进行攻击
596,nikah&sama&monyet,价值观,与猴子结婚，侮辱性比喻
597,bego,涉敏,愚蠢，粗鲁贬义词
598,515ukm4w4t1&golongan iblis,宗教,将特定群体污名化为魔鬼，进行宗教歧视。
599,boneka&kunyuk,涉敏,猴子玩偶，用于侮辱他人愚蠢或低贱。
605,jing&tai,低俗色情,狗和屎，用于辱骂他人的粗俗词汇
608,manusia&babi,价值观,猪人，一种侮辱性称呼，贬低人格
615,kunyuk,价值观,猴子，用于贬低他人的侮辱性称呼
