source_index,word,category,meaning
349,เกลียด&พม่า,涉敏,对缅甸的仇恨言论
351,พม่า&เอาตีนลูบหัว,涉敏,缅甸人用脚摸头，侮辱性行为比喻
351,พม่า&เอาเชื้อ&เศรษฐกิจไทยพัง,涉敏,缅甸人带病使泰国经济崩溃
352,แรงงานพม่า&ปล้นฆ่า&นายจ้าง,涉敏,缅甸劳工抢劫杀害雇主
357,ลักลอบเข้าเมือง&ฝ่าฝืนพ.ร.บ.โรคติดต่อ,违法,非法入境和违反传染病法
368,ขี้ขโมย&พม่า,涉敏,缅甸小偷（针对缅甸人的贬称）
368,ฆ่าปาดคอ&นายจ้าง,暴力恐怖,割喉杀雇主（描述暴力杀人行为）
370,พวกพม่าหัวหมอ,涉敏,代表对缅甸人的种族歧视性称呼，意为“狡猾的缅甸人”
370,พม่า&ฆ่า,暴力恐怖,组合词，暗示缅甸人会杀人，煽动对特定族群的暴力恐惧
372,เผา&พม่า,暴力恐怖,焚烧缅甸人
373,ไปพม่า&ให้ตาย,暴力恐怖,去缅甸并死在那里（煽动死亡）
374,พ่อ&เจ้าประคุณ,涉政,对国王的讽刺称呼，意为'父亲，我的恩人'，用于反讽
375,พวกกาก,价值观,垃圾群体，指对支持者或相关人员的贬低性称呼
377,แรงงานพม่า&แพร่เชื้อ,涉敏,缅甸劳工传播疾病
381,พม่าชั่ว,涉敏,缅甸人坏
392,พม่า&แซกซึม&ยึดประเทศไทย,涉敏,缅甸人渗透并占领泰国
394,พม่า&รอ100ปี,涉敏,暗示缅甸等待了100年，煽动民族仇恨
394,ยิงขึ่นฟ้า&ยิงกลางคืน,暴力恐怖,鼓吹开枪行为，构成暴力威胁
396,คนพม่า&ไม่มีความรับผิดชอบ,涉敏,缅甸人&不负责任，种族攻击性表述
396,ซ้อมยิงหัว,暴力恐怖,练习打头，暴力威胁
397,เผากรุงศรี&ทำเฮี้ย&แป้าหมายต่อไป,暴力恐怖,威胁放火烧毁城市并指定下一个目标
398,พม่า&ไอ่สัสสส,涉敏,对缅甸人的侮辱性称呼
398,เผากรุงศรี,暴力恐怖,烧毁大城府（煽动暴力）
399,พม่า&เข้ามา&ปัญหาเยอะ,涉敏,缅甸人进入导致问题多的歧视性表述
405,ไอ้พม่า&หน้ามึง,涉敏,对缅甸人的侮辱性称呼和脏话
405,ไอ้เหี้ย,低俗色情,泰语脏话，意为'蜥蜴'借代骂人
406,คนพม่าที่เข้ามา,涉敏,进来的缅甸人（含歧视意味）
410,ติดโควิด&ปล่อยให้ตาย,暴力恐怖,感染新冠并让死
411,กลุ่มโรฮินจา&ขับไข่,宗教,罗兴亚群体与驱逐
413,สร้างภาพเอาหน้า&พม่า,涉敏,针对缅甸人的'装样子'指责，暗示虚伪，可能煽动民族对立。
418,พวกพม่า&มาฆ่า,涉敏,缅甸人杀害我们
423,พม่า&เผากรุงศรีฯ&ตาย,暴力恐怖,对缅甸人的仇恨言论和暴力威胁，提及历史事件并预言死亡。
425,พวกพม่า&แ***,涉敏,对缅甸人的侮辱性称呼
426,สบายหวาพวกพม่า,涉敏,比缅甸人舒服
428,พม่าเหี้ยๆ,涉敏,该死的缅甸人（种族侮辱）
428,เอาเชื้อมาแพร่,涉敏,传播病毒（对特定族群的指控）
429,พม่า&มีเชื้อโรค,涉敏,缅甸人带有病毒
432,พม่า&พวกมัน,涉敏,对缅甸人的贬义称呼和指代
434,พม่า&ยิงมันทิ้ง,暴力恐怖,对缅甸人进行枪击的暴力煽动
436,ไอ้ตู่,涉政,对泰国总理巴育的侮辱性称呼
437,พม่า&ทำงานในไทย,涉敏,缅甸人在泰国工作
439,แรงงานพม่า&จะฆ่าให้ตาย,暴力恐怖,对缅甸劳工的死亡威胁
442,เกลียด&พม่า,涉敏,仇恨缅甸人
451,พม่า&คนเหี้ย,涉敏,对缅甸人的侮辱性称呼，意为'该死的缅甸人'
453,ฆ่าคนไทย&ปล่อยพม่ายึดเมือง,暴力恐怖,杀害泰国人和放任缅甸占领城市，煽动暴力与恐慌
454,พม่าฆ่าหมด,暴力恐怖,缅甸杀光，煽动对缅甸人的种族灭绝暴力
455,ไอ้มนุษย์&ลุง,涉政,对政府官员的侮辱性称呼（人渣叔叔）
456,ร่านไม่หยุด,低俗色情,婊子不停歇（侮辱性性暗示，淫秽辱骂）
456,พม่า&เยส&ให้ตาย,涉敏,让缅甸人操到死（针对缅甸民族的仇恨言论及暴力威胁）
458,พม่า&ลักลอบไม่มีบัตร,涉敏,对缅甸人的歧视性描述，指其偷渡且无证件
464,แม้ง,涉敏,对缅甸人的歧视性称呼
472,ยิงทิ้งเหมือนในเกมส์,暴力恐怖,像在游戏中一样射杀
472,น้อยกว่าพม่าครึ่งนึง,涉敏,虚假的人口比较信息（比缅甸人少一半）
475,อีดอก พม่า,涉敏,对缅甸人的侮辱性称呼（婊子缅甸）
475,อีหม่องหีเหม็น,涉敏,对缅甸人的侮辱性称呼（臭屌毛）
476,พม่า&ทำพัง,涉敏,缅甸人破坏
493,พม่า&แพร่เชื้อ,涉敏,缅甸传播病毒
496,ยิงทิ้ง,暴力恐怖,射杀
497,พม่า&เก็บตัง,涉敏,缅甸人收钱（带有歧视性）
501,ไปกินสบู่&ตายทีเดียว,涉敏,去吃肥皂快去死（人身攻击和死亡诅咒）
502,อดตาย&พวกพม่า,涉敏,把饥饿归咎于缅甸人，煽动对缅甸人的仇恨
505,พม่า&ทำให้คนไทยเดือดร้อน,涉敏,缅甸人让泰国人受苦
509,ทรยศต่อชาติ&เปิดประตู,涉政,背叛国家并开门迎接外敌
513,ส่งมันไปตาย&ที่บ้านมัน,暴力恐怖,送它去死在自己的家
514,พม่า&ปล่อยให้มันตาย,涉敏,对缅甸人的仇恨言论，煽动让其死亡
516,ไอ้แม่ย้อย,涉政,对政府官员的侮辱性称呼，意为'那个老母'
520,เก็บขี้เช็ดเยี่ยวให้พม่า,涉敏,侮辱性短语，意为‘给缅甸擦屎擦尿’，贬低缅甸人
521,ดอกพม่า,价值观,对缅甸人的侮辱性称呼，意为'缅甸婊子'
521,จุดเผาบนตะแลงแกง,暴力恐怖,绑在火刑柱上烧死，一种暴力处决威胁
528,พม่า&เข่นฆ่าคนไทย,涉敏,缅甸人&屠杀泰国人
534,พม่า&เผ่าบ้านเมือง,涉敏,对缅甸人的侮辱性指控，指责其烧毁国家
546,พม่า&ฆ่าคนไทย,涉敏,缅甸人杀害泰国人
548,พม่า&เชื้อเจ้า,涉敏,缅甸人携带有病毒（指新冠肺炎）
549,พวกพม่า&ไม่รับผิดชอบ&ปล่อยเชื้อ,涉敏,缅甸人不负责任地传播病毒
553,พม่า&โกหก&มาตายเอาดาบหน้า,涉敏,对缅甸人的歧视性描述，称其撒谎并来送死
558,พม่า&แย่งงาน,涉敏,缅甸人抢走工作机会
558,ไทยจะตายเพราะพม่า,涉政,泰国会因缅甸而灭亡
559,พม่า&นำเชื้อมาติด,涉敏,缅甸人带来病毒感染
562,ถูกพม่า&แทงตาย,暴力恐怖,被缅甸人刺死
566,ไอ้พม่าเลวๆ,涉敏,坏缅甸人（对缅甸人的侮辱性称呼）
569,พม่า&มาฆ่า&เหม็นกลิ่นหมาก,涉敏,对缅甸人的歧视性攻击，指责其杀人并厌恶其槟榔味
570,ฆ่าหมกป่า,暴力恐怖,杀埋森林，意指将人杀害并埋尸于森林中，是严重的暴力威胁。
574,ยิงทิ้ง&พม่า,暴力恐怖,射杀缅甸人（暴力煽动）
574,แพร่เชื้อโรคโควิด,违法,传播新冠病毒（虚假信息）
577,พม่า&ยิง,暴力恐怖,煽动对缅甸人的暴力射杀
579,แรงงานพม่า&ทำให้คนไทยตาย,涉敏,缅甸工人导致泰国人死亡（负面种族攻击）
580,คนไทยติดโควิดติดคุกฟรีแถมเสียเงินอีก4หมื่น,涉敏,泰国人感染新冠免费坐牢还要花4万泰铢
585,อีห่านี้,价值观,母鹅（对女性的侮辱性称呼）
587,ไอ้พม่า&ฆ่าถมทะเล,涉敏,对缅甸人的歧视性称呼和暴力威胁（杀填海）
588,พม่า&ฆ่าคนไทย&ยาพิษ,涉敏,缅甸人用毒药杀害泰国人
589,มรึง&โยนอาหารหมา,违法,粗口和侮辱性比喻（扔狗食），用于贬低他人。
590,ยิงแม่,暴力恐怖,泰语中粗俗辱骂，意为'射母亲'，是对他人母亲进行暴力威胁的侮辱性黑话。
595,พาหะ&นำโรค,涉敏,指责缅甸人成为病毒携带者，引发第二轮疫情
597,prayuay&huakud,涉政,对泰国总理巴育的侮辱性称呼（Huakud为贬义词）
613,พม่า&ปล่อยเชื้อ,涉敏,缅甸人释放病毒（意指缅甸人故意传播病毒）
615,พม่าเฮงซวย,涉敏,缅甸混蛋（对缅甸民族的侮辱）
615,ไปฆ่าเชื้อให้,暴力恐怖,去杀灭（威胁杀人）
617,ยิง&ลูกเดียว,暴力恐怖,一枪打死
620,พวกพม่า&เผานั่งยาง,暴力恐怖,将缅甸人用轮胎焚烧
624,เปิดประตู&กำแพงเมือง&ให้พม่า,涉政,比喻泰国人内部叛国，打开国门让外敌入侵
626,พม่า&คนขายชาติ,涉敏,缅甸人和卖国贼（民族仇恨）
626,ฆ่าคนไทย,暴力恐怖,杀害泰国人（暴力煽动）
630,คนไทยอดตาย&พม่า,涉敏,暗示缅甸人导致泰国人挨饿
631,ไชนีสไวรัส,涉敏,中国病毒，将新冠病毒称为中国病毒，具有歧视性
631,แรงงานพม่า&ไม่รับผิดชอบ,涉敏,缅甸劳工不负责任，指责缅甸劳工不负责任，带有种族歧视
636,ไอ้พม่า,涉敏,对缅甸人的侮辱性称呼
640,พม่า&ฆ่า,暴力恐怖,杀缅甸人
643,คนที่มาจากพม่า&ฝีมือ,涉敏,来自缅甸的人造成（疫情）
643,ยิงทิ้ง&ลักลอบเข้า,暴力恐怖,枪毙非法入境者
644,คนพม่า&แก่ตัว&แพร่เชื้อ,涉敏,缅甸人自私传播病毒
648,ไม่มีสมอง&ยาหมดอายุ&โง่,涉政,侮辱性词汇组合：没有大脑、药过期、蠢
650,พม่า&ครองตึก,涉敏,缅甸人占领大楼，煽动对缅甸人的敌意
652,缅甸外劳&烧死消毒,暴力恐怖,将缅甸外劳聚集在建筑中浇汽油烧死以消毒新冠病毒的残忍手段
653,พม่า&ไม่มีแผ่นดิน,涉敏,缅甸人让我们没有土地（对缅甸人的歧视性表述）
654,ฝรั่ง&พม่า&ชายไทย,涉敏,对外国白人、缅甸人和泰国男人的歧视性比较，煽动种族对立。
655,ทรยศต่อชาติ&เปิดประตูต้อนรับให้พวกพม่ารามัญ,涉敏,背叛国家并开门迎接缅甸人（指斥某些泰国人通敌）
660,พม่า&ลักรอบ,涉敏,缅甸人偷渡（暗示其导致疫情）
663,คนพม่า&อดตาย,涉敏,对缅甸人的仇恨言论，宣称他们导致泰国人饿死
664,พม่า,涉敏,歧视缅甸人
666,พม่า&เผาเมือง,涉政,缅甸烧城市
668,คนไทย&ติดเชื้อ&ไม่ตาย,违法,泰国人感染不会死（虚假健康信息）
672,รัฐบาลหน้าโง่&นำโควิดเข้ามาจากพม่า,涉政,愚蠢的政府从缅甸引入新冠病毒（虚假指控）
680,พม่า&เอาคนไทยก่อน,涉敏,对缅甸的歧视性对比，主张优先对待泰国人，涉及民族歧视
685,พม่า&เอาเปรียบ,涉敏,缅甸&占便宜，表达对缅甸历史行为的负面评价和仇恨
686,พม่า&เลียด,涉敏,对缅甸人的侮辱性称呼
688,พม่า&ขำมาก,涉敏,嘲笑缅甸人
689,พม่าเถื่อน,涉敏,对缅甸人的侮辱性称呼，意为‘野蛮缅甸人’
691,พม่า&ขโมย&ฆ่าฟัน,涉敏,对缅甸人的负面刻板印象，包括偷窃和杀人指控
693,นายหน้า&รับข้ามมา,违法,中介带人偷渡，涉及人口贩卖或非法移民
694,พม่ารามัญ&ตีป้อมมหาชัยแตกด้วยโควิค-19,涉敏,缅甸人用新冠攻破玛哈猜堡垒（比喻疫情由缅甸人引入）
694,ทุรยศต่อชาติ,涉政,背叛国家（指责某些泰国人叛国）
696,พม่า&ล้างบาง,暴力恐怖,针对缅甸人的清除言论
700,ยิงทิ้ง,暴力恐怖,开枪处决
704,พม่า&ลักลอบเข้าไทย&ตายทั้งฝูง,涉敏,缅甸人非法入境导致大量外劳死亡
710,พม่า&ไม่เสียภาษี&ขอรักษาฟรี,涉敏,对缅甸人的负面刻板印象：不交税、要求免费医疗
711,ไอ้พวกพม่า,涉敏,对缅甸人的侮辱性称呼
713,缅甸人&感染新冠&非法入境,违法,指缅甸人感染新冠后通过支付费用偷渡进入泰国，暗示非法入境行为
719,ขายชาติ&เปิดประตูเมืองให้ต่างด้าว,涉政,卖国并打开城门给外国人
723,ต่างด้าว&เห็บหมา,涉敏,将外国人比喻为寄生虫，具有侮辱性
724,ทหาร&เผาเอาทอง&เขียนปวศ.โทษพม่า,涉政,指军队自抢金子并编造历史嫁祸缅甸
725,ยิงทิ้ง&พม่า,暴力恐怖,射杀缅甸人
726,ต่างด้าว&ลิ้นสองแฉก,涉敏,对外籍人士的侮辱性称呼，意为'两面派外人'。
726,ผีเร่ร่อน&ไทยใหญ่,涉敏,对掸族的侮辱性称呼，意为'流浪鬼'。
727,ไอ่พม่า&ทำคนไทยตาย,涉敏,对缅甸人的贬义称呼及威胁致泰国人死亡
733,ให้พม่าครองเมือง,暴力恐怖,让缅甸人占领城市，煽动种族仇恨和暴力
734,อ้ายมนุษย์ขี้เหม็น,涉敏,侮辱性称呼，意为“臭人类”或“臭人”，用于攻击他人
736,พม่า&เผาวัดวาอาราม,涉敏,声称缅甸人焚烧寺庙抢夺黄金的虚假指控
737,การค้ามนุษย์&คนของรัฐ,涉政,政府人员参与的人口贩卖
739,ยิงทิ้ง&พวกพม่า,暴力恐怖,射杀缅甸人
740,คนชั้นต่ำ&พม่า,涉敏,低贱的缅甸人
740,ตายห่า,涉敏,去死（诅咒）
742,รัฐบาล&เฮงซวย,涉政,对政府的侮辱性称呼，意为'政府真糟糕'
742,ทวีศิลป์&สร้างความกลัว,涉政,指责官员Tawisin制造恐惧
743,ส่งกลับพม่า&ให้ไปตาย,暴力恐怖,送回缅甸并让他们去死，煽动对缅甸人的暴力
745,ตัวแพร่เชื้อโรค&กลับไปตายห่า,涉敏,对缅甸工人的侮辱性称呼，指责其为疾病传播者并恶毒诅咒
748,พม่ามัน,涉敏,对缅甸人的贬称
749,โบ้ม&ตายห่า,暴力恐怖,炸弹和致死诅咒，煽动暴力
753,พวกพม่า,涉敏,指缅甸人，在文本中用于表达负面情绪和指责，带有歧视性。
755,นายก&เหี้ย,涉政,对总理的侮辱性称呼（总理混蛋）
755,ลักลอบ&แรงงานพม่า&ติดเชื้อ,涉敏,走私缅甸劳工导致感染（虚假指控）
759,พม่า&ฆ่า&หัวละ5000,暴力恐怖,对缅甸人的杀戮悬赏
760,หม่า&ยิงทิ้ง,暴力恐怖,对缅甸人进行射杀煽动
761,พวกพม่า&ยึดประเทศ,涉敏,缅甸人占领国家
768,พม่า&เข้าตีกรุง&อาวุธเชื่อโรค,涉敏,缅甸进攻首都并使用生物武器的虚假信息
769,ไอ้พวกพม่า&เข้าฆ่าขโมย,涉敏,对缅甸人的侮辱性称呼，将其与犯罪行为关联
770,ส่งคนมีเชื้อ&บ่อนทำลายเศรษฐกิจ,涉敏,送感染者进来破坏经济
771,พวกพม่า&แพร่เชื้อโรคร้าย,涉敏,缅甸人传播疾病
772,มนุษย์ใจสัอ,涉政,对政府官员的侮辱性称呼
773,พ่อมึงตาย,涉敏,你爸死了（泰国脏话）
775,ยึดประเทศ&คนพม่า,涉敏,缅甸人占领国家
780,เมืองพม่า&แรงงานเพื่อนบ้าน&ยาเสพติด,涉敏,将缅甸城市和邻国劳工与毒品等同的歧视性表述
783,แรงงานพม่า&แรงงานเถื่อน,涉敏,对缅甸劳工和非法劳工的负面表述，煽动民族仇恨
784,นักฆ่า&ล้าอาณานิคม,涉敏,殖民主义杀手
784,พม่า&ฆ่าคนไทย,涉敏,缅甸杀害泰国人
785,คุณอนุว้ต&ตายๆ,涉敏,对名为Anuwat的人进行死亡诅咒
786,พม่า&แห่เข้า,涉敏,缅甸人涌入（含有负面情绪和诅咒）
787,ไอ่พม่า&กระสอบคลุม&ยาฆ่าเชื้อ,涉敏,针对缅甸人的暴力威胁（用麻袋盖住并浇消毒剂）
788,แรงงานพม่า&ติดหวัดตาย,涉敏,缅甸劳工传染流感导致死亡
792,พม่า&ตีมันให้ตาย,暴力恐怖,对缅甸人进行暴力攻击（打死他们）
793,กรุงจะแตก,涉敏,曼谷将会崩溃的虚假谣言
797,ยิงโลด&กระสุนชายแดน,暴力恐怖,直接开枪并暗示使用边境弹药
799,พม่า&รามัญ,涉敏,指责缅甸和孟族导致曼谷毁灭的仇恨表述
800,พม่า&กรุงเทพแตก,涉敏,对缅甸人的歧视性言论，认为他们导致曼谷崩溃
803,พม่าทำ,涉敏,指责缅甸人造成破坏
805,เอาคนพม่ากลับประเทศ,涉敏,把缅甸人遣返回国（种族歧视诉求）
806,คนพม่า&ไว้ใจไม่ได้,涉敏,缅甸人不可信（对缅甸族群的歧视性概括）
809,ยิงทิ้ง&ขุดหลุมฝัง,暴力恐怖,射杀并挖坑掩埋
810,พม่า&พวกแม่ง,涉敏,对缅甸人的侮辱性称呼及贬低
810,ลักลอบเข้าเมือง&เอาโรค,价值观,将疾病归咎于非法移民的虚假说法
812,กฤษณ์ บุญประสพ&ไอ้ควาย,涉敏,对个人进行侮辱性称呼
815,กลับประเทศพม่า&พวกกรุ&กะตายทั้งเป็น,涉敏,回缅甸去、侵略者、死得很惨
816,พม่า&หัวดอ,涉敏,对缅甸人的侮辱性称呼（狗头）
817,พม่าหน้า,涉敏,缅甸脸（对缅甸人的种族侮辱性称呼）
818,แรงงานพม่าเถื่อน&ไอ้ตัวทำเดือดร้อน,涉敏,非法缅甸劳工、制造麻烦的混蛋
819,พม่า&นำโรค&เผาประเทศไทย,涉敏,缅甸带来疾病焚烧泰国
823,กรี่,涉敏,对缅甸人的蔑称
828,กลัวพม่าอดตาย&ไม่กลัวคนไทยจะอดตาย,涉敏,害怕缅甸人饿死但不害怕泰国人饿死
830,คิดลบล้างรัฐบาล,涉政,想要推翻政府，表达颠覆政权的意图
831,พม่า&ต่างด้าว&ควายแท้ๆ,涉敏,对缅甸外籍劳工的侮辱性称呼（真水牛）
831,ยิงทิ้งให้หมด,暴力恐怖,全部枪杀，煽动暴力
832,พม่า&แพร่เชื้อ,涉敏,缅甸人传播疾病
835,ต่างด่าว&โควิด,涉敏,外籍劳工与新冠病毒相关的负面指责
