source_index,word,category,meaning
40,والده&ديوث,低俗色情,辱骂对方父亲是王八（戴绿帽）
42,خنزير&مجوس,宗教,猪和拜火教徒，用于侮辱对方
46,التحرش&وسيلة ردع&الإناث&سيطرة الجنس الأعلى,价值观,骚扰&威慑手段&女性&高级性别（男性）的控制
48,شارب&بول&البعير,涉敏,喝骆驼尿的人，一种侮辱性称呼
48,عبد&ال&سلول,涉敏,阿卜杜勒·塞卢勒，对沙特人或特定部落的贬义称呼
50,عيل&وسخ&سقطك,暴力恐怖,肮脏的孩子以及打倒你，构成人身攻击和暴力威胁
52,بول&البعير,涉敏,对个人的侮辱性称呼（喝骆驼尿）
52,خمر&مقبول,违法,表示可以接受酒精饮料
55,خنازير,价值观,将他人比作猪的侮辱性用语
57,بول البعير,价值观,骆驼尿，侮辱性称呼
57,اذناب الاستعمار,涉政,殖民主义的尾巴，政治侮辱
57,بقرة ترامب,涉政,特朗普的母牛，针对政治人物的侮辱
58,خنزير,价值观,猪（侮辱性称呼）
62,التحرش&واجب&وطني,低俗色情,将性骚扰称为国家义务，煽动性骚扰行为
64,بول&البعير,涉敏,骆驼尿，用作侮辱性称呼，贬低他人
68,بول البعير&ياحمار&الرافضي,宗教,对什叶派的侮辱性称呼和亵渎性言辞（骆驼尿、驴、拉菲达）
71,خنزير,宗教,猪（侮辱性称呼）
72,خنزير,涉敏,辱骂词语‘猪’
73,خنازير&بدياثتها,价值观,将人比作猪和皮条客的侮辱性称呼
74,باوسخ الألفاظ&أغلط عليك,涉敏,用最脏的脏话辱骂他人
77,بايرة ووحشة,价值观,贬低女性外貌的侮辱性词语
79,دعسس&خنازير,宗教,针对以色列人的侮辱性短语，意为‘踩踏猪’，含有宗教冒犯
81,خنازير&التحالف العربي,涉敏,阿拉伯联盟的猪（侮辱性称呼）
82,كلاب&خنازير,涉敏,阿拉伯语中的侮辱性短语，意为'狗和猪'，用于贬低他人
83,متبرجة&الإيمان بالقلب,低俗色情,暴露着装并声称信仰在心中（指代以信仰为由不遵守着装规范）
87,البدو&الكلب,涉敏,贝都因狗（对贝都因人的侮辱性称呼）
89,خنازير,宗教,侮辱性比喻，指代被鄙视的人或群体
90,بايرة&رامية نفسك على رجلك,低俗色情,碧池，把自己扔到男人腿上
91,خنازير&تنبح,宗教,用猪与吠叫侮辱他人
91,عبادة المال,价值观,拜金者
92,عاهرة&بايرة,低俗色情,阿拉伯语中侮辱女性的词汇'妓女'和'老处女'，属于低俗色情和价值观违规
93,لغة&البعران,涉敏,骆驼的语言，用于侮辱对方非人类
96,القصاص&التصفية&خنازير,暴力恐怖,复仇、清算、猪（侮辱性称呼），煽动暴力清除
97,قريشي & كلب & شاربي بول البعير,宗教,对古莱什人（先知部落）的侮辱性称呼，包含‘狗’和‘喝骆驼尿’等亵渎词汇
97,عبيد امريكا,涉政,骂对方是美国的奴隶，涉及政治攻击
99,المصاريا يحبون الفلوس&اللبناني قذر&التركي شايف نفسه&السوداني عجاز&العراقي لسانه وسخ,涉敏,埃及人爱钱、黎巴嫩人肮脏、土耳其人自以为是、苏丹人懒惰、伊拉克人嘴脏
100,لفاظ&وسخ,涉敏,脏话和肮脏的侮辱性词汇
102,شارب بول البعير,涉敏,喝了骆驼尿（侮辱性称呼）
105,فهم التخلف&دينيه قطعيه,宗教,对明确的宗教事务的落后理解（贬低宗教教义）
107,راضعين&خنزير,宗教,吸猪的奶，侮辱性表达，涉及伊斯兰教禁忌
108,بول البعير,价值观,骆驼尿，用作侮辱性称呼
108,قنابل,暴力恐怖,炸弹，涉及暴力武器
109,خنازير&رافضيه,宗教,拒绝的猪（侮辱性称呼）
111,شرب&بول&البعير,宗教,喝骆驼尿（对宗教的侮辱性描述）
113,متبرجة,低俗色情,暴露着装
116,اقذر اهل الارض&خنزير,宗教,地球上最肮脏的人与猪（侮辱性称呼）
117,خنازير,涉敏,猪（侮辱性称呼）
118,خنازير البغدادي&تبنون العمليه,暴力恐怖,巴格达迪的猪猡们声称对行动负责
119,بول البعير&بول الحمير&رفع عنك القلم,宗教,以骆驼尿和驴尿混合为借口，调侃伊斯兰教法中的责任豁免规则
121,خنزير&اكتروني,涉敏,电子猪（侮辱性黑话）
122,كلاب&مسعورة,涉敏,疯狗，用于侮辱性贬低特定群体
123,خنازير الخنزيره,宗教,侮辱性称呼，意为猪，用于攻击他人
124,خنازير&انجاس&خرفان,价值观,猪、污秽、羊等侮辱性称呼
125,بول البعير,低俗色情,骆驼的尿，粗俗脏话
126,تخلف&شاربي بول البعير,涉敏,落后，喝骆驼尿的人（对阿拉伯人的侮辱性称呼）
127,خنازير&الجزيرة,涉敏,半岛电视台的猪（侮辱卡塔尔媒体及卡塔尔人）
127,باعت&المواطنيين,涉政,出卖公民（指责政府背叛民众）
128,الضحية&بتتحمل&مسؤولية&التحرشالاغتصاب,涉敏,受害者承担性骚扰/强奸责任的表述，属于对受害者的不当指责
131,مهبوله&وسخ,违法,疯子与脏东西，用于侮辱他人
132,بتاع&بول&البعير,涉敏,骆驼尿的家伙（侮辱性称呼）
132,بلدك&حكومتك&بيع,涉政,出卖你的国家和政府
133,يا وسخ,涉敏,你这个脏东西（侮辱性称呼）
134,قناة الخنزيرة&أكل اليهود,宗教,猪的频道和吃犹太人，对犹太人的侮辱性称呼及攻击性描述
141,خنزير&ابن خنزير,宗教,使用'猪'和'猪的儿子'作为侮辱性称呼
143,بول البعير & تعفن الرأس,价值观,骆驼尿和头部腐烂的侮辱性用语
145,خنازير&ايران,宗教,伊朗的猪（侮辱性称呼）
146,خنازير&الوهابية,宗教,侮辱瓦哈比派为猪
148,اوسخ&شعوب&السودانيين,涉敏,对苏丹人的侮辱性称呼，意为'最肮脏的人民'
152,الروافض&نجس,宗教,对什叶派的侮辱性称呼及污秽指控
154,خنازير,价值观,猪（用作侮辱性称呼）
155,رجاع&زق,宗教,对穆斯林的贬称和侮辱词汇，用于攻击他人宗教身份或进行人身辱骂。
157,مسار&بول&البعير,涉敏,骆驼尿的路径，侮辱性比喻，暗示阿拉伯人落后愚蠢
158,خنزير لندن,宗教,伦敦的猪，对萨阿德·法基赫的侮辱性称呼
159,خنزير&البرتغال,涉敏,葡萄牙猪，对葡萄牙人的侮辱性称呼
160,مجوسي&فارسي&خنزير,宗教,对波斯人和拜火教徒的侮辱性称呼，意为波斯火教徒猪
161,الخنزير&نتانياهو,宗教,将内塔尼亚胡称为猪的侮辱性称呼
163,خنازير&عبرية,宗教,针对犹太教群体的侮辱性称呼（联合希伯来头巾的猪）
164,شاربي بول البعير,价值观,喝骆驼尿的人（一种极其侮辱性的称呼）
165,ياشارب&بول&البعير,涉敏,喝骆驼尿的人（侮辱性称呼）
167,بدوي&شارب بول البعير,涉敏,对贝都因人的侮辱性称呼，意为“喝骆驼尿的贝都因人”
170,خنزير&عيال خنازير,宗教,用猪及其后代侮辱他人
171,يدك&ادخله,低俗色情,把你的手放进去（性暗示）
172,فئة&خنازير,宗教,猪的一类/猪群体，用于侮辱他人
173,مملكة&بول&البعير,涉政,骆驼尿的王国，对沙特阿拉伯的侮辱性称呼
174,نهين&المرأة&اللي&تربي&العيال,违法,侮辱抚养孩子的女性
175,اشرب&من&بول&البعير,价值观,建议他人喝骆驼尿的侮辱性表达
177,خنزير&تتخانق,宗教,用'猪'来侮辱他人，违反伊斯兰教法
178,مجمعين قات&البطة تويتي,价值观,贬低女性外貌的比喻（聚集毒药和像鸭子）
179,لعنكم الله&قردة&خنازير,宗教,愿真主诅咒你们这些猴子和猪
182,خنازير,宗教,用于侮辱他人的贬义词，意指猪，在伊斯兰教中属于不洁动物，用于攻击他人构成宗教侮辱。
183,الحريم&تافهات,价值观,将女性描述为肤浅的群体
184,ابو الدعاره&العاهرات&خنزير تركيا,涉敏,放荡之父、妓女、土耳其猪（侮辱性称呼组合）
185,التحرش&بالفتيات,低俗色情,性骚扰女孩
186,صرصور&وسخ,涉敏,蟑螂和肮脏（侮辱性称呼）
189,ادعسو&جماجم&خنازير&الفرس,暴力恐怖,碾碎波斯猪的头骨（煽动对波斯/什叶派穆斯林的暴力）
189,ادعسوا&غدر&بالحسين,宗教,碾压那些背叛侯赛因的人（宗教攻击）
190,خنزير&بن سلمان,涉政,将沙特王储穆罕默德·本·萨勒曼侮辱为猪
191,تركي&راحل&نجس,涉敏,下流的土耳其人
193,يالكلب&الخسيس,价值观,你这个卑鄙的狗
193,ابوك&ياخروف,价值观,你爸是羊（侮辱性比喻）
196,دول&خنازير,宗教,将国家比喻为猪，严重宗教侮辱
198,خنازير,涉敏,猪（侮辱性称呼）
199,التحرش&يتمادى,违法,性骚扰行为及其合理化
200,تبع&بول&البعير,涉敏,骆驼尿的追随者，侮辱性称呼
200,الكبتاغون&امير,涉政,将王子与毒品联系，涉嫌批评王室
201,شاربي&بول&البعير,涉敏,骆驼尿饮用者，对沙特阿拉伯人或阿拉伯人的侮辱性称呼
204,خنازير&ايران,宗教,将伊朗人比作猪的侮辱性称呼
207,يافاجره&يافاسده&متبرجه,价值观,放荡的女人、堕落的女人、暴露的女人
210,ديوث&اختك,低俗色情,侮辱他人姐妹为王八（戴绿帽者）的性羞辱用语
212,مجموعة الثمانين&خنزير,价值观,将“八十人群体”称为猪的侮辱性用语
213,خنازير&إنجلترا,涉敏,侮辱性称呼'英格兰的猪'
217,التحرش&حرية,违法,骚扰是自由的，对骚扰行为的错误辩护
218,شارب&بول&البعير,价值观,喝骆驼尿的人（侮辱性称呼）
219,خنزير&المجوس,宗教,猪的拜火教徒（侮辱性称呼）
222,خنازير&ابناء القردة,宗教,猪和猴子的后代（用于侮辱他人的贬义词）
223,شاربي&بول&البعير,涉敏,侮辱沙特阿拉伯人/王国为骆驼尿饮用者
225,خنازير,涉敏,侮辱性称呼，意为猪
225,مخنايث,涉敏,侮辱性称呼，意为娘炮
226,خنازير&الغرب,涉敏,侮辱西方人为猪
227,الرجي&خل الرجولة,价值观,侮辱他人缺乏男子气概的词汇，用于攻击性别角色
229,بول البعير,价值观,骆驼尿，粗俗侮辱用语
229,روحوا حاربوها,暴力恐怖,去战斗，煽动暴力
230,خنزير,价值观,猪（侮辱性称呼，违反伊斯兰教道德）
230,إرهابي&نجس&القضاء,暴力恐怖,肮脏的恐怖分子，消灭（煽动暴力）
231,المتسعودين&مسعورين&بول&البعير,涉敏,对沙特人的侮辱性描述，指疯狂的沙特人喝骆驼尿
234,شوال البطاطا,涉敏,侮辱性称呼，意为'土豆袋'，用于贬低他人
234,شاربي بول البعير,涉敏,侮辱性称呼，意为'喝骆驼尿的人'，用于侮辱他人
235,نسويات&خنزير,价值观,将女权主义者污蔑为猪，进行人格侮辱和宗教污名化
236,غير مسلمه&متبرجة,宗教,非穆斯林女性穿着暴露
237,بول&المعمم,宗教,缠头巾者的尿，侮辱宗教人士的表述
238,شرابين&بول&البعير,涉敏,喝骆驼尿的人（侮辱性称呼）
239,ديمقراطية امريكيا&تلعن,涉政,美国民主和诅咒
242,خنزير,宗教,将人称猪，是严重的宗教侮辱
243,خنزير,价值观,侮辱性称呼'猪'，用于贬低他人
245,خنازير&حكمنا&غوا الإسلام,涉政,用猪猡指代统治者，并指责其抹去伊斯兰教
246,شاربي&بول&البعير,涉敏,侮辱他人为喝骆驼尿的人，贬低其尊严
251,خنازير&الارض,涉敏,地上的猪，侮辱性用语
252,رافضي&بهيم&كسر&ضلع&فاطمه,宗教,贬低什叶派为粗鄙的，并提及折断法蒂玛肋骨的事件
255,خنازير&كلب,涉敏,侮辱性称呼（猪和狗）
257,الكلاب&خنازير,涉敏,狗和猪（侮辱性称呼，将人比作动物）
258,تخصى&بايره,暴力恐怖,阉割和侮辱性称呼（失败者/无用的）
260,野兽之国&骆驼尿,涉敏,对某些国家的侮辱性称呼，意指未开化、低劣
262,خنازير,价值观,猪，用作侮辱性称呼
265,خنازير&آل سعود,涉政,侮辱沙特王室为猪，属于严重政治攻击
266,خنازير&العرب,宗教,将阿拉伯人比作猪的侮辱性称呼
266,المدرسة&الخمينية&المجوسية,宗教,将埃尔多安归为琐罗亚斯德教霍梅尼学派的宗教贬低
267,محرف&سورة الفيل&خنازير حماس,宗教,篡改象章和哈马斯的猪，指对伊斯兰教经典的亵渎及对哈马斯的侮辱性称呼
269,كسمك&ياشرموط&خنزير,低俗色情,脏话组合，意为‘你妈的逼、婊子、猪’，用于侮辱他人
270,خنزير,宗教,猪（在伊斯兰教中为不洁之物，用作侮辱）
270,بالغدر والتخابر,涉敏,背叛与间谍行为
271,تحرش&حق,违法,骚扰与权利，宣扬骚扰行为
273,هقتله&قبل ماامشي,暴力恐怖,杀人威胁，声称在离开前进行杀害
274,راعي&خنازير,宗教,养猪的人（侮辱性称呼，暗示对方不洁或亵渎）
275,بول البعير&انظف منكم,涉敏,骆驼尿比你们干净——侮辱性比较
276,خنازير&الفرس,涉敏,对波斯人的侮辱性称呼（猪）
277,قرود&خنازير,涉敏,猴子和猪（侮辱性比喻）
278,اقطع جلدهم,暴力恐怖,剥他们的皮（暴力威胁）
278,ابن زنا,涉敏,私生子（侮辱性称呼）
278,ابن خنزير,涉敏,猪的儿子（侮辱性称呼）
279,ديوث,违法,懦夫/绿帽男（严重侮辱性词汇）
280,سوالف&منحرفة,低俗色情,扭曲的聊天，指涉及色情或下流话题的对话
281,خنازير&القرضاوي,宗教,将他人侮辱为猪，特指尤素福·卡塔尔维
281,الاخوان&خونة,涉政,将穆斯林兄弟会称为叛徒
284,خنزير,宗教,猪，用作侮辱
285,كلاب&المجوس,宗教,拜火教的狗（侮辱性称呼）
286,ابن&كلب,违法,狗的儿子，侮辱性词汇
287,老姑娘&嘲笑订婚,涉敏,用侮辱性称呼嘲笑他人未婚状态
288,خنازير&الخليج,宗教,海湾的猪，侮辱性称呼
289,خنازير&المجوس,宗教,侮辱性称呼，将拜火教徒（或伊朗人）比喻为猪，表达仇恨
290,ياشارب&بول&البعير,宗教,喝骆驼尿的人，用于侮辱和贬低他人宗教
293,تحالف الشر و التأخر&محتلين,涉政,邪恶与落后的联盟、占领者
294,متبرجه&صدرك مفتوح,低俗色情,暴露的着装和敞开胸襟，指女性穿着不端
295,وهابي&الجن&القبر&بول البعير,宗教,用精灵、坟墓、骆驼尿等词贬低瓦哈比派教义
297,贬低布哈里&瓦哈比派&喝骆驼尿,宗教,对伊斯兰教布哈里圣训和瓦哈比派的侮辱性表述
298,اعجمي&خنزير,涉敏,针对非阿拉伯人的种族侮辱词汇（猪）
298,بائع&هوى,低俗色情,指责对方是卖淫者或道德败坏者
299,شرب بول البعير,低俗色情,喝骆驼尿，不雅内容
299,بول باكستاني,涉敏,巴基斯坦尿，种族歧视用语
300,خنزير&ال&ام&كيه,涉敏,你母亲的猪，一种侮辱性脏话
301,بول&تذوق,低俗色情,尿和品尝，侮辱性粗俗表达
304,خر & خنزير & شراب خور,宗教,意指驴、猪、酒鬼，用于侮辱他人，违反伊斯兰教法
305,التحرش&جميع الكائنات الحية,违法,骚扰所有生物（意指广泛骚扰）
307,متبرجة&مودل_الغفلة,价值观,暴露衣着的女性与无知的模特，用于贬低他人
311,خنازير&أمعات,宗教,愚蠢的猪，使用伊斯兰教不洁动物进行侮辱
312,التفكير&بالفرج,低俗色情,想着私处，性暗示
313,جرب&فارسي,涉敏,将波斯人贬称为疥疮或否定其阿拉伯身份
319,شيعي&سيدك,宗教,侮辱性地称对方被什叶派主宰
319,شارب&بول&البعير,宗教,侮辱性称呼，意为喝骆驼尿的人
321,خنازير&مجوسية,宗教,用“猪”和“拜火教”组合侮辱他人，贬低宗教信仰
322,بني سعود&أبناء قردة,涉政,沙特家族是猴子后代（侮辱性攻击）
323,خنازير&البنا,宗教,巴纳的猪，对哈桑·巴纳追随者的侮辱性称呼
324,سعودي&بول البعير,涉敏,沙特人&骆驼尿，侮辱性称呼
326,بول&البعير&علاج,低俗色情,骆驼尿和药，用于侮辱他人
327,قوادين&خنازير,宗教,皮条客和猪（侮辱性称呼）
328,بني&هاشم&جراثيم&وباء&خنازير,宗教,将哈希姆家族（先知后裔）贬低为细菌、瘟疫和猪的侮辱性言论
329,شاربي بول البعير&الرسول,宗教,喝骆驼尿的人与先知，对伊斯兰教先知的侮辱性称呼
331,خنازير,宗教,猪（用作侮辱性称呼）
334,خنازير&ملة&نجسة,宗教,猪和肮脏的教派，针对宗教群体的侮辱性称呼
337,التحرش&بالطالبات,违法,利用学术地位骚扰女学生
338,خنازير&عرب الشمال,涉敏,将北阿拉伯人比作猪的侮辱性词组
340,طيازكم,涉敏,你们的屁股（侮辱性身体部位指代）
340,شارب بول البعير,涉敏,喝骆驼尿的人（严重侮辱性称呼）
343,كسم,低俗色情,女性生殖器的粗俗用语，用作侮辱
344,خنزير,低俗色情,猪（用作侮辱性称呼）
345,المني,低俗色情,精液
348,خنزير,违法,猪肉，伊斯兰教法禁止食用的物品
349,خنازير&البنا,宗教,将他人比作猪的侮辱性词组，意为“建筑猪”或针对特定群体的污名化称呼
352,خنازير&الغرب,涉敏,将西方人贬称为猪
352,كلب&مجوسي,宗教,将波斯/琐罗亚斯德教徒贬称为狗
353,كبسه&بول البعير,涉敏,愚蠢的人&骆驼尿的追随者（侮辱性称呼与低俗比喻）
354,خنزير,价值观,猪，在阿拉伯语中作为侮辱性词汇，意指对方是猪
355,خنازير&حماس,宗教,将哈马斯组织比作猪的侮辱性说法
356,خنازير,宗教,猪（侮辱性称呼）
360,يشق&طيز&ديوث,低俗色情,撕开肛门、绿帽奴（描述性行为和侮辱性称呼）
362,دين&بول&البعير,宗教,骆驼尿的宗教，侮辱伊斯兰教
363,ياشارب&بول&البعير&ابن&شخ,涉政,对沙特政府的侮辱性称呼，暗指腐败和裙带关系
364,خنازير&الجزيرة,涉敏,半岛电视台的猪（侮辱性称呼）
366,سعودي وزغ,涉敏,沙特蜥蜴，对沙特人的侮辱性称呼
366,سلطات بول البعير,涉敏,骆驼尿的当局，侮辱沙特政府
368,خنازير&أمريكا,涉敏,美国的猪（用于侮辱性称呼）
369,خنزير,涉敏,猪（侮辱性称呼）
370,خنازير&فطسوا,宗教,猪和粗俗侮辱动词，用于攻击他人
371,اشرب&كوبين&بول&البعير,涉敏,喝两杯骆驼尿的侮辱性表达
373,خنازير,涉敏,猪（复数），此处用作侮辱性称呼
376,سب شعب كامل&شاربي بول البعير,涉敏,辱骂整个民族和喝骆驼尿的人，针对埃及人的侮辱性称呼
377,شاربي&بول&البعير,涉敏,喝骆驼尿液的人（对沙特人或阿拉伯人的侮辱性称呼）
378,خنازير & آل سعود,涉政,侮辱沙特家族为猪的词汇
379,قضايا التحرش,违法,骚扰问题
380,مشروب zk,违法,一种被称为zk的新型饮料，疑似毒品
382,تشرب&بول&البعير,涉敏,喝骆驼尿的侮辱性说法
384,خنزيرة,宗教,母猪（侮辱性词汇，用于贬低他人，违反伊斯兰教义）
385,خنزير&عمامة,宗教,猪和头巾的组合，用于侮辱宗教人士
388,خنازير&كلاب,宗教,用不洁动物（猪和狗）进行侮辱
389,خنازير,宗教,猪，用于侮辱他人的贬义词
390,خنازير&قطر,涉敏,猪猡卡塔尔，对卡塔尔的侮辱性称呼
390,شواذ,低俗色情,变态/同性恋，指涉淫秽行为
391,يسخر من&أفارقة,涉敏,嘲笑非洲人
392,اسقاط&الولاية,涉政,废除男性监护制度
393,خنزير&بلحة&يلبس النقاب,涉敏,用猪、侮辱性词汇和强迫穿面纱来羞辱他人
394,العنف&الأسري,暴力恐怖,支持家庭暴力
395,خنازير&بن زايد,涉政,侮辱性称呼'猪的儿子们'，指代阿联酋领导人扎耶德家族
396,ماكل&لحم&خنزير,宗教,指责对方吃猪肉，是对穆斯林宗教禁忌的严重侮辱
397,شرب&بول&البعير&أكل&زواحف&الصحراء,涉敏,喝骆驼尿和吃沙漠爬行动物，是对特定群体的侮辱性刻板印象
399,شرب بول البعير&بني سلول,涉敏,将骆驼尿与特定部落相联系，可能含有侮辱性含义
400,التحرش,违法,骚扰
401,صليب&الكلب,宗教,狗十字架（对基督教交叉符号的侮辱）
403,الخمور والدعاره,低俗色情,饮酒和放荡行为
404,الصفويون&خنازير,宗教,将萨法维人（指伊朗什叶派）称为猪猡，侮辱性称呼
407,التحرش,违法,骚扰
408,شربيها&بول&البعير,价值观,喝骆驼尿（侮辱性用语）
409,خنزير&بريطانيا,涉敏,英国猪（侮辱性称呼）
410,خنزير&كلب&يلعن شرفك,价值观,猪、狗、诅咒荣誉等侮辱性词汇
411,خنازير&أبو ظبي,涉敏,用于侮辱阿布扎比（阿联酋）的歧视性称呼
412,خنازير&بني صهيون,宗教,猪和锡安子孙（对犹太人的侮辱性称呼）
414,ديوث&كويتي,价值观,针对科威特人的侮辱性称呼，意为绿帽男
414,فحل&لزوجته,低俗色情,暗示妻子与种马通奸的色情描述
415,برا&خنازير,宗教,滚开，你们这些猪（侮辱性称呼，将人比作猪）
418,اعراب الخليج&البعران&المدمنون على بول البعير,涉敏,海湾阿拉伯人被侮辱为骆驼粪和沉迷骆驼尿的群体
421,خنازير&تحريض,宗教,猪和煽动，用于侮辱并指控对方煽动和造假
422,قاتل أطفال,涉敏,杀害儿童的人
424,تحرش&اغتصاب,低俗色情,骚扰与强奸
425,خنازير,宗教,猪（侮辱性称呼）
426,قبلة&منحرفة,低俗色情,变态的吻
428,خنازير&قطر,涉敏,将卡塔尔及其媒体侮辱为猪和狗
429,انسان وسخ&ياكلاب,价值观,肮脏的人和狗的侮辱性称呼
430,خنزير&يرتوت,价值观,将人比作猪并描述其打滚，是一种严重的侮辱性言论
431,خنازير&آل سعود,涉政,用'猪'侮辱对方并攻击沙特家族
432,متبرجه,价值观,暴露的女人或假虔诚的人，用于贬低女性着装或信仰
433,خنازير&الحوثه&المجوس,宗教,针对胡塞武装和拜火教徒的侮辱性称呼（猪）
435,الملك&تبعك,涉政,针对国王的侮辱性称呼
435,بول&البعير,低俗色情,粗俗用语，骆驼尿
437,خلق&بول&البعير&الأعراب,涉敏,用骆驼尿来侮辱贝都因人
438,خنزير&حليب الحمير,涉敏,猪和驴奶，用于侮辱他人智力的比喻
439,خنازير&الرافضه,宗教,用'猪'和'拉菲达'（贬义什叶派）侮辱什叶派穆斯林
440,شارب&بول&البعير,涉敏,喝骆驼尿的家伙（侮辱性称呼）
442,خنازير&لعنة الله,宗教,用猪（不洁动物）和诅咒真主来侮辱他人
443,خنازير&النظام,涉敏,对埃及人的侮辱性称呼，意为'政权的猪'
444,انسان&وسخ,价值观,脏的人（侮辱性称呼）
445,بول البعير&اثاره,低俗色情,骆驼尿及其影响
450,خنازير&الحوثي,宗教,将胡塞武装称为猪，系宗教侮辱
451,خنازي,宗教,猪猡（侮辱性称呼）
452,خنازير&ارهابيين,宗教,猪和恐怖分子，用于侮辱和指认他人为恐怖分子
452,حسن البنا&ولي عهده,暴力恐怖,哈桑·班纳及其王储，被指控为恐怖主义头目
453,خنزير&حضيرة خنزير,宗教,猪和猪圈，用于贬低他人
454,خنازير&الارهاب,宗教,恐怖主义猪（侮辱性称呼）
456,كاشفة & متبرجة & جالسة مع رجال مو محارم,低俗色情,暴露、炫耀、与不是至亲的男子坐在一起
459,خنازير,价值观,猪（侮辱性称呼）
460,خنازير&ايران,涉敏,用'猪'辱骂伊朗人，构成民族侮辱
461,خنزير&جرار&ساقط,涉敏,侮辱性词语，用于辱骂他人
462,التحرش&بالاطفال,低俗色情,儿童性骚扰
464,كل اجنبي&وسخ&خنازير,涉敏,对所有外国人的侮辱性称呼（肮脏、卑劣、猪）
465,كلب&خنازير&الله يلعنهم,宗教,狗和猪，愿真主诅咒他们，是对他人的极端侮辱，涉及宗教禁忌
466,خنزير&خميني,宗教,用'猪'和'霍梅尼'组合进行宗教侮辱
469,بلد&دعارة,低俗色情,卖淫的国家
469,شاربي&بول&البعير,涉敏,喝骆驼尿的人（侮辱性称呼）
470,الوهابي&دين منكوس,宗教,瓦哈比派被诅咒的宗教
472,بول&البعير,价值观,骆驼尿
473,خنازير&خائن,宗教,猪和叛徒，用于侮辱性攻击
474,خنازير,涉敏,侮辱性称呼，意为猪
475,التهزيق & سوف تندمون,违法,嘲笑和威胁报复
476,يا&بايره,低俗色情,侮辱性词汇，意为“你个婊子”
477,خنزير&يقلب,宗教,将人比作猪，涉及宗教亵渎
478,بنت&متبرجة&عارية,低俗色情,暴露或裸体的女孩
479,متبرجه,低俗色情,暴露的女性
480,وهابيه&دينكم هجين,宗教,瓦哈比派和你们的宗教是不纯的
481,إباضي&خنزير,宗教,将伊巴底派穆斯林比作猪，属于宗教侮辱
482,بول البعير&الكحول&للسعوديين,涉敏,骆驼尿与酒精对于沙特人，带有侮辱性比较
483,ياولاد الزوانى,价值观,婊子养的（侮辱性称呼）
484,شارب&بول&البعير,违法,侮辱性短语，意指喝骆驼尿的人
