source_index,word,category,meaning
25,ih&anjing,低俗色情,表达侮辱或不雅情绪的词语，'anjing'在印尼语中意为'狗'，常用作骂人话。
25,ih&babi,低俗色情,表达侮辱或不雅情绪的词语，'babi'在印尼语中意为'猪'，常用作骂人话。
28,kunyuk&pengkhianat&penghancur bangsa,涉敏,侮辱性词汇，意为猴子、背叛者和国家的毁灭者，可能针对特定族群或个人。
29,al qur'an&tafsir&cara ngentot,宗教,将《古兰经》与不敬的行为和词语联系起来，亵渎宗教内容。
29,cara ngentot,低俗色情,露骨的性行为描述，违背当地道德规范。
31,iblis&la'natilloh,宗教,将某人称为受诅咒的恶魔，带有宗教侮辱性质
32,kunyuk,涉敏,猴子，用于侮辱特定族群或种族的词汇
32,muke&lacur,低俗色情,妓女的脸，用于侮辱女性的低俗词汇
32,mikirin&sex,低俗色情,想着性，带有性暗示的低俗表达
33,alias&monyet,宗教,侮辱性词汇，意为猴子，用于贬低某人或某族群
39,bacot&tolol,低俗色情,粗俗的侮辱性语言，用于贬低他人智力或行为。
39,anjing,低俗色情,侮辱性词汇，字面意思为'狗'，在印尼语中常用作骂人话。
39,manusia&ga&tau&diri,价值观,意为'不知羞耻的人'，用于贬低他人的人格或行为。
30,gembel&fatwa,宗教,使用'Gembel'（乞丐）侮辱与宗教相关的'fatwa'（教令），具有冒犯性。
44,suara&monyet,宗教,猴子的声音，可能用于侮辱某些族群或种族，具有歧视性含义。
46,gua&gampar&lu,暴力恐怖,我&打&你，表示威胁要对他人实施暴力
46,monyet&anjing,涉敏,猴子&狗，用于侮辱他人的词语
46,ngentot,低俗色情,性交，属于粗俗的性相关词语
59,cowok&gembel,价值观,贬低他人身份或经济状况的侮辱性词语，意为流浪汉男孩。
59,otaknya&murah,价值观,侮辱他人智力或人格的词语，意为脑子便宜。
62,perek,低俗色情,贬低女性的词汇，通常指性工作者或具有性暗示的侮辱性称呼。
82,death threat,暴力恐怖,死亡威胁，指威胁他人生命安全的行为或言论。
82,tai,低俗色情,粗俗语言，具有侮辱性或不雅的含义。
84,tai,低俗色情,印尼语中粗俗的词汇，意为'粪便'，常用于表达不满或侮辱。
85,stalk&org&bodo,价值观,跟踪他人并称其为傻瓜，带有贬低和冒犯性语气。
95,orng&udik,涉敏,侮辱性地称呼某人为乡下人，带有歧视意味
95,nyri&makan&sma&buang&tai,涉敏,用低俗语言贬低他人生活水平，带有侮辱性
159,dasar&bajingan,低俗色情,‘bajingan’ 是一种侮辱性词汇，意为‘混蛋’或‘无赖’，具有低俗和冒犯性。
163,tai&bocah sd,价值观,侮辱性词汇'tai'表示粪便，'bocah sd'贬低他人为小学生，具有贬义和攻击性。
40,bego,价值观,侮辱性词汇，意为笨蛋，用于贬低他人
54,ngentot,低俗色情,印尼语中粗俗的性行为表达，具有露骨性内容。
66,monyet,涉敏,猴子，可能在特定语境下被用作侮辱性称呼，针对某些族群或个人。
67,rabbi israel&sebut&orang berkulit hitam&sebagai monyet,宗教,以侮辱性语言将黑皮肤人群称为猴子，涉及种族和宗教敏感内容
68,taiiii&budek,低俗色情,侮辱性词汇，表达对某事或某人的强烈不满或贬低。
72,orang&gila,价值观,侮辱性词汇，意为疯子，用于贬低他人。
72,ahok&kalah,涉政,提及 Ahok（印尼前雅加达省长）并带有贬低性语境。
73,orang gila&tampa kuping,涉敏,侮辱性地称呼某人为疯子并带有身体缺陷的描述
74,keluaran&togel,违法,指彩票或赌博的结果，涉及非法赌博活动。
74,indobet365,违法,一个与在线赌博相关的平台名称。
75,bangsat&bajingan,价值观,侮辱性词汇，意为混蛋、流氓，用于攻击他人。
75,sempak,低俗色情,粗俗词汇，意为内裤，常用于不雅或侮辱性语境。
76,jakanjing,涉敏,侮辱性称呼，意为'雅加达狗'，用于贬低Persija支持者。
76,dengkul laler,涉敏,侮辱性词组，意为'苍蝇的膝盖'，用来嘲笑对方无能或弱小。
76,banyak bacot,涉敏,侮辱性词组，意为'多嘴多舌'，用来攻击对方话多且无意义。
77,fwb&ngentot,低俗色情,指朋友间的性关系，包含露骨性行为的描述。
77,foreplay,低俗色情,指性行为前的挑逗或前戏，属于露骨性内容。
78,ngentot&spuas nya,低俗色情,尽情性交，属于淫秽内容。
78,sembelehin&ndiri,暴力恐怖,自己宰杀，暗示暴力行为。
83,org&tua&asu,低俗色情,侮辱性词汇，'Asu'在印尼语中意为狗，常用作骂人的话。
86,anjing,价值观,侮辱性词汇，意为狗，用于贬低或攻击他人。
87,barisan&banci,价值观,贬低特定群体的侮辱性词汇，意为一群人妖或娘娘腔。
88,bencong&banci,涉敏,侮辱性别身份的词汇，意为变性人或娘娘腔，带有贬义。
88,jelek&kaya gitu,价值观,侮辱他人外貌的词汇，意为长得丑。
88,madesu,价值观,缩写自 'masa depan suram'，意为前途无望，用于贬低他人。
89,udik&lu,价值观,‘你很土’，用于贬低他人，带有侮辱性意味。
93,belajar&dr&monyet,宗教,将某人行为与猴子类比，可能带有侮辱性或种族歧视含义
96,kampret&kecoa,涉敏,侮辱性词汇，用于贬低特定群体或个人。
96,tai,低俗色情,粗俗词汇，意为粪便，用于侮辱他人。
97,babi,宗教,猪，在某些宗教中被视为侮辱性词汇。
97,lancau,低俗色情,粗俗词汇，通常用于表达愤怒或侮辱，含有性暗示。
98,anjirr&asu bgt,低俗色情,粗俗的感叹词和侮辱性词语，常用于表达愤怒或不满
99,goblog&bin&bahlul,宗教,侮辱性词汇，意为愚蠢或无知，针对宗教人物的侮辱。
99,mati&sengsara&adzab,暴力恐怖,威胁性语言，意为将遭受痛苦的死亡和神的惩罚。
101,kontol&gede,低俗色情,粗俗地描述男性生殖器的大小，属于露骨性内容。
102,bajingan&anjing,低俗色情,侮辱性词汇，意为'混蛋'和'狗'，用于辱骂他人。
102,babi&goblog,低俗色情,侮辱性词汇，意为'猪'和'愚蠢的'，用于贬低他人。
103,kampret&gembel warnet,涉敏,侮辱性词汇，分别意为'蝙蝠'（用于贬低某群体）和'网吧流浪汉'（用于贬低社会地位低的人）。
104,gembel&warnet,涉敏,网吧流浪汉，用于侮辱他人或特定群体的词汇。
105,kunyuk,涉敏,猴子的侮辱性称呼，可能用于贬低特定族群或种族。
106,ngakak&kunyuk,宗教,kunyuk在印尼语中是猴子的意思，可能被用作侮辱性词汇，带有种族歧视或侮辱意味。
108,orang&bego,价值观,侮辱性词汇，用于贬低他人智力或能力
110,kaya&anjing,价值观,侮辱性地将人比作狗，具有冒犯性。
110,kaya&tai,低俗色情,将人比作粪便，属于粗俗侮辱性语言。
110,congor&jebleh&lebar,低俗色情,形容人嘴巴宽大，带有侮辱性和不雅含义。
111,babi,宗教,在印尼文化和宗教背景中，'Babi'（猪）可能被用作侮辱性词汇，尤其针对穆斯林群体。
114,jangan&di&tidurin,低俗色情,具有性暗示的表达，可能暗指性行为
116,kunyuk&penyembahnya,涉敏,侮辱性词汇，'kunyuk'意为猴子，带有种族或宗教歧视意味。
116,mental&pecundang,价值观,侮辱性词汇，意为失败者心态，用于贬低他人。
117,minta&di&penci&jidat&lu,暴力恐怖,想要被打额头吗，具有威胁性和煽动暴力的含义。
117,kampret&belagu&songong,价值观,侮辱性词汇，用于贬低他人性格或行为。
118,ngentot,低俗色情,印尼语中粗俗的性行为表达，具有淫秽性质
119,kecoa&tai,低俗色情,侮辱性词汇，分别指蟑螂和粪便，用于攻击他人或表达低俗内容。
120,bani&kampret,宗教,用来侮辱特定宗教或群体的词语，带有贬义。
122,bangsat&bodoh&tolol&bajingan&tengik,低俗色情,包含多个侮辱性和粗俗词汇，用于攻击他人。
124,babi&anjing,低俗色情,侮辱性词汇，分别意为'猪'和'狗'，在印尼文化中具有强烈的冒犯性。
125,mampus&lu,暴力恐怖,表达对他人死亡的诅咒或恶意
125,gembel&kaum&cetek,涉敏,侮辱性地称呼他人为乞丐或思想浅薄的群体
126,terlihat&spt&banci,价值观,‘banci’意为人妖或娘娘腔，具有贬义，可能用于侮辱他人性别表达或身份。
127,kunyuk,涉敏,印尼语中侮辱性词汇，意为‘猴子’，常用于贬低某族群或个人。
130,bego,价值观,印尼语中意为'愚蠢'，具有侮辱性
131,mcm&babi,宗教,像猪一样，可能针对特定族群或宗教的侮辱性称呼
131,pandai&tak&berotak,涉敏,聪明但没脑子，用于侮辱他人智力的攻击性语言
132,bencong,价值观,印尼语中对跨性别者或性少数群体的贬义称呼，带有侮辱性。
133,memek,低俗色情,印尼语中指女性生殖器，属于露骨性词汇。
134,muncratnya&di dalem&memek,低俗色情,描述性行为和生殖器的低俗词汇，具有露骨性暗示。
135,emng&bego,价值观,侮辱性词汇，意为 '真的笨蛋'，用于贬低他人智商或能力。
139,ncib&goblog,涉敏,Ncib是对警察的侮辱性称呼，goblog意为愚蠢或笨蛋，具有侮辱性。
140,goblok&permanen,价值观,侮辱性词汇，意为永久愚蠢，用于攻击他人智力或人格。
142,memek&croot,低俗色情,露骨的性器官代称和性行为的拟声词
144,urus&bego,价值观,带有侮辱性含义的词语，意为‘笨蛋’或‘愚蠢’。
145,digauli,低俗色情,具有性暗示的词语，意为被性接触或侵犯。
145,tai babi,低俗色情,侮辱性词汇，意为猪粪，常用于表达极端的厌恶或侮辱。
146,doa&org tolol&buta,宗教,侮辱他人祈祷无效，暗指其信仰或宗教行为无意义
146,kasihan&org indo&ilmu abal2,价值观,贬低印尼人及其教育水平，带有歧视性
147,kunyuk,价值观,侮辱性词汇，意为猴子，用于贬低或攻击他人
148,nyet&idiot,低俗色情,侮辱性词汇，含有粗俗和冒犯性含义
150,brengsek,价值观,侮辱性词汇，意为‘混蛋’或‘无耻之人’，用于贬低他人。
151,nyewa&pecun,低俗色情,指代租用性工作者的行为
153,kunyuk,涉敏,猴子的侮辱性称呼，可能用于贬低特定族群或个人
154,setan&iblis,宗教,侮辱性地将某人比作恶魔或邪灵，具有宗教冒犯性。
154,pura2&budek&kupingnya,宗教,暗指某人假装听不见Azhan（伊斯兰祷告呼唤），带有贬低和不敬的意味。
156,tolol&pengecut,价值观,侮辱性词汇，分别意为'愚蠢'和'懦夫'，用于贬低他人
157,jilatin&memek,低俗色情,涉及性行为的露骨描述和女性生殖器的粗俗称呼
160,kunyuk,涉敏,侮辱性词汇，意为猴子，用于贬低或侮辱他人
161,kunyuk&raimu,涉敏,侮辱性词汇，意为'你的脸像猴子'，可能针对特定族群或个人。
170,kaga&bangga&belajar&2&mapel&doang&asu,低俗色情,使用粗俗词汇 'asu'，表达侮辱性或不雅内容。
171,asw&gede bgt,低俗色情,可能是低俗的缩写和性暗示的表达，具有不雅含义。
173,norak&udik,价值观,贬低他人品味或行为的词语，意为土气、没见过世面
174,bacot&elu&babi,涉敏,侮辱性词汇，意为‘你嘴巴像猪’，可能针对特定族群或宗教。
174,gelut,暴力恐怖,意为‘打架’，煽动暴力行为。
175,tolol&njink,价值观,侮辱性词汇，分别意为'愚蠢'和'狗'，用于贬低他人。
177,tai&jir,低俗色情,粗俗用语，具有侮辱性或低俗含义
180,munafiqun&sok suci,宗教,伪君子&假装圣洁，用于侮辱他人宗教信仰或道德行为。
180,jilat&memek&sendiri,低俗色情,舔&女性生殖器&自己，含有露骨性暗示的侮辱性语言。
180,memek&bosok,低俗色情,女性生殖器&腐烂，含有侮辱性和淫秽的表达。
182,ber2&kunyuk,涉敏,侮辱性词汇，可能用于贬低某人或某族群为猴子
184,banci&kampungan,价值观,对跨性别者或性别非二元者的侮辱性称呼，带有贬低乡村背景的含义
185,jokowi&tai&asu,低俗色情,侮辱印尼总统Jokowi的低俗词汇，'tai asu'意为'狗屎'，具有侮辱性。
186,gembel&warnet,价值观,侮辱性词汇，意为网吧流浪汉，用于贬低他人
187,babi,宗教,在印尼文化和宗教背景中，'babi'（猪）可能被用作侮辱性词汇，尤其对穆斯林群体敏感。
188,manusia2&tolol,价值观,侮辱性词汇，意为'愚蠢的人'，带有贬低他人的含义。
188,ahok&takut,宗教,提及Ahok（印尼前雅加达省长），可能涉及宗教或族群相关的敏感话题。
188,idiot&stupid,价值观,侮辱性词汇，意为'白痴'和'愚蠢'，带有强烈的贬低意味。
189,muke&lu&mirip&monyet,涉敏,你的脸像猴子，用于侮辱他人外貌，可能涉及种族歧视。
190,kau&babi,宗教,侮辱性地称呼他人为猪，可能冒犯穆斯林等宗教群体。
192,profil&kontol,低俗色情,涉及性器官的露骨词汇，用于不雅表达。
192,kontol&km,低俗色情,涉及性器官的露骨词汇，用于不雅表达。
193,yg bego&nusantara,涉敏,侮辱性词汇 'Yg bego' 与 'nusantara' 结合，可能针对印尼民族或文化进行侮辱。
195,bangsa&anjing,涉敏,侮辱性地将某群体称为狗，具有冒犯性和歧视性。
195,anjing,涉敏,在印尼语中常用作侮辱性词汇，意为狗，具有冒犯性。
196,banci,价值观,侮辱性词汇，意为人妖，用于贬低他人性别或性格。
196,munusia munafik,价值观,侮辱性词汇，意为伪君子，用于攻击他人的品德。
196,chat&mesum,低俗色情,意为色情聊天，用于暗示他人不道德行为。
198,mau&nembak&meleset,暴力恐怖,想开枪但射偏，描述暴力行为
198,kakaknya&juga&diincar,暴力恐怖,哥哥也被瞄准，涉及暴力威胁
199,agama&kontol,宗教,侮辱宗教的词组，将宗教与粗俗词汇联系在一起
199,org&tua&lu&kek&monyet,涉敏,侮辱他人父母，将其比喻为猴子
199,kontol,低俗色情,粗俗的男性生殖器代称
199,muka&kek&memek,低俗色情,将人的脸比喻为女性生殖器，具有侮辱性
204,pak&rt&bolot,价值观,对社区负责人（RT）的侮辱性称呼，意为迟钝或愚蠢。
205,udik bener kasian,价值观,用来贬低他人，意为'真是土气可怜'，带有侮辱性。
205,mau ditidurin?,低俗色情,意为'想被睡吗？'，带有露骨性暗示。
207,minta maaf&kunyuk,宗教,侮辱性词汇 'kunyuk'（猴子），可能针对特定宗教或族群的侮辱。
207,mesti&d sapu,暴力恐怖,暗示采取暴力行动清除某人。
208,bego&goblog,价值观,侮辱性词汇，意为愚蠢或笨蛋，用于贬低他人
209,tai kucing&pengecut,低俗色情,侮辱性词汇，意为'猫屎'和'懦夫'，用于贬低他人。
210,jual&memek,低俗色情,指代出售女性私密部位，属于淫秽内容。
210,dasar&pecun,低俗色情,侮辱性词汇，用于贬低女性，意为妓女。
213,jenggot&bajingan,宗教,侮辱性地称呼留胡须的人，可能影射特定宗教群体。
214,mampus&kunyuk,涉敏,侮辱性词汇，可能含有针对特定种族或族群的歧视意味
215,goblok&agama,宗教,侮辱宗教群体的词汇，暗指某宗教群体愚蠢。
216,tolol,价值观,愚蠢，用于侮辱他人智力的词汇
217,bong200,涉敏,可能是对特定族群或群体的侮辱性称呼。
217,tolol,价值观,印尼语中意为'愚蠢'，具有侮辱性。
219,tolol,价值观,印尼语中侮辱他人智力的词汇，意为'愚蠢'或'笨蛋'
220,udik&bener,价值观,贬低他人无知或落后的表达，具有侮辱性。
221,gua&monyet,涉敏,‘我是猴子’，可能用于侮辱特定族群或个人。
223,mahu&namparinnnnn,暴力恐怖,想扇你，表达了明确的身体伤害意图
223,anjing,低俗色情,狗，用作侮辱性称呼
223,brengsek,低俗色情,混蛋，用作侮辱性称呼
224,mirip&tai,价值观,侮辱性词语，意为‘像大便’，用于贬低他人。
225,tolol&si cal jadi laki',涉敏,侮辱性词汇'tolol'意为愚蠢，'si cal jadi laki''意为贬低某人成为男性的能力。
229,jilat&memek,低俗色情,涉及露骨性行为的描述，违背当地道德规范
233,banci,涉敏,娘娘腔，用于侮辱性别身份或性别表达的词语。
233,otak&belatung,涉敏,脑袋里有蛆，用于侮辱他人智力或人格的词语。
234,kirain&banci,价值观,带有贬义的词语，意为人妖或娘娘腔，可能对性别表达不符合传统观念的人群构成冒犯。
236,user&tolol,价值观,用侮辱性词汇（愚蠢）针对个人进行攻击。
240,kunyuk,涉敏,猴子，用于侮辱他人或特定族群的词汇
241,orang&tolol&idiot,价值观,侮辱性词汇，意为愚蠢和白痴，用于贬低他人
242,pertanyaan&tolol,价值观,愚蠢的问题，用于侮辱或贬低他人
243,kresten&penyembah&bangke&yesus&busuk,宗教,侮辱基督教信仰及耶稣的词组，带有强烈的宗教攻击性。
245,bau&bangke,价值观,侮辱性词语，意为闻起来像尸体，用于贬低他人
246,sok&ganteng&bencong,涉敏,侮辱性地称呼某人为'假装帅气的娘娘腔'，带有对性少数群体的歧视。
248,anak jalanan&anak gembel,涉敏,贬低特定社会群体的词语，意为街头流浪儿和乞丐的孩子。
249,dana haji&diambil&buat infrastruktur,涉政,指控朝觐基金被挪用用于基础设施建设，未经证实的政治敏感信息。
249,duit bpjs&buruh&diambil,涉政,指控工人社会保障基金被挪用，未经证实的政治敏感信息。
249,goblok,低俗色情,印尼语中侮辱他人智力的粗俗词汇，意为'愚蠢'。
249,penjilat&tolol,低俗色情,侮辱性词汇组合，意为'愚蠢的拍马屁者'。
254,ngeliat&banci&dijalanan,涉敏,贬义地指代跨性别者或性少数群体，具有歧视性含义
255,user&budek,价值观,USER指代某人，BUDEK是侮辱性词汇，意为聋子。
257,mulutnya&bedebah,涉敏,侮辱性词汇，意为‘嘴巴像混蛋’
257,kacung&gerombolan&jomblo&akut&sakit&jiwa,涉敏,侮辱性词汇，意为‘奴仆、单身群体、精神病患者’
258,goblok&212 alumni,涉敏,侮辱性词汇'goblok'与特定群体'212 alumni'的组合，意图贬低该群体。
258,sampah&212 alumni,涉敏,将特定群体'212 alumni'称为'sampah'（垃圾），具有侮辱性。
260,kaya&banci,价值观,‘像人妖’，带有侮辱性，可能针对性别或性别认同。
263,banci,涉敏,印尼语中对跨性别者的贬义称呼，具有侮辱性。
264,ngatain&mama&aku&bolot,价值观,侮辱他人母亲为笨蛋的言论
266,ngentot,低俗色情,印尼语中粗俗的性行为表达，具有淫秽性质
267,ngentot,低俗色情,粗俗的性行为表达，具有强烈的淫秽性质
268,korban&cuci&otak,涉政,暗指某人被洗脑，可能涉及政治或意识形态攻击。
268,kunyuk,宗教,侮辱性词汇，意为猴子，可能针对特定族群或宗教群体。
269,udik amat,价值观,非常土气，用于贬低他人或嘲笑其能力不足。
270,tolol-tololin,价值观,侮辱性词汇，意为'愚蠢'，用于贬低他人
271,tolol&guoblog,低俗色情,侮辱性词汇，意为'愚蠢'或'白痴'，具有冒犯性。
272,kamu&bajingan,价值观,侮辱性词汇，意为‘你这个混蛋’
273,maju&lu&sini&asu,价值观,带有侮辱性和挑衅性的短语，用于攻击或贬低他人
276,cih&pero,低俗色情,侮辱性词汇，暗指不道德或不正派的女性行为。
276,pecun,低俗色情,侮辱性词汇，暗指性工作者或不正派的女性。
279,mereka&kampret,涉敏,侮辱性词汇 'kampret'，可能用于贬低特定群体或个人。
280,anak&kampret,价值观,侮辱性词汇，意为'无用的孩子'或'讨厌的孩子'
282,kampret&hti&killafah,宗教,Kampret是侮辱性词汇，HTI指伊斯兰解放阵线，killafah指伊斯兰哈里发制度，可能引发宗教敏感问题。
283,ngentot&memekmu,低俗色情,露骨的性行为描述和女性生殖器的粗俗称呼
284,ngentot&lobang pantatmu,低俗色情,涉及性行为和身体部位的露骨描述
284,kontol&besar ukuran,低俗色情,涉及男性生殖器的露骨描述
285,kontolku&besar&panjang,低俗色情,描述男性生殖器的大小和长度，属于淫秽内容。
285,ngentot&mami,低俗色情,提到与母亲发生性行为，属于严重违背道德的淫秽内容。
286,jlatin&memek,低俗色情,涉及性器官的露骨描述
287,pria&isis&burka&surga yg d janjikan,宗教,暗示与宗教相关的负面刻板印象，涉及伊斯兰教和极端主义的关联。
288,tolol,价值观,印尼语中表示'愚蠢'，常用于侮辱他人智力的词汇。
290,bencong&halu,价值观,侮辱性词汇，意为'娘娘腔'或'妄想症'，用于贬低他人。
292,kampungan&norak,价值观,贬低他人为乡下人或粗俗的人，带有歧视性和侮辱性。
293,penistaan&bencong,宗教,亵渎和对跨性别者的侮辱性称呼
294,lupa bayar&karyawan nya,涉敏,指控某人未支付员工工资，可能涉及名誉问题。
294,jangan bacot,价值观,带有贬低性意味的表达，意为“闭嘴”。
295,politik identitas&membuat hatimu buta,涉政,暗示政治身份导致人心盲目，可能引发对特定群体的负面情绪。
295,makin tua&makin jahat,价值观,贬低年长者的品行，具有侮辱性。
295,kampungan,价值观,用来贬低他人，意为‘乡巴佬’或‘粗俗’。
296,banci,价值观,侮辱性词汇，意为人妖或娘娘腔，用于攻击性别或性别表达
297,cebong&kodok,涉敏,用于侮辱特定政治群体的词汇，具有贬义性质。
297,babi&anjing,宗教,侮辱性词汇，可能涉及宗教禁忌动物的贬义用法。
297,tolol&pekok,价值观,侮辱性词汇，用于贬低他人的智力或能力。
298,perempuan&iblis,价值观,将女性称为恶魔，带有侮辱性和歧视性含义
299,kunyuk,涉敏,猴子的侮辱性称呼，用于贬低他人。
299,cecunguk,涉敏,小喽啰或无用之人的侮辱性称呼。
300,partai&korupsi&sapi,涉政,暗指某政党与腐败行为相关，可能引发政治敏感争议。
300,goblog,低俗色情,印尼语中的侮辱性词汇，意为'愚蠢'或'白痴'，具有冒犯性。
301,kunyuk&kunyuknya&kolojengking,宗教,猴子蝎子，用于侮辱特定群体或宗教信仰。
301,wong&wong&asu,低俗色情,狗人，用于侮辱他人，含有低俗和侮辱性意味。
302,si&monyet,涉敏,用猴子侮辱或贬低某人，具有种族歧视或侮辱性含义
304,jilatin&memek,低俗色情,涉及露骨性行为的词语，具有淫秽性质
305,dasar&bloon,价值观,意为'真是个笨蛋'，带有侮辱性含义。
305,dasar&perek,低俗色情,意为'妓女'，是一种侮辱性称呼。
307,3 kali nyapres&3 kali gagal&tolol,价值观,嘲讽某人连续三次竞选失败并使用侮辱性词汇'愚蠢'进行攻击。
308,junjungan&loe&membantai&200&lebih&orang&timtim&peristiwa&santa&cruz,涉政,指控某人或群体参与东帝汶圣十字架事件的大规模屠杀。
308,tolol,低俗色情,印尼语中侮辱他人的粗俗词汇，意为‘愚蠢’。
309,tolol&bencong,价值观,侮辱性词汇，分别意为愚蠢和人妖，用于攻击他人或群体。
310,tolol&bencong,涉敏,侮辱性词汇，分别意为'愚蠢'和'人妖'，用于攻击或贬低他人。
311,perek&kebo,低俗色情,perek是对女性的侮辱性称呼，带有性暗示；KEBO是侮辱性词汇，意指懒惰或愚蠢。
312,goblok&tolol,价值观,侮辱性词汇，意为愚蠢或无知，用于攻击他人智力。
315,bajingan&bangsat,低俗色情,侮辱性词汇，意为混蛋或恶棍，具有强烈的冒犯性。
316,bajingan&tengik,价值观,侮辱性词汇，意为'卑鄙的混蛋'，具有冒犯性。
317,goblok&anjing,价值观,侮辱性词汇，意为'愚蠢'和'狗'，在印尼文化中具有冒犯性。
319,tai&kuda,低俗色情,粗俗词汇，字面意思为‘马粪’，用于侮辱或表达不满。
320,trauma&dikejar&bencong,涉敏,表达对变性人的恐惧和贬低，带有歧视性含义。
321,penista islam&bajingan,宗教,侮辱伊斯兰教或其信徒的词语，带有攻击性和贬低意味
325,kontol&memek,低俗色情,分别是男性和女性生殖器的粗俗称呼
326,banci,价值观,贬低男性气质的侮辱性词汇，意为娘娘腔或不够男子气概。
326,sakit jiwa,价值观,侮辱性词汇，意为精神病，用于攻击他人心理健康。
327,dongok&banci,价值观,侮辱性词汇，分别意为愚蠢和娘娘腔，用于贬低他人
328,bencong&banci,涉敏,侮辱性别少数群体的词汇，具有歧视性。
328,lonte&lanang,低俗色情,侮辱性词汇，意为男性妓女，带有低俗和侮辱意味。
329,kafir&banci,宗教,侮辱性词汇，'kafir'意为异教徒，'banci'意为人妖，用于攻击宗教信仰和性别身份。
329,coli&muncrat,低俗色情,指自慰和射精的淫秽描述，含有露骨性内容。
329,berisik&cong,价值观,带有侮辱性和歧视性的词语，'cong'常用于贬低同性恋者。
330,kafir&banci,宗教,侮辱性地称呼某人为异教徒和娘娘腔，带有宗教和性别歧视意味。
331,cino,涉敏,对华人的贬称，具有种族歧视意味
331,asu&taik&bajingan,低俗色情,侮辱性词汇，分别意为狗、粪便和混蛋
332,lucinta&banci,价值观,对特定个人使用侮辱性词语'banci'（人妖），具有贬低和嘲讽意味。
335,kampret&tolol,价值观,侮辱性词汇，意为'蠢货'或'笨蛋'，用于贬低他人
336,banci&pengkolan,价值观,街边变性人，带有贬义和歧视性
339,goblok&bencong,涉敏,侮辱性词汇，分别意为'愚蠢'和'娘娘腔'，可能用于攻击特定群体或个人。
341,gembel,价值观,侮辱性词汇，意为流浪汉或乞丐，可能用于贬低特定社会群体。
343,pengecut&goblok&banci,价值观,侮辱性词汇，分别意为懦夫、愚蠢和娘娘腔，用于贬低他人
345,bacot&doank&lo&bisyenye,价值观,用来贬低他人能力的侮辱性表达
345,biangkerok&lo&zonk,价值观,指责他人是麻烦制造者的侮辱性表达
346,asu,低俗色情,印尼语中的侮辱性词汇，意为'狗'，常用作骂人话。
347,bodo&katotoloyo,价值观,愚蠢和无用的侮辱性词语，可能带有冒犯性意图。
347,model&sia&zonk,价值观,带有贬低和嘲讽意味的词组，用于侮辱他人。
348,gembel&warnet,涉敏,网吧乞丐，用于侮辱特定社会群体的词汇。
348,buzzer&si&zonk,涉敏,无用的水军，用于贬低或侮辱他人的词汇。
349,bacot&elo&gak adil&umat islam,宗教,暗示对伊斯兰教群体的不公平对待，可能引发宗教间的仇恨或冲突。
350,cebong&kampret,涉政,侮辱性词汇，分别指代支持不同政治派别的群体，带有贬义。
350,koar koar&sambil mencret,低俗色情,粗俗表达，意为大喊大叫的同时腹泻，具有不雅和低俗的含义。
352,adu domba&bawa nama islam,宗教,挑拨离间并涉及宗教的侮辱性言论
352,lambemu ndoweh&banyak bacot,涉敏,针对个人的侮辱性语言，意为嘴巴多话或不闭嘴
353,muslim&radicals&tolol&tanpa&otak,宗教,侮辱穆斯林群体，称其为愚蠢的激进分子。
