tweet	label
@username wena malema kumele uhambe nawe la es.a waqale wathuka uzuma sathula manje sukhulumela amakwerekwere udakiwe	Hate
amakula amahle ahlukana ngeshebo ##url ##url	Hate
ikuku, ikudu, ikameli, ikula, kagiso nekloza ##url	Hate
@username muhle ne ocean yakhe ehlula amakwerekwere	Hate
@username inzule unyoko masende enja!	Hate
@username ngyabazonda abelungu for making it.	Hate
kahle nje ukuba ikula ##url	Hate
ngakhumbula ukhule ikula 🙆🏻🙆🏻🙆🏻🙆🏻 ##url	Hate
wakhe igarage uthi uzothenga imoto, bakuloye ugqibele sowufaka 👳amakula...   not my handwriting 🏃🏃	Hate
kodwa bona abelungu bewamtrapa umuntu. shaya ukake!!!	Hate
makufanele sihloniphe udekleg kofanele amabhunu lana agxoba abazali bethu ngezithuthuthu ebadubula athi zimfene ayeke @username 	Hate
@username zayi zayi igolo kanyoko wena msunu...	Hate
come on sundowns seningahlulwa amakula ngebhola 😩😩😩	Hate
amabhunu are struggling with masks makhulu amakhanda shame. ##url	Hate
"# ""@username : ::: @username nxi umubi ngoba udliwa ikwerekwere."" ##url"	Hate
home time... thina esingasebenzi ikula ke lol	Hate
@username inzule inkomo ndoda ##url	Hate
@username leyo mkhufefe yase 17 ayenzanga lutho abantu benqunywa amakula nx.	Hate
@username herman mashaba ungabizwa ngu mamakhe thina bo mphephethwa o ndzimande asina buhlobo nama kwerekwere aka fuseke	Hate
@username mabesidlisa inyongo sobabiza amakula ##url	Hate
@username amakula ksasa ayakdinga kube ukuth subuyile ezilalini ##url	Hate
@username niyibonile inzule yefulham ishaya ipenalty ngenkani yajike yageja. 😂😂😂	Hate
"dubula ibhunu dubula ibhunu!!!!!! lmao rt""@username : @username ������ ayeye fam ngathi uzodubuleka stru namhlanje."""	Hate
@username alisearch wa nokuthi liyithathaphi imali kodwa wena  unga boshwa ekseni mawngavuka ksasa unemali,azenzela umathanda amazaizai	Hate
ngigeza izandla nga mazulu ##url	Hate
@username the reporter is baws lol athi ikula lishaye umuntu nge zembe nje k'phela 😂😂😂	Hate
@username umuhle kodwa okusalayo uyi kwerekwere ngeke sizwe ngawe	Hate
baningi abelungu bebulala abantu bethi zimfene kodwa abakaze basukume osopolitiki nalomlungu owafakela izinkomo zabantu uphoyiseni edanyini angikaze bgizwe osopolitiki bathi vu @username 	Hate
@username # nami ngikhona ngila ezonke safa abantu betoyiza amakula bawashaye onke asikhini nokwenzani @username 	Hate
😂😂😂😂@username bona mazulu 🙌🏾baphethe ikholona ##url	Hate
amabhunu acika ngikukhuluma lento yabo even if it's work related conversation 😡😡😡😡😡😡😡	Hate
umah uthi the gc*b* brothers came to the clinic bezobheka ukuthi akhona amakula asebenza khona yoh hai ksazonyiwa🙆🏽‍♀️	Hate
@username so lamandiya awasibulale kuphele kanjalo nje?? uyazi ukuthi bangaki abangani bami ababulewe amakula ephoenix? 😡😡	Hate
amakwerekwere nxaaaaa mabahambe andinamsebenzi noba ubani uthini	Hate
nangoke usisi wam ubuya manje eksen uthi kade ebanjwe amabhunu😥😥✋🏾 ##url	Hate
@username inzule iqalile 🤦‍♂️	Hate
ngoba i know this for a fact, amazaizai ayawakhahlela amathekeni.	Hate
@username ngeke ahlebeke lowa sisi, inzule yomlungu leya...	Hate
inkinga yaqala kulona washadi kwerekwere eline potris eliqine ngathi litye u graça machel..... ##url	Hate
wayefuna ukuyithenga uzamo rt @username : doti wodwa!! #eastgate rt @username : bogart idayisa izimpahla zama kwerekwere	Hate
nakhu ngizonyanyiswa ikula ekseni kusa	Hate
"""amabhunu izinja"" --steve biko   #sarafina"	Hate
akobe niwabonile amabhunu abenzeni abantu abamnyama ekfc qhubekani zilima nikhothe isihlama samabhunu asozoninyisa again. #kfcassualt	Hate
@username ndaaaaka “isizulu usikhuluma busasi kwerekwere”	Hate
@username ingoba ukuringa ivaar sduphunga ndini wena nje uqobo lwakho uyanya iswebu yokuphatha umhlaba you are just bla bla bla here bizani amakwerekwere anivotele	Hate
namyeka nangambulala nicabanga ukuthi khona enizokhangezwa kona. bulalani amabhunu ##url	Hate
@username unamang'😏 mina ngfisa nishaye yonke amakwerekwere,y ningalwa makuboshwe uzuma mara nakulakumele nilwe niyathula, how niyeka amakwerekwere 🤷🏾‍♂️  sishani lezomfene	Hate
@username isizile i corona ngabe uyawabona amakula ase thekwini lawa anukayo ebanga inyongo bedlala ne volleyball 😩	Hate
@username inzule unyoko golo masende kayihlo	Hate
@username sphukuphuku senja izaizai unyoko	Hate
mina angizithandi ezinye intlanga shame, e'skakhulu abelungu namakula.	Hate
@username lutho 🤣🤣🤣🤣 inzule nje uybuka	Hate
@username ngiyagula just coz angizwani nama kwerekwere?	Hate
siyobe siqala nqa!! ngey'ngane zenu ukuthuma amakula emakuleni ##url	Hate
kuthiwa amakwerekwere egoli adayisa iyphandla 🤣 bathi awubanjwa inkunzi ngoba uyabonakala ukuthi ungumzulu 😄🤞🏾	Hate
ikula lakithi 😅 ##url	Hate
@username amakula and my friend kodwa😂	Hate
@username inzule unyoko golo masende kayihlo	Hate
@username ikula lonke 😂😂😂	Hate
ngicela uphume nge kwerekwere lasezweni lenala🙌🙌🙌my king👑..#kingsomnala	Hate
@username uyanhlanhlatha nje bayam’bhayizisa kade ekhuluma futhi kodwa akanendaba nabantu “bakhe” ikakhulukazi laba ababulawe amakula	Hate
"""😂😂😂😂😂😂😂😂😂@username : kuthiwa ushaya into exosha izaizai @username ?"""	Hate
@username mina ukuthi vele ayangicasula amazaizai acabanga ukuthi iwona wondwa ahlakaniphile la ngaphandle	Hate
@username akashaye ibhunu shit! kuyasho akuyena umzulu bemele akhiphe isagila emotwen aqobe lento	Hate
@username awuyiboni ubana kubanjwa ikwerekwere uyakutsho ukuze uyiqonde kubanjwe ujulius malema kuba naye lilo	Hate
while you are busy with tribalism tweets ibhunu likhahlela unyoko eplazini #fuckenkaffer	Hate
sizanibo nakhu sizwa amakula okhozinilwethu @username 	Hate
dear xhosa tribe   umzulu : umuntu  inzule : ilamasende eniwasantuza entabeni	Hate
@username ngwenya buka usizi esphila kulo la emzansi  ikwerekwere lbulale 8 wabantu labaleka langena kwi truck yakwa sealand limbalekisa saze sathwala kanzima ezwen lethu ##url	Hate
amazaizai ngath asewaqedile ngepipi ##url	Hate
usebenza amakula kanti? done  ##url	Hate
niyahlekisa bo 😂😂 senimdlela umona ukuthi akasilona bhinca langempela 🤦🏾‍♂️ mazulu alapisa 😂	Hate
😠😠😠amabhunu asasinyela namanje ##url	Hate
"lol ungazo phapha ""@username : usebenza amakula rt ""@username : work mode ."""""	Hate
weh kazi ubhebhe yiphi inzule ##url	Hate
khona ozobuya  ezokhuluma before kuphela iviki kanti akamkhiphi u zuma 👀phekwabo zulu askhohliwe amakwerekwere masiqeda ngetolo nibuyela e zimbabwe nina #familymeeting	Hate
@username kahle kahle ikula 😂	Hate
@username zayi zayi igolo kanyoko wena msunu...	Hate
"kunjena ke ukusebenzela ikula lokhu ishaye ngo 10 kithi""@username : ishayiiiile"""	Hate
@username : amakula kuzohlala ku amakula	Hate
amakwerekwere amabili nge langa inkinga ye kruger national park yokudla solvekile...... ##url	Hate
@username ingoba ukuringa ivaar sduphunga ndini wena nje uqobo lwakho uyanya iswebu yokuphatha umhlaba you are just bla bla bla here bizani amakwerekwere anivotele	Hate
ngoba i know this for a fact, amazaizai ayawakhahlela amathekeni.	Hate
😠😠😠amabhunu asasinyela namanje ##url	Hate
@username amakwerekwere vele ngiyaphinda	Hate
@username muhle ne ocean yakhe ehlula amakwerekwere	Hate
@username yazi ngizodakelwa ikwerekwere 🤣🤬	Hate
kwazisholo ikwerekwere lisinukisela ngekhwapha ##url	Hate
abangare futhi... chirwari	Hate
amabhunu buried sechaba😡 ##url	Hate
"asiwafuni amabhunu vele ""@username : hahaha i was about to ask ukuthi y ashiye isibhunu"""	Hate
while you are busy with tribalism tweets ibhunu likhahlela unyoko eplazini #fuckenkaffer	Hate
@username kuyela lapho futhi boss i support umalema kulokho dubula ibhunu straight	Hate
dubula ibhunu 🔥😁 ##url	Hate
"dubula ibhunu dubula ibhunu!!!!!! lmao rt""@username : @username ������ ayeye fam ngathi uzodubuleka stru namhlanje."""	Hate
indaba yaloyamlungu or ibhunu, whatever he is, umbhoro ne eff bazoyilungisa.	Hate
ngeskhath kubulawe ibhunu edannhauser ubheki cele no sihle zikalala bagijima bazephula beyoqevuza....   “niwasabani amabhunu ndosi?” ##url	Hate
@username started working when i was  19 just after high school. at 22 moved to work with them, soon as i started learning their job all hell broke loose. was only good as an assistant. ngaba nenhlanhla ngokuthi ibhunu elolodwa langithanda langifundisa ngenkani, lezinto zangihlupha mina	Hate
yey, abantu bashayela amasimba la ngaphandle. ngempela uma ungaqaphelile, ngazithola suse ngozini. izolo cishe ngishayiswa ibhunu lekhehla. lapho lijike liyangi ziba uma sengikhuluma nalo. lisindele ukuthi anginayo insimbi ekhafulayo.. bekobuzwa sengiqedile ngalo.	Hate
dubula ibhunu muntu omnyama. abangazondwa kuphela abafe uma bengahambi. african european ngempilo kabani? ##url	Hate
kahle kahle i don't like my crush anymore. angazi bengiliyisaphi ibhunu. 😡😡😡	Hate
kuthi angihlanye bangibona ibhunu #sarafina	Hate
"""into ethi ibhunu lidinga induku vele"" ##url"	Hate
ngathi ibhunu le aparthied. ##url	Hate
kuthi angihlanye mangibona ibhunu!	Hate
@username akashaye ibhunu shit! kuyasho akuyena umzulu bemele akhiphe isagila emotwen aqobe lento	Hate
@username dubula ibhunu 🔫🔪💣	Hate
kuthi anghlanye mangbona ibhunu 😠😠 #sarafina	Hate
akobe niwabonile amabhunu abenzeni abantu abamnyama ekfc qhubekani zilima nikhothe isihlama samabhunu asozoninyisa again. #kfcassualt	Hate
@username lokho kuyangnyanyisa!!!!! i thought the gov. is trying by all means ukuthi umhlaba ubuyele kubantu abamnyama?  back to amabhunu y.	Hate
@username uyalisaba ibhunu ukulixosha	Hate
singadlali amabhunu awabuyise okungokwethu	Hate
uyasidakwelwa lo mlungu ##url	Hate
naku ngigwajiswa ikula egoli bakwethu.	Hate
@username inzule bengizaythini kodwa? *claps once*	Hate
“mazulu” ididi lakho. ##url	Hate
bekunuka ibhunu ngyaktshela wena!!!	Hate
@username uyonhbukisa amakula 😒	Hate
@username hamba e phayndane kwamagenqe mtase awekho amakula la egoli 🤣🤣	Hate
@username #wemagedlela udla amanyndululu amakula manje	Hate
and sadly abantu bakithi abakhweza abelungu emakhanda ethu belwela iphalishi ##url	Hate
ngoba ninochuku mazulu ##url	Hate
alliance umbimbi! kushawa amabhunu! ##url	Hate
aish niqoshe amakula mangfuna isinkwa sekumele ngyosithenga emall of africa niyabhora yaz	Hate
eban amakula ayavalwa ekasi vele?	Hate
amakwerekwere awabuyele ngakubo. ayawubulala umoya wethu futh awavalile amathuba!!!	Hate
"#somewherelokishini sibuka i euro2014 kutv.nango umdlali omnyama ngebala enama moves amahle.sizwa ubab'mdaphuna ethu:""yeses,uyayizw'inzule!"""	Hate
kwazisholo ikwerekwere lisinukisela ngekhwapha ##url	Hate
ikula libheba ichina......#ghettophrases	Hate
@username uyadliwa umuthi kwazulu natal. inzule zithakathana emini, andifunungatsho ##url	Hate
@username kuyela lapho futhi boss i support umalema kulokho dubula ibhunu straight	Hate
@username ayaphi ama kwerekwere vele	Hate
@username amakula awasali ngasemva. ahlala ephakathi kubutsotsi nobumenemene. wether their involvement can be proven or not, bona bahlala bekhona ngoba banyolukile kakhulu and bangenza nantoni na for imali. very corrupt people those ones	Hate
le moto eng hamba ngayo i slow idlulwa ngiso amakula	Hate
@username lol lutho. ungadla into esuka ebsweni be kwerekwere	Hate
"cha umlungu ""@username : @username ungena ngomgqibelo, usebenzel' ikula yin?"""	Hate
"hawu kodwa""@username : proposing to two different women in less than 6 week, inzule ngempela u suffo."""	Hate
lol amakula asazoyenza imali kule khauntry!! ##url	Hate
@username ungcono mina ngizwela indoda ethandana nawe.. kube biyazi ukuthi idlelwa ama kwerekwere	Hate
imama elines'shwapha ngathi ikula🚩🚩  noma ungakwata maharaj	Hate
@username iyafana nobiza 'umzulu'  'inzule' bayakhubeka tempers are flying so sensitivity levels zinyukile maqabane baxoleleni.	Hate
@username amakwerekwere vele ngiyaphinda	Hate
@username alimoshile itheku amakwerekwere	Hate
siyanyathelana gateway kahleni mazulu🙆🙆	Hate
@username haaaaaaaaaaaaaashahaha! inzule yokuqina ayiyishay'indiva leyo, izifunela intombi nje kwaphela	Hate
5 years from now sobe sithuma amakula emakuleni 🥴🥴🥴	Hate
will miss pakistanians.                abantwana benu ngeke basaphinde bakhulume islungu ngoba amakula bekuyi pre-school yabo bebashaya	Hate
nalecorona ayisabambi ngani amakwerekwere kuphela 🤔🤔🤔	Hate
@username zithandele amakula akho uhlukane nokuzenza ngcono	Hate
@username follow back spice people, amakula ayahlupha yazi ahlula nomandela ##url	Hate
zikhona inzule. ....😔😔😔	Hate
so amasosha namaphoyisa asegade amakwerekwere, azoholelwa ngemali yethu ye tax. syadakeleka	Hate
amakwerekwere ayayidla imali esouth africa haaaibo *ethwala izandla ekhanda* 😩 yazi ayidla ngaphezu kwethu! 😯😯	Hate
lik'lindile ikula...masha! “@username : angihambe”	Hate
yamula baby (young moola baby) kwazisholo ikwerekwere limemeza lithi  liyangidlisela lidlala ulil wayne 😂😂😂😂	Hate
#iyangicikalento mamkhoza lendaba yokusebenza amakula iyangicika coz angisakwazi nokuya ekhaya emsinga kwajolwayo @username 	Hate
@username nkonje ndaba yakho leyo weeeeeh inzule kodwa nkc yami..... and dbn is so cold today	Hate
alliance umbimbi! kushawa amabhunu! ##url	Hate
amabhunu sizowaphekela amanzi abilayo ushilo ubaba	Hate
ingulube = umlungu.. but angikho apho ##url	Hate
makuvukwe nami kunina ngi postpone ngi late manje, ukusebenzela amakula kunjaloke ##url	Hate
@username khabazela mfowethu ungibiza nge kwerekwere manje?😱	Hate
amakula asiphuza inyongo manje. @username ##url	Hate
kunin siphethwe inzule.	Hate
inzule umuntu ozula kakhuuuulu ##url ##url	Hate
bafana manike nakubona loku niqede ngako same time sikhathele ngama kwerekwere kusho mina induna yentsizwa u sgwebo...centence ngesi ngisi ##url	Hate
dubula ibhunu muntu omnyama. abangazondwa kuphela abafe uma bengahambi. african european ngempilo kabani? ##url	Hate
@username lol 😂😂😂😂 usebenzela ikula moss wena ,	Hate
@username lol angiyona le nhlobo ethanda amakwerekwere uyazi nawe #teamzuluhandle.	Hate
xenophobia!rt @username : kwerekwere nje engizolibona lilahlile! sodlala phela lama kwerekwere!	Hate
uma uthanda ukubuka 'mamovie amakwerekwere futhi umnyaaaaaaaaaaaaaama ngebala ungasondeli ethekwini.	Hate
umyalezo osheshayo kuwo wonke amakwerekwere hambani you have over stayed your welcome siyabonga 🙏 ##url	Hate
@username amakwerekwere asiqine isizulu nganeyami	Hate
"likwenzani?""@username : lizonginyanyisa le kwerekwere. . ."""	Hate
@username ngumzulu not inzule	Hate
@username isthembu sezintombi asikho, finish ngqiiiiii. musani ukudukisa abantu ngosiko lwethu makwerekwere ndini	Hate
"""they want bomb dick apparently @username : nanka amakwerekwere ethatha abantu bethu.ningenelwe yini wemantombazane?"""	Hate
@username inzule igolo lelo,	Hate
@username but useyiyo inhlunu le esivulwe amakwerekwere	Hate
@username amakula awanayo finance. angifuni ukuyithenga cash.	Hate
kodwa kaaade ngawabona amakula	Hate
"@username ""into ethi ibhunu lidinga induku vele"""	Hate
khona inzule efuna is'jingi kushisa kanje and i've outsourced the work of making it to the parent... akekho happy lo sisi right now 😔  and'shout'wa 🙆🏻‍♀️🤦🏻‍♀️  send heeeeelp!	Hate
abangare futhi... chirwari	Hate
@username inzule-inkomo emnyama emfishane	Hate
@username kanti usebenza amakula yini ##url	Hate
amakula ayahlupha. le ngungunyana iyawathanda amehlo.  #sona2020	Hate
@username inzule yase nhl umfoka mbuzi ezihlaba inkomo. ##url	Hate
bekunuka ibhunu ngyaktshela wena!!!	Hate
in 6 years time siyobe sithuma amakula emakuleni, angaz noma niyangizwa na !	Hate
lolukhetho,luyasitshengisa,ukuthi yilaphi lapho kukhona khona ontamolukhuni.mina vele bengazi ngehawikhi,yilapho kugcwele khona ondlebezikhanyi'langa.amakula wona amaningi ngala ethekwini.uyabonanje,lena yindlela yokungena phakathi kwethu.	Hate
@username iqembu elibusayo liwasaphi amakwerekwere amaningi kangaka kodwa ngelinye ilanga iqembu elibusayo liyobizwa sekufe abantu	Hate
"my dad uthi ""inzule(zulu's) zidom nge ndalo😂 sibona ngo ndumiso"	Hate
@username amakula ayazazi le zinto i'm sure abanye sebanazo emakubo	Hate
ubhebhisa zonke izinhlanga lezi nize nikhwelwe nayizinja amakula anibhoshele bese niyabuya nizodakelwa uzulu ##url ##url	Hate
@username 🤣🤣🤣 yafika ke inzule	Hate
ngathi ibhunu le aparthied. ##url	Hate
@username phima endabeni zaba shayeli bamaloli, abafw2 bahlezi lana kusebenza ama kwerekwere. ##url	Hate
amakwerekwere asithathela kakhulu umsebenzi wakithi uma kungahlaselwa amabhilidi asegoli aphenywe akukho ngisho elilodwa okuno-key taker walana bonke amazimbabwe maqede uhulumeni aphike ukuthi basithathela imisebenzi bese ethi usalungisa imisebenzi ayisekho egoli ekhuluma amanga	Hate
@username uyonhbukisa amakula 😒	Hate
thola izinqa kuqala kwakumele ube ikula wena ##url	Hate
@username dubula ibhunu 🔫🔪💣	Hate
amakula izinja 🤧	Hate
"@username lovely song🤣🤣🤣""awahambe amakwerekwere a buyele ekhaya"""	Hate
"😂😂😂😂😂😂 ""@username : maimane ibhunu elimnyama #malema”"	Hate
isilo sithi mawashawe amakwerekwere	Hate
chayile time... ngoba angi sebenzi ikula 👯👯👯 @username are you… ##url	Hate
nizobe nifuna ama refresh nikhohlwe ukuthi nixoshe amakula wabantu	Hate
naku ngigwajiswa ikula egoli bakwethu.	Hate
@username you should stand with mnangwangwa uphume endabeni ezingakufuni kwerekwere	Hate
@username ziyakhala ngoku zikhala nge loud speak abelungu ama cheat yini lena eyenziwe umlungu ##url	Hate
"""sekuyoze kubuye ikula emngeni?"" kzn ##url"	Hate
bafana fanele ibize yonke legenge orlando pirates iyidlalele besides amazaizai	Hate
@username yazi ngizodakelwa ikwerekwere 🤣🤬	Hate
uyanya lo mlungu ##url	Hate
@username kodwa keh anidlile amakula	Hate
khona ikula lana richard bay angazi lona ungalithokozela yin ? ##url	Hate
@username the bottom line asiyingeni wayeyedwa eqoma kwerekwere lakhe	Hate
"ndoda kwavhenda nje ""@username : ngeke ngilikhethe ikula mina angabe kuyadlalwa"""	Hate
@username #kuthiwa make wawadla ikula liyokudonsa ngekhala uyolithithizela mina bru nop angiwalokothi	Hate
@username inzule bengizaythini kodwa? *claps once*	Hate
@username ei ngiyangena ,umuntu usebenzela amakula.	Hate
fusegi uthwitha wakwa thwala lo ngizobhala ngendlela engithanda ngayo...msunu!!	Abuse
ndaba yamathamncane nje nobuso ubucijle ngathi inkawu fseg leyonto.	Abuse
@username wena? telling me ngobubi? lmfao. malebe kanyoko, ufana nayo indunu yakhe, sphongo engathi amasende kayihlo. angisakhukumi ke ngeyhlathi engathi ubhebhisa amaphara, golo elivuzayo.	Abuse
@username mina ngimutshela kumnyama kubomvu sikhona isifebe sakhe	Abuse
vele angeke ushade umahosha ##url	Abuse
@username no he didn’t inkinga yakhe uyaphapha uyaqina lowamfana ngathi “istabane” yey uyaphapha nangu umfana	Abuse
@username usijwayela kabi wena mhlathi wakho	Abuse
"lol usudla izifebe zalapho manje? @username : newlands west msunu ""@username : ukuphi doti?? @username """""	Abuse
amadlebe= ears unyoko= mother zulus:madlebe'kanyoko 🤣😏 ##url	Abuse
@username nathi sinabo omahosha emzansi aba affordable why should i pay imali engaka ngomuntu engingamazi usisi uya clamer ufuna abalahlil	Abuse
ubusafuna ukuwasha amehlo yin stabane? @username 	Abuse
"ukhona omthandayo: ""@username : kudlaliwe ngathi @username : hahaha: ""@username : lmao isitabane esine mpandla#uyafosta"""""	Abuse
“igolo liyakhula” @username - 2018	Abuse
it's every reality show, talk show, advert khona istabane ngathi ngzokhathala ##url	Abuse
ngiphila ngokweyisa mina msunu kanyoko	Abuse
@username dear mlungu omnyama nobubi ngeke sizwe ngawe 🙄🙄 ukhuluma ididi nje 🖕	Abuse
@username lalela la wena golo likanyoko owumahosha waphinda wazala inkonkoni efana nawe... sdoda siyayisho esinezimpethu esazala waphuma ubolile, ungijwayela amasimba s'dwaba kanyoko nxaaa.	Abuse
@username akas'mele loyo sisaxakwe ilesi sdomu esiwu norma.. sisababaza usizi labantu abamnyama.. abelungu can have a braai bengas'faki	Abuse
@username gibela ididi uyeke ukucabanga izinto eziningi 🙈😂	Abuse
fusegi wena msunu wenja!!!! kanti uyadakwa, nxa. lezinto ez'phale ebusweni. fucker!!! 🖕🖕🖕  again, fusegi nja!!! ##url	Abuse
ungazokhuluma amasimba wena shlama ##url	Abuse
"lmao rt""@username : fuseg msunu rt @username : kazi @username ugqokeni namhlanje njengoba ayegqoke icathulo zokhamba idakota"""	Abuse
“wathini wena ?” “ngathi sanbonani bonurse bomsunu kanyoko” 😭	Abuse
mampara unyoko msunuwakho... ukhuluma ubuthuvu benja obubhucwe ngomchamo golo eligxaza igazi... ##url	Abuse
dubula amasondo abone igolo ngempela ke ##url	Abuse
@username ungangijwayeli wena shlama.	Abuse
isifebe ke lesi ngo 15:04 yena usezolala ema salon nefoni izocima? cha mina bengizothi engaphinde abuye bese ngi delete konke okwakhe ##url ##url	Abuse
@username voestek wena golo.  malebe kanyoko anezitebhisi zokumodela ahudula inhlupheko yamasende kayihlo	Abuse
andile 🙉 rt @username : sfebe lokhu kwabulal ubhuti ngedidi wemsunu kanyoko	Abuse
@username ngeke unciphe, sdudla	Abuse
ubufebe phansi, sakhula kubanda.	Abuse
kuyashisa nomiyane abazibekile phansi..... ay lendawo igolo nx!!!	Abuse
ngwebedla istabane nje	Abuse
yini istabane?? 😳😳 ##url	Abuse
liqobelo le stabane esi	Abuse
@username yazi kuzofa wena kuqala shlama	Abuse
"lmsdooo ""@username : #hahahahahahahahaha ""@username : buphele elimpopo""@username : ubutabane baqala egoli"""""""""""	Abuse
oyellowbone 🙏🙏 nangu omunye ufuna u90k bayayithanda imali ngeke amandla erand engehli ##url	Abuse
aniyeke ubufebe nizofa	Abuse
bo tikiline abo thuse 😩😢 #utatakho	Abuse
@username musa ukuba ididi ekuseni uma unenkinga ungibize	Abuse
nanti igholo bafowethu ngisazo bhebha manje ngo 3pm #girlztalkza ##url	Abuse
@username yewena stabane ungazosijwayela amasimba amazulu angenaphi kulento ekhulunywa lana ##url	Abuse
mxxm umbuso ngiyamazi isitabane #mbuso	Abuse
umabehluleka odokotela ukulapha ubutabane sikhona bo 😂😂😂😂😂😂😂🤣 ##url #kingsomnala	Abuse
iyellowbone elomjolo  idarkbone elomshado	Abuse
"usathi uhamba nomuntu wakho 👫 kuthiwe ""hosh msunu ka romeo no juliet lethani ama phone"" ##url"	Abuse
ubufebe esatafrika 😩😩😩	Abuse
@username let me repeat.   golo likanyoko owumahosha waphinda wazala wena nawe futhi waba inkonkoni... sdoda siyayisho esinezimpethu esazala waphuma ubolile tsek. if you think you can do anything to me forget it 🤞🤞🤞🤞🤞🤞🤞🤞	Abuse
yey, abantu bashayela amasimba la ngaphandle. ngempela uma ungaqaphelile, ngazithola suse ngozini. izolo cishe ngishayiswa ibhunu lekhehla. lapho lijike liyangi ziba uma sengikhuluma nalo. lisindele ukuthi anginayo insimbi ekhafulayo.. bekobuzwa sengiqedile ngalo.	Abuse
"""@username : intshontshelwe umahosha le macbook""o sele wena, lol!!"	Abuse
🖕🏿🖕🏿🖕🏿🖕🏿🖕🏿🖕🏿🖕🏿🖕🏿🖕🏿🖕🏿🖕🏿 ngcili enempethu , manzi egolo agcwele iskhaftini ##url	Abuse
😂😂😂😂😂😂😂😂😂😂😂“@username : udakiwe mhlathi wakho rt @username : lol ayikho lento edanswa u black coffee.  ngathi uncinzwa i anda”	Abuse
uyanya mnqundu, asikwazi ukufunda thina? golo lakho! ##url	Abuse
@username yini mhlathi wakho?	Abuse
blue pill ngihambe ngiyothenga omahosha echina ##url	Abuse
weslima udakwe inkomo smh ##url	Abuse
@username uyinja lomfokazi ngavele ngamenyanya nje ngingamazi	Abuse
@username istabane lesi. indlela ami ngayo usisbhuti lona is off nje	Abuse
ubufebe buyabulala 1st nombuso-uzalo,then simphiwe-gtl,olandelayo manje wu imani.. nb: uma ufeba uzofa uhleli ngezibunu njengo phiwe😂😂😂	Abuse
@username thatha lobufetshana bakho uyoshona ngazokhuluma igolo la	Abuse
"ngyamsola ""@username akasona istabane usam smith?"	Abuse
@username wathinta istabane wathinta umqayi ✊ amandla to the anc gays ✊	Abuse
@username uyanya masimbakho, udakiwe wena straight.	Abuse
nalegenge engaqhanyelwa mayengadanselwanga udoti ujwayele omahosha iyona enendaba namapanty kona akubukeki umuntu ozodansa nefull panty	Abuse
mase kuba no msunu othi asixole nje kanjalo. skhohlwe nje ngakho konke😭😭 because we are now a “rainbow nation”  endunu🖕🏽😠😡 ##url	Abuse
@username hang unyoko msunu ungijwayela igolo	Abuse
@username the same way i have been celebrating for the past 23 years akukho mgodoyi wangitshela udoti cyril uyasidaelwa usaba abelungu ucindezela thina	Abuse
amadoda emsebenzini,abafana eskoleni bangahlaleli into engaqondene nabo leholidi elabantu besifazane!!buqala kanjenake ubutabane #womensday	Abuse
buphelile ubufebe e willow crest. u sbonga uyajola manje	Abuse
