text,label
@ashwi_da Mwankuye kuri uyu mubare ko numvise ngo utera umwaku ,0
@ashwi_da Ni iki waburanye u Rwanda ugiye gushakira ahandi ???,0
@ashwi_da Utu tu edit baba badushyiriye muri phone kucyi tutadukoresha kd mbona ari twiza ??? Mumbwire ko naberewe se ,0
@ashwi_da Uyu ni Impanga yange kd ni umwana mwiza Sha we Yitwa  @kaniggah_1  mumuhe follow abahe follow back ,0
@ask_awayy Niba utazi uyu mugabo status ukaba wazujujeho Elisabeti ndakurahiye uracyakoronizwa ,0
@bayikorere1 Igihe machine zari zitaraboneka twarize Kandi turatsinda murangije ngo zirabonetse nabwo muzanamo ibibazo ubundi ko Ari inguzanyo mwaziduhaye namwe mukatubaza umusaruro,0
"@bbfmumwezi Abaye ari uwishyura ayo yaguzwe,Declan Rice yaba asigajemo angahe ?",0
"@bbfmumwezi Kiyovu Sports yareze muri RIB ,Uwahoze ari umuyobozi wayo Juvenal Mvukiyehe ,imurega ubujura",0
@bbfmumwezi Kuri uyu wa Kane abayobozi ba #RPL barasinya amasezerano n'abafatanyabikorwa: Gorilla Games izajya ihemba abakinnyi bitwaye neza(umukinnyi w'ukwezi &umwaka n'uwatsinze ibitego byinshi RBA & Startimes:amasezerano y'imyaka itanu yo kwerekana shampiyona,0
@be_johns Ariko ntukansetse,0
@be_johns Niba ufite imyirondoro yuyu muntu wadufasha ukayiduha muri DM cyangwa muri comment. Murakoze.,0
@be_johns Ugire amahirwe ntibe ariyo mu nzego z’iperereza.,0
@BeatriceMUKAMU2 Reka tureke ko idahagije ubuse nka abanyeshuri tumaze ukwezi kurenga tukaba niyo muvuga ko idahagije twarayibuze muradufasha iki ??,0
@bibananiza_iki Abasaza bakera bari baratese kuer ngo ntiyafatanya irondo n urukundo knd hano bana barufatanya na models 5 na retake 2,0
@bibananiza_iki Mvase ibintu ni neza ? Umva ko bagira ngwiki @Mwidishyi Akuzaniye imiti pharmacy,0
@bibananiza_iki Mwumviseko byavuzwe ngo amagara naterwa hejuru usame ayawe ark Ngewe ho ndababwiye ngo Naterwa hejuru usame menshi ashoboka kuko uzagira amagara menshi,0
@bibananiza_iki Niba ubabaye iyumvire Utu-gospel music Knd wibuke ko amazi Ari ubuzima,0
"@bibananiza_iki Niba ushaka amahoro ntanambara urwanye, emerera Yesu aze mubuzima bwawe ubundi ureke abarwanira amahoro barwane kuko batamenye uyatanga knd niwe mahoro.",0
@BigwiNshuti Hey @KabagambeI Ko uri umuvugizi wa @Uni_Rwanda Wagabanyije guterana amagambo nabantu Utazi. May be they aren't under your Authority,0
@BigwiNshuti Murapf iki ubwooo,0
@BigwiNshuti Ubundi niwoe wangeee,0
"@BiraboneyeVicky
·
Sep 25
Abandi dukomeze tuzamure account ya @RWPPA tuyi following rwose, ntakindi bisaba uretse umutima mwiza!  Big up wowe ubikoze",0
@BiraboneyeVicky Abantu mumaze iminsi mwifuza kumenya no kumbona reka nidarape kwihisha ndabirambiwe. ,0
@BiraboneyeVicky Ese ko nta bana njya mbona bigana Messi? Wowe ujya ubabona ra? Abato bose bikundira Ronaldo,0
@BiraboneyeVicky Guys nta muntu utakwishimira ukuntu NTWARI Fiacre yazamuye urwego kuva yava muri APR FC kugeza aho ari South Africa. Asigaye ateye ubwoba ari mu bazamu bakomeye hariya.,0
@BiraboneyeVicky Munyigishe ukuntu umuntu ashobora gushyira link ya account ye muri document runaka? Urugero uri gukora application ushaka kwerekana account yawe. ,0
@BiraboneyeVicky N'ubundi bizajya birangira igikombe cy'inzovu ari ukwicara mu giti!,0
@BiraboneyeVicky Ntakintu ntakora ngo mbasetse nuko mudashima! ,0
@Biragoyee Umupfumu antumye umuzi w'ibuye,0
@BirekeSibyawe Esubundi Rutambi akora iki??,0
@BirekeSibyawe Iyi modoka urabona nyirayo avuka mukahe karere ??,0
@BirekeSibyawe Mvase ndi mwisoko mumbwire ako nguraa,0
@bombokarati Nonec ko Man U yaraye itumye ntigurira imodoka niyihe nama mwangira konumva mfite depression?? #betting,0
@BrianneDeejay Nese ko Ako mvuze kose bakavugaho ubwo bizagenda bite?,0
@BrianneDeejay Sinjye wigize uwo ndi we ubu nimwe mwangize we. Ndashimira itangazamakuru by'umwihariko n'abafana muri rusange. Ndashima abakire bakomeza kumpa akazi. Ndashimira abatari bake bamfasha mu buryo bwose. Ndashimira ubuyobozi bw'igihugu cyacu butuba hafi nk'urubyiruko. Mwarakoze,0
@brotherwacu Katurebe abize nikihe kintu ugura Ari umukara wagikoresha kikaba umutuku warangiza kuyikoresha kikaba umweru,0
@brotherwacu Nciye munsi yigiti cyavoka irahanuka none nsanze ihiye ubwo bishatse kuvuga iki ntimuntuke,0
@brotherwacu Ninde ubona urenze muraba bahanzi babarundi Kirikuo Akiil na           dramat,0
@byukavuba Aba bajama ni bamwe tubwira ko ari abastari muri Kigali gusa bakanga kumva ngo turababeshya,0
"@byukavuba Amanota yasohotse, dusanga ubwenge bwe nabwo buri mu ncamake",0
@byukavuba Amasezerano mashya ajyanye no kwimura impunzi yasinywe hagati y' u Rwanda na UK.,0
@byukavuba Ingoma nshya igezwehoyitwa #OyaShn by @Knowless1butera  Knowless urumva intebe atagarutse kuyisubiza?,0
@byukavuba Iyi mvura iri kugwa nakibuka ko ndi single nkagira ngo iri kugwa mu mutima wanjye Ibi nabyo ndabirambiwe,0
@byukavuba Kandi ubu wabona mbwiye abarundi ko iyi nyubako nafotoye ari ishuri rya Architecture batabyemera,0
@byukavuba Karangwa yateye ivi nyuma y'iminsi mike agize isabukuru y'imyaka 32,0
"@byukavuba Ko mu Burundi bari gufata neza Bruce Melody kurusha uko tumufata, buriya yigumiyeyo ntitwazamukumbura?",0
"@byukavuba Ni uko sha Rayon, mwarakoze kumva igitekerezo cya Byukavuba Ejo muzakore n'ifu y'igikoma dore irakenewe",0
@byukavuba Nkwibutsa ko udakwiye guhangayika igihe umaze MBs wari waguse kuri ya 4G bundle imara ukwezi. Hota ugura Booster pack uzakoresha kugeza igihe pack yawe irangiriye,0
@C__les Muze hano ngire icyo mbibariza Ese ndamutse mvuzeko bano bantu basa naba mbeshye mbwira woe uko unibona ¡!,0
@CAGUWA_2 Abantu ba hano muri gucyeka ko ibiki?? Ubu koko muramvu nagira amanota asebetse ,0
@CAGUWA_2 Abantu bakoresha Android dusigaye dukorerwa VAWULENCE nyinshi ,0
@CAGUWA_2 Amanota yanjye ni meza,0
@CAGUWA_2 Byukavuba niwe muTweep wamenye amanota yanjye bwambere ejo  Iyi foto twayifashe yaje kunsura kw'ishuri ,0
@CAGUWA_2 Congratulations @Iradukunda_Mose Urugo ruhire kabisa  Muzabyare hungu na kobwa ,0
@CAGUWA_2 CYAZE NDUMIWE Uyu muntu umugire inama peuh,0
@CAGUWA_2 Deal done  Buri umwe wese ejo wakanze Like na Retweet ndamushimiye cyane niby'agaciro,0
@CAGUWA_2 Ese aba bantu baba bicaye hano kwa makuza baba bari gukora iki????!  Nkigendera,0
@CAGUWA_2 Ese iriya foto ndi kumodalinga niyo yabarakaje????,0
@CAGUWA_2 Ibyo mwandika muri comment kwiyi post mwirinde ku mwankomeretsa ,0
@CAGUWA_2 Kuki mwandakariye kandi mutambajije amanota nagize???? Ntago munyizera abachouuu,0
@CAGUWA_2 Ndabona atarasohoka mn,0
@CAGUWA_2 Ngaho mumbwire Congratulations  Kuko nabonye ntacyo atwaye biraho   Nkigendera,0
@CAGUWA_2 Ngaho mumbwire Congratulations Kuko nabonye ntacyo atwaye biraho  Nkigendera,0
@CAGUWA_2 Ngo amakanzu y'abisilamu ari kugura 50k?,0
@CAGUWA_2 Ninde uri buduserukire muba Tweep akishyura 50k Frw akajya kwa Kendrick Lamar ,0
@CAGUWA_2 Saa sita zirabura 14 bwira impamvu utarafollowing @Ruvuzananga ngo arare yujuje 1k Kandi ari gutanga follow back bikore kabisa nanjye uraba umfashije,0
@CAGUWA_2 Ukurikije amanota uriya mwana muziranye yagize urumva umufitiye ikizere cy'uko azibeshaho muruyu mujyi wa Rubingisa!?? ,0
@CAGUWA_2 Uyu munsi ni PROMOTION dore ni mukwa12  Uragura Pizza  imwe ubundi uhabwe indi yinyongera kubuntu ,0
@cardinal_x44 Birashoboka ko abagaragaraho ubusinzi Ari abaturuka mu miryango yifashije ibamenyera ubuzima bw'ishuri hanyuma bursary bakayinywera!,0
"@Celinee250 Abachou mwanyujurije icyabiri, ko ndumuntu wanyu",0
@Celinee250 Ese  @CAGUWA_2  na  @ashwi_da Ntawamenyera babonye angahe,0
@Celinee250 Ese ubundi warasenze uburiki?  Mubyuke mwese abakiryamye tujye gusenga,0
@Celinee250 Icyumweru kiza nshuti zange Imana yumve gusenga kwanyu,0
@Celinee250 Ndongeye ndabyutse nsanze phone yange kuri 20% battery kandi yaraye kuri charger ,0
@Celinee250 Ni iyihe nama wampa mu buzima ikambera akabando nzicumba ikansindagiza mu rugendo rw'izabukuru ndiho ngenda nsatira?,0
@Celinee250 Tayali ndongeye ndariye shimwa mana,0
@Celinee250 Tayali ndongeye ndariye shimwa mana ,0
@cheeeeees1 Ese bavuga gukora ubugari cg gusonga ubugari,0
@claptonkibonge Bagerageje kubona ifoto ye ,0
@ClaudeKarangwa Ejo twagize amahirwe yo gusura Ministeri y'urubyiruko Umusanzu wacu nk'urubyiruko mu kubaka u Rwanda twifuza tugomba kuwutanga tutizigamye,0
@ClaudeKarangwa Niba uziko utarisiramuza cg uzi umujene utarabikora inama nakugira nukunyarukira kwa muganga ukabisoza. Kuko bigabanya ibyago byo kwandura virusi itera #SIDA Twese intero ikaba #StopSIDA  #GetTested,0
@ClaudeKarangwa Tuganire Internet ya Mango wayiha angahe ku 100? Ni iki uyishima? Ni iki uyigaya? http://mango4g.rw,0
@Coman40 Aba nibo bakoze sex mumuhanda cyaze imperuka iri hafi pe ,0
"@Coman40 Akwibwiriye ko ashaka ko akubera umugore ,wamusubiza gute ????!",0
@Coman40 Ase aba bajama banywa ibiki ???!,0
"@Coman40 Bagupfutse mu maso bakakubwira ko amadorali uri bufate yose uyitwarira ,wakwegukana angahe mugihe zino note imwe Ari $100 ???!",0
@Coman40 Bakoranye indirimbo yaba irenze cyaze nubwo yaba iyimana!,0
@Coman40 Burigihe iyo ndebye aka ka video ndaseka foooo,0
@Coman40 Bwa mbere winjira muri stade regional NYAMIRAMBO hari muwuhe mwaka????!,0
@Coman40 Coach gael niwe mukire wambere muri showbiz nyarwanda ???!,0
@Coman40 Ese iyo bavuze ngo #TUNYWELESS tuba tugomba kunywa amacupa yinzoga atarenze angahe ubundi ????!,0
@Coman40 Ese ko abanyeshuri biki gihe abenshi basigaye buzuza national exam ?? ,0
@Coman40 Ibyo kuba Davis D  na  B Threy baraburije fooo tube tubyihoreye nonese  buriya bariya bantu 10 baguze amatike bazabasubiza amafaranga yabo cyangwa ubwo barayahombye burundu ???!,0
"@Coman40 iriya ""HAS"" isobanuye iyihe  grade buriya ???!",0
@Coman40 Meddy na Melodie Bakoranye collabo woe wahitamo ko baduha iyihe song??,0
@Coman40 Muri Africa nikihe Gihugu gifite abakobwa beza kurusha ibindi byose???!,0
"@Coman40 Mutesi jolly yari yishimye ,iradukunda elsa afashe akaboko mutesi jolly! Prince kid yari imbere yabo nawe anezerewe! Aha ni muri 2017.",0
@Coman40 Mwanafunzi ibiganiro bye byatuma umuntu yiheba ndaq,0
@Coman40 Nakahe karere mu Rwanda kagira abakobwa beza cyane ???!,0
@Coman40 Nawe wemeranya na jaysqueezer ko ishuri ari scam ???!,0
@Coman40 Ngayo nguko kigali nibyayo,0
@Coman40 Nonese ubwo abayirwaye bose bazaba barapfuye ?????!,0
@Coman40 Nyamara uyu mukobwa twe tugira ngo ni blague ariko burya ibyo gukunda Juno ashobora kuba Ari serious!,0
@Coman40 Reka duce impaka ubundi uretse kumva amabwire hagati ya #BUSHALI na #BTHREY ninde mwami wa #KINYATRAP ????!,0
@Coman40 Tubwire ikintu uzi kiba mu Burundi kitaba mu Rwanda ????!🇧🇮🇧🇮🇧🇮🇷🇼🇷🇼,0
@Coman40 Turetse kubeshya woe utoraguye miliyari 2 niki wahita ukora ako kanya???!,0
@Coman40 Ubundi uretse kugendera mu kigare Ngaho mbwira indirimbo ya Kendrick lamar uzi ?????!,0
@Coman40 Ufite inzu nziza nkiyi kandi ihenze wakirirwa ushaka umugore kandi ubizi ko anytime mwakora divorce????!,0
@Coman40 Ugendeye kwiyi map woe urabona akarere kanini mu Rwanda arakahe ????!,0
"@Coman40 Ukurikije ibikorwa byabo muruyu mwaka wa 2023 ,ninde waha igihembo cy'umuhanzi wumwaka ????!A. Chriss eazy B. Kevin kade C. Dany nanone D. Juno Kizigenza",0
"@Coman40 Umushyitsi agusuye then wamuzanira ibiryo ,akikora utu tumannyeri ,wamukorera iki ???!",0
"@Coman40 Umuturanyi wae afite inkoko then ikaza guterera iwae ,wabimubwira ???!",0
@Coman40 Utu tuntu turi kwihene twitwa ngwiki????!,0
"@Coman40 Uwaguha 10M ngo wishyireho tatoo umubiri wose gutya ,wakemera ????!",0
@Coman40 Witegereje neza urabona uriya muntu arinde????!,0
@Coman40 Woe ubona muriyi gang arinde ushuka abandi bikazarangira akize abandi bikanga ????!,0
"@Confiancembabaz Noneho sinzi icyo muzamburana peee, iphone X 256Gb 200k yonyine muze rwose ka kirihahira ",0
@DamienMugabe Jya wiyitaho wowe ubwawe kuko ntawakwitaho umuntu ashobora kuva mubiro metel 3000 (3000km) aje kugushyingura ariko ntago yakambuka umuhanda aje kugufasha,0
@DamourNirembere Nizereko uzaba ibisubizo byibibazo byi machine kbc,0
"@DiocesGikongoro Cyubahiro Emile wigaga MCB niwe wabaye uwa mbere mu masomo ya Science mu Rwanda, akaba yigaga muri Petit Seminaire St Jean Paul II Gikongoro, iyi seminaire ya @DiocesGikongoro ikaba ari ubwa mbere ikoresheje ikizamini gisoza amashuri y'isumbuye. @NESA_Rwanda @REBRwanda @Mineduc",0
@Dj_Diddyman Iki kizami gishya mugukorera uruhushya rwo gutwara ibinyabiziga cyitwa ngwiki?,0
@DKataha Wagize Ubwo se kandi akubwije ukuri ?? Aho bukera uragaragara kbs,0
@dremo_rw Niba kugukunda aricyaha imana izanyohereze mumuriro ndabyemeye,0
"@DrKigeli Inkuru y’akababaro: Gitifu yagonze abana icumi, icyenda barakomereka umwe ahita apfa",0
"@dudeetalks Aka kantu ko kumutwe inyuma ,kitwa ngwiki mukinyarwanda ????!",0
@dudeetalks Harya amandazi bayita gute mu cyongereza?,0
@dudeetalks ni iki uzi ku bakobwa bi Nyagatare?,0
@dudeetalks Ni iyihe movie warebye wakongera ugasubiramo??,0
@EconomicStat_Rw Mbaza rwose. Naho kuba impuguke byo bisigaye biterwa. Gusa mwareba ibyo nandikaho cyane.,0
@EddyzoOfflcial Kombona bariya ba kozi bariye karu ngu nda bacyira konda ma fara nga mfite,0
"@EgidieBibio Dutangiye icyumweru, Uhoraho akuremere ibyiringiro bishya n’icyizere cy’ubuzima.",0
"@EgidieBibio Hari umuvandimwe wantembereje aha hantu uyu munsi online, nongera kwibuka gusabira uwacu wese uri ahantu hakonje uku! Imana ibiteho kdi ni ukuri yumve isengesho ryanyu",0
@EgidieBibio Ndumva mbyukiye muri mood nziza nshaka kubifuriza guhirwa! Umunsi mwiza bantu beza,0
@EgidieBibio Ongeraho utunsi duke tubanze tunatarame kinyarwanda sha 24th Dec CampKigali,0
"@EgidieBibio Uyu mubyeyi ni imfura, ni inkotanyi, akunda u Rwanda, agakunda & akaharanira UKURI! Agira urugwiro, akamenya kwizihirwa! Ni umubyeyi cyane akamenya gucyaha aho biri ngombwa! Dufite ingero zo kwigiraho ibyiza",0
@EmmyGisa3 Ibanga Abanyarwanda🇷🇼 Tugendana abanyamahanga ryarabayobeye ,0
@EramRwanda Uraho neza mfura Nkunda,0
"@EricNicy11 and 2 others Mu myaka nka 5 ishize baduhaga 25k igitangaje rero, nayo yaratunaniye kuyishyura ! Buriya rero uzaboba buryo ki 40k yari akayabo umunsi watangiye kuyishyura wa mfura we",0
"@ericnkunda123 Uburyo bwizewe bwo kwirinda inda zitateganyijwe, ni ukwifata",0
@Erikr250 Ese Ubu ntari kuvuga ukuri? Sinarinzi ko hari abaneze gutya! Bisubireho! Kuko Biratangaje,0
"@FideleLtd Aha Hamas yateye naho Israel yigaruriye ? Bakaba bashaka kuhigarurira ? Byaba Ari akaga gakomeye isi igiye kubona , ese kuki Israel itahasubiza amahoro agahinda.",0
@FillyUmutoniwa1 Baguhemba uhita wishyura amadeni urimo abantu batabanje kukwiruka inyuma ,0
@frankmizero_ Umukobwa tuzahura wo kuri iyi mihanda tuzahita dusomana. Ibi njye ndabirambiwe..,0
"@FulKwizera Burya kuganira ni byiza . Dear @Rwandapolice nyiri iyi modoka nari naberetse ejo hashize, uyu munsi nimugoroba twahuye turaganira dusanga yemwe tunaziranye n’ubwo tutari duherukanye.",0
@Gicanda9 Ukuntu tuvuka mukwezi kumwe nibyo bintunguye,0
@gladiator_1st Umwana wuyu munsi utarabashije kumva Uyu mugabo akora itangazamakuru akubajije Quality imwe Uyu mugabo yari afite kuri micro wamubwira Iyihe...!?,0
@godfather250_Namwe nimundebere wamuntu waje Guteza imbere umuziki nyarwanda imbere Hari Amagambo Utakabaye ukoresha Wiyita Umukunzi wa muzika muri rusange ,0
@Godwin_n11 Abandi mugihe babaga bari muri etude uyuwe yabaga arikumodaringa,0
@Godwin_n11 Ase app ikora zino photo yitwa gute??,0
@GraceUmutoniwa5 Ndikumva nshakako tuba inshuti mwese wowe Kanda follow ndakora FB Ako kanya .,0
@Gratienofficial Abantu batarya inyama kuri Noheri barya iki?,0
@Gratienofficial Aho utuye Voka imwe igura ingahe?,0
@Gratienofficial Amafranga avuyeho burundu ni ikihe kintu nawe wahita uhagarika gukora?,0
@Gratienofficial Ari muri Real Madrid na Man U ni hehe Ronaldo yakoreye utumannyeri twinshi?,0
@Gratienofficial Ariko gushyirishamo utu tuntu mumenyo ni angahe?,0
@Gratienofficial Ariko ibizamini ntabwo bigikomera nka cyera ko mbona abana babyujuje ari benshi ,0
@Gratienofficial Ariko nyine aha ni kera ntaramera ubwanwa,0
@Gratienofficial Buri wese agira umuntu muri phone ye upostinga status za WhatsApp zirenze 20 kumunsi,0
@Gratienofficial Buriya ibibi birarutanwa! Ari ukurya inyama z'imbeba cg iz'inzoka wahitamo izihe?,0
@Gratienofficial Bwa mbere uca aha hantu wari ugiye he?,0
@Gratienofficial Bwa mbere ugenda mundege wari ugiye he?,0
@Gratienofficial Bwa mbere winjira muri BK ARENA hari habereyemo ikihe gitaramo?,0
@Gratienofficial Cyakoze uyu mwana afite Talent pe ndemeye,0
@Gratienofficial Ese buriya birashoboka ko umuntu yakwitsamura asinziriye??,0
@Gratienofficial Ese iyo umuntu aguhemukiye cyane ugeraho ukabyibagirwa mukongera mugachilinga cg biba inzika y'ibihe byose?,0
@Gratienofficial Ese ko Kwogosha gusa wishyura igihumbi bariya boza mumutwe bo bungukira he?,0
@Gratienofficial Ese kuki bagereranya Theben na Bruce Melodie ntibagereranye Meddy na theben cg Bruce Melodie na Meddy?,0
@Gratienofficial Ese ubonye igishoro cy'ibihumbi ijana rwf wacuruza iki?,0
@Gratienofficial Ese ubu uhuye n'umuntu mwiganye P1 wamwibuka?,0
@Gratienofficial Ese wowe urya urusenda??,0
@Gratienofficial Harya iyi ni impala cg ni Imparage?,0
@Gratienofficial Icyiza kandi kibi cy'isi nuko izenguruka.,0
@Gratienofficial IGIHE cyizakwereka ko ntakidashoboka mu buzima,0
"@Gratienofficial Indirimbo uri gucuranga buri munsi ukanayiririmbishwa mbese yakubayemo nka Virus, ni iyihe?",0
@Gratienofficial Iyi ndirimbo ni All-star. Yabaye Hit kuko igihe cyayo yakanyujijeho pe! Vuga izina ryayo??,0
@Gratienofficial Mpora mbabwira Bruce Melodie ni Umucomedie,0
@Gratienofficial My Own Team twarazwe n'abakurambere 3points,0
@Gratienofficial Ndashaka Jersey y'amavubi kugiciro icyo aricyo cyose anyone please ,0
"@Gratienofficial Niba nawe ukunda ikipe y'igihugu shyira ijambo ""amavubi"" muri comment ",0
@Gratienofficial Niba undusha kumenya Kigali aha ni hehe?,0
@Gratienofficial Nonaha Yesu agarutse gutwara abantu be mwajyana cg twasigarana?,0
@Gratienofficial Nonese burya NGENZI aba ari Seriex no mubuzima busanzwe?,0
@Gratienofficial Ntabyo kwiyemera! Ni umwanya wa kangahe utajyaga ujya hejuru yawo ukiri kuntebe y'ishuri?,0
@Gratienofficial Reka nikorere inkuru nk'ibinyamakuru 𝗔𝗺𝗮𝘃𝘂𝗯𝗶 𝗮𝗿𝗶 𝗴𝘂𝗸𝗼𝘇𝗮 𝗶𝗺𝗶𝘁𝘄𝗲 𝘆'𝗶𝗻𝘁𝗼𝗸𝗶 𝗸𝘂 𝗴𝗶𝗸𝗼𝗺𝗯𝗲 𝗰𝘆'𝘀𝗶,0
"@Gratienofficial Tuguhe Isosi y'inyama, iy'ubunyobwa se cg waburisha isombe?",0
@Gratienofficial Ubundi Bruce Melodie niwe wanjye,0
"@Gratienofficial Umuntu uzi neza mwiganye muri class none ubu akaba asigaye arenze, akora iki??",0
@Gratienofficial Urebye neza urabona aha hantu ari mukahe karere?,0
@Gratienofficial Utabeshye iyi nyubako wari Wayinjiramo?,0
@Gratienofficial Uyu mwaka nubwo utararangira neza ugusigiye irihe somo?,0
@Gratienofficial Uyu mwaka uhise urangira mwana?,0
"@Gratienofficial Vugisha ukuri, Wari wagera aha hantu?",0
"@Gratienofficial Wijya kuyishakisha kuri za YouTube! Indirimbo aba bahanzi bombi bahuriyemo yitwa gute?“Meddy, theben, King James na Riderman!”",0
@Gratienofficial Woga inshuro zingahe kumunsi?,0
@Gratienofficial Woow Uziko mbere nari nabanje kugirango ni agatwiko ,0
@Gratienofficial Wowe aya mafi uri kuyabona ukabona ari mato kuko ari ifoto ariko nibwo bwa mbere nari mbonye amafi manini gutya kuva navuka,0
@HabimanaGilber2 Gutaha aga Saa tanu wamara kumena amagi ngo wikorere akareti ugasanga ikibiriti cyashize @bibananiza_iki,0
@harerimana_tito Narinje kubarangira mu rugo,0
@hirwa_aliane nange kandarape inota ryange shaweee mumbwire congratulations kuko ntibyari byoroshye,0
@hirwa_aliane nange kandarape inota ryange shaweeemumbwire congratulationskuko ntibyari byoroshye munyapolitiki w'umuhanga ntarabona,0
@HIS_MAJESTYz Ese ucyeneye umukunzi uguha urukundo cyangwe ukeneye uguha amafaranga ???,0
@HIS_MAJESTYz Ndashako kukujyana kwa @mozy_pizza  kurya pizza kuw4 uri tayal cg,0
@HIS_MAJESTYz Ubukwe bwa the ben na pamella se ko ibiciro babikubise hasi nonoho muzayishyura cg mwabivuyemo byavuye kubihumbi 50k bigeze kwi 10k ,0
@HITIMANAAugust2 @KabagambeI and @Radiorwanda_RBA Hanyuma wabasubije iki?,0
@ibon_02 Nsukiramo nubundi CAT yejo izaba ari akasamutwe,0
"@icyakubwira Ese muri Kigali hari ahantu wakura umukobwa wabwirango reka nkugurire ticket tujye kureba Kendrick Lamar, akakubwira ati wapi reka tuzigire mu cya Islael MBONYI duhimbaze Imana??? ",0
@icyakubwira Nonese ko mutambajije uko Birthday party ya Yolo the Queen yagenze??,0
"@IGIHE @kendricklamar uri gutaramira abakunda Hip hop, inyuma ye hari igitambaro cy’umukara kimutandukanya n’abamucurangira gifite ibara ry’umweru riri mu ishusho y’Umugabane wa Afurika.",0
"@IGIHE Abaturage b’akarere ka Nyagatare basabwe kuba maso no kwitwararika birinda virusi itera SIDA, nyuma y’imibare y’inzego z’ubuzima igaragaza ko abantu 7,787 bafite iyo virusi muri ako karere.",0
"@IGIHE Airtel Africa yatangaje ko yafunguye ububiko bw’amakuru [data centre] ku rwego rwa Afurika, hagamijwe gukemura ikibazo gikomeye cyo kutabona ububiko bw’amakuru bwizewe kuri uwo mugabane.",0
@IGIHE Amafoto ya Perezida Kagame ubwo yagezaga ijambo ku bitabiriye Igitaramo “Move Afrika”,0
"@IGIHE 𝐀𝐌𝐀𝐊𝐔𝐑𝐔 𝐌𝐀𝐒𝐇𝐘𝐀 Whitney Alford, umugore wa Kendrick Lamar yasuye abagore bakorera ubudozi i Nyamirambo, agura bimwe mu bikorwa byabo. Yari acungiwe umutekano ku buryo bukomeye.",0
"@IGIHE Daddy Yankee wamamaye mu muziki wa Reggaeton, yiyeguriye Yesu Kirisito yemeza gukoresha impano ye n’ibyo afite byose mu kwamamaza ubutumwa bwiza bwa Kirisito.",0
