tweet	label
@USER እሞ ምሽ ፈውሲ ሓሳዳት ኣሎኻ ዘይትዓጥኖም! ተዘይብልኻ ኸኣ @USER ፈይ ኸተብለኻ ትኽእል እያ ጠባይ ተገርኻ! ኣነ ዘልኹ ግን ዋይን ተኸፍትኻ ትሕጸን ኸምዘለኻ እየ ዝሓስቦ????	Abuse
@USER ክክክክክክክክክ ሩኹስ ረሳሕ ዓጋመ ኩቡር ጅግና ፕሬዝዳንት ኢሰያስ ኣፎርቂ ጎይታኻ እዩ ::ወያነ ዓሌትካ ኣትኪላ ተዋጊኣ ኣይትፈልጥን እያ ዓለም ተዋጊኤናና ትብሉ	Hate
ምትእክካ ናይ ህዝቢ ዘየፍትወሎም ጸረ ህዝቢ ዝኾኑ ህግደፍ!በዛ ቪድዮ ከኣ ቀኒኦም ድቃስ ስኢኖም ይርከቡ።	Hate
ኣምሓራይ ሃይማኖት የብሉን ንብል ብዘይ ምኽንያት ኣይኮነን:: ለፖለቲካ እንጂ ሃይማኖት የላቸውም! ክፉኣት! @USER @USER @USER @	Hate
ሰራዊት ሓይልታት ምክልኻል ኤርትራን ኢትዮጵያን በዓል ጥምቀት ኣብ ዶብ ኤርትራን ኢትዮጵያ ብሓደ ኮይኖም ነቲ ዓመታዊ ክብሪ በዓል ጸንቢሎም። #ናቅፋ-ፕረስ #Eritrea	Normal
@USER @USER @USER ሓራምዝ ክብኣሱ ሳዕሪ ይጉዳእ። ብሰንኪ ናይ ክልቲኣቶም ምትፍናን ኣብ ክልቲኡ ሃገራት ዝነበሩ ሰላማዊያን ሰባት ረዚን ዋጋ ከፊሎምን ይኸፍሉ ኣለዉን።	Normal
@USER @USER ምሕረት የውርደልካ! ብሓቂ ተሕዝን ነቲ ውጹዕ ህዝብኻ ግዳይ ወያነ ኾይኑ መዋእሉ ዝተሳተቐየ ግዳ ዘይትሕግዝ? እቲ እግዚኣብሄር ዝሃበካ ሓንጎል ንጽቡቕ ክትጥቀመሉ ፈትን:	Normal
ታሪኻዊ ስሕተታት ንትግራይ: ስሕተት 1: ውጫሌ ስምምዕ ዓንቀፅ 3 - ጣልያን እና ምኒሊክ 1889 አ.ፈ ዝተፈረመ ስምምዕ.ኤርትራውያን ናይ ምግንፃል ስንፀ-ሓሳብ ዝቦቆለሉ እና ንልዕሊ	Normal
@USER #ወያነ ካብ ዓፋት አምሓራ ድሰረቐቶ እዚ	Hate
በሉ እስከ ሕርርርርርርርር በሉ ኣብ ድራማን ሓሶትን ሓያላት እንዲኹም እወ ወሲድናዬ ከም ድሌትና ገና ኣሎ ብሕጂ ማዓናጥኹም ክንወስዶ ኢና ኣኸለ ረሳሓት ኪዱ ንባይደን ንገርዎ ኡይይይ	Hate
ወያነ ጸላእቲ ህዝቢ ኤርትራን ህዝቢ ትግራይን እዮም።ወያነ ጉጅለ ሽበራ እዮም #EritreaPrevails @USER @USER @USER	Hate
@USER ባስታርድ፡ ፎቶ ሾፍ ክትገብር ትውዕል ደንቆሮ፡ ህዝብና ገዝኡ ዓጽዮም ይሁሕፍዎ ኣለዉ ብዛዕብኡ ተዛረብ።	Abuse
@USER ሓቅኻ ጥልመትን ኽሕደትን ወሲኽካስ እንታይከ ዘይበደልኩምና? ሕዝቢ ኤርትራ ድማ ብፍላይ ንጠላማት ይፈርሖም ዘይኮነስ ካንሰር ብሙኻኖም የጥፍኦም ጥራይዩ። ኣስምሩላ እታ ናይ መወዳእታ	Hate
@USER ኣሉላ ወዲ ቁቢ ጥልመት ዝጀመረ ቲግራይን አሪትራን ኣብ ምትፍናን ክነብሩ ዝገበረ ጠላም!	Abuse
ኤርትራ፡ ነቲ ኣብ ቀርኒ ኣፍሪቃ ብኩሉ መዳያዊ ዕንጋለ (ቁጠማዊ ፖለቲካዊ ፊናንሳዊ ስለያዊ ወተሃደራዊ ዜናዊ) - ብዋሽንቶን ዝተመልመለ ከዳሚ ሓይሊ፡ ብምድምሳስን ምሕጻብን፡ ዘካየደቶ	Hate
@USER ወይ ድራማ፡ እዘን መካይን ኣዝየን ጎዲለን መጽየን ኢየን 5 ክፍለሰራዊት ሒዘን ከይደን ምስ እሱራት ዓዲ ኣበይቶን። ኣየናይ ዝተወደአ ጉዳይ ኣሎ።ወያነ ትደላደል	Normal
መራሕቲ #ሰራዊት ኢና በሃልቲ ንደቂ ኣንስትዮ ኣሕዋትና ይፃወቱለን ምንባሮም ንፈልጥ ዶ ስቅ ኢልካ ዝሕለፍ ጉዳይ ኣይኮነን.	Hate
@USER @USER እንታይ ኢኻሞ ትብል ዘለኻ ሕጂ ኣታ ለማኒ? እታ ትግራይ መቕበሪ ጸላእቲ እያ እንዳበልኩም ትፍክሩዋ ዝነበርኩምስ መቕበሪትኩም ኮይና። ሕጂ ክኣ	Abuse
@USER @USER @USER ኢዳና ዶ የኾነ ኣግንይና ወያነ ብላሽ ምስ ኩሉ ኣባኢስና	Hate
@USER ኣበይ ኣለዉ 4ኦም ደቂ ሓፍተይ? ኣንቱም ከድዓት ጠላማት።	Hate
@USER መዓት እዮም መይቶም ሜድያ እዪ ከምዚ ዝብል ዘሎ እንበር አምቡላንስ ዝሰርሕ ሰብ ቡዙሐት እዮም ኢሉ አሎ	Hate
@USER ዘይ ንስኻስ ብ ትግራይ ክትሓስብ ድቃስ ሲእንካ ዘለኻ፡ ሓባል በሊያ ከይትቕድመኪ ድዩ? ጉድ እኮ ረኺብና	Abuse
@USER ወዲ ሸርሙጣ እንተበልኩኻ ይውሕደካ ዶ ይኸውን?	Abuse
ህግደፍ ድሙራት ደምብያውያን ንዓኹም ኢዩ እዚ ሕቶ።	Hate
@USER ምስ ህግደፍ እምበር የዳኽር ኣሎ ኢሎሞ ?? ንኣስፍሕፍቲ ኣምሓራ ዝመስል ባህሪ ዘለዎም ኣብ ዓድና ውን ኣለው ??	Hate
@USER ከም በዓል ሸያኒ ዶክተር ኣሰፋው ጅግና ናይ ኢንተርኔት ኣበይ ከነእትዎ?	Abuse
@USER ሕቶታት ካብ ጋዘጠኛት ኤርትራ:: 1.ኣብ ከንያ ጌሽካ ከሎኻ ገሊኦም ጋዜጠኛታት ከም ካልኦት መራሕቲ መሲሊዎም ከይፈቐድካሎም ዝሐተትዎ ሕቶታት ንኹንኖ 2.ክ	Normal
ጃንዳ ወያነ ሕጂ እውን ዓሪፋ ኣይትቕመጥን ኢያ ኢሉ፣ ከመይ ገይራ ትዓርፍ? ከም ትዓርፍ ዶ ገይርካያ ኢኻ፣ ?? ሓደ ቕርሺ ተቐቢሉ ልተጸፍዔ ኣብ ፕረቶርያ ደሞ ቆምሽጢ ልፈትሑ ኣ	Hate
@USER @USER አቲ ረሳሕ አየ ተጋሩ በይኖም ዶ አይኮኑን እዬም ልዕሊ ዓሰርተ ሃገራት ለሽ አቢሎም ኮሌይ ነቶም ሰረቅቲ ማንካ ሱሬዊት ኤረትራ፣ ኻዓ አይትሓፍ	Hate
@USER ሕልሞም ከተግህድ ማለት ድዩ ፕሪቶሪያ ከም ዝኽስዱ ዘይፈለጥካ ከይትኸዉን	Normal
ጸፊዑ ቅርሺ ተሃበና እንታይ ይጎድለና ፍልስፍና መሪሕነት ጃንዳ ወያነ ቃል ክቡር ፕ.ኢ.ኣ .	Hate
@USER ክክ??ሓሲና ሸያኒ ኣብ ስሪኡ ኣታ ቦጅባጅ ናይ ድሕሪ መጥሓን ንምርኣይካ ጸገም ንምስማዕካ ፍንፋን ፕረሲደንት ኢሰያስ ኣባ ጥረግ መዓስ ዩ ኢንተርቭዩ ዝገብር ኢልካ ካባና	Abuse
ምዕራብ ትግራይ ወረርቲ ሓይሊታት ኣራዊት ኤርትራንተስፋሕፋሒ ዕጡቓት ዓዲኣምሓራን ካብ ምዕራብ ትግራይ ጠቅሊሎም ንኽወፁ ፅዑቕን ዝተወደበን ቃልሲ የድልየና ኣሎ	Hate
@USER ዓመት ዓመት ክደግማ እዩ ኣምባሳደር ኢትዮጵያ ኣብ ኤርትራ ኣደድ	Normal
@USER ነዳይ ናይ ነብሱ እምበር ናይ ጎረበቱ ዝይግድሶ ሱሱዕ አካል ወያነ እዩ	Hate
@USER ንሕናስ እንታይ ዶ ኢልና ኢና! እቲ ኣብ ልዕሊ ትግራይ ዝተኣወጀ ኲናት ቀንዲ ሃንደስቲ ኤርትራውያን/ህግደፍ እዩ። ኢ/ያ ወይ ክዓ ኣምሓራይ ኣይኮነን ኢና ኢልና።	Hate
@USER ቆማል ወያነ ኣራይ ኩዕንቲ በየናይ ኣዴካ ሞራል ኢካ ምስ ጀጋኑ ሓርበኛታት ክትዋራዘ ኩርኩር ናይ ዓድዋ::	Hate
@USER @USER ዛኪ ኣበይ ኣለኻ ህግደፍ/ሲራክ ካብ ዝቅይር ሽም ጸኒሑ እኮ	Normal
@USER @USER ህግደፍ ተገጢምኪ?ፋኖ ?ግንቦት 7 ?ሒዛ ዝፈተነቶ ዕግርግር?ተገጢማ ?Old . Fashion	Hate
ምድባስ ስድራ ቤታት ኣብ ኲናት ዝሞቱን ዝሰንከሉን ወተሃደራት - እቲ ወሪዱ ዘሎ ክሳራ ብዝኾነ ይኹን መለክዒ ምስ ካልእ ፍጻመ	Normal
@USER ናይ ዓረብ ከዳሚስ ሰብ እየኢልካስ ንወዲሰብ ክተሹፍ መጀመሪያ ካም ምኽዳም መንፈስ ውፃእ ናይ እግሩ ሕፃብ አይትኸውንን ቖርባዕ ርእሲ ባኾ	Abuse
@USER ሻዕብያ አብ ከብዶም አትይዎም መሳኪን	Hate
@USER @USER @USER @USER ብህግደፍ ጆሆ ተታሒዘን ዘለዋ ኣንስቲ ምባል ይሓይሽ። ኣስካሉ በዓል ቤታ ፋርማሲስቲ ሰናይ፣ ማና ክኣ	Hate
@USER @USER ሓሳዊ፡ ካብ ጎሮቤቱ ጓና ዘኽብር ግዙእ ሕሱር፡	Abuse
@USER ባንዳታት ተኣኪቦምስያ ስለ ትግራይ ህዝቢ ሓለይቲ መሲለን መንቆሮ ሰረቅቲ ስርናይ	Hate
@USER @USER ነብስኺ ጥራይ ኣኽብሪ ፡ ኣነ ውን ካብ ከምዚ ከማኺ ከደምቲ ጻዓዱ ጎይተቶም ክብሪ ኣይደልን ኢየ ።ሽሙስ ዓባይ ኢኺ ልቢ ግን ??? ኣብዛ	Abuse
@USER ሻዓ-ብየኛ ብላሻ! ናይ ጣዕሳ መሊእካ ናብታ ትምጥነካ ውድብ ምምላስ ኣይምሓሸካን፧ረሲዒካዮ ድኻ ኣብ ኤስብኢስ ዝተዛረብካዮ፡ንህዝቢ ኤርትራ ዘየርብሕ ናይ እሰያስ ኩናት	Abuse
@USER መንእሰያት ህግደፍ ?አብ ጋይላ?ሓጺር አድጊ ወትሩ ዒሉ	Hate
@USER @USER @USER @USER ኣብ ኮንተይነር ከእትወካ እየ!!!! ደርጊ! ቻ!	Abuse
@USER @USER ሕጂ ንስኻስ በዚ ታህዲድካ ን ኣስመራን ኣዲስ ኣበባን ዝተቖጻጸርኩም ኣይትመስልን?ኣንታ ምሕፋር ዝበሃል ኮ ኣሎ ዩ:: ቁሩብ ከም ሰብ እስከ ሕሰብ	Abuse
ዶ/ር ደብረጽዮንን ዓለም ገብርፕዋህድን ናይ ትግራይ ሕዝቢ ዋላ በጥሚየት ልህስ ይበል እምበይ ካብ ስልጣን አይኒውርድን ይብሉ አለው::	Abuse
@USER @USER @USER @USER @USER @USER ድሕሪ እዚ ኹሉ ዝዘርዘርካዮ ጸገማት መን እሎ እንተደኣ ተባሂሉ፡ ወያነ ጎይ	Hate
@USER ኣንታ ሃሳስ ውላድ ወያነ: ሰሪሕና ሓሪስና ስገም ትግራይ ክንበልዕዶ ከይትብል። ካብ ተኾብቲ ትመርጽ። ህዝቢ ትግራይ ተወጺዕካ ብዓል ዳንኤል ብርሃነ ኮይኖም	Abuse
ናይ ብሓቂ ኣገናዕ! እወ ህግደፍ ናይ ጽልኢ ስርዓት ኢዩ። ተሓቢኡላ ዘላ መንደቕ ጽልኢ ኣብ ልዕሊ ፍንጫሕ መሰንገለና ኣሕዋትና ተጋሩ ድማ ሃደሽደሽ ከነብሎ ኢና።	Hate
@USER So what ዎጮ እንተገልበጥካዮስ ዎጮ።ልዕሊ ሓደ ሚልዮን መንእሰያት ኣጥፊእኩምስ እግለ ወሪዱ እገለ ተመሪጹ ትብሉ ዘይትሓፍሩ ነውራማትን ኣገልገልቲ ምዕራባውያን።	Hate
፬፬ኣትሓሳስባ ናይ ህግደፍ፬፬	Normal
@USER @USER ካብ ትግራይ ንወያነ ብቕልጽሞም ዝመንዝዕዎሞ እዚ እዩ ኔሩ????	Normal
Teddy Press ኣቦይ ስብሓት ነጋ ድሕሪ ክልተ ዓመት ናይ ናጽነት ኣየር ኣስተንፊሶም / ዉናትን 3ይ ወያነን ኣካል መንግስቲ ትግራይ ክኾና ወሲነን	Normal
@USER ታሪክ ናይ ስብሃት ንመዛካከሪ። ዝሰረቆ ገንዘብ ኢትዮጵያ ናብ ሕክምና አብፂሒዎ ምሽክን መንእሰይ ትግራይ ከም ከልቢ አብ ኩሉ መሬት ኢትዮጵያ ምግቢ አዛብእ ኮይኑ	Abuse
ናይ ዝኾነ ሰብ ታሪኽ ክፃሓፍን ክዝንቶን ዘለዎ ጥራሕ ፀፅቡቑ ጥራሕ ድዩ?	Normal
መአረምታ: ምስ ሳባውያን ብምትሕብባር ንኣባላት ትድኤፍ ምትእኽኻብ ሓገዝ ተባሂሉ ብክንደያ ፋውንዴሸን ዝተገበረ ፃውዒት ንማሕበር ሳባውያን ዘይውክል ምኻኑን፣ ኣብዝግበር ምትእኻብ ሓገዝ	Normal
@USER ብሰያጥን ተኸቢብና ደኣሞ ኹነቴቶምን ዕለታዊ ሰይጣናዊ ሽሕታቶምን ተግባራቶምን ብዕቱብ ክንከታተልን ንህብና ዘለዎ ሓደጋን ክንከታተልን ክነቃልዕን ግድንዩ። ጉርብትንኦም	Hate
@USER ሻዕብቲ ገዲም ናብ ጉድጋድኹም ዋጋ ዳይፐር ከመይ አሎ አብ አስመራ?	Hate
ፕሮጀክት መለስ ?ህግደፍ ትዕዘብ	Normal
@USER ኩዱ ድኣ ህግደፍ ሰረቕቲ ናብ ጅባኹም ድኣ ክተእትውዎ እምበር ይርዳእኩም ??	Hate
@USER ብእልፊ ሰርቅቲ ባዓል ኣብርሃ ካሳ ዓጋመ ፡ ሮሞዳን ኣውልያይ ፡ እዚ ሰራቂ ንዓመታት ዝተአሰረ ዝኮነ ታራ ዘይብሉ ሓሊባይ ፡ ወተሃደራዊ ሃገርና ክውከል ተጌሩ	Hate
#አማንካ ቱ መልሀይ ??አዛብእ ወኻሩ ጉድጓድኩም ሐዙ ?#ይጓዝም አሎ እቲ #አንበሳ አብቲ ቦታ	Hate
ብሓላፊ ወኪል ሃገራዊ ድሕነት ብ/ጀ ኣብርሃ ካሳ ዝምራሕ ላዕለዋይ ወተሃደራዊ ልኡኽ ኤርትራ፡ ሎሚ ኣብ ክልል ኦሮሚያን ዋና መደበር ሓይሊ ኣየር ኢትዮጵያን ዑደት ፈጺሙ።	Normal
ህግደፍ አብ ዳላስ አመሪካ?ተጣላቅያ	Hate
ኣብ መላእ #ዓለም ዘለኹም #ተጋሩን ፈተወቲ ተጋሩን #እንኳዕ ንዓመታዊ በዓል #ሆሳዕና ብሰላም ኣብፀሐኩም/ ኣብፀሐና ??ድንግል ማርያም ኣብ ዘለኽሞ ትሓልኹም ?? ? @USER	Normal
@USER ናይ ቀረባ ስጋ ኣዝማዳ፡ በየናይ ዓይና ክትርእዮም?	Abuse
ትግራይ ሰብ ስኣኢና ኢያ። ኣሉላ እኳ መሃይም፣ ደፋር፣ ሰብ እንታይ ይብለኒ ዘይፈልጥ ምኻኑ ይፈልጥ ነይረ እየ። ኣነ ዝገረመኒ ናይ ኣይተ ኣብራር ፍትዊ ጉድ እዩ። ሚድያ ረኺበ ኢሉ ትዝርብ ኣምሲዩ።	Abuse
ኢጋድ ጸወታ ቆልዑ ምኳኑ በየን ዲኻ ትፈልጥ ህግደፍ ኣይጻወት ኣማወት ኢልዎ ከብቅዕ ክምለሶ ከሎ @USER @USER @USER	Hate
ሬሳ ተይቀበርና ኣይንውዕልን ! - ተመዛበልቲ። እዚ ዘየሕሞ ትግራዋይ ተልዩ ብደው ዝሞተ ጥራሕ እዩ ! @USER @USER @USER @	Hate
ንምንታይከ ነቲ ሕያው ኣብ ማእከል ምዉታት ትደልያኦ ኣለኽን፡ ንሱስ ተንሢኡ እዩ፡ ኣብዚ የለን። (ሉቃ24፥5) እንኳዕ ንብርሃነ ትንሣዔኡ ብሰላም ኣብጸሐና	Normal
@USER @USER አበይ ዘነበረ ወርቂ፣ ዝበዝሑኳ ለመንቲዮም ኔሮም??	Hate
@USER ስብሃት ለኣብ! እቲ እንስሳስ ናይ ተፈጥሮ ኾይንዎ፡ ናይዛ ጎርዞ ኸ እንታይ ክበሃልዩ፧ ንቕያዩ!	Abuse
እዞም መፀለማት ህዝቢ ትግራይ ህዝቢ ትግራይን TDFን ምኽሓዶም ኣየግርመለይን። ዘይዝነኒ እቲ ነዞም ረሳሓት ዝድግፍ ህዝቢ ትግራይን ተጋሩ ዲያስፖራን እዩ። ዓርሱ ይኽሕድን ዓርሱ ይፀል	Hate
ዘይቅየር መትከል ኣሰር ጀጋኑ እምበር ኣሰር ወኻሩ ምኻድስ ኣይና ኣቦናን። ክበር ንበር ፈጣሪ ኤርትራ ወዲ ኣፌ ጅግና።	Normal
@USER ዙ ዓጋመ ሃም ጸርፊ ትወስድዎለኹም ክሳብ ኸዚ? እሱ እኮ እዩ ዋና ኤርትራይ ትግራይይ ለባኣሰ። ሓማሴን ኢልኻ ጸርፊዶ እኒኦ? ወይ እንደርታ ኢልኻ ጸርፊዶ እኒኦ?	Normal
@USER ፕሮ . ክንደኣያ ከምትፈልጦ ዘይመንግስታዊን ሬዲኤታዊን ትካላት መሲሎም እንድዮም ኣብ ማዓንጣኻ ዝጽፈዩ፡ እሞ ድሕሪ ከም ሓቢ ኣብ ማዓንጣኹም ምፍራዮም፡እታ ዕዳጋ	Abuse
@USER @USER @USER ህግደፍ ምስ ጥሪቶም ሕሱራት ሓሲሮም ሃገርናን ህዝብናን ኣሕሲሮሞ	Hate
100 እዞም ገለ ገለ ድያስፖራ ተጋሩ ኣብ ቲክ ቶክ ተኣኪቦም ኣንጻር ደለይቲ ፍትሒ ኤርትራውያን ክዓፍሩ ዝውዕሉ ተጋሩ ካብቶም ተበለጽቲ ጥሪት ህግደፍ ፈልየ ኣይሪኦምን::	Hate
@USER Here is the true meaning of agame animal . እንስሳ ዓጋመ ማለት፥ ንወዲ-ሰብ ዝመሰሳል ኣቃውማ ኣካላት ዘለዎ ኮይኑ፡ እንተኾነ ግን እቲ ወዲ-ሰ	Hate
@USER @USER @USER @USER ውልቅካ ወክል ዝመሰለካ ተዛረብ ፥ ንሕና እንዳበልካ ነፍስካ ኣይተዓሽዋ:: ንስካ ትሪክ ናይ ኣ	Abuse
@USER @USER እዚ ጋነን ወዲ ሸርሙጣ ፡ወዲ መድህን በራድ።	Abuse
@USER @USER ዘረባ ስድርኡ ዘይሰምዕ፡ዘረባ ኣሕዋቱ ዘይሰምዕ፡ግደፍ ጽቡው የለን መንገዲ እንዳተባህለ፡ጸማም እዝኒ ሂቡ ምሳኻ ከይተማኸረ፡ኣብ ኢድ ሰምሳሪ ዝኣቱ ወለዶ፡	Normal
ከም በዓል ንስኻ ገፋሕቲ ከብዶም ኮነ ኢልኩም ኣንጻር ህዝቢ ኢኹም ተዓጢኩም እምበር ዋርሳይ ኢላ ሺፍታ ህግደፍ መንእሰይ ኤረትራ ኣብሪሳቶ ኢያ .	Hate
@USER እዚ ፍልልይ ከምዚ ኣብ ጎ ን ጐ ዘሎ ዓይነትዶ ይኸውን፧ እንታይ ሓሳብ ኣሎካ ሓው በረኸት፧	Normal
@USER @USER @USER ኣታ ጨናዊ ተረፍ ጥልያን: ሽንቲ ሃጸይ ሃይለስላሰ	Abuse
@USER @USER @USER ጉዳይ ኣሕዋትካ ዘይትገብር፡ እዞም ርጉማት ወያነ እንታይ ይገብሩ ከምዘለው ኣብ ታሕቲ ኣንብብ።	Hate
@USER #Eri አታ እዚ አቶምከ በዓል መን ኢዮም፡ጎሓፋት።ንምር አዮም ጸገም። ጽንጽያ ዒባ ደምበ ዝዝዝዝዝድብሉ።በሉ ሃገርና ኤርትራ ንቕድሚት ትሕንበብ አላ።ንዓኻትኩም ዝኾውን	Hate
ጌታቸው ረዳ ደጋጊሙ ዝዛረባ ዘሎ ቃሉን ቃል ጃንዳ ወያነን ብስም ታክቲካልሰላም ን ዲሞክራስንነዚ ግዜ ክብለጽሉን ስትራተጂካዊ በለጽ ምስ ፈደራል መንግስቲ ክኸስቡሉን ትብል ቃል	Hate
@USER @USER አንታ ደንቆሮ ብእልፊ ከዳዓት ህግደፍ ዓድና ኤርትራዊ መሬቱ አፅኒዑ ከምዘይረግጽ አደዳ ስደትን መከራን መን ድዩ ጌሩና ዘሎ? ከምቲ	Hate
@USER @USER አቲ ጉማማ ናይግደፍ ባርያ መን አዲኪ ለማኒ ለመንቲስ ንስካትኩም ሰረቅቲ ቀተልቲ እንካን ንህዝብና ንደቂ ዓድኪ እካ 20 ዓመት አዕቁቢና አቅሚጥናኩም እ	Hate
@USER @USER እዚኦም ሰባት አይኮኑን ናይ ቀትሪ አዛብእ በለዕti ሰባት እዮም ::	Hate
@USER ናትኩም ወሲድና ቀደም ንተ.ሓ.ኤ( ጀብሃ) ምስ ወያነ ኮይንኩም ደምሲኩማ ሕጂ ከኣ ንሕና ምስ ወያነ እንተ ተሓባበርና ይሕመኩም ወይ ጉድ?? ንስኹም ምስ ወያነ	Normal
አብ ወሽጥን ወፃእን እንርከበ ተጋሩ ተስፋ ብዘይ ምቁራፅ ሓድነትና አጣናኽርና ቃልስና ነጣናኽርሃገር ??	Normal
ኣብ ዓለም መቓብር ስዉኣት ዘዕኑ ብዘይካ ወያነ ካልእ ተራእዩ ኣይፈጥን። ኤርትራ ዳግማይ ሃኒጻቶ ኢያ። #ዕድመንጥዕናንንህዝቢኤርትራ	Hate
ድምፂ ህዝብና ንኩን ተጋሩ ኮይንኩም ባዕልኩም ንባዕልኩም ትፃረፉ ዘለኩም ዓገብ ንህዝብና ነድሕን #StopTigrayFamine #StopTigrayBombing	Normal
ምስ ህዝቢ ትግራይ ትደናገጽ እንተኾይንካ : ኤርትራዊ ኣይኮንካን ትበሃል :: እዚ ማለት ድማ ጭፍራ ህግደፍ ሰሪታቶ ዘላ ኤርትራውነት ኣብ ጽልኢ ተጋሩ ሙርኩስ ዝገበረ እዩ :: እዚ ድ	Hate
@USER ጸማም ሐደ ደርፊ	Abuse
ኣፍደገ ባሕሪ ዘይብለን ሃገራት ብዙሓት እየን። ሃገር ክትምስርት ከኣ ግድን ኣይኮነን ባሕሪ ክትውንን ዘለካ።@USER ደደብ ሜድያ ከኣ ዝሓለምካዮ ጽውጽዋይ ምንጋር ኣቋርጹ	Hate
@USER ሩኩስ ናይ ህግደፍ ከይ ራኣካስ ብሚሎናት ዝሃልቕ ዘሎ ህዝቢ ኤርትራ	Hate
@USER ብመሰረቱ እዚ ደርፊ እዚ ጌጋዩ፣ ንህግደፍዩ ድማ ክድረፈሎም ኔርዎ። ህግደፍ፥ ብሰበብ ናይ ዶብ ጉዳይ ንሕዝቢ ኤሪትራ ኣብ ኣድላይ ዘይኮነ ኩናት ጠቢስዎ። እቲ ዝገርም	Hate
ምሕራር ወደባዊት ከተማ ባጽዕ ንህዝቢ ኤርትራ መስትርሆን ተስፋ ብሩህ ናጽነትን ዘበሰረት ክትከውን ከላ ንወያነ ድማ ብኣቃራጭ ከይተጋደሉን ከይተዋጉኡን ሻዕብያ ስልጣን ከረክቦም ከም ዝክእል ዘተስፈወቶም ስርሒትያ ነራ።	Normal
ዳወያነ ብናይ እኒእኒ ፖሎቲካ ክትከዱ ስርዓትዪ እንበር ህዝቢ ታይ ጌሩ ስርዓትዪ እንበር ሰራዊት እንታይ ጌሩ ዳበልኩም ህዝብና ኣወዲኩሞ ካብ ኩሉ ካኣ ምሩክ ትንከባከቡ ብፍላይ	Hate
@USER @USER የቐንየለይ ሓወይ??	Normal
#SaveTigray እንቃዕ ንለካቲት 11 ኣብፅሓኩም እናበልና ንዕብየት ትግራይን ህዝብናን ንስማር ፡	Normal
??ህዝቢ ኣምሓራ-እዚ ሕጂ ዝኸዶ ዘሎ-ምስ ኢሰያስ ጠላም ኾይኑ ባሕሪ ናት ና ዩ እንዳበልኻ ኣሽኻዕላል ኻብ ጠቅሙ ጉድኣቱ ኽዛይድዩ።ህዝቢ ኤርትራ ምስ ኣምሓራ ድሙን-ኣንጭዋንዩ።	Hate
@USER ክሳብ ሕጂ 20 ሰባት ኣድሚጾም ስግኣት ኤርትራ 90 ህግደፍ : 0 ድማ ህወሓት ዝብል ዉጺኢት ተረኺቡ ኣሎ :: ስለዚ እታ ክተት ምስ ህወሓት ኮይንካ ኣን	Normal
