source_index,word,category,meaning
1274,篡改照片&哺乳孩子,涉政,通过篡改照片使内阁成员看起来像在哺乳孩子，进行羞辱和攻击
1298,hijab&killing children,宗教,指控戴头巾导致儿童死亡，煽动对穆斯林社群的仇恨
1300,性暗示言论&色情链接,低俗色情,表达对男性进行性行为的幻想并附上可能指向色情内容的链接
1324,奇怪死亡&克林顿,涉政,暗示克林顿夫妇与奇怪死亡有关的阴谋论
1351,girls love girls with dicks,低俗色情,描述女性之间的性关系涉及阴茎的露骨内容
1412,舌头&探索身体,低俗色情,用舌头探索身体，性暗示行为
1422,社会主义阴谋&马克思主义机构,涉政,声称新冠疫情限制是由马克思主义机构策划的社会主义阴谋
1435,bitchless,价值观,辱骂他人没有异性伴侣的贬损词汇
1453,bitch,低俗色情,侮辱性称呼，用于贬低女性
1453,dick,低俗色情,男性生殖器俚语，用作侮辱
1477,dude&fake boobs,低俗色情,针对男性假胸的侮辱性评论
1479,rounded up & locked up,暴力恐怖,煽动非法拘禁和关押
1500,zeehad&throwing peanuts,宗教,指煽动他人进行圣战而自己置身事外的行为，带有贬低意味
1501,churail,价值观,女巫，对女性的侮辱性称呼
1508,nigr&coon&uncle tom&lawn jockey,涉敏,针对黑人的一系列种族歧视称呼
1508,homophobic&transphobic,价值观,对同性恋和跨性别者的歧视用语
1510,cocky dickhead,涉敏,傲慢的混蛋（侮辱性称呼）
1518,asewo,低俗色情,俚语，指妓女或性工作者
1586,贬低基督教&弥赛亚死亡,宗教,对基督教信仰的侮辱性表述，称耶稣死亡
1596,bitches&hoes,低俗色情,对女性的侮辱性称呼，含贬低和物化意味
1610,death and bomb threats,暴力恐怖,死亡和炸弹威胁
1640,tight&hole,低俗色情,性暗示用语，指代性行为中的身体部位
1678,spend&the&night,低俗色情,性暗示的过夜行为
1681,cunt,低俗色情,对女性生殖器的粗俗侮辱性称呼
1691,drug pushers,违法,毒贩
1709,onlyfans&links,低俗色情,Onlyfans平台链接，用于传播淫秽内容
1761,homophobic&ableist slurs,价值观,恐同和残障歧视性侮辱
1777,snake&forked tongue,涉政,使用“蛇”和“分叉舌头”比喻，对政治人物进行侮辱性评论
1793,islamic&moral&security&gestapo,宗教,伊斯兰道德安全盖世太保，将伊斯兰宗教机构与纳粹关联的侮辱性称呼
1794,you are a bitch,价值观,对他人进行侮辱性称呼
1812,文爱&语爱,低俗色情,文字或语音形式的色情聊天
1812,博彩&德州扑克,违法,赌博和扑克赌博活动
1813,fuck you&mental bombastic,涉敏,对特定用户的侮辱性粗俗用语
1816,smocks of information scam,违法,虚假信息骗局
1818,idiot,涉敏,白痴，侮辱性词汇
1858,dic pics,低俗色情,阴茎图片
1893,dietz nuts,低俗色情,指代男性生殖器的性暗示黑话
1900,bitch,涉敏,对女性的侮辱性称呼
1919,polio vaccine&covid vaccine,违法,用小儿麻痹症疫苗的有效性来质疑新冠疫苗的有效性，传播关于新冠疫苗的虚假信息
1923,eternal hell&damnation,宗教,诅咒他人下地狱的宗教性言论
1923,horrible person,价值观,对个人的侮辱性评价
1939,shitty life,价值观,侮辱他人生活状况的贬低性言论
1950,liars&democrats,涉政,民主党人被指控说谎，这是对政治群体的不实指控。
1952,send it&mfs,暴力恐怖,发送攻击性内容及辱骂
1963,teachers sexual preferences & strip,低俗色情,教师的性取向和脱衣表演
1980,shrooms&mycobane on ig,违法,迷幻蘑菇（毒品）及卖家的社交媒体账号
2019,bitch,价值观,侮辱性称呼，用于贬低他人或戏谑性攻击
2046,100%盈利&3笔交易,涉敏,虚假宣传100%盈利，可能误导投资者
2063,online betting&game,违法,在线博彩游戏，包括骰子、彩票和体育博彩
2078,steal&link,违法,窃取LINK代币
2160,jerking off&dick&sex,低俗色情,自慰、阴茎、性行为等露骨色情词汇
2192,gambling&stream,违法,赌博直播
2204,take my money&link,违法,诱导点击链接进行非法赌博或诈骗
2211,get&jumped&in,暴力恐怖,帮派入会仪式中的暴力殴打行为
2216,bullshit&katyn massacre denial,涉敏,使用侮辱性词汇并否认历史事实卡廷惨案
2244,financial help&cash app,违法,通过个人和Cash App提供非法金融援助
2248,clit,低俗色情,阴蒂，女性生殖器官的一部分，在此具有性暗示。
2253,cape&bet,违法,可能指代赌博平台的名称或推广语，暗示赌博行为。
2255,tittymoth,低俗色情,色情相关的用户名或术语
2269,fuck&pull leash,低俗色情,色情性行为描述
2320,just&the&tip,低俗色情,性暗示隐语，指性行为中的浅入动作
2323,🍆,低俗色情,茄子emoji，常用于性暗示
2328,loser&nobody cares,价值观,失败者，没人在乎
2353,virgin-bitches&suck-a-dick&anal sex,低俗色情,描述如何教导处女进行口交和肛交的淫秽短语
2358,manifesting to&win $$&cutiee link,违法,通过链接赢钱的博彩宣传
2361,onlyfans&promote,低俗色情,推广包含成人色情内容的Onlyfans平台
2364,religion&pigs,宗教,针对宗教群体的侮辱性称呼，意为‘宗教猪’
2413,$ugar daddy,低俗色情,糖爹，指提供金钱换取陪伴或性关系的男性
2487,fisting,低俗色情,一种性行为
2509,blowing my fucking brains out,暴力恐怖,用枪打爆自己的脑袋，表达自残或自杀意图
2517,stupid&burn,暴力恐怖,侮辱他人愚蠢并威胁焚烧
2548,pre-cum,低俗色情,男性性兴奋时分泌的透明液体
2561,bitch,价值观,对女性的侮辱性称呼
2571,homophobia&genocide,价值观,指攻击对方价值观包含恐同和种族灭绝倾向，属于恶意贬低和虚假指控
2578,gay&lady&hands,价值观,对男性手部特征的贬低性描述，暗示女性化或同性恋，带有歧视性
2627,secession,涉政,分离主义，指从国家中脱离的行为或主张
2630,harami,涉敏,侮辱性称呼（杂种）
2674,piece of shit,价值观,侮辱性词汇，意为'一坨屎'，用于恶意贬低他人
2718,got high,违法,吸食毒品
2738,fuckin,低俗色情,英文粗口，表示性交的粗俗用语
2740,shit&ass,低俗色情,脏话，侮辱性词汇
2744,高回报投资承诺&invest&get,违法,承诺极高回报率的投资促销，常为欺诈或非法金融活动
2772,sugar daddy,低俗色情,指提供金钱或物质以换取性关系的年长男性，即干爹
2790,pee&doorstep,违法,在别人门阶上小便的骚扰行为
2809,💦🥵🥰&色情暗示,低俗色情,使用淫秽表情符号表示色情意图
2819,黄瓜&水滴&性暗示表情,低俗色情,使用黄瓜和水滴表情进行性暗示
2830,underage&paid&sex,未成年,与未成年人的有偿性行为
2856,novichoks,暴力恐怖,一种苏联开发的神经毒剂，用于暗杀等暴力行动
2859,nigga,涉敏,对黑人的歧视性称呼
2913,ass&dummy,价值观,侮辱性称呼，用于贬低他人
3001,nigga,涉敏,对非裔美国人的侮辱性称呼，具有种族歧视含义
3005,daddy&meat,低俗色情,对男性生殖器的性暗示称呼
3029,ghadar agents & lakh lanat,宗教,对伊斯兰教信徒进行贬低和诅咒，称其为叛徒并诅咒其十万次
3055,underboob&trend,低俗色情,乳房下部的暴露趋势
3088,fan&pigna&fc,低俗色情,含有性器官侮辱的粉丝组合称呼
3116,blunts&pinner,违法,大麻烟卷及其末端
3117,中国共产党&恐怖组织,涉政,污蔑中国共产党为恐怖组织并呼吁消灭
3118,perverse&h link,价值观,对个人的侮辱性称呼并要求解雇
3123,stfu,低俗色情,粗暴地让别人闭嘴的脏话
3133,creampie&video,低俗色情,一种露骨的性行为视频
3134,round ass&dick,低俗色情,圆臀和阴茎，用于描述色情内容
3174,turk&idiot,涉敏,对土耳其人的侮辱性称呼，意为'土耳其白痴'
3174,clown&state,涉政,贬低土耳其国家，称其为'小丑国家'
3222,在线博彩&赌博游戏,违法,在线博彩和赌博游戏
3234,疫苗&铅,涉敏,虚假宣称疫苗含有高量铅
3241,使用&违禁物质,违法,使用非法药物或违禁物质
3252,khalistan&分离,涉政,卡利斯坦独立运动，主张建立锡克教主权国家并从印度分离
3338,弱鸡&不能自卫,宗教,对安拉和穆罕默德的侮辱性描述，称其为弱者和无法自卫
3346,sissy&🍆&👙,低俗色情,含有贬低性别认同的词汇和性暗示表情符号
3358,fuck,低俗色情,粗俗的咒骂词，指性行为或表示强烈情绪
3377,piece of 💩,价值观,对人的侮辱性称呼，意为'一坨屎'。
3380,bangbros&latin big ass,低俗色情,涉及成人娱乐品牌和露骨性描写的色情词组
3423,在家赚钱&快速致富,违法,虚假的投资或快速赚钱宣传，涉嫌欺诈
3425,cameltoe,低俗色情,穿着紧身裤时女性私处显露出的形状的俚语
3462,مریم_رجوی_گه_خورد,涉政,针对伊朗反对派人物Maryam Rajavi的侮辱性称呼，意为'Maryam Rajavi吃屎'
3462,مریم_رجوی_گوه_خورد,涉政,针对伊朗反对派人物Maryam Rajavi的侮辱性称呼，意为'Maryam Rajavi吃屎'
3489,fuckgirl,低俗色情,侮辱性称呼，包含性暗示的辱骂
3500,way worse,价值观,贬低他人的词语，表示对方更差
3503,choke&you,暴力恐怖,威胁噎死你
3504,islamists&massacre,宗教,将伊斯兰教徒与屠杀行为联系起来进行贬低
3525,stake&gambling&sponsored,违法,涉及在线赌博平台Stake的赞助和赌博直播宣传
3543,ignorant&clown,价值观,无知的丑角，用于侮辱他人人格尊严
3548,cannabis,违法,大麻，一种在新加坡被禁止的毒品
3557,nigga,涉敏,对非裔美国人的种族歧视性称呼
3559,dicks,低俗色情,阴茎
3562,cum,低俗色情,精液
3592,#ffxivnsfw&link,低俗色情,带有NSFW标签的链接，可能导向色情内容
3671,bitch,涉敏,侮辱性昵称/骂人话
3675,stup*d&anglo,涉敏,侮辱盎格鲁人，即具有英国血统的白人
3675,white&boy,涉敏,侮辱性称呼，指白人男性
3677,cute lil kid body,低俗色情,形容成人具有儿童般的身体，暗示恋童倾向
3688,cheating scumbag,价值观,作弊的卑鄙小人
3695,massage&dating,低俗色情,按摩和约会，常暗示性服务
3699,bitch&fuckin,低俗色情,侮辱性词汇和脏话
3700,dirty half flayed pig&阿拉伯语辱骂,宗教,针对宗教群体的侮辱性称呼和辱骂
3709,asianpornstar&porn,低俗色情,亚洲色情明星和色情内容相关标签
3725,riot,暴力恐怖,暴乱、骚乱
3736,人身攻击&阅读能力,价值观,贬低对方阅读能力的侮辱性言论
3750,kinky&squeezin titties,低俗色情,性变态和捏胸的粗俗描述
3760,football betting tips&rollover challenge,违法,足球博彩提示和轮盘挑战，指在线赌博活动
3886,nigga,涉敏,对黑人的种族歧视称呼
3886,eat ass,低俗色情,口交的粗俗表达
3886,munch,低俗色情,指代进行口交的人
3922,fuck you,低俗色情,粗俗的侮辱性用语，用于攻击他人
3928,beat up&hoe,暴力恐怖,威胁殴打女性并带有侮辱性称呼
3935,cash tag&bless you,违法,诱骗用户提供银行账户信息进行非法转账或赌博
3940,dead,暴力恐怖,诅咒某人死亡，具有攻击性和威胁性
3980,crush&enemies,暴力恐怖,用暴力粉碎敌人
3990,bitch,低俗色情,用于侮辱女性的粗俗词语，带有性贬低含义
3993,fuck&her&brains&out,低俗色情,进行性交的粗俗表达
4014,patel&surname&owns&nj,涉敏,暗示印度裔族群控制新泽西州，具有种族攻击性
4018,niggas,涉敏,对黑人的侮辱性称呼
4019,baaaastard,价值观,"侮辱性称呼，意为""混蛋"""
4110,nigga,涉敏,对黑人的种族歧视性称呼
4110,beat her ass&jaw,暴力恐怖,威胁要对他人施加暴力，包括殴打和打击下巴
4112,whiny&little&bitch,低俗色情,爱发牢骚的小婊子，用于侮辱他人
4118,nuke,暴力恐怖,核武器攻击
4148,communist&control,涉政,声称特定国家处于共产主义控制下，系虚假指控
4161,tits,低俗色情,女性乳房（俚语）
4171,nasty ass,价值观,侮辱性词汇，用于贬低他人
4188,web3&online&betting&game,违法,结合Web3的在线赌博游戏平台宣传
4195,获取&步枪,暴力恐怖,获得步枪，可能用于暴力行为
4200,titties,低俗色情,乳房的粗俗口语表达
4218,shut up&lish,涉敏,粗鲁地要求某人闭嘴并指名道姓，属于侮辱性表达
4272,criminal&invaders,价值观,将移民群体贬低为犯罪分子和入侵者，煽动仇恨
4273,lmfao&失败诅咒,涉敏,对个人目标的贬低和失败诅咒的粗鲁表达
4278,kenneth petty&sex offender,违法,称某人为性犯罪者，可能涉及诽谤和骚扰
4304,full version key&no crack/torrent,违法,提供未经授权的游戏正版密钥或声称无破解/种子，暗示非法分发受版权保护的游戏
4338,hard&dick,低俗色情,男性生殖器的粗俗称呼，用于色情暗示
4371,backshots&ass&nsfw,低俗色情,性行为姿势和身体部位的俚语，标记为不适合工作场合的内容
4378,nsfwtwt&omorashi&pisskink,低俗色情,包含不适合工作场合的Twitter标签及尿癖等淫秽性癖内容
4384,hoe,低俗色情,侮辱性称呼，指性工作者或贬低女性
4386,sexy body,低俗色情,性感身材，暗示性吸引力
4398,fuckin&splooge,低俗色情,粗俗的性相关俚语，指代精液
4405,dicki,低俗色情,俚语，可能指代男性生殖器
4406,musiim&terrorist&chutiy@&qu0m,宗教,将穆斯林与恐怖袭击关联并加以侮辱性称呼
4420,getting&hard,低俗色情,性暗示，指性唤起
4477,ic&买卖,违法,交易身份证件
4501,use my face as your chair&nose goes up the wrong hole,低俗色情,性暗示和淫秽行为描述
4529,underage&sex&party,低俗色情,未成年性派对
4529,masterbate,低俗色情,手淫
4534,stupid&name calling,价值观,愚蠢和辱骂性称呼
4567,feminized&🥕&🍆&💦,低俗色情,女性化及性暗示表情符号组合，指代性行为或色情服务
4588,13th&reason,暴力恐怖,暗示自杀的第十三个理由
4602,bitch,价值观,侮辱性称呼
4615,homer-simpson level of sloth,价值观,指责对方像辛普森一样懒惰的侮辱性言论
4638,needs&to&be&committed&straitjacket&rubber&room&heavy&sedation,价值观,暗示某人应被强制关进精神病院并受到约束与镇静的侮辱性建议
4647,cunt,低俗色情,辱骂性粗话，指女性生殖器
4659,pussy,低俗色情,用于指代女性生殖器的粗俗词汇
4682,hurt&proving best,暴力恐怖,为了证明自己是最佳而不在乎伤害他人
4686,assimilationist&trannies,价值观,对跨性别者的侮辱性称呼，结合同化主义语境
4699,杀了&人,暴力恐怖,描述故意杀人行为
4699,biting kink,低俗色情,咬癖，一种性偏好
4722,lunatic,涉敏,疯子，用于侮辱他人精神状况
4734,schlong,低俗色情,男性生殖器的俚语
4763,retard,价值观,智力低下的侮辱性称呼
4768,white&nationalist,涉敏,白人民族主义，一种种族中心主义意识形态
4788,"giving away 50,000 eth",违法,虚假赠送以太坊的诈骗信息
4805,paedophile&satanist&lee hsien loong&singapore govt,涉政,指控新加坡总理李显龙和政府为恋童癖和撒旦崇拜者的诽谤性言论
4815,betting game platforms&dice&lottery&sport betting,违法,在线赌博游戏平台，包括掷骰子、彩票、体育博彩等
4821,martyrdom&cultured,暴力恐怖,培养殉道者，暗示极端主义宣传
4821,☭&ٱےهےربَـ,涉政,共产主义符号与疑似战斗口号的组合，可能代表政治颠覆
4826,nigha,涉敏,针对黑人的种族歧视侮辱性称呼
4852,rape capital of the world&hindus,宗教,将印度教与强奸之都联系起来，侮辱印度教徒
4852,gang rape&old muslim ladies,暴力恐怖,描述轮奸老年穆斯林妇女的暴力行为
4852,murdering muslims,暴力恐怖,描述针对穆斯林的谋杀行为
4886,hoochie&mama,低俗色情,对女性的侮辱性称呼，暗示性放荡
4900,beat on em&can't control,暴力恐怖,殴打他们并且无法控制暴力冲动
4926,drugs,违法,毒品
4941,jual&aplikasi&premium,违法,售卖高级应用程序账号，通常涉及盗版或未经授权的交易
4952,credit&card,违法,索要他人信用卡用于非法目的
4961,dusty&diseased&vagina,低俗色情,对他人生殖器的侮辱性描述及疾病暗示
4967,feeding me everything you got&😈🔥,低俗色情,性暗示短语及表情符号组合，意指进行性行为。
5003,groping&bra,低俗色情,性骚扰或性暗示，涉及对胸部的触摸
5004,naim darrechi private video & photos & nudes leaked,低俗色情,关于某人的私密视频、照片和裸照被泄露
5017,vile&smutty&joke,低俗色情,低俗淫秽的笑话
5017,pissed&up&kerb&licker,涉敏,醉酒舔路边的人（侮辱性称呼）
5049,wet&em&up,暴力恐怖,俚语，意为“开枪射击他们”
5063,stalking,价值观,网络跟踪、骚扰他人
5074,terrorist&police,暴力恐怖,将警察称为恐怖分子，进行侮辱和攻击
5106,apes&primitive,涉敏,将人类比作猿猴的种族歧视用语
5133,sincityhaven&link,违法,指向未经授权的赌博网站的链接
5135,宗教&战争原因,宗教,指责宗教是引发战争的原因
5163,crack&creative,违法,宣称可卡因能提高创造力，涉及毒品宣传
5201,unhinged&terrorists,暴力恐怖,精神错乱的恐怖分子，用于侮辱他人
5214,nuke threats,暴力恐怖,核威胁：指使用核武器进行恐吓或攻击的言论
5246,tearing up&tf,暴力恐怖,对他人进行暴力攻击的描述及脏话强调
5254,metamask support team & form below & link,违法,冒充官方支持并诱导点击钓鱼链接的欺诈表述
5278,pussy,低俗色情,阴部/女性生殖器（粗俗用语）
5283,sports&gambling,违法,体育赌博
5290,eating&her&ass,低俗色情,描述口交肛门或舔肛的性行为
5303,🍆&色情表情&onlyfansbabe,低俗色情,色情暗示和售卖成人内容
5305,rerards,涉敏,弱智（侮辱性词汇）
5306,fucks&pussy,低俗色情,露骨的性行为描述
5307,emasculated&misinformed,涉敏,阉割的且被误导的，用于对用户进行侮辱和攻击的词语组合
5346,grotesquely huge fake breasts,低俗色情,对女性胸部的低俗描述，具有淫秽性质。
5348,dominionsky&steal,涉政,关于Dominion投票系统窃取选举的虚假阴谋论
5355,restless&coochie&syndrome,低俗色情,指女性生殖器的焦虑症状，是一种粗俗的性相关表述
5365,duo content&onlyfans,低俗色情,双人色情内容与OnlyFans平台的推广
5373,cretin&crook,涉敏,白痴骗子
5385,holy&semence,低俗色情,将宗教神圣词汇与精液混合的淫秽表达
5392,wearing&that&kid's&skin,暴力恐怖,剥小孩的皮
5397,在线博彩&web3,违法,利用Web3技术进行在线赌博平台宣传
5404,hack&television link,违法,非法入侵或破解电视链接
5423,creep&children,未成年,将某人标记为对儿童有威胁的变态
5467,link,低俗色情,诱导点击色情链接
5513,beat&up,暴力恐怖,殴打、暴力威胁
5526,kiddie porn,未成年,儿童色情内容
5528,bud,违法,大麻的隐语
5532,educated&illiterates,涉敏,有文化的文盲，是对他人的侮辱性称呼
5548,islamic&control freaks,宗教,对伊斯兰教信徒的贬损性称呼
5573,abort&male&fetuses,违法,选择性地堕掉男性胎儿
5596,niggas,涉敏,对黑人的种族歧视称呼
5638,pedophile,价值观,恋童癖，指对儿童有性吸引力的人，严重违背道德规范。
5648,shut up&sef na nothing,涉敏,使用'闭嘴，你什么都不是'等侮辱性词汇进行人身攻击
5653,good slut,低俗色情,侮辱女性的性暗示称呼，意为'好的荡妇'
5671,cumdump&whore,低俗色情,淫秽性行为相关侮辱词汇
5692,nud3s&exclusive entraya,低俗色情,裸照和专属入口，用于推广色情内容
5704,netflix&共享&日租,违法,提供Netflix账号日租共享服务，可能涉及未经授权的账号转售。
5725,plain&dumb,涉敏,愚蠢的
5735,fight&back,暴力恐怖,鼓励以暴力方式反击
5744,have&suffered&from&a&stroke,价值观,以遭受中风为嘲讽用语
5751,dilf,低俗色情,对年长男性的性暗示称呼
5786,cash app&paypal,违法,要求用户通过非法或欺诈性金融平台进行交易
5804,你是下一个&谁杀了我,暴力恐怖,用于煽动暴力的威胁性话语
5812,somalians&muslim,宗教,将索马里人与其穆斯林身份关联并进行负面概括
5827,loli&hard ass,低俗色情,对未成年女性的性暗示描述
5861,rob a bank,违法,银行抢劫
5863,rape&forced,暴力恐怖,强奸和强迫性行为
5863,sex&porn,低俗色情,色情内容
5865,traitorous&rear&end,涉敏,叛徒屁股，一种侮辱性称呼
5903,o/u&stunts,违法,体育博彩中的大小球和特技投注术语
5911,esex,低俗色情,电子性行为或虚拟性行为
5955,bawty bwoy & bully rastafari,宗教,对Rastafari宗教群体的侮辱性称呼和欺凌威胁
5969,holes&open,低俗色情,性暗示，指身体部位开放
5974,free amazon gift card code generator,违法,免费亚马逊礼品卡代码生成器，一种常见的网络钓鱼或诈骗手段
5986,biden&leftist pricks&more dead people,涉政,声称拜登和左派故意导致更多持不同意见者死亡
5987,niggas,涉敏,对黑人的侮辱性称呼
5999,白人&不洗澡,涉敏,针对白人群体的侮辱性刻板印象
6008,nigga,涉敏,对黑人的侮辱性称呼
6018,pedo&books,低俗色情,涉及儿童的淫秽书籍
6062,makin&brutal,暴力恐怖,越来越残忍
6069,cretin,价值观,白痴，蠢货，用于辱骂他人
6080,click here&claim your reward,违法,诱骗用户点击链接领取奖励的诈骗用语
6541,false&prophetic&god,宗教,对宗教的贬损称呼，指代假先知的神
6541,holy&war,暴力恐怖,声称的圣战，煽动暴力
6541,slavery,价值观,宣扬奴隶制，违反基本人权
6561,sextapes & onlyfans,低俗色情,涉及性行为录像和付费色情平台
6563,bytch&ass&tyrant&violence,涉政,针对美国总统拜登的侮辱性称呼和暴力威胁
6567,mcjesus,宗教,对耶稣的戏称或贬称
6590,eating&dat&ass,低俗色情,口交或性行为的粗俗比喻
6614,juicy&cocks,低俗色情,多汁的鸡巴
6622,fat&cupcake&eating&bitch,低俗色情,针对女性的侮辱性称呼，包含人身攻击和性贬低
6680,whore,低俗色情,侮辱性性称呼，意为娼妓
6680,simp,价值观,贬低他人为软弱或讨好女性的人
6690,bald cunt,价值观,侮辱他人的粗俗词语
6690,dumbass wife,价值观,侮辱他人配偶的粗俗词语
6699,lick & him & up & down,低俗色情,舔他全身的性暗示
6737,fucking&dicks,低俗色情,描述性行为的粗俗词语
6754,hope&dies,暴力恐怖,希望他人死亡
6778,despicable&opportunist,价值观,卑鄙的机会主义者，用于贬低他人人格
6800,sexy,低俗色情,性感，含有性暗示
6804,feet&pics,低俗色情,脚的照片，通常带有性暗示
6806,cock,低俗色情,男性生殖器的俚语
6824,big&black&thick&sausage,低俗色情,大黑粗香肠，隐喻男性性器官
6871,异端&背教者&分裂者&持异议者,宗教,对天主教教皇的负面标签，指控其异端、背教等
6873,bator&bros,低俗色情,自慰伙伴
6890,head,低俗色情,口交的俚语
6891,illegally transport people&fake pamphlet,涉敏,指控他人非法运送人员并使用伪造宣传册，属于对个人的敏感不实指控
6896,jfc,宗教,耶稣基督他妈的，是对基督教的亵渎性缩写
6931,racist,涉敏,种族主义者
6944,breed her&break her mind,低俗色情,强迫她进行性行为并摧毁心智
6950,ass-wrecker&性暗示用语,低俗色情,粗俗的性器官指代及性暗示
6969,arrest&beat&hang,暴力恐怖,逮捕、殴打和绞刑的暴力威胁
7002,tentadickmonsterfucking,低俗色情,触手怪物性交
7002,non/dubcon,低俗色情,非自愿/疑似非自愿性行为
7084,dexcrak&recovered&account,违法,推荐黑客服务进行账户恢复
7104,strip club,低俗色情,脱衣舞俱乐部
7107,ass&gaped,低俗色情,性器官及性行为描述
7111,imbecis,涉敏,侮辱性词汇，意为“弱智”或“低能儿”，用于贬低他人。
7121,马克思主义/撒旦教&新世界秩序,涉政,将马克思主义与撒旦教关联并宣称是新世界秩序的宗教的虚假阴谋论
7134,#hardcore&#rough&#doggingwife&#doggy_style,低俗色情,色情内容标签，包含性行为暗示
7162,cum&to&me,低俗色情,性行为暗示
7162,f**k&master,低俗色情,自称性爱大师
7168,nudes&link,低俗色情,裸照链接
7169,5umax&dodgers -1.5,违法,赌博平台和体育博彩盘口信息
7203,10-point favorite&locked,违法,体育博彩预测用语，暗示下注
7234,beat&destroy,暴力恐怖,击败和摧毁，表示暴力威胁
