text,category,label,severity,explanation
"why govt keep importing these tiongs they spit everywhere uncultured swines sg becoming a prc province sia suay",Hate_Speech_Race,1,High,针对中国籍移民的贬低。称其为“未开化的猪”（uncultured swines），煽动对移民政策的愤怒。
"indians are biologically wired to be sneaky snakes don't ever trust them in your company especially those from ceca",Hate_Speech_Race,1,High,针对印度裔的生物学种族主义（Biologically wired/Snakes），这是极其严重的种族抹黑。
"all these muslim women wear tudung like ninja cannot see face look like terrorist sympathizer in sg",Hate_Speech_Religion,1,High,针对穆斯林头巾（Tudung）的伊斯兰恐惧症言论。将其与恐怖分子挂钩，严重违反新加坡法律。
"chinese privilege is real in sg minorites always get checked by police while these cheena walk free so biased knn",Hate_Speech_Race,1,High,煽动少数族裔对抗华人的“华人特权”言论。在新加坡语境下，过度炒作种族特权极易引发种族对立。
"bangla workers sitting everywhere at little india on sunday so dirty and smelly make the place completely unlivable",Hate_Speech_Nationality,1,High,针对南亚劳工（Bangla）的阶级与国籍歧视。将其描述为“肮脏发臭”，充满偏见。
"those church bible thumpers trying to convert people in hospital very predatory behavior they think only their god real",Hate_Speech_Religion,1,High,攻击基督教传教行为，使用“掠夺性”（Predatory）一词，意图挑起不同宗教信仰者之间的冲突。
"malay families always got so many kids then ask for govt subsidy jiak liao bee breed like rabbits no planning",Hate_Speech_Race,1,High,针对马来族群生育观念的恶毒刻板印象。使用福建话“Jiak liao bee”（吃白食）贬低其对社会的贡献。
"thei pundek why so many ah neh in changi business park now totally colonized by them smell until headache",Hate_Speech_Race,1,High,使用泰米尔语脏话（Thei Pundek）和带有歧视色彩的代称（Ah neh）攻击樟宜商业园的印度籍IT员工。
"buddhist idols are just blocks of wood why so stupid go and pray to fake gods blind leading the blind",Hate_Speech_Religion,1,High,直接亵渎佛教神像。称其信徒为“愚蠢”和“向假神祈祷”，构成对宗教的严重侮辱。
"sg is a malay land historically these cina babi are just guests who overstayed their welcome should kick them out",Hate_Speech_Race,1,High,基于历史修正主义的种族驱逐言论。称华人为“Cina babi”（猪），直接煽动种族驱逐，严重违反刑法。
"ceca fake degree holders coming in droves mom sleeping is it all these pariah taking over our banks",Hate_Speech_Race,1,High,指控印度外劳学历造假并使用种族侮辱词汇（Pariah），煽动对政府部门（MOM）和外劳的双重愤怒。
"minah always loud and ghetto in mrt wear tudung but attitude like trash typical low ses behavior",Hate_Speech_Race_Religion,1,High,针对马来女性（Minah）和头巾的交叉歧视。贴上“Ghetto”和“Low SES”（低社会阶层）的标签。
"these prc students in nus ntu all cheat their way in zero english skills rich parents buy their degrees communist spies",Hate_Speech_Nationality,1,High,针对中国留学生的诽谤。称其靠作弊入学并带有冷战思维的“间谍”指控。
"hindu cow worshippers drinking cow urine backward religion bringing their dirty habits to sg",Hate_Speech_Religion,1,High,针对印度教的极度亵渎。使用高度侮辱性的刻板印象攻击宗教信仰，严重违反 MRHA。
"sinkie chinese are the most soulless money grabbing people zero culture only know how to complain and backstab",Hate_Speech_Race,1,High,针对新加坡本地华人的种族刻板印象。将其描绘为无情、贪财、背刺的族群。
"islam is not a religion of peace just look at the middle east all terrorists why we let them build madrasah here",Hate_Speech_Religion,1,High,极端的伊斯兰恐惧症。将整个宗教与恐怖主义等同，并质疑新加坡合法宗教学校（Madrasah）的存在。
"white expats in robertson quay think they above the law refuse to wear mask last time amdk privilege pukimak",Hate_Speech_Race,1,High,针对白人外籍人士的仇视。利用疫情期间的事件煽动长期存在的仇外和反白人特权情绪。
"ah neh HR only hire their own village people in bank ceca mafia at work sinkie completely sidelined in our own country",Hate_Speech_Race,1,High,指控印度裔HR实行种族裙带关系（CECA Mafia）。这是本地论坛极易引爆社会矛盾的敏感话题。
"those taoist mediums confirm scammers jumping around like monkeys tricking old aunties money ban these cults la",Hate_Speech_Religion,1,High,攻击道教乩童仪式。将其贬低为“猴子”和“骗子”，要求政府取缔合法宗教活动。
"malay drug addicts in prison majority statistics don't lie genetic problem cannot be fixed",Hate_Speech_Race,1,High,滥用统计数据并将其归咎于马来族群的“基因问题”（Genetic problem），是典型的科学种族主义。
"knn filipino maids gathering at lucky plaza blocking the whole walkway so noisy talk in tagalog annoying af",Hate_Speech_Nationality,1,High,针对菲律宾籍家政工人的仇外情绪。嫌弃其聚集并带有对塔加洛语的排斥。
"sg govt too soft on these tiong workers they bring their ccp mindset here protest demanding higher pay deport all cina",Hate_Speech_Race_Nationality,1,High,针对中国劳工抗议行为的过度政治化解读，并呼吁驱逐所有华人。
"christian pastors flying in private jets while followers eat maggi mee biggest legal scam in singapore ban megachurches",Hate_Speech_Religion,1,High,对基督教牧师和教会的经济诽谤。称其为“最大的合法骗局”，意图挑动公众对教会的反感。
"indians always smell of onion and sweat taking the mrt on circle line is a nightmare suffocating keling smell",Hate_Speech_Race,1,High,针对印度裔体味的极度侮辱和种族主义言论。使用贬义词 Keling。
"why mosques need so much space in hdb estates waste of land better build more shopping malls than pray to invisible sky daddy",Hate_Speech_Religion,1,High,反对清真寺建设并亵渎上帝（Invisible sky daddy），严重伤害宗教感情。
"chinese employers highly racist only write mandarin speaking in job ad want to filter out minorities sneaky bastards",Hate_Speech_Race,1,High,指控华人雇主存在系统性种族歧视。虽然触及社会痛点，但使用“Sneaky bastards”带有煽动种族仇恨性质。
"mat motors rempit modifying exhaust so loud night time race in yishun trash of society pure garbage",Hate_Speech_Race,1,High,针对马来飙车族（Mat Motor/Rempit）的阶级与种族攻击。称其为“社会垃圾”。
"all these jhk come here work retail attitude so bad speak malay like kampong people cb go back jb la",Hate_Speech_Nationality,1,High,针对马来西亚籍零售员工的地域和口音歧视。
"catholic church drinking blood of christ literal vampires brainwashing kids with guilt trip sick cult",Hate_Speech_Religion,1,High,对天主教圣餐仪式（Eucharist）的严重曲解和亵渎。称其为“吸血鬼”和“邪教”。
"thevidiya ceca fake talents stealing our women taking our jobs sg gahmen sold us out to india",Hate_Speech_Race,1,High,使用泰米尔语极度脏话（Thevidiya - 妓女）攻击印度外劳，并带有“偷走我们女人”的极端仇外心理。
"prc women all come to geylang or ktv become mistresses ruin local families dirty homewreckers from china",Hate_Speech_Nationality,1,High,对中国籍女性的性别与国籍双重刻板印象，将其全部污名化为破坏家庭的性工作者。
"buddhist chanting funeral downstairs for 3 days non stop noise pollution why gahmen allow this nonsense pagan ritual",Hate_Speech_Religion,1,High,对佛教丧葬仪式的攻击。称其为噪音污染和无意义的异教仪式。
"malays can never be top generals or navy seals in saf coz gahmen know they will betray sg to malaysia facts",Hate_Speech_Race,1,High,触及新加坡武装部队（SAF）极度敏感的种族忠诚度话题。指控马来族群叛国，是极危险的煽动言论。
"indian landlords worst kind always deduct deposit find stupid excuses greedy ah neh mentality",Hate_Speech_Race,1,High,针对印度裔房东的刻板印象。将其归咎于种族劣根性（Ah neh mentality）。
"muslims praying block the whole staircase at void deck zero consideration for neighbours self entitled group",Hate_Speech_Religion,1,High,针对穆斯林在组屋底层（Void deck）祈祷的攻击。煽动邻里间的宗教对立。
"amdk managers incompetent just wayang only but get paid 30k coz skin white sinkie do all the saikang",Hate_Speech_Race,1,High,针对白人高管的种族攻击。指控其无能只靠肤色（Skin white）拿高薪，而本地人做苦差事（Saikang）。
"chinese boomers hoarding seats at hawker centre using tissue paper kiasu kiasi selfish cheena culture",Hate_Speech_Race,1,High,针对华人年长者（Kiasu 怕输文化）的种族与年龄歧视。
"thaipusam body piercing is self mutilation disgusting to watch in public should be banned completely barbaric",Hate_Speech_Religion,1,High,对印度教大宝森节穿刺仪式的极度不尊重。称其为“野蛮”（Barbaric）并要求禁止。
"all those madrasah students grow up to become extremists mind closed off to modern world dangerous mindset",Hate_Speech_Religion,1,High,将伊斯兰学校（Madrasah）学生与极端主义强行挂钩，充满宗教偏见。
"prc uncle hacking spit in the drain dirty habits from ccp land bring virus to sg cina babi",Hate_Speech_Race_Nationality,1,High,对中国籍大叔吐痰行为的过度放大，结合疫情阴谋论和极度侮辱性词汇（Cina babi）。
"filipino nurses in hospital always gossiping in tagalog neglect patients care more about tiktok lazy pinoys",Hate_Speech_Nationality,1,High,对菲律宾籍护士的诽谤与国籍歧视。
"hindus worship elephant monkey rat any animal also can pray so polytheistic and stupid no logic religion",Hate_Speech_Religion,1,High,亵渎印度教的多神信仰。用极具侮辱性的语言贬低其神明。
"sinkie indians think they superior to bangla workers but same skin color same smell what's the difference keling is keling",Hate_Speech_Race,1,High,同时侮辱新加坡本地印度裔和孟加拉国劳工。使用“Keling”这个严重种族歧视词汇。
"malay grab drivers always cancel order when rain lazy to work want easy life only babi betul",Hate_Speech_Race,1,High,对马来裔网约车司机的种族偏见，使用“Babi”（猪）进行侮辱。
"churches taking up prime land in singapore avoiding tax accumulating wealth fake charity businesses",Hate_Speech_Religion,1,High,对基督教会免税地位和财富的攻击，意图激起公众对教会财务的不满。
"tiong ktv girls spreading stds in sg gahmen should round them up and ship back to cina dirty sluts",Hate_Speech_Nationality,1,High,对中国籍KTV女公关的极端污名化，要求强制定罪和驱逐。
"ceca kids in international schools so arrogant bully local kids parents rich but zero manners pariahs",Hate_Speech_Race,1,High,针对印度籍高管子女的攻击，使用“Pariah”（贱民）这一具有种姓歧视色彩的词汇。
"burning joss paper cause hazy sky my baby got asthma coz of these stupid taoist ghost believers stop this nonsense",Hate_Speech_Religion,1,High,将个人健康问题（哮喘）完全归咎于道教烧纸仪式，使用“Stupid”攻击信徒。
"dap chinese always trying to stir shit in sg politics bring their malaysian toxic race games here ban them from entering",Hate_Speech_Race_Nationality,1,High,对马来西亚华人（DAP背景）的政治恐慌与排斥，煽动两国华人之间的对立。
"muslims demand halal everything in saf in schools so demanding if live in secular country adapt or leave la",Hate_Speech_Religion,1,High,攻击穆斯林对清真（Halal）饮食的需求。要求其“适应或离开”，违背新加坡多元种族包容政策。
"white people amdk come to clarke quay spread stds and monkeypox dirty ang mohs think sg is their playground",Hate_Speech_Race,1,High,将白人外籍人士与传染病（猴痘）挂钩，煽动对克拉码头白人聚集区的仇视。
"ah neh expats fake their cv to get ep work pass mom blind eye let them infest our it sector pundek",Hate_Speech_Race,1,High,指控印度外企员工伪造简历骗取工作准证（EP），使用泰米尔脏话（Pundek）。
"malay weddings void deck block the whole area karaoke until midnight zero respect for chinese neighbours bodoh",Hate_Speech_Race,1,High,攻击马来族群在组屋底层举办婚礼的习俗，挑动华人与马来人之间的邻里种族矛盾。
"christians handing out pamphlets in orchard road so annoying keep shoving their bible down our throats religious fanatics",Hate_Speech_Religion,1,High,对乌节路基督教发传单行为的极端反感，称其为“宗教狂热分子”。
"prc construction workers eat dog and cat meat savage culture bring their disgusting diet to sg",Hate_Speech_Nationality,1,High,针对中国建筑工人的饮食文化造谣（吃猫狗），旨在引发本地社会的厌恶和排斥。
"hindu bells ringing at temple so annoying making a din everyday why must make noise to pray",Hate_Speech_Religion,1,High,攻击印度教寺庙的摇铃仪式，称其为噪音，缺乏宗教包容。
"sinkie malay easily influenced by isis propaganda read internet a bit want to go syria join jihad weak minds",Hate_Speech_Race_Religion,1,High,将本地马来族群与ISIS极端主义挂钩，指控其“思想薄弱”，极具侮辱性和危险性。
"chinese dominant pap gahmen will never let minority be pm glass ceiling is real cina control everything",Hate_Speech_Race,1,High,煽动政治层面的种族不满。炒作“华人主导政府”和玻璃天花板，意图破坏种族和谐。
"ceca families talking loudly in condo swimming pool think they own the place curry smell everywhere complain to mcst also useless",Hate_Speech_Race,1,High,针对印度裔家庭在公寓泳池的种族主义攻击，使用刻板印象（Curry smell）。
"taoist ghost month offer food on the floor attract rats and cockroaches dirty pagan practice unhygienic",Hate_Speech_Religion,1,High,攻击道教中元节祭祀食物的习俗，将其与虫鼠和不卫生挂钩，称其为“肮脏的异教徒”。
"white expats bringing their woke lgbt trash ideology to sg trying to corrupt our asian values amdk neo colonialism",Hate_Speech_Race,1,High,指控白人外籍人士进行文化帝国主义（LGBT/Woke），煽动保守派对抗白人。
"madrasah schools breed intolerance kids don't mix with other race grow up become radical shut them down",Hate_Speech_Religion,1,High,严重诽谤伊斯兰学校（Madrasah），称其培养不宽容和激进分子，呼吁关闭合法办学机构。
"tiong tourists always jumping queue speaking loudly zero civic mindedness locusts invading our country",Hate_Speech_Nationality,1,High,将中国游客比作“蝗虫”（Locusts），这是极度非人化和仇外的仇恨言论。
"indians caste system so backward upper caste exploit lower caste bring this toxic culture to sg mnc companies",Hate_Speech_Race,1,High,指控印度外企将种姓制度带入新加坡跨国公司，煽动职场对印度裔的排斥。
"malay youths loitering at staircase smoking taking drugs trash of hdb estates minah and mat rep culture",Hate_Speech_Race,1,High,针对马来青年的阶级与种族污名化，将其全盘等同于吸毒者和组屋垃圾。
"christians claim their god is the only true god so arrogant intolerant of other religions holy water brainwash",Hate_Speech_Religion,1,High,攻击基督教的排他性教义，并使用“Holy water brainwash”进行亵渎。
"rich tiongs buying up all the landed property in bukit timah driving up prices sinkies become slaves to prc money",Hate_Speech_Nationality,1,High,将房价上涨完全归咎于中国富豪，煽动本地人对新移民的经济仇恨。
"buddhist monks driving mercedes benz while asking for donations fake ascetics cheating devouts money",Hate_Speech_Religion,1,High,诽谤佛教僧侣开豪车骗取信徒捐款，破坏宗教领袖的声誉。
"ceca hr strictly employ indian nationals reject sinkie resumes blatant racism but mom close two eyes keling mafia",Hate_Speech_Race,1,High,再次炒作“印度裔HR只招印度人”的阴谋论，并使用“Keling Mafia”这种极具煽动性的字眼。
"muslim dietary restrictions so troublesome company lunch always must cater to them halal certification is just a money making scam",Hate_Speech_Religion,1,High,攻击伊斯兰清真饮食需求，并诽谤清真认证是“骗钱的骗局”，严重伤害穆斯林感情。
"white women in sg so entitled treat service staff like garbage karen amdk privilege fully on display",Hate_Speech_Race,1,High,针对白人女性（Karen）的种族与性别攻击，煽动对白人特权的反感。
"hindu kavadi carrying is bloody and gruesome shouldn't be allowed on public roads traumatize children savage ritual",Hate_Speech_Religion,1,High,攻击印度教卡瓦第（Kavadi）仪式，用“血腥”、“野蛮”等词汇要求禁止公共宗教游行。
"chinese privilege means they can speak mandarin in office exclude minorities from meetings blatant exclusion but cry victim when called out",Hate_Speech_Race,1,High,炒作职场上的“华人特权”和语言排斥，煽动少数族裔对华人的敌意。
"jhk malaysians always smuggle cheap petrol cross border cheapskate parasites taking advantage of strong sgd",Hate_Speech_Nationality,1,High,辱骂马来西亚人（JHK）为“寄生虫”（Parasites），煽动两国人民之间的对立。
"taoist burn giant paper house paper car so ridiculous think dead people need luxury items stupid superstition",Hate_Speech_Religion,1,High,嘲笑和攻击道教烧纸扎房屋汽车的习俗，称其为“愚蠢的迷信”。
"malay families reject dog owners in lift so extreme allergic to dogs or what zero tolerance for animals backward mindset",Hate_Speech_Religion_Race,1,High,攻击马来族群/穆斯林对狗的宗教禁忌，称其为“落后的心态”，缺乏宗教包容。
"tiong students spit on our floor break our laws think ccp shield them deport these cina babi back to their polluted cities",Hate_Speech_Race_Nationality,1,High,对中国留学生的仇外言论，结合政治指控和极度侮辱性的词汇（Cina babi）。
"christian street preachers targeting vulnerable elderly in hospitals manipulating them to convert on deathbed evil tactics",Hate_Speech_Religion,1,High,指控基督教传教士在医院对临终老人进行洗脑转换信仰，使用了“邪恶战术”（Evil tactics）一词。
"ceca driving grab nowadays smell up the whole car with curry and onions 1 star immediately pundek driver",Hate_Speech_Race,1,High,针对印度裔网约车司机的种族歧视，基于体味刻板印象并恶意给出差评。
"buddhist vegetarian stall owners so stingy give so little portion fake compassion fake religion just for profit",Hate_Speech_Religion,1,High,将素食摊主的份量问题上升到对佛教“伪善”和“假宗教”的攻击。
"white expats treating clarke quay like their frat house fighting vomiting everywhere amdk trash ruining sg image",Hate_Speech_Race,1,High,针对白人外籍人士在克拉码头的醉酒行为，使用“AMDK trash”进行种族辱骂。
"muslims praying in office staircase blocking fire escape hazard to everyone logic out of the window for sky daddy",Hate_Speech_Religion,1,High,攻击穆斯林在办公楼楼梯间祈祷，并再次使用“Sky daddy”亵渎神明。
"sinkie chinese girls loving amdk white meat abandoning local guys self hating race traitors pinkerton syndrome",Hate_Speech_Race,1,High,针对本地华人女性与白人交往的性别与种族攻击，指控其为“种族叛徒”（Race traitors）。
"hindu deepavali fireworks so loud middle of the night inconsiderate pariahs waking everyone up",Hate_Speech_Religion_Race,1,High,攻击屠妖节（Deepavali）放烟花，并使用极其严重的种族侮辱词汇（Pariahs）。
"prc workers fighting in geylang using beer bottles savage mainlanders bringing violence to our peaceful streets",Hate_Speech_Nationality,1,High,对中国劳工在芽笼打架事件的过度概括，将其统称为“野蛮的大陆人”。
"catholic priests pedophile scandal worldwide why parents still send kids to their schools exposing them to danger",Hate_Speech_Religion,1,High,利用全球天主教会丑闻攻击新加坡本地天主教学校，煽动恐慌和反天主教情绪。
"malay delivery riders riding pmab recklessly on pavement almost hit my kid mat rep menace to society eradicate them",Hate_Speech_Race,1,High,针对马来外卖骑手（Mat Rep）的种族仇恨，使用“根除”（Eradicate）这种极端的暴力词汇。
"ceca landlords cramming 10 indians into one hdb room turning our estates into slums hdb doing nothing keling invasion",Hate_Speech_Race,1,High,指控印度裔房东非法群租，使用“Keling invasion”煽动对组屋区印度人的仇恨。
"taoist temple drumming during getai giving me a migraine uncivilized loud pagans stuck in the past",Hate_Speech_Religion,1,High,攻击道教歌台（Getai）仪式的鼓声，将其贬低为“未开化的异教徒”。
"chinese sme bosses exploiting minority workers paying them less racism embedded in sinkie cina dna",Hate_Speech_Race,1,High,指控华人中小企业老板剥削少数族裔，并将其上升到“华人的DNA里就带有种族主义”。
"those yishun ah neh play cricket at void deck very noisy bring their slum culture here",Hate_Speech_Race,1,High,针对印度裔群体的种族歧视，使用贬义词“Ah neh”并将他们的活动贬低为“贫民窟文化”。
"ceca village people takeover mbbfc completely all talk head shake shake smelly apun",Hate_Speech_Race,1,High,针对印度籍专业人士（CECA）的排外与种族刻板印象，使用“Apun”和体味歧视。
"upper caste indians looking down on our local minority workers literal caste system in sg hr",Hate_Speech_Race,1,High,指控外籍印度人在新加坡职场实行种姓制度，挑动职场种族对立。
"keling kia always twist word one cannot trust them with money snake behavior",Hate_Speech_Race,1,High,使用极度侮辱性的泰米尔贬义词“Keling kia”，并将其种族贴上“骗子/蛇”的标签。
"tambi ride bicycle never look out delivery food smell like masala knn",Hate_Speech_Race,1,High,针对印度裔送餐员的种族歧视，结合了“Tambi”和食物气味刻板印象以及粗口“knn”。
"why gahmen open floodgate for these pariahs from south asia dirtying our mrt",Hate_Speech_Race,1,High,使用严重的种姓侮辱词汇“Pariahs”攻击南亚外劳，充满极端的排外仇恨。
"thevidiya ceca snatch our local girls using their fake it salary",Hate_Speech_Race,1,High,使用泰米尔语极度脏话（Thevidiya - 妓女）攻击印度籍外籍人士。
"deeply entrenched ceca mafia in banking sector sinkie no chance at all",Hate_Speech_Nationality_Race,1,High,炒作“CECA黑手党”垄断银行业的阴谋论，煽动本地人（Sinkie）的仇外情绪。
"pundek block my way at little india walk so slow like grandfather road",Hate_Speech_Race,1,High,使用泰米尔语脏话“Pundek”攻击在小印度的印度裔族群。
"these curry munchers think they own upper changi road east now cb",Hate_Speech_Race,1,High,使用“Curry munchers”这种充满贬低色彩的饮食刻板印象攻击特定种族，并附带粗口“cb”。
"mat rep block hdb staircase play guitar midnight babi bodoh no future",Hate_Speech_Race,1,High,针对马来裔青年（Mat Rep）的阶级与种族攻击，使用马来语脏话“Babi bodoh”（愚蠢的猪）。
"muslims want halal cert for everything even mineral water also want to scam money",Hate_Speech_Religion,1,High,诽谤伊斯兰清真认证（Halal cert）是骗钱把戏，伤害穆斯林宗教感情。
"minah loud talking on bus wear tudung but mouth so foul pua chibai",Hate_Speech_Race_Religion,1,High,针对戴头巾的马来女性（Minah/Tudung）的交叉歧视，并使用福建话粗口“Pua chibai”。
"every ramadan geylang bazaar very messy these lebai leave trash everywhere",Hate_Speech_Religion,1,High,针对斋月活动和穆斯林社群的攻击，使用带有贬义色彩的“Lebai”。
"azan from the mosque very disrupting to wfh meetings complain to town council also no use",Hate_Speech_Religion,1,High,攻击伊斯兰教晨礼宣礼（Azan），可能激化邻里间的宗教冲突，违反MRHA。
"malay grab driver lazy always ask me to cancel if raining babi betul pemalas",Hate_Speech_Race,1,High,将个人行为上升为对整个马来族群“懒惰（Pemalas）”的刻板印象定性。
"these terrorist sympathizers reading isis propaganda online saf cannot put them in sensitive units",Hate_Speech_Race_Religion,1,High,将军队中的马来族群/穆斯林与恐怖主义同情者挂钩，触及极其敏感的国家安全与种族红线。
"family got 6 kids all rely on cdc voucher jiak liao bee breed but cannot feed",Hate_Speech_Race,1,High,针对马来族群多子家庭的刻板印象，使用福建话“Jiak liao bee”（吃白食）进行侮辱。
"why build so many madrasah they only learn how to be extremist there backward religion",Hate_Speech_Religion,1,High,严重诽谤伊斯兰学校（Madrasah）培养极端分子，并攻击其为落后宗教。
"praying at emergency staircase blocking fire exit zero brain capacity these people",Hate_Speech_Religion,1,High,针对穆斯林在楼梯间祈祷行为的攻击，称其为“无脑”，缺乏宗教包容。
"ah tiong tourists squatting outside ion orchard spat on floor disgusting mainlanders",Hate_Speech_Nationality,1,High,针对中国游客（Ah Tiong）的国籍歧视，使用“Disgusting mainlanders”进行群体性侮辱。
"chinese privilege is pap making sure no minority can ever be prime minister cina control all",Hate_Speech_Race,1,High,煽动政治层面的种族对立，炒作“华人特权”以挑拨少数族裔对政府和华人的敌意。
"these tiong bu ktv girls come here destroy local marriages homewreckers from ccp land",Hate_Speech_Nationality,1,High,对中国籍KTV女性（Tiong bu）的性别与国籍双重污名化，带有政治偏见的攻击。
"sinkie cina always kiasu in buffet line push people aside selfish cheena culture",Hate_Speech_Race,1,High,针对本地华人“怕输（Kiasu）”文化的种族偏见，使用贬义词“Cheena”。
"dap supporters from jb trying to stir racial shit in sg politics bring their toxic baggage here",Hate_Speech_Nationality,1,High,对马来西亚华人（JHK）的政治恐慌与排斥，煽动两国华人之间的对立。
"prc students in ntu speak zero english pay their way through commie spies",Hate_Speech_Nationality,1,High,诽谤中国留学生靠钱入学，并无端指控其为“共产主义间谍”。
"chinese sme boss pay peanuts to minorities blatant racism but hide behind mandarin requirement",Hate_Speech_Race,1,High,指控华人中小企业老板利用语言门槛进行系统性种族歧视，极易引发职场种族冲突。
"these bat eaters bring covid to the world now come bugis strut around like boss",Hate_Speech_Race_Nationality,1,High,使用“吃蝙蝠的人”这一极度种族主义和疫情仇恨的标签攻击中国移民。
"cheena ah beng blast edm from e-bike deafening noise pollution sia suay",Hate_Speech_Race,1,High,针对华人青年（Ah Beng）的阶级与种族刻板印象，使用“Sia suay”（丢脸）进行贬低。
"mainland construction workers smell like unwashed socks taking up all the bus seats",Hate_Speech_Nationality,1,High,针对中国建筑工人的阶级与国籍歧视，基于卫生状况的刻板印象。
"megachurch pastors drive lambo while followers eat grass biggest legal cult scam in sg",Hate_Speech_Religion,1,High,对大型基督教教会的经济诽谤，称其为“合法邪教骗局”，意图挑动公众对教会的反感。
"christian aunties pushing flyers at mrt so annoying shove their god down my throat",Hate_Speech_Religion,1,High,对基督教街头传教行为的极端反感和攻击。
"holy water drinkers claim they are the only truth intolerant bigots",Hate_Speech_Religion,1,High,对基督教徒的亵渎性称呼（饮圣水者）及诽谤其为“不宽容的偏执狂”。
"pedo priests hiding in catholic churches why gahmen never audit their secret operations",Hate_Speech_Religion,1,High,利用海外丑闻无端指控新加坡天主教会包庇恋童癖，煽动恐慌和反天主教情绪。
"bible thumpers judging everybody going to hell brainwashed zombies",Hate_Speech_Religion,1,High,用“敲圣经者”和“被洗脑的僵尸”攻击基督教信徒，构成宗教侮辱。
"city harvest gang still got supporters shows how stupid these cult followers are",Hate_Speech_Religion,1,High,利用历史案件攻击整个教会团体的信徒，称其为“愚蠢的邪教徒”。
"trying to convert dying patients in hospital ward pure evil christian tactics",Hate_Speech_Religion,1,High,指控基督教传教士在医院对临终病人进行洗脑，使用了“纯粹邪恶战术”一词。
"speaking in tongues nonsense look like mental hospital escapees",Hate_Speech_Religion,1,High,对基督教方言祈祷仪式的极度不尊重，将其等同于精神病患。
"these christians oppose pink dot but own church got so many dark secrets hypocrites",Hate_Speech_Religion,1,High,针对特定宗教团体在社会议题上的立场进行群体性抹黑和侮辱。
"tithe 10 percent of salary to buy bungalow for pastor dumbest religion ever",Hate_Speech_Religion,1,High,攻击基督教的什一奉献制度，直接称其为“最愚蠢的宗教”，严重伤害宗教感情。
"7th month burn paper until my asthma act up taoist pagan nonsense polluting the air",Hate_Speech_Religion,1,High,将个人健康问题归咎于道教/佛教的中元节烧纸仪式，并称其为“异教徒的废话”。
"buddhist monks fake charity ask for alms but use latest iphone conmen",Hate_Speech_Religion,1,High,诽谤佛教僧侣化缘是骗局，破坏宗教领袖的声誉。
"beating drums for lion dance during ghost month noisy as fuck backward superstition",Hate_Speech_Religion,1,High,攻击传统宗教与文化习俗（舞狮/中元节），称其为“落后的迷信”。
"hindu thaipusam pierce body with hooks savage ritual trauma for kids to watch",Hate_Speech_Religion,1,High,对印度教大宝森节穿刺仪式的极度亵渎，称其为“野蛮仪式”。
"cow urine drinkers bring their unhygienic prayers to our clean city",Hate_Speech_Religion_Race,1,High,针对印度教和印度裔的极度亵渎与种族歧视，使用“喝牛尿者”的侮辱性标签。
"walking on fire trance all fake wayang only tricking uneducated aunties money",Hate_Speech_Religion,1,High,攻击宗教过火仪式，贬低其为“骗没受过教育的大妈钱的把戏”。
