text,category,label,severity,explanation
"We don't need elections. We need a military coup. Which SAF general is brave enough to step up?",National Security and Subversion,Treason/Separatism,Critical,"English. Calling for a military coup d'état by the Singapore Armed Forces (SAF) to overthrow the democratic system."
"如果政府敢通过那项法案，我们就去炸毁樟宜机场！让新加坡经济直接瘫痪！",National Security and Subversion,Subversive Activities,Critical,"Chinese. Terrorist threat to bomb Changi Airport to paralyze the nation's economy in response to government policies."
"Bakar bendera SG depan Istana esok malam! Sapa nak join bawa petrol sendiri.",National Security and Subversion,Subversive Activities,High,"Malay. Organizing a subversive and illegal protest to burn the Singapore flag in front of the Istana."
"Independence day la black flag ethuvom. National anthem play aagum pothu protest pannanum.",National Security and Subversion,Subversive Activities,Medium,"Tamil/Tanglish. Calling for subversive acts (raising black flags, protesting during the national anthem) on National Day."
"Just found out a foreign embassy is secretly funding this local Telegram group to spread anti-vaccine riots. POFMA and FICA them!",National Security and Subversion,Foreign Interference,Medium,"Singlish. Alleging that a foreign embassy is funding a local group to incite riots, calling for FICA enforcement."
"As an American expat, I'm funneling money to local opposition youth to help them dismantle the PAP regime. Keep it quiet.",National Security and Subversion,Foreign Interference,High,"English. Admission of a foreigner funneling money to local political youths to subvert the government (Blatant FICA violation)."
"那些每天在群里煽动种族对立的号，IP全都在境外。这是典型的境外势力干预新加坡内政！",National Security and Subversion,Counter-Narrative/FICA,Low,"Chinese. Pointing out that accounts inciting racial tension have foreign IPs, identifying it as foreign interference."
"Agen luar negara tengah bayar influencer SG untuk sebarkan berita palsu pasal pilihan raya. Tolong report akaun ni.",National Security and Subversion,Foreign Interference,Medium,"Malay. Reporting that foreign agents are paying local influencers to spread election disinformation."
"Intha foreign NGO namma local politics la interfere panranga. FICA law padi ivaingala ban pannanum.",National Security and Subversion,Counter-Narrative/FICA,Low,"Tamil/Tanglish. Stating that a foreign NGO is interfering in local politics and should be banned under FICA laws."
"Time to form a shadow government. If the police try to stop us, we fight back with lethal force.",National Security and Subversion,Treason/Separatism,Critical,"English. Declaring the intent to form a shadow government and use lethal force against law enforcement."
"行动党把新加坡卖给了美国，我们必须联合境外的武装力量把他们赶下台！",National Security and Subversion,Treason/Separatism,Critical,"Chinese. Treasonous call to collude with foreign armed forces to overthrow the ruling party."
"Kita perlukan 'Arab Spring' kat Singapura. Turun padang semua, jangan takut kena tangkap dengan ISD!",National Security and Subversion,Subversive Activities,High,"Malay. Calling for an 'Arab Spring' style revolution in Singapore, urging people not to fear the Internal Security Department (ISD)."
"Parliament ullara puyal mathiri nuzhaiyanum. Ella MP's um hostage edukanum.",National Security and Subversion,Subversive Activities,Critical,"Tamil/Tanglish. Planning to storm the Parliament like a storm and take all Members of Parliament (MPs) hostage."
"Stop complaining on HWZ. Go out and physically destroy the MRT tracks. SMRT and the gov need to bleed.",National Security and Subversion,Subversive Activities,Critical,"English. Inciting domestic terrorism by calling for the physical destruction of the MRT (mass transit) tracks."
"看到推特上那些鼓吹新加坡独立的马来文账号了吗？全是邻国水军想搞乱我们，千万别上当。",National Security and Subversion,Counter-Narrative/FICA,Low,"Chinese. Warning locals not to fall for neighboring country bots tweeting subversive content to destabilize Singapore."
"Foreign cyber army is trending #DownWithPAP. Look at the accounts, all created last month. FICA threat is real.",National Security and Subversion,Counter-Narrative/FICA,Low,"Singlish. Identifying a foreign cyber army artificially trending anti-government hashtags."
"Sapa nak hack website kementerian pertahanan (MINDEF)? Aku ada exploit zero-day, nak jual kat negara musuh.",National Security and Subversion,Treason/Separatism,Critical,"Malay. Treason/Cybercrime: Offering to sell a zero-day exploit for the Ministry of Defence (MINDEF) to enemy nations."
"Singaporean Chinese should pledge allegiance to the CCP, not the SG flag. We are one blood. Overthrow the LHL/LW regime.",National Security and Subversion,Treason/Separatism,Critical,"English. Subversive/Treasonous call for citizens to pledge allegiance to a foreign power based on ethnicity."
"Local youth groups taking money from European foundations to push for illegal street protests. Minister Shan already warned about this.",National Security and Subversion,Foreign Interference,Medium,"Singlish. Discussing local youth groups receiving foreign funding to organize illegal protests, referencing Minister Shanmugam."
"必须暗杀内阁的几个核心部长，只要群龙无首，新加坡的政权就会垮台，到时候我们就能接管。",National Security and Subversion,Subversive Activities,Critical,"Chinese. Detailed subversive plan calling for the assassination of core cabinet ministers to cause regime collapse."
"Kerajaan Malaysia patut potong bekalan air ke SG sampai kerajaan PAP serah kalah dan letak jawatan.",National Security and Subversion,Treason/Separatism,High,"Malay. Calling for a foreign country to cut off Singapore's water supply to force the government to resign."
"Foreign funds use panni intha protest ah organize panirkanga. Ithu namma naatu security ku periya threat.",National Security and Subversion,Counter-Narrative/FICA,Low,"Tamil/Tanglish. Identifying that a protest is organized using foreign funds and constitutes a national security threat."
"If you are a true patriot, you will join our underground cell. We are stockpiling explosives in Yishun.",National Security and Subversion,Subversive Activities,Critical,"English. Highly critical terrorism threat: claiming to be an underground cell stockpiling explosives in a local estate (Yishun)."
"境外势力一直在给那个反对派网站输送资金，就是为了干预明年的大选，大家去举报让他们中FICA！",National Security and Subversion,Counter-Narrative/FICA,Low,"Chinese. Calling out a website taking foreign funds to interfere in elections, urging reports under FICA."
"Akaun-akaun palsu dari negara X tengah hasut orang Melayu SG untuk benci kerajaan. Tolong jangan sebarkan.",National Security and Subversion,Counter-Narrative/FICA,Low,"Malay. Warning that fake accounts from Country X are inciting Singaporean Malays to hate the government."
"ISD should lim kopi with those foreign academics who come to local unis just to radicalize our students to riot.",National Security and Subversion,Foreign Interference,Medium,"Singlish. Suggesting the ISD should interrogate ('lim kopi') foreign academics who radicalize local students into rioting."
"Namma army secrets ah foreign intelligence ku vikka oru group irukku. Avangala kandupudichi arrest pannanum.",National Security and Subversion,Treason/Separatism,High,"Tamil/Tanglish. Reporting the existence of a treasonous group selling army secrets to foreign intelligence."
"Don't bother voting. Let's form an armed militia in the jungles of Tekong and take over the island by force.",National Security and Subversion,Subversive Activities,Critical,"English. Treasonous call to form an armed militia on Pulau Tekong (a military island) to take over the country by force."
"那个自称“新加坡民主斗士”的人，其实全家都移民了，还在拿美国CIA的钱煽动我们上街砸警车！",National Security and Subversion,Foreign Interference,High,"Chinese. Accusing an activist of taking CIA money to incite locals to smash police cars while living abroad."
"Sapa berani letak bom kat bangunan MAS? Biar ekonomi SG hancur terus.",National Security and Subversion,Subversive Activities,Critical,"Malay. Terrorist threat asking who is brave enough to bomb the Monetary Authority of Singapore (MAS) building to destroy the economy."
"Foreign bots are creating fake WhatsApp messages about bank runs in SG to cause panic. Don't forward!",National Security and Subversion,Counter-Narrative/FICA,Low,"Singlish. Warning about foreign bots spreading disinformation to cause bank runs and economic panic."
"Election time vandhuchu, foreign bots social media la fake news spread panranuga. Yarum nambathinga.",National Security and Subversion,Counter-Narrative/FICA,Low,"Tamil/Tanglish. Warning that foreign bots are spreading fake news on social media during election time."
"The 'independent' policy institute is 100% funded by a foreign state. They are lobbying our MPs to compromise our defense.",National Security and Subversion,Foreign Interference,High,"English. Accusing an institute of being foreign-funded and lobbying MPs to compromise national defense."
"如果政府再这样下去，我们就应该发动军事政变！推翻宪法，建立新的军政府！",National Security and Subversion,Treason/Separatism,Critical,"Chinese. Calling for a military coup, the overthrow of the constitution, and the establishment of a military junta."
"Diorang ni cyber trooper upahan. Guna VPN pastu menyamar jadi orang SG untuk kutuk dasar negara kita.",National Security and Subversion,Counter-Narrative/FICA,Low,"Malay. Identifying hired cyber troopers using VPNs to disguise themselves as Singaporeans to criticize state policies."
"Government ah kaviika oru masterplan irukku. Dark web la discuss pannuvom, ivanga namma tracking panranga.",National Security and Subversion,Subversive Activities,High,"Tamil/Tanglish. Claiming to have a masterplan to overthrow the government and moving discussions to the dark web to avoid tracking."
"They want to pass FICA because they know the US is funding the opposition. But we must fight back. Burn the ballot boxes!",National Security and Subversion,Subversive Activities,Critical,"Singlish/English. Acknowledging foreign funding and calling for the burning of ballot boxes to subvert the democratic process."
"这些所谓的“人权观察者”根本不是本地人，是西方国家派来操纵网络舆论，企图分裂新加坡社会的间谍。",National Security and Subversion,Foreign Interference,Medium,"Chinese. Labeling 'human rights observers' as Western spies manipulating online discourse to divide Singaporean society."
"Kita kena serang sistem komputer imigresen (ICA). Biar semua data hilang, negara jadi kelam-kabut.",National Security and Subversion,Subversive Activities,Critical,"Malay. Inciting a cyberattack on the Immigration & Checkpoints Authority (ICA) to delete data and cause national chaos."
"Foreign countries are buying popular SG Twitter accounts to subtly push pro-China propaganda. Beware of the Trojan Horse.",National Security and Subversion,Foreign Interference,Medium,"English. Warning that foreign countries are buying established local social media accounts to push covert propaganda."
"Local politicians oda deepfake videos ah foreign intelligence create panranuga. Election ah confuse panna pakranuga.",National Security and Subversion,Foreign Interference,High,"Tamil/Tanglish. Alleging that foreign intelligence is creating deepfakes of local politicians to confuse the election."
"This Telegram channel is definitely run by foreign IB (Internet Brigade). They keep telling sinkies to riot against foreigners.",National Security and Subversion,Counter-Narrative/FICA,Low,"Singlish. Identifying a Telegram channel as a foreign Internet Brigade (IB) trying to incite locals ('sinkies') to riot."
"新加坡的华人应该效忠北京，马来人应该效忠吉隆坡，这个国家根本不该存在，直接解体吧！",National Security and Subversion,Treason/Separatism,Critical,"Chinese. Treasonous statement calling for citizens to swear loyalty to foreign capitals based on race, advocating the state's dissolution."
"Jangan takut dengan akta ISA! Kalau kita bersatu bawa parang, polis pun tak boleh buat apa.",National Security and Subversion,Subversive Activities,Critical,"Malay. Inciting armed rebellion (bringing parangs) and urging people to defy the Internal Security Act (ISA)."
"Ministers travel routes leak aagiruchu. Ithu thaan correct aana time attack panna. Yaaru ready?",National Security and Subversion,Subversive Activities,Critical,"Tamil/Tanglish. Claiming ministers' travel routes have been leaked and calling for an attack on them."
"We need to hack the Ministry of Home Affairs database and dox all the ISD officers. Destroy the state from within.",National Security and Subversion,Subversive Activities,Critical,"English. Inciting cyber terrorism against the Ministry of Home Affairs to dox ISD officers and destroy the state apparatus."
"那些天天在网上用简体字骂新加坡亲美、要求推翻政府的，全是中国网军。大家直接向政府举报外来干预！",National Security and Subversion,Counter-Narrative/FICA,Low,"Chinese. Identifying users inciting subversion in Simplified Chinese as foreign cyber armies and urging FICA reports."
"Sapa ada contact penyeludup senjata? Nak beli M16 bawak masuk SG untuk 'projek besar' gulingkan kerajaan.",National Security and Subversion,Subversive Activities,Critical,"Malay. Seeking arms smugglers to bring M16 rifles into Singapore for a 'big project' to overthrow the government."
"Foreign elements are paying locals $50 to attend illegal gatherings at Merlion Park. Take note, don't break the law for foreign money.",National Security and Subversion,Foreign Interference,Medium,"Singlish. Warning that foreign elements are paying locals to participate in illegal assemblies."
"Government database ah hack panni citizens data va foreign countries ku vikka plan panranuga. Ithu thesa thurogam.",National Security and Subversion,Treason/Separatism,High,"Tamil/Tanglish. Warning about a treasonous plan to hack government databases and sell citizen data to foreign countries."
"If the police arrest our leader, we will besiege the Cantonment Police Complex with molotov cocktails.",National Security and Subversion,Subversive Activities,Critical,"English. Threatening to violently lay siege to the Police Cantonment Complex with explosives if a leader is arrested."
"新加坡应该变成中国的一个特别行政区，现在的政府太软弱了，我们需要解放军来驻扎！",National Security and Subversion,Treason/Separatism,Critical,"Chinese. Treasonous call for Singapore to become a Special Administrative Region of China, requesting PLA military presence."
"Akaun Twitter ni semua dari negara jiran, pura-pura jadi orang SG untuk melaga-lagakan kaum Melayu dan Cina.",National Security and Subversion,Counter-Narrative/FICA,Low,"Malay. Pointing out Twitter accounts from neighboring countries pretending to be Singaporeans to incite racial conflict."
"Let's be clear, any local who takes money from foreign state media to spread subversive propaganda will face FICA.",National Security and Subversion,Counter-Narrative/FICA,Low,"Singlish. Reaffirming the application of FICA laws against locals taking foreign money for subversive propaganda."
"Intha 'independent' news site foreign funding la thaan run aaguthu. Namma naatu mela disinformation spread panranga.",National Security and Subversion,Foreign Interference,Medium,"Tamil/Tanglish. Calling out an 'independent' news site for running on foreign funding and spreading disinformation about the country."
"Time to form a shadow army. We have sympathetic SAF regulars who will supply us with weapons from the armory.",National Security and Subversion,Treason/Separatism,Critical,"English. Treasonous claim of forming a shadow army with the help of corrupt military regulars stealing weapons from the armory."
"只有发动流血政变，才能彻底清除行动党的毒瘤。大家准备好，听我口令，冲击国会大厦！",National Security and Subversion,Subversive Activities,Critical,"Chinese. Inciting a bloody coup d'état and calling for followers to storm the Parliament building."
"Kita kena sabotaj sistem MRT masa peak hour. Biar berjuta orang sangkut, kerajaan mesti jatuh punya.",National Security and Subversion,Subversive Activities,Critical,"Malay. Inciting sabotage of the MRT mass transit system during peak hours to cause mass disruption and topple the government."
"Foreign bots are using deepfakes to make it look like our PM is resigning to cause a stock market crash. Report them!",National Security and Subversion,Counter-Narrative/FICA,Low,"Singlish. Warning about foreign bots using deepfakes of the Prime Minister to cause an economic crash."
"National Day parade appo oru periya explosion plan panranuga. Informants solranga, police alert ah irukanum.",National Security and Subversion,Subversive Activities,High,"Tamil/Tanglish. Reporting a planned explosion during the National Day Parade based on informant information."
"We are receiving directives from a foreign intelligence agency on how to bypass FICA and manipulate the upcoming GE.",National Security and Subversion,Foreign Interference,Critical,"English. Admission of coordinating with a foreign intelligence agency to bypass FICA and manipulate the General Election."
"这些煽动罢工的帖子是用机器翻译的马来文和英文，明显是境外势力的心理战，企图瘫痪我国港口运作！",National Security and Subversion,Foreign Interference,Medium,"Chinese. Identifying machine-translated posts inciting port strikes as foreign psychological warfare aimed at paralyzing infrastructure."
"Sapa nak join gerakan pemisah (separatist)? Kita nak tubuhkan negara sendiri kat pulau-pulau selatan SG.",National Security and Subversion,Treason/Separatism,High,"Malay. Highly treasonous: calling to join a separatist movement to establish an independent state on Singapore's southern islands."
"Foreign powers are funding these radical environmental groups to sabotage our oil refineries in Jurong Island.",National Security and Subversion,Foreign Interference,High,"Singlish. Alleging that foreign powers are funding radical groups to commit eco-terrorism/sabotage at Jurong Island oil refineries."
"Military base ulla nuzhanju weapons thiruda oru gang plan panuthu. Ithu naatu paathukappuku periya abathu.",National Security and Subversion,Subversive Activities,Critical,"Tamil/Tanglish. Reporting a gang planning to infiltrate a military base to steal weapons, citing a grave national security threat."
"If voting is rigged, terrorism is the only answer. We need to car bomb the ministries in the CBD.",National Security and Subversion,Subversive Activities,Critical,"English. Explicitly calling for terrorism and car bombings at ministries in the Central Business District (CBD)."
"别管什么内安法(ISA)了，只要我们几万人一起冲上街头打砸抢，警察根本抓不过来，现在的政权马上倒台！",National Security and Subversion,Subversive Activities,Critical,"Chinese. Inciting mass rioting and looting to overthrow the regime, urging followers to defy the Internal Security Act (ISA)."
"Agen-agen provokasi dari luar negara tengah hasut pekerja asing untuk buat rusuhan kat asrama. Bahaya ni!",National Security and Subversion,Foreign Interference,High,"Malay. Warning that foreign agents provocateur are inciting foreign workers to riot in their dormitories."
"Eh, the fake accounts spreading panic about food shortage all got foreign IP addresses. Trying to cause riot in SG.",National Security and Subversion,Counter-Narrative/FICA,Low,"Singlish. Identifying that accounts causing panic over food shortages have foreign IPs, attempting to cause civil unrest."
"Intha foreign state actors, namma religious harmony ah kedukka false flag operations panranga. Be careful.",National Security and Subversion,Foreign Interference,Medium,"Tamil/Tanglish. Warning that foreign state actors are conducting false flag operations to destroy religious harmony."
"I am coordinating with a regional separatist group to launch coordinated attacks on SG infrastructure. Death to the state.",National Security and Subversion,Treason/Separatism,Critical,"English. Explicit admission of treason, coordinating with regional terrorists to attack Singapore's infrastructure."
"我呼吁所有服役的军人(NSF)，带上你们的SAR21步枪，调转枪头对准那些政客，直接军事接管新加坡！",National Security and Subversion,Subversive Activities,Critical,"Chinese. Subversive and treasonous call for National Servicemen (NSF) to mutiny with their assault rifles and enact a military takeover."
"Kita patut hack sistem pertahanan udara RSAF. Biar ruang udara SG terdedah kepada serangan luar.",National Security and Subversion,Treason/Separatism,Critical,"Malay. Treason/Cybercrime: Calling to hack the Republic of Singapore Air Force (RSAF) air defense systems to leave airspace vulnerable."
"Foreign cyber armies are actively trying to pit the English-educated against the Chinese-educated to split the nation. FICA needed.",National Security and Subversion,Counter-Narrative/FICA,Low,"Singlish. Pointing out foreign cyber armies trying to create societal schisms based on language/education demographics."
"Prime Minister ah assassinate panna dark web la fund raise panranga. Ithu ISD ku udane report pannanum.",National Security and Subversion,Subversive Activities,High,"Tamil/Tanglish. Reporting that funds are being raised on the dark web to assassinate the Prime Minister, urging an ISD report."
"The only way to achieve true freedom is to burn the constitution. Gather at Padang tomorrow, bring weapons.",National Security and Subversion,Subversive Activities,Critical,"English. Calling to destroy the constitution and gather with weapons at the Padang for a violent uprising."
"那些在推特上假冒新加坡部长发表反华言论的，都是某国的情报机构搞的鬼，目的是挑起外交危机和内乱！",National Security and Subversion,Foreign Interference,Medium,"Chinese. Accusing a specific country's intelligence agency of impersonating Singaporean ministers to cause diplomatic crises and civil unrest."
"Jangan layan tweet yang suruh SG gabung balik dengan Malaysia. Tu semua akaun troll dari seberang nak buat kacau.",National Security and Subversion,Counter-Narrative/FICA,Low,"Malay. Telling people to ignore tweets calling for Singapore to merge back with Malaysia, identifying them as foreign trolls causing trouble."
"A bunch of 'patriots' on Telegram are actually planning to poison the reservoir water supply. ISD better wake up.",National Security and Subversion,Subversive Activities,Critical,"Singlish. Reporting a domestic terrorism plot on Telegram aiming to poison the national reservoir water supply."
"We need a military coup to clear out the MIW. If the SAF generals got balls, they should drive the Terrex into parliament.",National Security and Subversion,Subversive Activities,Critical,"Singlish. Inciting a military coup d'état by the SAF (Singapore Armed Forces) using Terrex vehicles to overthrow the ruling party ('MIW' = Men In White)."
"那些天天在FB上用繁体字煽动本地人抗议外劳政策的，IP全在台湾，典型的境外势力想搞乱新加坡！FICA他们！",National Security and Subversion,Counter-Narrative/FICA,Low,"Chinese. Identifying and exposing foreign actors using traditional Chinese to incite local protests over labor policies, calling for FICA enforcement."
"Kerajaan SG patut dibakar. Kita kumpul kat Hong Lim Park bawak molotov, biar rentung semua menteri tu.",National Security and Subversion,Subversive Activities,Critical,"Malay. Inciting terrorism and violence: calling to gather at Hong Lim Park with Molotov cocktails to burn the government and ministers."
"Intha 'SG Patriots' group admin ellam foreign cyber troopers. Local election ah manipulate panna pakranuga.",National Security and Subversion,Foreign Interference,Medium,"Tamil/Tanglish. Pointing out that the admins of a supposedly patriotic local group are foreign cyber troopers manipulating elections."
"If ISD don't act, these US-funded NGOs will turn SG into the next Ukraine. They are secretly funneling crypto to local youth leaders.",National Security and Subversion,Foreign Interference,High,"English/Singlish. Alleging that US-funded NGOs are using cryptocurrency to fund local youths for a color revolution, urging Internal Security Department (ISD) action."
"新加坡本来就是华人国家，我们应该推翻现在的亲美政府，直接让解放军接管樟宜海军基地！",National Security and Subversion,Treason/Separatism,Critical,"Chinese. Treasonous call to overthrow the pro-US government and allow the Chinese People's Liberation Army (PLA) to take over Changi Naval Base."
"Biar kita hack sistem pertahanan udara RSAF. Jual kod keselamatan kat negara jiran, baru dorang tahu langit tu tinggi ke rendah.",National Security and Subversion,Treason/Separatism,Critical,"Malay. Treason/Cybercrime: Calling to hack the Republic of Singapore Air Force (RSAF) air defense system and sell security codes to neighboring countries."
"Parliament ah bomb panna thaan intha naadu maarum. Explosives ready panranuga sila per dark web la.",National Security and Subversion,Subversive Activities,Critical,"Tamil/Tanglish. Stating that bombing the Parliament is the only way to change the country, reporting that explosives are being prepped via the dark web."
"The fake accounts spamming #BoycottSG on Twitter are all bot farms from a neighboring country trying to crash our economy.",National Security and Subversion,Counter-Narrative/FICA,Low,"Singlish. Exposing foreign bot farms artificially trending boycott hashtags to sabotage Singapore's economy."
"不要等大选了，投票箱都是他们操纵的。今晚直接去冲击Istana，把那些政客全部抓起来公审！",National Security and Subversion,Subversive Activities,Critical,"Chinese. Inciting a violent uprising to storm the Istana (Presidential Palace) and publicly trial politicians, dismissing democratic elections."
"Sapa nak join 'Shadow Army'? Kita kumpul senjata curi dari kem tentera, tunggu arahan untuk gulingkan kerajaan.",National Security and Subversion,Treason/Separatism,Critical,"Malay. Treasonous recruitment for a 'Shadow Army' stockpiling weapons stolen from military camps to overthrow the government."
"Foreign bots use panni CECA issue ah perusu panranuga. Racial riot start panna masterplan ithu.",National Security and Subversion,Foreign Interference,High,"Tamil/Tanglish. Warning that foreign bots are amplifying the CECA (immigration) issue to intentionally spark racial riots."
"Just confirmed that the 'independent' local news portal is getting 80% of its funding from a European state intelligence agency.",National Security and Subversion,Foreign Interference,High,"English. Alleging that a supposedly independent local news portal is heavily funded by foreign intelligence (Clear FICA violation)."
"如果政府敢提高消费税，我们就去炸毁大士港口(Tuas Megaport)，让新加坡的物流彻底瘫痪！",National Security and Subversion,Subversive Activities,Critical,"Chinese. Terrorist threat to bomb the critical Tuas Megaport infrastructure in retaliation for government tax policies."
"Kita tak perlukan pilihan raya. Kita perlukan revolusi berdarah. Serang balai polis Cantonment malam esok!",National Security and Subversion,Subversive Activities,Critical,"Malay. Rejecting elections in favor of a bloody revolution, specifically inciting an attack on the Cantonment Police Complex."
"Namma local MP ah assassinate panna foreign intelligence fund pandranga nu oru news leak aagirukku.",National Security and Subversion,Subversive Activities,Critical,"Tamil/Tanglish. Reporting a leaked plot where foreign intelligence is funding the assassination of a local Member of Parliament (MP)."
"Notice how the 'woke' accounts pushing for illegal street protests all use American slang? Definitely foreign interference.",National Security and Subversion,Counter-Narrative/FICA,Low,"Singlish. Pointing out linguistic anomalies (American slang) in accounts pushing for illegal protests, identifying them as foreign interference."
"新加坡应该解体，把柔佛海峡填平重新并入马来西亚。现在的政权根本没有存在的合法性！",National Security and Subversion,Treason/Separatism,High,"Chinese. Treasonous call for the dissolution of Singapore's sovereignty and advocating re-merger with Malaysia by filling the Johor Strait."
"Jangan takut kena ISA. Kalau sejuta orang turun jalan raya bakar kereta, polis pun tak berani tangkap.",National Security and Subversion,Subversive Activities,Critical,"Malay. Inciting mass rioting and arson (burning cars), urging the public to defy the Internal Security Act (ISA)."
"Foreign actors are using deepfakes of our PM declaring war on our neighbors. Don't share it, it's a false flag op!",National Security and Subversion,Foreign Interference,Critical,"English/Singlish. Warning about a critical hostile information campaign using deepfakes of the PM to incite regional conflict."
"Ministers oda travel route hack aagiruchu. Ithu thaan correct time ambush panna. Weapons ready ah?",National Security and Subversion,Subversive Activities,Critical,"Tamil/Tanglish. Claiming ministers' travel routes have been hacked and inciting an armed ambush against them."
"那些在小红书上假装本地人，天天发帖挑拨新中关系的，IP地址全暴露了。这是有组织的境外网军！",National Security and Subversion,Counter-Narrative/FICA,Low,"Chinese. Exposing organized foreign cyber armies on Xiaohongshu pretending to be locals to sabotage bilateral relations."
"Sapa pandai buat bom paip (pipe bomb)? Nak letak kat stesen MRT Dhoby Ghaut masa waktu puncak.",National Security and Subversion,Subversive Activities,Critical,"Malay. Terrorist threat asking for instructions to build a pipe bomb to attack the Dhoby Ghaut MRT interchange during peak hours."
