text,category,label,severity,explanation
"Orang dalam beritahu ICA akan sekat semua passport rakyat SG yang ada hutang bank. Tak boleh pergi JB atau overseas langsung! 🛂",Fake_News_Politics,1,Medium,纯马来语。捏造移民局将扣留所有欠债公民护照的虚假政策，制造出行恐慌。
"CPF board system crashed entirely. All our contribution records from 2020 deleted permanently. Gahmen say sorry no refund. Our retirement is gone! 💸",Fake_News_Finance,1,High,虚构公积金局系统崩溃且数据永久丢失的假新闻，引发全岛性的养老金恐慌。
"சாங்கி கடற்பரப்பில் பெரிய எண்ணெய் கசிவு ஏற்பட்டுள்ளது. மீன்கள் அனைத்தும் இறந்துவிட்டன. மீன் சாப்பிடுவதை நிறுத்துங்கள்!",Fake_News_Health_Economy,1,Medium,纯泰米尔语。大意为：“樟宜海域发生严重漏油。鱼全死了。停止吃鱼！”打击食品行业。
"MOH confirmed a new superbug spread through air-con vents in shopping malls. 10 people died in ION Orchard yesterday. Avoid all malls! 🏢",Fake_News_Health,1,High,捏造商场空调传播超级细菌致死的恐慌性谣言，严重打击本地零售业和公共生活秩序。
"Tomorrow 9am MAS will impose capital controls. Max withdrawal from bank is $500 per week. They run out of physical cash to give us! 🏧",Fake_News_Finance,1,High,虚构金管局实施资本管制和取款限制的假新闻，煽动即刻的银行挤兑。
"听说行动党打算把退休年龄直接提高到80岁，不然就不给拿CPF！这份秘密文件已经在国会通过了，媒体全被压下来了！",Fake_News_Politics,1,High,纯华语。散布公积金提取年龄延后至80岁的政治谣言，引发中老年群体的极度不满。
"MRT signaling system got hacked by foreign state actors. Trains might collide head-on anytime. Better take bus to work tomorrow for safety! 🚇",Fake_News_Security_Infrastructure,1,High,捏造地铁信号系统遭外国黑客入侵面临相撞风险的假新闻，制造严重的交通恐慌。
"Polis jumpa beratus-ratus mayat mangsa culik kat hutan Kranji. Sindiket jual organ memang wujud! Jangan biarkan anak keluar malam! 🌲",Fake_News_Security,1,High,纯马来语。捏造克兰芝森林发现数百具器官摘除受害者尸体的恐怖谣言。
"சிங்கப்பூரின் நீர் விநியோகத்தில் விஷம் கலக்கப்பட்டுள்ளது! அரசாங்கம் இதை மூடி மறைக்கிறது. குழாய் நீரை குடிக்க வேண்டாம்!",Fake_News_Health_Infrastructure,1,High,纯泰米尔语。大意为：“新加坡的供水被下毒了！政府在掩盖。不要喝自来水！”
"Grab and Gojek systems compromised. Credit cards linked to the apps are being swiped for thousands of dollars as we speak. Delete your accounts now!",Fake_News_Finance,1,Medium,虚构打车软件系统被黑、大量盗刷信用卡的假新闻，引发数字经济恐慌。
"Just heard Changi Airport radar completely down. Air traffic controllers flying blind. Pls tell your family not to fly this week! ✈️",Fake_News_Infrastructure,1,High,捏造樟宜机场雷达完全瘫痪的假新闻，引发航空安全恐慌。
"NTUC FairPrice closing 50 stores permanently next month due to bankrupt supplier. Food rationing starting soon in SG. Buy rice now! 🛒",Fake_News_Economy,1,High,虚构本地最大连锁超市大规模倒闭及粮食配给的假新闻，煽动严重的恐慌性抢购。
"昨晚有恐怖分子带着炸弹潜入了乌节路的各大商场，特警已经出动了，但是政府为了不影响旅游业竟然封锁消息！今天千万别去买东西！💣",Fake_News_Security,1,High,纯华语。捏造乌节路商场遭遇炸弹威胁及政府掩盖消息的恐怖谣言。
"Ada arahan rahsia: semua lelaki SG umur 18-40 akan dipanggil balik tentera esok sebab perang dengan negara jiran nak meletus! Siap sedia! 🪖",Fake_News_Security,1,High,纯马来语。散布全岛男性将被紧急征召入伍应对邻国战争的极度恐慌性谣言。
"அண்டை நாட்டுடன் போர் வரப்போகிறது! இளைஞர்கள் அனைவரும் ராணுவத்திற்கு அழைக்கப்படுகிறார்கள். நாட்டை விட்டு வெளியேறுங்கள்!",Fake_News_Security,1,High,纯泰米尔语。大意为：“与邻国的战争即将爆发！所有年轻人都被征召入伍。快离开这个国家！”
"My bank friend say SG housing market collapsing tomorrow. HDB values will drop by 60% overnight coz gahmen dumping flat supply to crash market. 🏠📉",Fake_News_Economy,1,High,捏造政府抛售组屋导致房市一夜暴跌60%的假新闻，引发经济与资产恐慌。
"MOM issuing new mandate: All foreigners working in SG will have their salaries taxed 30% to fund the MRT breakdown repairs! Fair anot?!",Fake_News_Politics,1,Medium,虚构人力部对外国人开征30%专项税的假政策，挑拨本地人与外籍人士的矛盾。
"Those 5G towers built by foreign telcos are actually emitting microwave radiation causing brain cancer in Yishun. Residents there dying slowly! 📡",Fake_News_Health,1,Medium,散播5G信号塔导致脑癌的伪科学阴谋论，制造公众对通信基础设施的恐慌。
"听说金管局的外汇储备已经被掏空了，新币下个星期就会和津巴布韦币一样变成废纸！大家赶快去牛车水把钱全换成人民币！💵",Fake_News_Finance,1,High,纯华语。极度荒谬的金融谣言，声称国家外汇储备掏空、货币变废纸，意图引发严重挤兑。
"Sekolah-sekolah kat SG akan ditutup selama 6 bulan mulai Isnin depan sebab virus misteri. Cikgu-cikgu dah dapat arahan rahsia. Jaga-jaga! 🏫",Fake_News_Health,1,Medium,纯马来语。捏造因神秘病毒全岛学校即将关闭半年的假新闻，制造教育与公共卫生恐慌。
"பள்ளிகள் அனைத்தும் திங்கட்கிழமை முதல் 6 மாதங்களுக்கு மூடப்படும். ரகசிய வைரஸ் பரவுகிறது!",Fake_News_Health,1,Medium,纯泰米尔语。大意为：“因神秘病毒传播，所有学校从周一长关闭6个月！”
"SCDF insider: Singapore has less than 3 days of clean water supply left because Malaysia shut off the pipes secretly. Chaos coming! 💧",Fake_News_Infrastructure,1,High,捏造邻国切断供水导致新加坡三天内断水的假新闻，极易引发严重的水资源抢购恐慌。
"HDB secretly installed listening devices in all new BTO smoke detectors to spy on citizens' daily conversations. Total surveillance state! 🎙️",Fake_News_Security_Politics,1,Medium,散布政府在组屋安装窃听器的阴谋论，制造恐慌与对政府的严重不信任。
"Singtel and Starhub networks are completely hacked by China. All our personal SMS and bank OTPs are being intercepted right now! 📱",Fake_News_Security,1,High,捏造本地电信网络遭外国全面黑客入侵截取银行OTP的假新闻，引发通信与金融恐慌。
"政府为了强制推广电动车，明天开始所有燃油车的路税直接翻10倍！连德士司机都要破产了，准备明天开车去国会大厦堵路！🚗",Fake_News_Politics,1,High,纯华语。捏造路税翻十倍的荒谬政策谣言，并公然煽动司机开车围堵国会大厦的非法行动。
"Semua akaun CPF akan dibekukan kalau tak ambil vaksin baru ni. Gahmen paksa kita jadi tikus makmal! Jangan tertipu! 💉",Fake_News_Health_Politics,1,High,纯马来语。捏造不打新疫苗将冻结公积金账户的强迫性虚假政策，煽动反疫苗与反政府情绪。
"தடுப்பூசி போடாதவர்களின் CPF கணக்குகள் முடக்கப்படும் என்று அரசாங்கம் ரகசிய சட்டம் கொண்டு வந்துள்ளது!",Fake_News_Health_Politics,1,High,纯泰米尔语。大意为：“政府出台秘密法律，未接种疫苗者的CPF账户将被冻结！”
"My cousin in Mindef says SAF mobilized air defense systems across SG last night. UFO or foreign missiles detected? Media total silent. 🚀",Fake_News_Security,1,High,虚构国防部启动防空系统应对不明导弹的战争恐慌谣言。
"PSA terminal operations completely halted. Port workers going on mass strike tomorrow over pay cuts. SG supply chain paralyzed! 🚢",Fake_News_Economy,1,Medium,捏造港口工人罢工导致新加坡供应链瘫痪的假新闻，引发经济与物流恐慌。
"MOH secretly passing law to legalize euthanasia for poor elderly so gahmen don't have to pay healthcare subsidies. Barbaric PAP! 👵🏥",Fake_News_Politics_Health,1,High,散播极其恶劣的政治谣言，指控政府将合法化针对贫困老人的安乐死以节省开支。
"下周一开始，所有小贩中心的食物价格将被政府强制上涨30%，说是为了应对全球粮食危机！连饭都吃不起了，大家赶紧去抢快熟面！🍜",Fake_News_Economy,1,Medium,纯华语。捏造政府强制全面涨价的假新闻，直接煽动民众抢购快熟面等物资。
"Malam ni LTA akan block semua highway ke airport. Ada VIP luar negara lari bawa lari duit kerajaan SG. Polis kejar dorang! 🚔",Fake_News_Security,1,Medium,纯马来语。散播高速公路被封锁抓捕卷款潜逃外国VIP的荒诞政治/安全谣言。
"இன்று இரவு விமான நிலையத்திற்கு செல்லும் அனைத்து சாலைகளும் மூடப்படும். அரசாங்க பணத்தை திருடியவர்களை தேடுகிறார்கள்!",Fake_News_Security,1,Medium,纯泰米尔语。大意为：“今晚去机场的所有道路将被封锁。他们在追捕窃取政府资金的人！”
"NTUC warning: Massive radiation leak detected from Japanese seafood imports. All sushi and fish products in SG are contaminated! Don't eat! 🍣☢️",Fake_News_Health,1,High,捏造日本进口海鲜存在大规模核辐射泄漏的假新闻，引发严重的食品安全恐慌。
"Gahmen quietly approved 50,000 new CECA passes yesterday overnight. By next month, 50k local PMETs will be fired to make way for them. Sinkie gg! 📄",Fake_News_Politics,1,Medium,利用外籍专才配额（CECA）捏造本地人大规模失业的虚假数据，煽动职场恐慌与排外。
"All major hospitals running out of blood supply. Syndicate has been stealing blood bags to sell to black market overseas. Paging MOH! 🩸",Fake_News_Health_Security,1,High,捏造医院血库被黑帮盗窃一空的恐怖谣言，严重打击公共医疗体系运作。
text,category,label,severity,explanation
"FWD: Urgent!! ERP 2.0 OBU got backdoor hack. LTA system automatically deducting $100 from linked credit cards every midnight. Unplug your OBU now!! 🚗",Fake_News_Finance_Tech,1,High,虚构 ERP 2.0 系统漏洞导致信用卡被盗刷，煽动破坏交通设备及公众对政府科技的恐慌。
"Eh heard from my auntie working in Sheng Siong, Malaysia completely cutting off all chicken and egg supply to SG starting tomorrow. Buy now before empty! 🥚",Fake_News_Economy,1,Medium,捏造邻国全面断供家禽与鸡蛋的假新闻，极易引发超市抢购潮与食品安全恐慌。
"Gila! Member I kat PUB cakap Johor nak potong bekalan air ke SG malam ni sebab gaduh politik. Esok takde air! Kumpul air sekarang! 💧",Fake_News_Infrastructure,1,High,纯马来语。散布柔佛今晚因政治争端切断新加坡供水的谣言，引发极其严重的水资源挤兑。
"சிங்கப்பூருக்கு வரும் முட்டைகள் மற்றும் கோழிகள் அனைத்தும் நாளை முதல் நிறுத்தப்படும். பல்பொருள் அங்காடிகளில் உணவு இல்லை. உடனே வாங்குங்கள்!",Fake_News_Economy,1,Medium,纯泰米尔语。大意：“明天起所有鸡蛋和鸡肉供应停止。超市没食物了。快去买！”引发抢购。
"UOB app and ATMs are totally compromised by North Korean hackers. All savings converting to zero. Look at the queue at Toa Payoh branch! Withdraw everything NOW! 🏧",Fake_News_Finance,1,High,捏造本地银行（UOB）遭朝鲜黑客攻击资产清零的谣言，直接煽动极其危险的银行挤兑。
"内部消息流出：卫生部压下来了，全岛已经有几十个人死于新型尼帕病毒（Nipah virus），症状是突然吐血！千万别去小贩中心吃东西！🏥",Fake_News_Health,1,High,纯华语。捏造高致死率病毒在本地爆发且卫生部掩盖真相，引发严重的公共卫生恐慌。
"HDB sending secret letters to older flats in Ang Mo Kio. 99-year lease magically reduced to 60 years. Next year all evict without compensation! 🏠",Fake_News_Politics,1,High,虚构建屋局秘密缩短组屋屋契且无偿驱逐居民的假政策，严重危害社会稳定。
