index,text,status,hate_speech,false_info,violence,harassment,obscenity,illegal,national_security,explanations
10,@USER የምጣዱ ሳለ የእንቅቡ ተንጣጣ አሉ እስኪ መጀመሪያ የትግራይን ህዝብ እፎይታ ስጧቸው አዛኝ ቅቤ አንጋች አትሁን አስመሳይ ሁላ,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
11,@USER አጀንዳችንን አንለቅም የወለጋዉን ጭፍጨፋ ተከትሎ የመጣዉን ተቃዉም ለማስለወጥ የተዘጋጀ አጀንዳ ነዉ ሱዳን ከወረረችን ሁለት አመት አልፎታል ያኔ ምንም ሳትሉ ቀር,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
12,@USER የኢትዮጵያ ህዝብ ከእንዳንተ አይነቱ ቦቅቧቃ በቀር አሁንም ጀግና የጀግና ልጅ ነው ፣ መንግስት ከጠራው ለሀገሩ ለመሞት ዝግጁ ነው ፣ እንዳንተ አይነቱን ሸለፈት,success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本使用侮辱性词汇 'ቦቅቧቃ' 和 'ሸለፈት' 针对个人进行人身攻击，构成网络欺凌，违反南非《防治骚扰法》。""}"
13,@USER አንተ ወጣ ወጥ አትዘባርቅ! ኢትዮጵያዊ ዜጋ እንደ ቀልድ ሲገደል ህመሙ ባይሰማህ! ህመም ተሰምቶት ሀዘኑን ለገለፀ ጀግና ምስጋና ሲገባህ . የማይነካውን ኢትዮጵያዊ ጀግና ትነካለህ!.አተላ!,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
14,መንግስትን ከደሙ ለማንፃት ለሚሯሯጡት እና የአማራን ሞት ሀገር ማስቀጠያ ለሚያደርጉት ከሀዲዎች የሚሆን መልዕክት . #StateSponsoredAmharaGenocide,success,0.0,1.0,0.0,0.0,0.0,0.0,1.0,"{""false_info"": ""文本传播‘国家赞助的阿姆哈拉种族灭绝’未经证实的指控，可能引发社会动荡，违反南非《网络犯罪法》。"", ""national_security"": ""文本攻击国家核心政治制度，宣称政府策动种族灭绝，可能煽动内乱，违反南非POCDATARA。""}"
15,@USER ለአማራ ህዝብ አዝኖ ሳይሆን ጠባቂው ስለተገደለበት በእዛ ንዴት ነው ወጥቶ የተናገረው እንጂ ድምጽማ አልሆነም ድምጹን አጥፍቶ ነበር የተቀመጠው ጠባቂው ባይገደል,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
16,@USER @USER በዘመነ አውሬ ደም መለገስ ምናምን የሚባል በጎ ስራ አይፈቀድም ! የሚፈቀደው የንፁሀንን ደም ማፍሰስ ወይም መጠጣት ነው ።,success,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"{""violence"": ""文本公然宣扬'流无辜人的血或喝他们的血'，直接煽动暴力伤害行为，违反南非《网络犯罪法》和《暴乱集会法》。""}"
17,ምን ይደረግ እነ ፕሮፌሰር አስራት ወልደየስ : እነ ፕሮፌሰር ነቢያት : አክሊሉ ሀብቴ (ፕሮ) ይመሩት የነበረውን ተቋም የተማረ መሀይም ሲመራው ማየት ልብ ያማል እውነተኛ ፍርድ መቼም ሆነ መቼ ይገኛል,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
18,@USER ቋንቋዎችን በተቀመጠው ስርዐት እንጠቀምባቸው። አማርኛ አንድን ልሳን ከተናጋሪው ሕዝብ ጋር የሚያቆራኝበት ስልት አለው። እንግሊዝ)እንግሊዘኛ፤ ጉራጌ/ጉራጌኛ፤ አማራ/አ,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
19,@USER ፓስተሮች ሆስፒታል ውስጥ አይፈውሱም ምክንያቱም እዛ ያሉት ትክክለኛ ታማሚዎች ስለሆኑ ይባላል።ስለዚህ በመድረክ ቲያትር አትሸወዱ።ለማንኛውም ፈዋሽ እግዚሕአብሔ,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
20,@USER ስራማቆሙ ጠቃሚ ቢሆን እንኮ ባልደራስ እንድንደግፈው በመጠየቁ ብቻ ለሁከትናለስውር አላማ ስለሚሆን አንደግፈውም።የባልደራስን መንገድ መከተልኢትዮፕያን አደጋውስጥ,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
21,@USER ሰርክል እዚህ መንደር ምንድን ነው?,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
22,ተጣልቶ ነው እንጂ እግዜር እረግሞት ሰው ህሊና ሸጦ ምን ሊገዛበት?,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
23,@USER ብአዴንን ማስወገድ ያልቻለ ፋኖ የአማራን ህዝብ ነፃ ማዉጣት አይችልም። ከብአዴን ጋ በስምምነት እንሰራለን የሚል ፋኖ ጋ ምንም አይነት ትብብርና ድጋፍ ማድረግ አያስፈልግም ።,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
24,አያቱ ከየትም መጥቶ ፊንፊኔ ተጠግቶ፣ የልጅ ልጁ ዛሬ አያቱን ያስጠጋውን ደግ ህዝብን ፊንፊኔ እንደባላቤት ሳይሆን እንደማንኛውም ሰፋሪ መጤ ሁነህባት ኑር ይላል!,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
25,@USER የክልል ባንዲራ ይዞ የደላቸው የወያኔ ቡቹሎች ፈነጠዙና ምን ጠብ ይላል?? ይልቅ በርሃብ የሚጠበስው፣ ለጥይት የሚዳረጉትን ወጣቶች አስቁሙዋቸው።,success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""The text uses the ethnic slur 'ወያኔ' (Woyane) in combination with the dehumanizing term 'ቡቹሎች' (flies) to target and degrade Tigrayan youth, constituting hate speech as prohibited by the Promotion of Equality and Prevention of Unfair Discrimination Act (PEPUDA).""}"
26,@USER አተ የሰው ሰይጣን ኢግዛኣቤር መች ታቃላህ,success,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""violence"": ""文本询问‘上帝何时杀死你’，明确表达希望对方死亡，构成暴力威胁和煽动伤害，违反《网络犯罪法》。"", ""harassment"": ""通过@USER直接指向特定用户发送死亡诅咒，构成威胁性通讯和网络骚扰，违反《防治骚扰法》。""}"
27,@USER @USER አሁን ምን አደረኩ አለ አሉ ሰይጣን ??,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
28,በአትዮጵያ ሕዝብና በኢትዮጵያ ሰም የሚነግዱ ጋዜጠኛ ነን ባዮች ደንቆሮ መሀይም የህውዋት ተላላኪ አሸከር የሀሳብ ባሪያ በሙሉ ዩቱብ ላይ ተቀምጠው የገቢ ምንጫቸው የዐብይ ሰምና ፎቶ,success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本使用“ደንቆሮ”“መሀይም”“የህውዋት ተላላኪ”“የሀሳብ ባሪያ”等侮辱性词汇对特定记者群体进行诽谤和辱骂，构成网络骚扰，违反《防治骚扰法》。""}"
29,@USER የኢዜማ ሊቀመንበር ዶ/ር ብርሃኑ ነጋ እኮ ይኸው በዛሬው እለት የእሱ መገኛ የሆነችው የጉራጌ ዞን በዚሁ በተያያዘው ምስል ላይ እንደምትመለከቱት፣ ወደ ክልል ደ,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
30,ዛሬ የድሮ የተፈሪ መኮንን ት/ቤት ጓደኞቼን ተገናኝተን የሆድ ሆዳችንን ተጫወትን። አረጀሽ፣ አረጀህ ተባባልን ግን ትዝታ አያረጅም የሚል አንድ ድምፅ በጆሮዬ ሹክ አለኝ ግዜው እንዴት ይነጉዳል ጎበዝ?,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
31,@USER @USER @USER @USER @USER @USER @USER ብዙኃኑ አማራ ብአዴን የአማራ ዋና ጠላት መሆኑን ያውቃል።ላም እሳት ወ,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
32,@USER @USER አንሙት ጅል። ይሄ ከቤተሰብ ምን ያገናኘዋል ? ክፍሉ የራሱ ፖለቲካ አቋም ያለው ሰው ነው። ብትፈልግ በሀሳብ ሞግተው። ፖለቲካችሁ personal ሆኖ ቀረ። ያሳዝናል።,success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本通过直接提及其他用户并使用侮辱性词语'ጅል'（傻瓜）进行人身攻击，构成网络欺凌，违反南非《防治骚扰法》。""}"
33,@USER በጣም:: ፀጉራቸው ወዙ ልዮ ነው:: ከ 3 የሚመጡት ግን ወዝ የላቸውም:: ፀጉራቸው አመደም እና ከርዳዳ:: ወተት እነሱ ጋር የለም መሰለኝ,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
34,ዛሬ ቀኑ ደስ ይላል??,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
35,@USER ተመሣሣይ መንገድ ወደ ተለየ ቦታ አያደርስም ። ወያኔም ይሄንኑ አሠልቺ የካድሬ ስብሰባ ሲደጋግም ኖሮ . እባክህ በተሠጠህ እድል የችግሮቻችን ሁሉ ምንጭ የሆነው,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
36,@USER ደደብ አህያ ማለት ይሄን ነው። ለማንም የማይበገር ጦር አለን እያልን ጉራ እንቸረችራለን። እንዳለፈው ወያኔን ከያዘው መሬት ማስለቀቅ ያቃተን ለምን ነው? ፍላጎት ስለሌለ,success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本使用了侮辱性词语'ደደብ አህያ'（愚蠢的驴）直接攻击个人，构成网络骚扰，违反南非《防治骚扰法》。""}"
37,አፋር በአፋር ክልል በዞን.4 ግምባር #የፎኪሳን ተራሮች ለመቆጣጠር መሽጎ የነበረውን የጠላት ሃይል በመከላከያ ሰራዊት በአፋር ልዩሃይልና ህዝባዊ ሰራዊት በጋራ ከምሽቱ 1:00 ሰአ,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
38,ከሰሜን በኩል ህዝቡን በረሃብ አለንጋ እየገረፈ በማይገባው ሥልጣን ላይም የተቀመጠው ጅላጅል መሪውም ጠግበው በሚዋጉበት ጦርነት መቼም አልሳተፍም ። አብይ የሚባለው ኢትዮጵያ በሚባል ቢ,success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本使用侮辱性词汇'ጅላጅል'（意为'非法的/不合法的'）来污蔑特定政治人物，指控其不正当掌权并导致人民饥饿，构成网络诽谤，违反南非《防治骚扰法》。""}"
39,@USER @USER @USER ለ እየሩስ ነው መልስ የሰጠሁት የሚያስለፈልፍ በሽታ አለብሽ እንዴ ??,success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本回复其他用户，指责其患有'使人性兴奋的疾病'(የሚያስለፈልፍ በሽታ)，构成侮辱性网络欺凌，违反南非《防治骚扰法》。""}"
40,@USER ሠገጤ !! ምን አይነቱ ደንቆሮ ነው ?!,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
41,ወረደ . የሸርሙጣ ግንኙነት . ሀገሬ ይህን ነበር 30 አመት የተሸከምሽው።,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
42,የብልጽግናቸው ውጤት ነው። ግም ለግም አብረህ አዝግምም አይደል የሚባሌው?,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
43,@USER የትህነግ ተላላኪ ናችሁ! ጀግናው የብሔር ብሔረሰብ ጥምር ጦር ከመላው ሀገሪቷ ተሞ አንገትህን ሊያንቅ ደጅህ የቆመውን ጠላትህን ከእውነተኛ ፋኖ ጋር በጥምር እየተ,success,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""violence"": ""文本使用‘掐住你的脖子’等暴力威胁意象，并提及与民兵组织‘法诺’联合，构成煽动身体伤害，违反南非《网络犯罪法》。"", ""harassment"": ""文本直接针对个人发出威胁性言论，指控其为敌对组织成员并进行恐吓，属于网络威胁性通讯，违反南非《防治骚扰法》。""}"
44,@USER ልደቱ ራሡ ውሻ ነው ወያኔ ሥልጣን ላይ የወጣው ከማን ጋር ሆኖ ማንን እየወጋ ነው። ውሻ ያኔ ሀገር አል ነበሩም ሊለን ይችላል ነገር ግን ማነው እነሡን ሀገር,success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本将提格雷人民解放阵线（Woyane）与侮辱性词汇‘狗’（ውሻ）关联，构成对提格雷民族的严重贬损和攻击，违反南非《促进平等法》（PEPUDA）关于禁止基于民族仇恨言论的规定。"", ""harassment"": ""文本使用‘他的出生本身就是狗’对特定个人进行侮辱，构成网络欺凌和名誉诽谤，违反南非《防治骚扰法》。""}"
45,የኢትዮጵያ ብቸኛው መዳኛ መከላከያ ሲሆን ወንድሙ ፋኖ ይባላል ።,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
46,@USER ሰኔ 16ማ የወያኔን ሻንጣ ተሸክሞ መንገድ እየመራ ኢትዮጵያን ያስፈረሰው ደንቆሮው አሳምነው ፅጌ ከሱ የማይሻሉትን ጭንጋፎች እነ አምባቸውን ገድሎ እሱም አፈ,success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本使用贬义和侮辱性词汇如'ደንቆሮ'(聋子/蠢货)和'ጭንጋፎች'(混蛋)针对特定个人，构成网络欺凌和名誉诽谤，违反南非《防治骚扰法》。""}"
47,@USER አማራን መሪ አልባ ያደረገው የብሄርተኝነት ጥያቄ አለመጠየቁ ነው። ክህድቱን የአማራ ተወካይ አርገህ አታቅርበው የአራጁ ኦነግ እና የጁንታው ተላላኪ ነው።,success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本直接针对个人进行诽谤，称其为“የአራጁ ኦነግ እና የጁንታው ተላላኪ”（Araju的ONEG和军政府的使者），构成名誉损害和网络欺凌，违反南非《防治骚扰法》。""}"
48,@USER አንተ ህሊና ቢስ አንተ ህልና ቢኖርህ ለ3 ውይም ለ4 የጁንታ ባለስልጣን ብለህ ምስኪኑ የትግራይ ህዝብ ለዚ ስግብግብ ጁንታ አሳልፍህ ባልሰጠህ ነበር ኢትዮጵያ ትቅደም ጠላቷ ይውደም,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
49,@USER ለኢትዮጵያዊያን የሚዋደቀው መከላከያን እንድትነኩ አንፈልግም,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
50,ለሊጉ የፉክክር ድምቀት ሲባል ነጥብ ጥለናል,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
51,ደደብን እንዴት ማስተማር ቀላል እንደሆነ አቶ ልደቱ አሳየን።,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
52,@USER ሰዎች በተደጋጋሚ አብሮ የመስራት ጥያቄ አቅርበው አልተሳካላቸውም ከጥቂት ወራት በፊት የአማራ ጉባኤ ተዘጋጅቶ ለውውይት ቢጠሩም አልተገኙም ። ብዙ ችግር አለ,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
53,@USER @USER @USER አረ ባክህ ክክክክክ አንተ የሻእብያ ባርያ ደንቆሮ አንተ ለትግራይ ህዝብ መሪ ልትመርጥ ፈሳም,success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本使用'የሻእብያ ባርያ'（Shaebia的奴隶）和'ደንቆሮ'（聋子）等侮辱性词语针对特定用户，构成网络欺凌，违反南非《防治骚扰法》。""}"
54,@USER ገረድ የሻዕያ ተላላኪ ወራዳ?የአማራ ወጣቶች ለስልጣንህ ወደ ጦርነት ማግደህ አሁን የሌለ የቀን ህልም ትፅፋለህ::,success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本使用贬义民族绰号“ሻዕያ”（沙比亚，对特定民族群体的侮辱性称呼）和侮辱性词汇“ገረድ”（意为奴隶/走狗），构成基于民族差异的严重仇恨言论，违反南非《促进平等法》(PEPUDA)。""}"
55,@USER @USER አባቴ ትንሽ ፋኖ በቂ ነው።,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
56,@USER ኢትዮጵያ እና አሜሪካ አንድ አይደሉም አሜሪካ አሸባሪና ባንዳን ሰብስባ ትይዛለች የተከበረችው ኢትዮጵያ የበላበትን እጅ ነካሽ ሀገርን ከሀዲ ቦታ የላትም,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
57,ክቡር ተብለዉ የሚጠሩት ጠ/ይ ሚኒሰቴር ንፁሐን ህዝቡን በማስጨፍጨፍ ያገኙትና የተሰጣቸው ማዕረግ ነው።,success,0.0,1.0,0.0,1.0,0.0,0.0,0.0,"{""false_info"": ""文本声称部长通过屠杀无辜人民获得头衔，构成无事实根据的严重虚假指控，可能引发公众仇恨和社会动荡，违反南非《网络犯罪法》。"", ""harassment"": ""文本对特定个人（部长）进行恶意诽谤和名誉攻击，属于网络欺凌行为，违反南非《防治骚扰法》。""}"
58,ጅብ ተሽክሞ የሚኖረው ጅል ስለሆነ አይደለም። ስለዚህ በተደጋጋሚ እንደተባለው ወጠራ ቀይ መስመር ነው። ድህነትን ወይ ሞትን የመምረጥ ኃላፊነቱ የራሳችሁ ነው።,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
59,@USER ደደብ አብረክ ይታሰር ስትል አልነበር አህያ የአህያ ዘር,success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本使用侮辱性词语'አህያ'（驴）和'የአህያ ዘር'（驴的后代）贬低对方，构成网络侮辱和欺凌，违反南非《防治骚扰法》。""}"
